,CD20,CD3,CD4,CD44,CD45,CD68,CK14,CK19,Ecad,ER,LamAC,PCNA,pHH3,batch
JE-TMA-62_scene07_cell1593,0.67594606,0.31134334,0.19344278,0.4799671,0.51831967,0.3446153,2.5655785,0.12253548,0.4709333,1.0298319,0.3466788,0.62338394,0.71802384,JE-TMA-62
JE-TMA-62_scene07_cell105,0.46391255,0.67362595,0.7739396,0.32996863,0.97870433,0.29316974,0.061091807,0.047806036,0.0122181345,0.1462907,0.10808256,0.06718514,0.68451995,JE-TMA-62
JE-TMA-62_scene07_cell1268,0.83101577,0.25462326,0.41696835,0.7596512,1.3082281,1.3350722,0.16755663,0.1589353,0.046831973,0.2903783,0.1521674,0.10303558,0.71362454,JE-TMA-62
JE-TMA-62_scene07_cell2879,1.4161853,1.145099,1.3619419,0.58038265,2.1269572,0.40268674,0.06636973,0.050455917,0.018802332,0.2466024,0.19961435,0.6809999,0.7054268,JE-TMA-62
JE-TMA-62_scene07_cell2475,0.8815267,0.4104862,0.37039033,0.7277869,1.7548178,0.31921896,0.07667334,0.02568722,0.01160887,0.2958117,0.06654868,0.1717042,0.6633759,JE-TMA-62
JE-TMA-62_scene07_cell2137,0.6763913,0.1657275,0.55558777,0.9521055,1.2971108,2.7717454,0.07629533,0.032373115,0.012322085,0.25656614,0.09138499,0.15182556,0.729245,JE-TMA-62
JE-TMA-62_scene07_cell2484,1.300851,0.2974392,0.20092039,1.0421928,2.0630705,0.3029273,0.06967015,0.0605706,0.018023452,0.26248163,0.11703048,0.11776404,0.6622449,JE-TMA-62
JE-TMA-62_scene07_cell2265,0.13528973,0.16252607,0.16811037,1.3654732,0.52380997,0.43485713,0.0877146,0.02309643,0.25384313,1.579515,0.5779298,0.121129245,0.7960874,JE-TMA-62
JE-TMA-62_scene07_cell3474,1.2151047,0.71724236,0.5115952,0.41467097,1.7967616,0.20302184,0.06643294,0.06439942,0.026079146,0.2889436,0.20443943,0.040636558,0.6230832,JE-TMA-62
JE-TMA-62_scene07_cell3302,1.3966106,0.25118333,0.17252965,0.16257776,0.9803415,0.22409348,0.045727983,0.040113818,0.015257254,0.2733616,0.117826596,0.9016172,0.7099769,JE-TMA-62
JE-TMA-62_scene07_cell3448,1.0322081,1.1267053,1.1295401,0.22371602,1.8527677,0.31947497,0.06631896,0.025461832,0.013887126,0.20480464,0.078157805,0.59959525,0.6616142,JE-TMA-62
JE-TMA-62_scene07_cell1641,0.32854915,0.17160077,0.44883308,0.48037946,0.4436885,0.89367276,0.4592566,0.10487456,0.3390122,2.8847136,0.86934835,1.5848839,0.80341643,JE-TMA-62
JE-TMA-62_scene07_cell672,0.419531,0.13260196,0.12762819,0.31141713,0.3283117,0.55258507,0.48540452,0.11132785,0.51549506,1.8112085,1.5636607,1.4111474,0.84148717,JE-TMA-62
JE-TMA-62_scene07_cell2623,0.9666695,1.0651461,1.1655626,0.76779646,2.029758,0.32798138,0.063895114,0.05415767,0.014817075,0.25659734,0.138341,0.16406102,0.7246156,JE-TMA-62
JE-TMA-62_scene07_cell2880,1.0229621,0.20242164,0.13253641,0.61138284,2.1776047,0.32163492,0.0822869,0.02425081,0.00921289,0.272126,0.06042636,0.19862926,0.73606837,JE-TMA-62
JE-TMA-62_scene07_cell2971,0.9954289,0.21496418,0.14274597,0.6417212,1.521111,0.39686015,0.07755242,0.025961997,0.009060362,0.25447646,0.057445325,0.18631232,0.75796986,JE-TMA-62
JE-TMA-62_scene07_cell4099,0.22157407,0.92611724,0.38224652,0.29201326,0.99424565,0.77002174,0.062068563,0.016294168,0.0048271976,0.2228981,0.12985535,0.088184774,0.69729364,JE-TMA-62
JE-TMA-62_scene07_cell3360,1.4117876,0.754792,1.0349048,0.24369669,2.3306365,0.6338509,0.07824908,0.021525688,0.01173417,0.21731457,0.061512597,0.6647101,0.72645336,JE-TMA-62
JE-TMA-62_scene07_cell2548,0.9814821,0.96544075,1.2986307,0.69390047,2.081029,1.3874243,0.07371904,0.049866162,0.01435562,0.2835779,0.12509863,0.1570841,0.7383751,JE-TMA-62
JE-TMA-62_scene07_cell2422,0.67604095,0.99036205,1.1067859,0.95341,1.9955817,0.30202755,0.073532104,0.02528696,0.009034036,0.35051462,0.06519994,0.12990616,0.6679059,JE-TMA-62
JE-TMA-62_scene07_cell1846,0.36261994,0.24718608,0.23158018,0.47771272,0.47080773,0.32033435,0.6745833,0.73077965,0.10674633,0.84591436,0.63749754,0.3364452,0.74926966,JE-TMA-62
JE-TMA-62_scene07_cell4139,0.65689915,0.7500861,1.0848911,0.35692114,1.8414294,0.20323749,0.046705395,0.027096502,0.013351797,0.100558884,0.14383955,0.443137,0.53708506,JE-TMA-62
JE-TMA-62_scene07_cell2617,1.0291181,1.0125612,0.67857033,0.6836047,1.4408484,0.28041613,0.059527848,0.046985954,0.014421483,0.23542966,0.10861422,0.11139617,0.65924996,JE-TMA-62
JE-TMA-62_scene07_cell3107,1.6510798,1.1015742,0.87804765,0.2907352,1.762138,0.52137184,0.06556845,0.055825286,0.020816144,0.24201012,0.21583644,0.45559177,0.7676644,JE-TMA-62
JE-TMA-62_scene07_cell3121,0.64325315,0.20223455,0.12056445,0.58988154,1.4311692,0.23628664,0.07060086,0.028313952,0.009900897,0.29386535,0.07753238,0.09663295,0.7195231,JE-TMA-62
JE-TMA-62_scene07_cell3260,2.3898184,0.74510586,0.7385385,0.17254561,2.7966392,0.26563966,0.06397644,0.042558555,0.01877249,0.23067386,0.12395531,1.8526816,0.7760636,JE-TMA-62
JE-TMA-62_scene07_cell123,0.073419884,0.16977768,0.061655372,0.044050936,0.026141187,0.80231255,0.76680773,0.9002636,0.12731186,0.1800263,0.71524304,0.36273333,0.7464983,JE-TMA-62
JE-TMA-62_scene07_cell1566,0.6229618,0.16076243,0.4925614,0.85630333,0.868616,0.4689178,0.73633635,0.2035947,0.22004706,0.27867645,0.13869822,0.38254172,0.83146775,JE-TMA-62
JE-TMA-62_scene07_cell3557,1.241279,0.57816136,0.795986,0.15297203,1.931073,0.29557177,0.0859998,0.031137375,0.012225158,0.21277975,0.07754888,1.8129615,0.65458614,JE-TMA-62
JE-TMA-62_scene07_cell3534,0.98379844,0.2705373,0.11948195,0.19654435,1.036251,0.0,0.017022353,0.052413512,0.021186559,0.08158239,0.14030339,0.0,0.0,JE-TMA-62
JE-TMA-62_scene07_cell3951,1.3628627,0.27362448,0.5161096,0.19054964,1.3529677,1.0812418,0.058926217,0.012382012,0.0071559623,0.25296018,0.06851922,0.7640566,0.62812483,JE-TMA-62
JE-TMA-62_scene07_cell1753,0.34789452,0.26131195,0.18888234,0.26080313,0.33216146,0.33187103,1.3134652,0.8562981,0.38362113,0.96492255,0.7132633,1.3230457,0.68339074,JE-TMA-62
JE-TMA-62_scene07_cell2162,1.0348637,0.6554389,0.38947862,0.7360283,1.2921917,0.40513968,0.07854336,0.053075135,0.013945283,0.3297467,0.12614025,0.17536989,0.7559887,JE-TMA-62
JE-TMA-62_scene07_cell1190,0.47308525,0.16521691,0.2085698,0.83359206,0.38792592,0.3780052,0.45425245,0.88204825,0.35412577,0.39461288,0.7504791,0.87484545,0.785926,JE-TMA-62
JE-TMA-62_scene07_cell1499,0.6003235,0.30243933,0.33058977,0.40377158,0.55639625,0.3936663,0.49714705,1.2760528,0.37041235,2.268752,0.8310764,0.8533599,0.65725005,JE-TMA-62
JE-TMA-62_scene07_cell2502,1.0009876,0.65760845,1.419041,0.70637923,1.6661677,1.668167,0.07425901,0.043894477,0.013408513,0.26843753,0.1260437,0.12833431,0.7228824,JE-TMA-62
JE-TMA-62_scene07_cell3512,0.57984096,1.1263306,1.5916961,0.428552,2.1741707,0.36374572,0.07590552,0.02638698,0.01077255,0.20756604,0.07348244,0.28134334,0.7267577,JE-TMA-62
JE-TMA-62_scene07_cell2015,0.9680674,0.6649914,0.5651604,0.78321886,1.2967476,0.3520716,0.08821934,0.061514936,0.016015835,0.28335735,0.45264438,0.085977964,0.8173228,JE-TMA-62
JE-TMA-62_scene07_cell1221,0.8277227,0.75361085,1.1804857,0.6836564,0.99365425,0.96511143,0.14854394,0.61247593,0.32158503,0.6769628,0.08930903,1.9775692,0.6669126,JE-TMA-62
JE-TMA-62_scene07_cell2895,0.06394627,0.2853211,0.2918957,0.5649,0.34123337,1.6903108,0.085178636,0.032081265,0.011825388,0.08882882,1.4425824,0.008181005,0.61683404,JE-TMA-62
JE-TMA-62_scene07_cell2496,1.0992486,0.5883232,0.49911156,0.7778636,1.3311322,0.28085044,0.06547043,0.04936287,0.015386815,0.24961402,0.118389525,0.13446365,0.7180226,JE-TMA-62
JE-TMA-62_scene07_cell1557,0.37375122,0.17978798,0.57525617,0.71578264,0.63037616,0.53347284,0.45947713,0.39825514,0.29415527,0.49455625,0.6412105,0.726069,0.78444743,JE-TMA-62
JE-TMA-62_scene07_cell1437,0.24919207,0.2737165,0.15253653,0.263691,0.18343516,0.5554428,0.29240784,2.2908704,0.4653641,1.1503551,1.1016587,0.74137866,0.7297903,JE-TMA-62
JE-TMA-62_scene07_cell2204,0.65430397,0.72971976,0.49726754,0.21587887,0.58664525,0.113941036,0.05897264,0.032238558,0.0048218113,0.04602803,0.058391664,0.0011099904,0.66139275,JE-TMA-62
JE-TMA-62_scene07_cell838,1.9071293,0.23666929,0.38370368,0.3812622,0.77526563,0.3876689,0.37491953,3.6377923,0.49381375,0.313005,0.13101476,0.3106226,0.6712364,JE-TMA-62
JE-TMA-62_scene07_cell2682,1.174357,0.45022762,0.3253919,0.94837415,1.9541854,0.30307662,0.06438859,0.04985647,0.01610539,0.24687363,0.122646786,0.18795566,0.686869,JE-TMA-62
JE-TMA-62_scene07_cell289,0.0509759,0.24683583,0.050075073,0.12031216,0.038473718,0.5382197,1.793355,0.089030325,0.54210114,0.14056882,0.7643494,0.32639423,0.7414337,JE-TMA-62
JE-TMA-62_scene07_cell2758,1.1537281,0.27686143,0.28474218,0.74617267,1.6001754,0.39655137,0.07992763,0.027927961,0.011609919,0.2708452,0.13963152,0.16968781,0.7565736,JE-TMA-62
JE-TMA-62_scene07_cell1564,0.66787034,0.2688792,0.3223649,0.50052613,0.8048763,0.5588214,0.4610865,2.0028682,0.3967555,0.35438514,0.20496397,0.23104967,0.6801642,JE-TMA-62
JE-TMA-62_scene07_cell2424,0.9975567,0.26901594,0.2224968,0.67809904,1.3961236,0.2639008,0.082935475,0.08586594,0.020326871,0.27881238,0.1456956,0.11116598,0.7157544,JE-TMA-62
JE-TMA-62_scene07_cell3811,2.543195,0.25082195,0.41741678,0.20883258,2.9046261,0.38408095,0.06488974,0.016608635,0.019441234,0.43385205,0.062088072,0.30466178,0.69447374,JE-TMA-62
JE-TMA-62_scene07_cell2986,0.9373572,0.43993947,0.63099235,0.4235072,1.8204383,0.3038066,0.07934285,0.019198233,0.015670752,0.41317594,0.25555894,0.4352743,0.7214725,JE-TMA-62
JE-TMA-62_scene07_cell1815,0.3387007,0.20309745,0.5371142,0.8985178,0.9386586,0.9892884,0.17417996,0.34358177,0.041342996,0.3044883,0.06910486,0.1345023,0.7914248,JE-TMA-62
JE-TMA-62_scene07_cell3673,2.718911,0.3148003,0.36737233,0.35548705,1.854686,0.4349514,0.053769685,0.06340568,0.022397589,0.18472193,0.14317192,0.8775492,0.71745867,JE-TMA-62
JE-TMA-62_scene07_cell2406,0.60698974,0.29696426,0.27043638,0.5374738,1.5008204,0.3852123,0.079452105,0.02663956,0.012237339,0.3318713,0.105892375,0.17768331,0.7034263,JE-TMA-62
JE-TMA-62_scene07_cell3725,0.9526652,0.23862377,0.22171779,0.14100601,0.9164164,0.24804793,0.038392827,0.04055716,0.012757967,0.23658751,0.13270071,1.3516866,0.78406435,JE-TMA-62
JE-TMA-62_scene07_cell4082,0.15688366,0.47045445,0.3011349,0.36705393,0.7046916,0.4254835,0.080355376,0.03368583,0.011483371,0.25889468,0.36566472,0.2325142,0.73304826,JE-TMA-62
JE-TMA-62_scene07_cell3079,1.0934225,0.36393332,0.43796682,0.56581837,2.0999804,0.28608397,0.08015204,0.024019424,0.008907448,0.31154668,0.056221683,0.33891046,0.71058834,JE-TMA-62
JE-TMA-62_scene07_cell1775,0.15229794,0.34290382,0.45499033,0.73464197,0.44787377,0.4822927,0.57016337,1.2163444,0.21094581,0.43751594,0.7836638,0.40100855,0.81574035,JE-TMA-62
JE-TMA-62_scene07_cell1458,0.5265534,0.32689598,0.2097243,0.08764517,0.1876337,0.06958021,0.82285523,0.6071269,0.079619676,0.2256153,0.2722667,0.1168424,0.55516875,JE-TMA-62
JE-TMA-62_scene07_cell3657,2.2582765,0.37300166,0.27253136,0.120813906,1.9769403,0.30226073,0.0648517,0.07924648,0.020979539,0.21188061,0.15093489,2.293579,0.7489088,JE-TMA-62
JE-TMA-62_scene07_cell44,0.28771698,0.23153046,0.15943758,0.1595718,0.39838472,0.28236157,0.37237605,0.6761405,0.05184143,0.15056874,0.24619828,0.017609036,0.57066816,JE-TMA-62
JE-TMA-62_scene07_cell2945,0.65755916,0.48469156,0.10605914,0.5464528,1.6190863,0.32230446,0.08116626,0.029858673,0.010862591,0.32246125,0.092846185,0.13616693,0.73819566,JE-TMA-62
JE-TMA-62_scene07_cell3128,1.3849218,0.43029466,0.6227177,0.36716646,1.699524,0.44367737,0.07240026,0.018332278,0.018274833,0.31296134,0.21493155,0.37749708,0.75036246,JE-TMA-62
JE-TMA-62_scene07_cell2186,0.3259391,0.16177881,0.10296893,1.3629749,0.6606469,0.36494765,0.09648633,0.03393291,0.53686166,1.4247789,0.11069356,0.048339907,0.79576063,JE-TMA-62
JE-TMA-62_scene07_cell4330,0.18347798,0.36778307,0.11266298,0.3204257,0.2694254,0.15065093,1.048383,0.08251649,0.028481934,0.05262895,0.09463547,0.01759266,0.68620855,JE-TMA-62
JE-TMA-62_scene07_cell7,0.07652954,0.13367802,0.041004617,0.050660763,0.027173972,0.31922063,1.5677906,0.06249824,0.2580355,0.09976475,0.23357421,0.012003612,0.7771867,JE-TMA-62
JE-TMA-62_scene07_cell2391,0.689894,0.1960533,0.14197436,0.57286245,1.2453238,0.3715315,0.07650327,0.029155547,0.012852446,0.23597448,0.15979287,0.15650634,0.7187241,JE-TMA-62
JE-TMA-62_scene07_cell2485,1.2425402,0.29985365,0.20709428,0.60216683,1.3673524,0.48732045,0.07581174,0.056607593,0.0149719715,0.28041136,0.15470639,0.159234,0.72040653,JE-TMA-62
JE-TMA-62_scene07_cell89,0.56332934,0.69670504,0.9066753,0.22045882,1.0115583,0.22523284,0.06780149,0.041082267,0.011771853,0.15499684,0.0875183,0.47705114,0.68137234,JE-TMA-62
JE-TMA-62_scene07_cell1269,0.17398761,0.28673783,0.3807602,0.7265061,0.5100232,0.5828242,0.37900132,0.23258752,0.0755697,0.69747275,0.96152014,0.43534902,0.84916645,JE-TMA-62
JE-TMA-62_scene07_cell1455,0.9755926,0.4617329,0.30448988,0.6515754,0.80625916,0.28497505,1.3469065,0.1415797,0.14800379,0.6238771,0.552165,0.6609395,0.6232096,JE-TMA-62
JE-TMA-41_scene04_cell1125,0.5037391,0.42051655,0.34927547,0.1460314,0.32355273,0.00051358,0.21319245,0.00195202,0.034365788,0.055256136,0.7656047,3.9154096e-05,0.00021492908,JE-TMA-41
JE-TMA-41_scene04_cell2749,0.36146775,0.36121553,0.63098866,0.9880806,0.5128919,0.63399744,0.45605808,0.017576652,0.102709256,0.101886846,0.8185263,0.10324214,0.2506211,JE-TMA-41
JE-TMA-41_scene04_cell5138,0.12973304,0.14655556,0.15342484,0.081577964,0.097663805,0.0,0.47591308,0.0058265063,0.017043581,2.085609,0.042128503,10.021868,3.912641,JE-TMA-41
JE-TMA-41_scene04_cell1996,0.22546645,0.7562653,0.2639527,1.0055883,0.27033287,0.14848585,0.4017662,0.042136393,0.5759553,0.07545719,0.75287217,0.0049915933,0.09122688,JE-TMA-41
JE-TMA-41_scene04_cell3125,4.802266,0.73466265,1.8057141,0.7335654,1.6215638,0.107825235,0.53527343,0.012037456,0.03725799,0.11320681,0.13177235,0.13559096,0.43798733,JE-TMA-41
JE-TMA-41_scene04_cell2333,0.36069444,0.95688194,0.9895422,0.46258536,0.9391353,0.21235418,0.600058,0.28030518,1.5222083,0.20034803,1.0746096,0.33008137,0.56686586,JE-TMA-41
JE-TMA-41_scene04_cell2558,0.2752092,0.22788146,0.4437882,0.84360015,0.43509015,0.027128894,0.5607431,0.0985252,0.2361,0.041465595,0.68721586,0.13047472,1.02383,JE-TMA-41
JE-TMA-41_scene04_cell1501,0.6888692,0.45803472,0.39151785,0.2314893,1.2795007,0.069017954,0.6601527,0.7498131,2.7371497,0.5622685,0.44820765,2.3346167,0.15329011,JE-TMA-41
JE-TMA-41_scene04_cell5242,0.28228372,0.6303835,0.56008065,0.37850174,0.6519893,0.13302691,0.72202533,0.79398423,2.3862588,0.4793275,0.41565105,0.18435512,0.2611244,JE-TMA-41
JE-TMA-41_scene04_cell3428,0.38471183,0.82947755,0.3762371,0.92636347,1.0263578,1.1002257,0.6269737,0.22387573,0.5124246,0.082525566,0.7821816,0.38267213,0.29400167,JE-TMA-41
JE-TMA-41_scene04_cell4980,0.31469843,0.41783515,1.0741832,0.2914497,0.65557194,6.3141294,0.87224877,0.577218,1.7836878,0.13557541,0.53819734,0.08295498,0.3012256,JE-TMA-41
JE-TMA-41_scene04_cell5397,0.3280514,0.8307451,0.48158395,0.3737954,0.9228389,0.73865545,0.0010163389,0.43034673,1.5701652,0.013989469,0.56137305,0.0,0.0,JE-TMA-41
JE-TMA-41_scene04_cell3174,0.55503714,0.7134518,0.6223048,0.21770974,0.8393482,0.012536233,0.58732,0.9623867,2.7415543,0.18070363,0.540759,0.26678306,0.20511553,JE-TMA-41
JE-TMA-41_scene04_cell2017,0.32823175,0.85267764,0.5264801,0.49053124,0.8491366,0.05707344,0.6839777,1.0112487,3.2444112,0.29019096,0.7105508,0.41088274,0.19745307,JE-TMA-41
JE-TMA-41_scene04_cell3788,0.3703438,1.046062,0.6074237,0.46234667,1.1102195,0.4081084,0.54547304,0.5827362,2.1222794,0.42813012,0.5858176,0.37983313,0.21521838,JE-TMA-41
JE-TMA-41_scene04_cell5068,0.45856005,0.7398537,1.1306863,0.6043857,0.9606069,5.3033433,0.8145458,0.40791014,1.929641,0.3640028,0.35723722,0.20386319,0.4840998,JE-TMA-41
JE-TMA-41_scene04_cell4279,0.37305245,0.5021471,0.36566505,0.4271638,0.4119486,0.061656166,0.7902314,0.23845698,1.2659677,0.13211456,0.73421514,0.457347,0.57296014,JE-TMA-41
JE-TMA-41_scene04_cell4384,0.1864298,4.0665936,0.28034326,0.7147394,1.0430877,0.06381237,1.0085164,0.010357925,0.03149837,0.1157676,0.14461493,0.51868707,2.8899438,JE-TMA-41
JE-TMA-41_scene04_cell5464,0.40401906,0.93988013,0.7703989,0.39900178,1.0074837,0.34165847,0.6417814,1.3624244,3.804552,0.51914257,0.88072485,2.4247646,0.23507175,JE-TMA-41
JE-TMA-41_scene04_cell5947,0.40047777,0.74899924,0.91278183,0.24501838,0.75986797,0.26363802,0.63872623,0.7113282,2.7257783,0.29781064,0.52680814,0.42696905,0.20487246,JE-TMA-41
JE-TMA-41_scene04_cell2011,0.2708944,0.2943029,1.3805034,0.6213116,0.37600547,0.16278006,0.52141684,0.008253363,0.044378124,0.04399141,0.34148678,0.1196545,1.2010185,JE-TMA-41
JE-TMA-41_scene04_cell5295,0.43930998,0.61905146,0.5960389,0.96186924,0.76917535,0.034852512,0.67497444,1.1639189,2.6575372,2.0982718,0.40443242,0.036072865,0.031064216,JE-TMA-41
JE-TMA-41_scene04_cell1580,0.43395284,0.25965834,0.43491614,0.8324347,0.32079765,0.4639243,0.48534414,0.009117181,0.053641353,0.054061826,0.791988,0.26245168,0.23941208,JE-TMA-41
JE-TMA-41_scene04_cell5096,0.17527181,0.45431495,0.44962683,0.46582848,0.44595805,0.023454893,0.6242233,0.00946894,0.10483516,0.14622502,0.9001196,0.39650732,0.14785877,JE-TMA-41
JE-TMA-41_scene04_cell2823,0.2737529,0.8899818,0.5171078,0.79154265,0.6157635,0.1258509,0.5854844,1.2713913,3.075267,4.726645,0.59923726,1.2632363,0.4387672,JE-TMA-41
JE-TMA-41_scene04_cell4228,0.4590438,0.77301437,1.0034453,0.5089561,1.1051472,0.41863653,0.70925087,1.1232253,2.8300414,0.4631137,0.7760672,0.7549738,0.3573485,JE-TMA-41
JE-TMA-41_scene04_cell2199,0.4940441,0.66523015,0.52597004,1.2056404,0.73012996,0.11775709,0.68433917,0.60191965,2.552677,0.840536,0.38602248,0.60977244,0.20996617,JE-TMA-41
JE-TMA-41_scene04_cell882,0.59167343,0.7925706,0.39217794,0.28571337,0.66888,0.087233804,0.8089104,0.14594129,1.159711,0.19025749,1.070524,0.62976426,0.40336326,JE-TMA-41
JE-TMA-41_scene04_cell4831,0.28010124,0.3558355,0.33480906,0.32466784,0.32986906,0.07850558,1.1263775,0.068994075,1.1440974,0.09700627,0.69032013,0.13012205,0.56433564,JE-TMA-41
JE-TMA-41_scene04_cell3674,0.22146098,0.35146883,0.50554764,1.0595838,0.8063139,0.85528696,1.2573037,0.3972641,2.5731032,2.2584198,0.32496676,0.6500232,3.0692968,JE-TMA-41
JE-TMA-41_scene04_cell5281,0.26141977,0.2711393,0.52685475,0.9887809,0.14044724,0.014629186,0.5661142,0.0055265576,0.05458142,0.11082338,0.30915645,0.01553632,0.10705396,JE-TMA-41
JE-TMA-41_scene04_cell5508,0.48011217,1.4471202,0.95337284,0.8984226,1.1094353,0.13025999,0.72046286,0.49582404,2.1511416,0.5853914,0.49482435,0.5430387,0.333815,JE-TMA-41
JE-TMA-41_scene04_cell1549,0.44416648,0.66867495,0.96642417,0.9216971,1.265084,0.56865376,0.68333125,1.3182575,3.4779232,3.3320851,0.5657576,2.0422444,0.37294275,JE-TMA-41
JE-TMA-41_scene04_cell2559,0.32964855,0.36675483,0.32213178,0.58029056,0.30617863,0.011154906,0.69407123,0.05757689,0.11241366,0.11827132,0.6101822,0.014337911,0.22245705,JE-TMA-41
JE-TMA-41_scene04_cell2162,0.28624308,4.953721,0.37082645,1.2334229,1.3261501,0.015869988,0.6193408,0.30989355,0.85645634,0.2548738,0.183776,0.29786998,1.6737874,JE-TMA-41
JE-TMA-41_scene04_cell1212,0.32033184,0.18571593,0.28305104,0.079728626,0.106491044,0.0,0.23021972,0.0056774495,0.015491864,0.012974657,0.18481411,0.0,0.0,JE-TMA-41
JE-TMA-41_scene04_cell4531,0.49688745,0.7000117,0.6153305,0.34695205,0.79133624,0.070072986,0.69611067,1.3481647,2.856271,0.48341805,0.4735567,0.25723395,0.26796326,JE-TMA-41
JE-TMA-41_scene04_cell1262,0.32715192,0.9016065,0.45550832,0.6380069,0.9431319,0.1629724,0.73784274,0.66003,0.86543494,0.618494,0.62280923,0.3764301,0.32121855,JE-TMA-41
JE-TMA-41_scene04_cell1440,0.38264218,0.5004683,0.4450557,0.36547533,0.6688733,0.088903606,0.5148009,1.5461814,3.1768637,0.91138566,0.73655874,0.089202456,0.18374075,JE-TMA-41
JE-TMA-41_scene04_cell2171,0.3636794,0.5445063,0.49342656,0.35429326,0.8306385,0.091918975,0.7195838,0.96505684,2.3614666,0.34658706,0.7039395,0.19777103,0.4037784,JE-TMA-41
JE-TMA-41_scene04_cell923,0.62140745,0.7580092,0.5408192,0.80481094,0.6942235,0.07098108,0.626393,0.41342595,1.4684318,0.29353642,0.71623653,0.24111624,0.17040735,JE-TMA-41
JE-TMA-41_scene04_cell1762,0.43976957,0.6727151,0.6084612,0.5151929,0.9003029,0.2277214,0.7073241,0.6084932,2.1979735,0.30637866,0.92140865,0.39407098,0.22535622,JE-TMA-41
JE-TMA-41_scene04_cell4578,0.3039808,0.31816193,0.32325903,1.3990932,0.23781732,0.035868496,0.60404754,0.012643689,0.04661292,0.13789491,0.2964064,0.10343832,0.19481239,JE-TMA-41
JE-TMA-41_scene04_cell2774,0.29492664,0.81377745,0.5083839,0.42404214,0.6565841,0.0006326181,0.6521447,0.8467609,1.9982048,0.4899641,0.3470553,0.23652233,0.2139407,JE-TMA-41
JE-TMA-41_scene04_cell4622,0.34379277,1.0706685,0.6317468,0.60708815,0.97559494,0.19357345,0.61809516,0.7791901,3.2330265,0.49171978,0.7571828,0.4413093,0.30136853,JE-TMA-41
JE-TMA-41_scene04_cell4891,0.2544811,1.0577545,0.84551495,0.5088681,1.1739881,0.00095167,0.49956015,0.6104147,1.1218184,0.21186143,0.369636,0.0,0.06398336,JE-TMA-41
JE-TMA-41_scene04_cell3626,0.4565071,0.64141715,0.5380815,0.7195904,0.72311175,0.08764012,0.82644737,0.66116107,1.510554,0.90992326,0.5428742,0.14890659,0.2546421,JE-TMA-41
JE-TMA-41_scene04_cell4545,0.38565248,0.5491418,0.4789723,0.5467335,0.7510376,0.08655412,0.7263035,0.8912239,2.138285,1.2350265,0.47068205,0.30284935,0.31142977,JE-TMA-41
JE-TMA-41_scene04_cell2475,0.35381022,0.37443885,0.3737777,0.7198771,0.47528088,0.076180294,0.63767505,0.1502082,1.289804,0.18078205,0.31275567,0.023086522,0.11385839,JE-TMA-41
JE-TMA-41_scene04_cell4443,0.17740849,0.60312253,0.44714993,0.49535957,0.59423935,0.51059383,0.47630718,0.008720849,0.86137974,0.035470635,0.59330815,0.29858494,0.15894675,JE-TMA-41
JE-TMA-41_scene04_cell5137,0.18278821,0.29409412,0.35521153,0.3936144,0.23889542,0.12019847,0.48536366,0.26770222,1.9608066,0.106753476,0.51569015,0.2274948,0.29493552,JE-TMA-41
JE-TMA-41_scene04_cell943,0.564347,0.8496901,0.4770812,0.31000295,1.3634214,0.074343055,1.1063379,0.23757951,1.5471162,0.13728356,0.4851946,0.17996521,0.29116744,JE-TMA-41
