,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei
BM-Her2N75-15_scene017_cell05798,11.927755103777685,11.037445269789533,10.679740725473255,10.978728111178631,10.156129905633517,11.024335961021377,9.071760286159313,9.302822240444918,9.355922024735184,8.127182328844674,10.920812329322503,10.25499941886974,10.928847325847217,8.660613441855565,10.718214755955493,10.620573100337785,10.526426785588896,10.32662367553125,11.00467997718393,10.073898453570186
BM-Her2N75-15_scene017_cell07101,11.911391987843459,10.060955902198025,10.66137934343624,10.675097072071983,9.538696272301674,10.890982866254873,9.254366490717414,10.752457630226623,9.411094320060744,10.760660800157675,13.185440229824115,12.048084962627245,11.01538880701351,8.572113700889123,10.507849687036213,10.844198240789574,10.428412738198823,9.935380838707152,10.677037715867492,10.199589583393303
BM-Her2N75-15_scene017_cell07802,10.482038630247201,10.338782322057936,10.514907198933058,10.298192509914822,8.783926426667328,9.828300095870766,8.320951714442462,9.395920542557175,9.193766663761798,8.306695949525409,10.801020895179699,10.283923681077498,10.330466456376483,8.502735100628351,11.437523790813518,10.464482094590558,10.186433370438799,10.612003962334358,10.334158074318575,9.716808772807752
BM-Her2N75-15_scene017_cell04363,11.846405059781395,10.8356556908398,10.612108931446617,10.729945988899091,9.320573989823265,10.929954746052578,9.216400880900288,10.814456772321767,9.417415605378814,10.51313704933546,13.34925965024996,12.2666328056766,11.230794252008534,8.651324923702026,10.846712408848528,10.7147380143882,10.505547905216558,9.922593732483998,10.79974393015498,10.176198467208861
BM-Her2N75-15_scene017_cell04240,11.548454643856106,10.079791711649243,10.38050778196655,10.801347807276692,9.172427508645482,10.800253970470285,9.149564377279795,11.219869287851397,9.489602536620678,11.66336612286815,11.256469282284739,11.309108253657728,10.592053647936917,8.71114956760005,10.815356697306523,10.637244687898823,10.487673785161517,9.944664667109713,10.86353451960905,10.006510144339881
BM-Her2N75-15_scene017_cell00265,11.006306915589066,10.10049360043344,10.268797626762906,10.350459205413324,8.820379526269276,10.036991771148479,8.55523868127107,9.80802346360529,9.180704025102328,8.388699583096512,10.782629751926784,10.973991353484939,11.343126541871225,8.580057252461858,11.90778517870325,10.247327441138015,10.36964799574891,9.696221717845248,10.228884385495592,9.504461332546313
BM-Her2N75-15_scene017_cell08059,11.396043283887241,12.539692065895684,10.465040513537152,10.743593698665975,10.110540686673493,10.79238777379106,8.589250953447507,9.307477882214162,9.146830235451205,7.7740189697539055,10.674121121825799,10.175196186067193,10.883414795516538,8.455318728043448,10.93419345879132,10.224587242716725,10.340685223150025,10.652135627969862,10.732786490876268,9.659789544678533
BM-Her2N75-15_scene017_cell00925,11.804481728937258,9.967941330674934,10.507779851138139,10.721508929078599,9.476708426669774,10.878295452461233,9.16581165665896,10.349716522737506,9.358741396237834,9.0924218849814,13.509582822848758,12.138669394541926,11.11869900248577,10.165109211024866,11.42036978652561,11.070668295529009,10.503421571361034,9.962154142598513,10.595600197209546,10.229827051626277
BM-Her2N75-15_scene017_cell04540,11.69304437906472,11.147840893672337,10.465712153664489,10.634177202438162,9.234646384221529,10.68330099777491,8.761076271109856,9.30866407126749,9.278965628186949,8.001787947980594,10.96417293485844,10.321337585457556,10.758368645695537,8.61809141447706,11.08463845996943,10.5693257576642,10.434760591051734,9.944932794285531,11.146972676006904,10.028198770808341
BM-Her2N75-15_scene017_cell04760,11.436738179237109,10.30752802761511,10.414768455410428,10.589864910236514,9.15045693257725,10.539296221541429,8.981409966453272,10.741125222863706,9.310550167210781,9.755551319415808,13.007196930063383,12.273451460732803,11.077906461945897,8.56746768094884,10.33511531808554,10.47564738776028,10.40630127172796,9.630797390628997,10.604545933104601,9.788387575762878
BM-Her2N75-15_scene017_cell04346,11.97387339696939,10.5604879505813,10.447170933251702,10.998676291673096,10.302925518169506,11.158393095137683,9.130556315818211,9.289729676852298,9.284685402629577,8.174354526079169,11.047855148799307,10.282814883874291,10.976434660386396,8.684554882868248,11.814125729077507,10.815798286105663,10.473941585947165,10.899624471621909,10.987211561878361,10.347865073524353
BM-Her2N75-15_scene017_cell00212,11.571020830816073,9.966134410872005,10.589796569404289,10.66229677296754,9.152678651413424,10.655391777861436,9.081606242378388,11.578088680943605,9.50925614259112,11.900284296849588,12.540122435490403,12.231457132003015,11.022731403934289,8.710745165739072,10.927333795353519,10.57195671306227,10.475831789607593,9.735564238989594,10.448286742525115,9.7794126756011
BM-Her2N75-15_scene017_cell01551,11.86355148255029,10.933577688722565,10.97986931241989,11.412574614681638,9.064973323170275,10.968193262676092,8.734282417224081,9.278009870636335,9.074768281235396,7.97815645595822,10.899927442969194,10.081693346145778,10.78672585769014,8.586306334495058,10.335130596653798,10.600164155744872,10.45293685710448,10.052066186350766,12.37338691421148,9.944739709403068
BM-Her2N75-15_scene017_cell00781,11.98557915844078,10.091085558296992,10.662743019008628,10.989941504512624,9.419518503570497,11.135847860908067,9.25652068758273,11.553960568242715,9.35152346766627,11.046140461126853,12.483346784495751,12.735704775829628,11.550205285311261,8.661210097426427,10.918103720705993,10.696221288770937,10.509321677003312,10.015469009116474,10.65075645375357,10.021612925595397
BM-Her2N75-15_scene017_cell03850,12.345224478609031,10.519949406836215,10.735112731531064,11.00287167196962,9.498414540457933,11.338350698254796,9.4311876126837,10.892887483551403,9.401582835415695,10.230741882220054,12.054169791244094,12.186834171305733,11.723542184528382,8.77169928655082,11.070159802511306,11.283653272124695,10.529530664828371,10.244842985299725,11.426055429525396,10.511090945805384
BM-Her2N75-15_scene017_cell02319,11.488495307525636,9.996574365916842,10.53568270315807,10.682070769244115,9.138125493345445,10.673704476229066,9.081806769460028,11.325233165919924,9.290073717904988,10.605585341801238,12.750268050513338,12.518799492329203,11.549683837552845,8.553221012623982,10.458602245207794,10.57652995665008,10.389242081977276,9.598344998535113,10.405602427723888,9.765466158190979
BM-Her2N75-15_scene017_cell02157,12.324364015465195,11.642326435914217,10.686652766411017,10.884568723648885,9.520063477531961,11.360465431443497,9.3158386929314,9.375039431346925,9.3382034775342,8.665026889650335,11.185529337593678,10.371871321791751,10.846716774563848,8.976065022341057,11.921794927244065,11.130299168291621,10.541896253806287,10.40101861419443,11.665606261988907,10.511602926711992
BM-Her2N75-15_scene017_cell03001,12.27773334992334,11.519835710608497,10.99298038886788,11.434303083020689,10.357170899540327,11.541820225965312,9.22934234612354,9.289950391110532,9.19461059332949,8.250181138021956,11.084018842995437,10.10831742584707,10.958868510418636,8.629637975637074,10.712815891709933,10.99079963034468,10.4364951000033,10.387985305641482,10.899207343343829,10.458615006642138
BM-Her2N75-15_scene017_cell04692,11.469250450543985,10.043483039416024,10.689214025825581,10.629239847107245,9.190584472008405,10.591474397386973,9.093637638378302,11.152853590605327,9.430398938813525,10.950069813808113,13.401350783699232,12.286468906556602,11.421808602240258,8.756027868594506,10.854663669845657,10.97528001838723,10.408003062013458,9.578783925792031,10.393857940854543,9.699576252664372
BM-Her2N75-15_scene017_cell06067,12.094237669597204,11.193189316000867,10.467196407385037,10.865809412252165,9.686527054871087,11.277031974032308,9.224111330644849,9.225554363731488,9.258869351608979,8.171555915497253,11.01749127000231,10.17386637943885,11.084526568180303,8.578331150621473,10.40439852522178,10.785904789723883,10.464855115828303,10.184443356106808,10.773451444582806,10.25009726599363
BM-Her2N75-15_scene017_cell06250,12.077820671162085,10.65568771338812,10.910718470967687,11.158146359425363,11.337527012815883,11.494435399348141,8.924670387165643,9.48908997610302,9.057084390002462,8.392111856979051,11.114541751921635,10.526910190007253,11.560419226636588,8.588165616113907,10.324165160931193,10.915100345640314,10.551749161292996,10.34287258122219,11.371113350244475,10.178219872323803
BM-Her2N75-15_scene017_cell07951,12.054126158070844,11.676648356451329,10.825238999292427,10.670363789196589,9.515291709818232,10.81351635504541,8.855979821694078,9.307155662923108,9.291733605300072,8.0793555537648,10.800327442002024,10.235750673441693,10.504718381131546,8.696049177602063,11.996903588490374,10.917337932817569,10.448184544505272,10.860444380606836,11.655623314041724,10.384468358324865
BM-Her2N75-15_scene017_cell07492,11.012530503761239,9.887526615655347,10.463007772706705,10.523691763692527,9.007506912493575,10.210136420412512,8.899607013072451,11.387483620977902,9.269776904422447,11.452309434906095,14.124868896606813,11.368235418505174,10.67303211356413,8.84956790215983,10.590951915169667,10.903592551691663,10.276196317355673,9.453665835057683,10.245447768097796,9.567961649551266
BM-Her2N75-15_scene017_cell00588,11.625894791308895,12.267836505183507,11.125566246876355,11.910527566180365,10.177729448030359,11.196137280359723,8.934719294045912,9.351542580704471,9.350103703687687,8.155916534254674,10.841593175136387,10.349434972866108,10.887742576958228,8.818134760810846,10.60535604722066,10.415160771176314,10.72700520153216,10.466121238241897,10.665130063215482,9.908865435002374
BM-Her2N75-15_scene017_cell01662,11.08603598830536,9.898758823269617,10.199058823653022,10.272204514083775,8.842677715273183,10.061944213136305,8.638756427000658,10.117883178893846,9.1051719176961,9.597325152003572,12.67198586907993,11.258832834194147,11.53492976042596,8.584118165876673,10.582626956702194,10.355761799570795,10.27683321684053,9.593099286027135,10.066954587129919,9.737429767787386
BM-Her2N75-15_scene017_cell07156,11.899938695403687,11.049283862276821,10.617181734609519,10.963730991248935,9.74533196268046,11.136858234896314,9.20864080855825,9.281921443291408,9.348515061517283,8.253225933650855,11.169608122616912,10.139987088874014,10.790445041279202,8.599402523991152,12.02322118053771,10.984459986628424,10.550696913581572,10.941591076188374,11.433983333811863,10.252923011836673
BM-Her2N75-15_scene017_cell01806,11.532338440695135,11.124538905037646,10.752642248690004,11.419884571410224,9.194996715515794,10.491231288202746,8.718730446887445,9.161190035458535,9.171375701129142,7.986265059657538,10.645929784462586,10.07815080773465,10.353672765214588,11.744141399261684,10.231893714283936,11.085848333392196,10.622446098463504,10.897508066483462,10.689532135109008,9.73978060977326
BM-Her2N75-15_scene017_cell04489,12.31104784302912,12.290899658917056,11.185549260755907,11.274916210537363,9.729004496040877,11.499099898615102,9.46122811606876,9.394224488543419,9.463870886300255,8.385395715175159,11.19398159193911,10.288839097692652,10.787869155332922,8.900671171260807,11.64821192354798,11.149479576178688,10.833685371558625,10.512925240853152,11.070430915005403,10.59974499311629
BM-Her2N75-15_scene017_cell05553,11.367011562105661,9.991930774592003,10.671576685586906,10.586896446571918,9.087409444028431,10.54062215898904,8.989161109922044,10.642548457454005,9.355764946186842,10.461033021053309,12.814087438054816,11.813030600924655,11.168558548084242,9.570674981644204,10.956504069082413,10.82722054546682,10.439384680291466,9.526847111364633,10.29192006903686,9.610887454896547
BM-Her2N75-15_scene017_cell00319,11.750882789844145,10.23558711562751,10.418450275425169,10.776264633283784,10.03903776561778,11.149287054114673,8.775366172298845,9.275935062792058,9.087553327043242,8.03864540661619,10.96874705511491,10.15668363033606,11.95928511313622,8.551076695067025,10.222925357346565,10.533291326985033,10.33977987893677,10.116040318923037,10.485100322660196,10.009814216099961
BM-Her2N75-15_scene017_cell07247,11.87562196089825,10.621643985761176,10.58590571624577,11.085481512587847,11.528684966122846,11.444341983261591,8.946560741038539,9.208688836018826,9.11201292634057,7.997641397922233,11.12976560078772,10.12023787734196,11.250992786010245,8.575516896552793,11.008595832421026,11.061832359505976,10.321579674754046,9.905557946525835,10.98545708939415,10.623552925834543
BM-Her2N75-15_scene017_cell05026,11.619646849988262,10.476814840786222,10.202637483093588,10.544440590263246,9.053960385998524,10.625093531349544,8.70460706976039,9.226728529644177,9.074515686534179,8.104620962710698,10.78696114015593,10.382188945332352,10.946906274456397,8.458474656754742,11.373468689621411,10.43395539447582,10.342168857753032,9.757764305202084,10.893420445643887,9.95894749762895
BM-Her2N75-15_scene017_cell06847,11.758754132087601,12.705262487361724,10.421289056507193,10.939037367363968,9.80025280637239,11.100695186878992,8.96293214453995,9.168797455436588,9.198352951595789,8.09169983413681,10.877587764230686,10.070255142425005,10.676155433959229,8.503306543652508,10.8847561397176,10.729690100557084,10.457162816578998,10.548063282904886,10.902092427105698,10.059062974967805
BM-Her2N75-15_scene017_cell05924,12.412672623791877,11.171256005717684,10.408211275690729,11.248165542968993,9.444339539147622,11.522687811202239,9.313846455170394,10.399516316406762,9.335610789798041,10.022677371025756,11.381384489430248,11.001145395480096,11.008745692785915,8.734483186269891,12.146661008107566,10.763607874309173,10.720937781417085,10.523524097939447,11.56210318335963,10.136661191767478
BM-Her2N75-15_scene017_cell00909,11.509848417180825,9.82678423601128,10.454644228088377,10.606291772388762,9.135949198233755,10.563294698045603,9.086949457089455,10.663150619175696,9.356402271448433,9.781602962708336,11.995042059182135,12.553287103654355,11.12151680681248,11.982360459880779,11.108582308255658,11.274311414194933,10.430675110170574,9.713148120299731,10.477314352239311,9.999801862380863
BM-Her2N75-15_scene017_cell07801,12.384918625523815,10.576137882027538,10.474224206003994,11.165147774645098,9.782752553210045,11.520695063567763,9.165884031380081,9.291643972013594,9.257400938993422,8.22378721083501,11.919762813323002,10.181932142405127,10.59190668160804,8.715467152429836,10.728754808993179,11.731500871880826,10.641991504144686,11.108745867921051,11.864039941396985,11.121294382968665
BM-Her2N75-15_scene017_cell01296,11.66004640392483,11.57620041630544,11.394219794432663,12.236073119984502,9.22980147298809,10.79211710766169,8.934751209139424,9.282358088270897,9.322227884904903,8.123254981329996,10.812613833365285,10.227930057858677,10.128178490893141,8.769047795312517,10.936792180489528,10.531173585066927,11.222069165214517,10.643389725889358,11.220455768481468,10.03117412419886
BM-Her2N75-15_scene017_cell03448,11.126805978989724,10.676219281357053,10.57029738240602,10.63025143153294,9.401679525982452,10.460367625147837,9.017996278729374,11.06368127885289,9.46552242597001,11.715154873631134,12.272072701393025,11.517905850408956,10.803758836209433,9.346371667106014,10.481574356787558,10.669514259415957,10.359896260554748,9.599315709314748,10.518865086701698,9.672883138231052
BM-Her2N75-15_scene017_cell05735,12.436142905956627,12.596033079671315,10.623654034161204,11.013123240878699,9.75784566403829,11.491386632444309,9.433636827597029,9.270306835530786,9.376210947276363,8.359219422239972,11.283286688202004,10.235958207990349,12.31148339055095,8.663180941491117,10.723423428255954,10.969944179312145,10.566508693828725,10.495466163613903,11.046616669034623,10.50082908743917
BM-Her2N75-15_scene017_cell00564,12.182266634993853,10.364949680622946,10.597300900748461,11.195852769360778,9.75322545603179,11.38007488324031,8.913263430628762,9.327248542066583,9.097332614391345,8.154607173304832,10.947892367545437,10.0839017136382,10.950662205928362,8.526424294488665,10.390952314118937,10.80547782840802,10.416176262809362,10.33384251711941,10.953313595565989,10.119634205669666
BM-Her2N75-15_scene017_cell01103,12.632248051896957,10.804267388217863,10.911254828971694,11.173681534489024,9.792435172185957,11.712305986142932,9.477829511698937,9.393224264873417,9.375727809396789,8.581624950804258,11.292921223626683,10.32167407692018,11.569304065088353,8.74784777982287,11.914611753142108,11.330303073096069,10.625432315018909,10.687800743840944,11.045572216308754,10.84136638770266
BM-Her2N75-15_scene017_cell00210,11.847830977040818,9.940777965847545,10.751102851178128,10.892124504820588,9.205797152227891,11.021069769888934,9.144059567703815,12.073303173919571,9.335176286986423,12.28671874422099,13.642650798188281,12.480397038877506,11.482778162179793,8.659709751128172,10.701148391472614,10.538692071587933,10.434523316774673,9.92628178325377,10.453622366935354,9.809063147258188
BM-Her2N75-15_scene017_cell01559,11.435648293851525,9.863644784993868,10.455995329461857,10.549910368701084,9.1567349187537,10.530550988868804,9.098963061897877,10.754012587151966,9.416965515993814,10.776078243341233,13.603585961302954,11.62969983023697,11.115996441815161,8.639990679495433,10.937876648064712,10.769408498444667,10.403461350658864,9.590472482113436,10.320217254163715,9.763309639613935
BM-Her2N75-15_scene017_cell00044,10.636467534642405,10.536350839893158,10.667643803671506,10.408159877047078,8.854743738995534,10.135093604865613,8.422457282850758,10.19875605706921,9.216163813388773,9.960021245125436,11.042362381499872,11.307026202490151,10.004407756340642,8.617569498254449,12.099638890023767,10.47834128564448,10.489058509365185,9.38139874657245,10.392632262340172,9.835260918627489
BM-Her2N75-15_scene017_cell06064,11.74196589473486,13.353384065794723,10.453563416695681,11.013275385003398,11.634301956125602,11.185728247647937,8.983642476927587,9.202528680944074,9.189924976857554,8.03319914394225,10.91915071416619,10.166666599567783,11.110150828441213,8.543152266217266,10.799316638102876,10.531580453168665,10.488572244065391,10.076529578265461,10.505157989490266,10.101416855733815
BM-Her2N75-15_scene017_cell00918,11.851463262138198,10.724289452341646,10.508950972472622,11.011280764873435,9.272735807026088,10.887125853103761,9.05131953837238,10.181687262078583,9.285855700036333,10.193242380862923,11.447158860724217,11.862956143415,11.487265483340398,8.659954539800184,11.97716064814613,10.719504148598777,10.618091266941521,10.165105339820277,10.940394391567029,10.19478004639532
BM-Her2N75-15_scene017_cell06913,11.93896746859679,11.376796130761893,10.468064616544718,10.75101241242867,9.3089053634532,11.073621554527687,9.089862452812973,9.17418633067599,9.267088059064896,8.094525149769664,10.990655677582486,10.11148272893965,11.134219727664696,8.54209208288322,10.933822208669996,10.895516362525772,10.45953715723505,10.533668112161566,11.30472831507879,10.22200892840798
BM-Her2N75-15_scene017_cell00763,11.241098221326803,9.864959294803233,10.470999635685896,10.578539146890304,9.028699230367474,10.341799223990474,8.943696819794903,11.14690698911878,9.401680167416057,10.478553945268311,12.31234408542776,12.24727421235776,11.48746696342711,8.791116408530156,11.022513653751991,10.466593128385727,10.412656423174745,9.45771491910665,10.361590320917564,9.766740075906164
BM-Her2N75-15_scene017_cell07916,11.599843812945597,10.571442902235132,10.794307283730392,10.96002702943141,9.383789823527339,10.677907119294497,8.678992266962759,9.239551269221737,9.098188469841592,7.7898080029020775,10.713674040122152,10.120686993256582,11.420473584575308,8.45561206046079,11.588742461500894,10.53503472128536,10.280868367254735,9.73731428516211,10.881280573750026,9.842116924052888
BM-Her2N75-15_scene017_cell04279,11.60090427480902,10.469248413413558,10.50513269762469,10.720899008794332,9.200976066031147,10.610863618615095,8.826855596987283,9.253728884025795,9.212810502627708,7.920900692233177,10.839120668814758,10.274553523074022,10.867218445756823,8.55309173137709,11.292480097332538,10.47072252998048,10.413061617217094,9.85336173673816,10.725771686368946,9.89726911342708
BM-Her2N75-15_scene017_cell04286,11.879059290370286,12.075473535178656,10.600307916045123,10.950410842837703,9.271315231649737,10.954375741714417,9.152438798086079,10.666871937345254,9.36705066416833,10.218392709761865,12.292895909808943,11.912339618485516,11.446522998681589,11.523849469026754,10.677174240662094,11.63808781609688,10.617481702884652,10.11522347875318,11.697634350759255,10.292851092287517
BM-Her2N75-15_scene017_cell01995,11.674759194816735,9.93561873884269,10.37995633045903,10.642861614376939,8.996144183614032,10.732445968467573,8.963099475264796,10.554206230661267,9.157391391181356,9.687839993602491,12.599397528540745,12.254587075022828,12.09267868343925,8.662283498131494,10.428076996904986,10.7557249396499,10.277481709609361,9.545428780722942,10.584270977534992,9.865725526438975
BM-Her2N75-15_scene017_cell02359,11.443191203965943,9.897506079936399,10.538491793572216,10.60319208713508,9.161383860111991,10.501764380960674,9.034201755312761,12.008327838290604,9.34180355097038,11.567884214719239,12.808339365785061,11.69634842933956,11.17805751552806,8.612333189102731,10.751227224345996,10.939785578682379,10.324026832478559,9.547044987580696,10.333078971920653,9.767009963358799
BM-Her2N75-15_scene017_cell05046,12.890754694119586,10.86816960385148,10.527986519287735,11.938703115161104,9.679299638558199,12.140130605353809,9.657295544024509,9.322197804324665,9.23924151614641,8.640677528441746,11.95917025250172,10.25400905794564,11.51357999078224,8.770791251465285,11.330197825694233,11.809514191716186,10.86464913413145,10.724317072782622,11.216377961877065,11.343589018478953
BM-Her2N75-15_scene017_cell02403,11.494736286593417,10.642272249678278,10.570011992484119,10.771001685895865,9.229037264095403,10.743691710536229,8.88040099053907,10.640378467262966,9.255202966318294,9.566789213489981,12.419440917445613,12.08246471734589,11.218683625452394,8.538817054008438,10.531287386425014,10.634203057429426,10.27673245135015,9.944387632781511,10.448362726380637,9.824665057165777
BM-Her2N75-15_scene017_cell00302,11.5068865529099,9.874505495257427,10.613511601398674,10.78229553199619,9.234607246380671,10.566196684138953,9.066179438362465,12.914974026540973,9.54137541434387,13.359160947987107,11.217403692357836,12.275346832171266,11.749328968675059,10.565478055490406,11.290633282649269,11.955055600563579,10.445504671288283,9.704769944306078,10.352531027951015,10.087122799520412
BM-Her2N75-15_scene017_cell03712,11.999453917385582,10.700360225158025,10.692595056113378,11.122927309701153,9.468083397451311,11.1812264419067,9.355707974831972,11.078638748027222,9.507946747451648,11.077675511897443,11.564401225732007,12.169408886538358,11.41192762540737,8.905528095320637,10.739627914322284,10.975519571827538,10.533020427751243,10.243701799975543,10.942381638829684,10.073641057741055
BM-Her2N75-15_scene017_cell04207,11.842969440634818,10.502291335240082,10.760105211434487,10.75378901832532,9.859652941151106,11.021681585632225,9.334491910430616,9.40883736637678,9.494659960403453,8.243898357858662,10.97464855401982,10.53733447672093,10.770170115964408,8.79049997985282,12.75462602514681,10.722906373286174,10.618694709262494,10.537492747374772,10.724921587805289,10.02816780494387
BM-Her2N75-15_scene017_cell07997,12.278767959910555,10.685977893966813,10.688257087106642,10.931939998704358,9.427743233940937,11.119393578830143,9.348350741349755,9.251225502505381,9.2586755841712,8.187256155067844,10.99461983407495,10.200114489012353,11.898265955105634,8.609750650016714,11.40139709922484,10.87282056519491,10.478832315702705,10.401648523018153,11.364637324018345,10.57175077388844
BM-Her2N75-15_scene017_cell06173,11.139486864320608,9.90172889049274,10.357274764084881,10.512375301289334,8.942760896650427,10.355073432582886,8.909514962879673,11.056096894821042,9.390187023878013,11.396807124909923,12.333355259815871,11.750946199463913,10.884818242604682,9.01130992812661,10.65156772914431,10.3236480260446,10.41852588481219,9.427937812328725,10.514200185298616,9.53881473510337
BM-Her2N75-15_scene017_cell03763,11.734967870671266,10.179820921373302,10.623895969098918,10.90041947285437,9.260800708303815,10.902851961719836,9.298548156349792,11.359487471311489,9.51872583586059,10.924365255150287,13.870782545435405,11.84300649367904,11.323720065274845,8.727912686088759,10.860040826167685,10.689033627372082,10.504071492367334,9.750320481032185,10.812900847269027,9.841521267096592
BM-Her2N75-15_scene017_cell04914,12.250254498365157,12.663347218154396,12.063632910178947,12.073928671270513,11.343586231686166,11.89032320594972,9.354766921166245,9.369893826296886,9.44839244172127,8.30422184050932,11.100211146110606,10.364496199736331,11.253033433518903,8.806779585135173,10.658813935129773,10.89865117864213,11.294184456881244,10.549094575231956,11.023478709290838,10.332195494041496
BM-Her2N75-15_scene017_cell01915,11.328225391662778,9.955298415705656,10.44653403206776,10.591910023983093,9.08902570831506,10.415474855807926,9.112796940770387,11.555956620335273,9.352169775669172,10.40406103887905,13.090033022090477,12.82856576629846,12.026823655947984,8.71334700825765,10.71038339405987,10.551759356648581,10.411057934167397,9.560906389205797,10.518075300093649,9.702384183913255
BM-Her2N75-15_scene017_cell07133,12.383706952229131,12.491523625576786,10.813307321926887,11.014072018273044,9.894138269951487,11.625168979627622,9.201291029731905,9.137003735243695,9.187473969802365,8.164981212625031,10.927009496868735,10.04390947850258,11.082571851395041,8.478885676890584,10.634272560400948,10.885394707212635,10.450139606866127,10.45059166572429,11.084068717052613,10.34615046421472
BM-Her2N75-15_scene017_cell05368,11.497259738247411,10.22200861770173,10.451689640816506,10.699653420069431,9.117764294801816,10.640518102402863,10.455304385444505,11.404533710387705,11.124326698832398,11.925694540558265,11.156638056931735,12.242718936382484,11.3634850405991,8.820435652971206,10.778520890862401,10.829055276343546,10.489667361439569,9.711322819211357,10.735535339963393,9.816831389684035
