,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-41_scene11_cell2812,0.23729008,0.61411005,0.004949198,0.048020568,0.12695475,0.01460521,0.05257131,0.01028748,0.12913014,0.059059948,0.08323259,0.017183429,0.006430744,0.010288411,0.019514283,0.0008603444,0.0033827762,0.61830145,0.006395521,0.057239894,0.48667237,0.22431722,0.02276527,0.03134912,JE-TMA-41
JE-TMA-41_scene11_cell2402,0.18179719,0.34481907,0.0044445777,0.045943227,0.13089813,0.020060634,0.043487933,0.009158703,0.1120135,0.031751018,0.066787206,0.006495884,0.0011312715,0.005266183,0.016487464,0.0005559124,0.0027751722,0.26099807,0.0044421647,0.041983694,0.36441314,0.17744273,0.011908967,0.045023967,JE-TMA-41
JE-TMA-41_scene11_cell935,0.06774939,0.3421017,0.0082090525,0.042233042,0.13519731,0.021913007,0.028495358,0.018095767,0.06648383,0.022233821,0.05120862,0.050984606,0.0033966817,0.009479,0.019239148,0.00050658826,0.008210273,0.2039945,0.0052029938,0.09207504,0.30425704,0.33692163,0.034392975,0.04113175,JE-TMA-41
JE-TMA-41_scene11_cell3481,0.504011,0.4418441,0.009146222,0.044043824,0.1429732,0.019702734,0.04144665,0.018573962,0.09820776,0.062456522,0.08040184,0.08656544,0.024313392,0.012714664,0.024339702,0.00081708597,0.007722824,0.88055253,0.005285052,0.05871506,0.31727493,0.13181666,0.035051078,0.03812908,JE-TMA-41
JE-TMA-41_scene11_cell1922,0.115112916,0.46099705,0.0056103896,0.049470264,0.13596265,0.02209093,0.044082496,0.009361875,0.1116363,0.031680737,0.07289603,0.06941485,0.010806914,0.0035747073,0.020755801,0.0012864457,0.0033949616,0.3656539,0.007544454,0.1883516,0.5569762,0.25946248,0.030636821,0.037222207,JE-TMA-41
JE-TMA-41_scene11_cell2985,0.31720772,0.30046108,0.0034393044,0.04903683,0.14428115,0.038034044,0.048908696,0.013865458,0.1569992,0.039847374,0.08659848,0.043382242,0.0021148026,0.0031621219,0.018888313,0.00039349086,0.0019538247,0.5370422,0.01080213,0.027316997,0.44885954,0.17290394,0.030782446,0.038513485,JE-TMA-41
JE-TMA-41_scene11_cell1383,0.23631535,0.49697003,0.005284267,0.04520213,0.11461781,0.041528095,0.03581068,0.013329295,0.105939455,0.021100864,0.04734854,0.027849598,0.020578202,0.003119538,0.016388716,0.0014444242,0.005007028,0.42417136,0.0052596624,0.041980285,0.47471157,0.1174594,0.014494987,0.039628096,JE-TMA-41
JE-TMA-41_scene11_cell2180,0.08916487,0.33466446,0.00449395,0.043014266,0.104021594,0.037095495,0.029150274,0.013539466,0.09316461,0.017299874,0.0381816,0.015185959,0.0011745134,0.0033359935,0.016963132,0.0012826979,0.004474298,0.12047873,0.0038096365,0.09106035,0.25070104,0.25116256,0.016215244,0.02822973,JE-TMA-41
JE-TMA-41_scene11_cell1284,0.13297974,0.031953193,0.012298924,0.047677577,0.1456526,0.026229225,0.04194472,0.034684233,0.11117884,0.14163005,0.08103006,0.024737675,0.08003042,0.0156092895,0.029161157,0.12184935,0.0040750736,0.78712857,0.2502032,0.49649456,0.37873435,0.12874655,0.024926038,0.03741339,JE-TMA-41
JE-TMA-41_scene11_cell3190,0.41830805,0.5037877,0.0057207984,0.050800174,0.1508453,0.017518764,0.06499501,0.018258743,0.15080105,0.04485775,0.107669376,0.09420559,0.012294553,0.006023146,0.01973964,0.0003810035,0.0048331693,0.7743962,0.00867004,0.19372727,0.54749465,0.4878163,0.03994988,0.03615975,JE-TMA-41
JE-TMA-41_scene11_cell1132,0.13360842,0.31438324,0.003592714,0.047717653,0.13195702,0.04131024,0.036407236,0.012060284,0.11977304,0.038428683,0.06644348,0.021555983,0.02180622,0.0059663975,0.01627512,0.0010598111,0.0033815887,0.2074939,0.011102926,0.065452926,0.5212601,0.36568266,0.023332601,0.022418678,JE-TMA-41
JE-TMA-41_scene11_cell2206,0.19967975,0.2734313,0.0052324366,0.044276215,0.13823608,0.016444689,0.0408386,0.017358234,0.11086903,0.03336669,0.08303196,0.07015714,0.010021913,0.0061086453,0.019515216,0.00040556016,0.006361474,0.41926038,0.0055073737,0.008316411,0.2330233,0.11176872,0.009413315,0.10438076,JE-TMA-41
JE-TMA-41_scene11_cell1518,0.06568626,0.29447818,0.0034521786,0.044782106,0.1109721,0.02216786,0.028800346,0.011132789,0.07536959,0.011075993,0.039800584,0.0042727333,0.002614414,0.0035327792,0.017162543,0.00043908446,0.0041822763,0.16143046,0.003032883,0.06125499,0.23893991,0.20783386,0.025629807,0.023772087,JE-TMA-41
JE-TMA-41_scene11_cell2487,0.10836602,0.36589038,0.0069269584,0.05122986,0.13043611,0.018992182,0.052280426,0.010321084,0.107739136,0.047912907,0.08999081,0.06811145,0.008997733,0.012767036,0.019081995,0.0005541884,0.0023990544,0.26716393,0.00599872,0.06476057,0.43679163,0.20007712,0.035213973,0.08428547,JE-TMA-41
JE-TMA-41_scene11_cell1443,0.24093287,0.41076767,0.0034140404,0.056321997,0.17370947,0.016393391,0.058559295,0.012455433,0.15525523,0.067951895,0.11276564,0.09034227,0.018302059,0.010589011,0.020750996,0.00097291305,0.002672637,0.41786492,0.010804803,0.18066636,0.6090339,0.3225829,0.038047764,0.050200988,JE-TMA-41
JE-TMA-41_scene11_cell2753,0.12146494,0.32968917,0.005307797,0.04952931,0.12664941,0.015279518,0.04362213,0.010175337,0.10262876,0.036357872,0.07642672,0.04914369,0.004348679,0.008089953,0.018477824,0.0001918766,0.0029044757,0.3801798,0.0044699083,0.13473156,0.35451493,0.20499845,0.021792123,0.06311931,JE-TMA-41
JE-TMA-41_scene11_cell2927,0.36660376,0.24271223,0.0058178618,0.047258284,0.12742001,0.03384902,0.041510776,0.01229424,0.12534519,0.04995182,0.09029075,0.032346584,0.021862082,0.015622209,0.021791764,0.0009541457,0.004447832,0.56636417,0.0061064456,0.25912863,0.3183043,0.180857,0.012275179,0.022158355,JE-TMA-41
JE-TMA-41_scene11_cell3103,0.13307433,0.33692148,0.0035005899,0.04379231,0.110425524,0.049567316,0.028783381,0.014340505,0.09004352,0.020948473,0.047001377,0.025307672,0.0028384018,0.0017099356,0.01615825,0.0010637932,0.005381216,0.27962953,0.00494069,0.027648145,0.30895436,0.09358508,0.03047559,0.013652638,JE-TMA-41
JE-TMA-41_scene11_cell2218,0.14159243,0.2644171,0.0042543155,0.04713505,0.13466188,0.043489948,0.05076369,0.013222287,0.13294561,0.046564467,0.08295392,0.038459342,0.008758079,0.004191749,0.015023925,0.0011242754,0.0020990677,0.3639916,0.01073348,0.08646093,0.3947309,0.13057114,0.026589928,0.032019567,JE-TMA-41
JE-TMA-41_scene11_cell2338,0.121219024,0.46065572,0.00487658,0.044561863,0.107838176,0.019203123,0.03542299,0.008880152,0.10128746,0.018266987,0.050557736,0.045766056,0.01469641,0.005409309,0.02116019,0.0015611702,0.0050502545,0.24208689,0.0036467037,0.013301286,0.29848564,0.108341366,0.0141224945,0.028240893,JE-TMA-41
JE-TMA-41_scene11_cell1567,0.05461819,0.40341756,0.005076463,0.044423223,0.11314998,0.047138687,0.033510197,0.013646119,0.08540325,0.028904075,0.048288085,0.024648698,0.004965474,0.0047825463,0.016269816,0.0011164405,0.004074448,0.14896898,0.006290991,0.017576996,0.325555,0.11232309,0.02392137,0.019387132,JE-TMA-41
JE-TMA-41_scene11_cell3187,0.43776995,0.3676409,0.003959801,0.04752913,0.14924681,0.02107872,0.04965891,0.010871048,0.13364887,0.025298059,0.1656432,0.081752,0.021178024,0.0039282,0.022069931,0.0007562411,0.008143511,0.6993349,0.0061855596,0.20225328,0.49625114,0.42628732,0.043600388,0.056382358,JE-TMA-41
JE-TMA-41_scene11_cell2912,0.27356943,0.16557106,0.0052336482,0.04286321,0.09182599,0.01063564,0.024568437,0.010097138,0.07808421,0.005568805,0.033600345,0.00055924046,0.0,0.0025883752,0.019454502,0.00019673094,0.0053986968,0.34946913,0.0,0.030259056,0.11210386,0.007922607,0.008390616,0.010118268,JE-TMA-41
JE-TMA-41_scene11_cell1260,0.010666865,0.026771247,0.0066529284,0.04659179,0.16143931,0.022931388,0.033273626,0.07579126,0.087395795,0.19151284,0.06980602,0.004367198,0.034951948,0.0068220687,0.025030829,0.04022547,0.003638574,0.050925206,0.06528335,0.014465452,0.16059335,0.023696661,0.019738823,0.025672173,JE-TMA-41
JE-TMA-41_scene11_cell1259,0.39486682,0.42161846,0.004252294,0.046761163,0.13989726,0.040469754,0.04766706,0.014468193,0.13252312,0.034198545,0.07955124,0.037854258,0.009813094,0.0028030043,0.01769437,0.0008741827,0.0042778472,0.53003484,0.008454468,0.083842985,0.45309314,0.16090235,0.016572835,0.02916842,JE-TMA-41
JE-TMA-41_scene11_cell2705,0.20798847,0.41245323,0.0070205773,0.047083512,0.17641626,0.02103191,0.06213872,0.034135234,0.13476974,0.04378304,0.08827371,0.085560486,0.014513534,0.0075882846,0.022138778,0.00068337156,0.004272166,0.4075092,0.00773962,0.11041868,0.4592542,0.67617506,0.03672047,0.07448336,JE-TMA-41
JE-TMA-41_scene11_cell2973,0.5829849,0.3393303,0.004553082,0.04330309,0.147377,0.019486398,0.025477337,0.01536646,0.08016806,0.01754518,0.04355641,0.049162656,0.010331077,0.0032462587,0.018068608,0.0006235797,0.003969837,0.6628683,0.00422722,0.0108033605,0.39756683,0.010554027,0.011124225,0.02691735,JE-TMA-41
JE-TMA-41_scene11_cell2099,0.078141905,0.27108476,0.0031892662,0.04563188,0.12135547,0.04440974,0.041768678,0.012687748,0.1177448,0.03555808,0.06655363,0.023249464,0.007293159,0.005864426,0.01432911,0.00094742293,0.0026619283,0.17385383,0.007862161,0.048397794,0.51527596,0.30460474,0.025392314,0.03523638,JE-TMA-41
JE-TMA-41_scene11_cell3115,0.116772,0.41795257,0.003106736,0.043782648,0.1262673,0.04385272,0.02769205,0.0126892,0.11129159,0.022613365,0.04069837,0.019655142,0.0039978507,0.0017979977,0.01576939,0.0010617041,0.0031104588,0.22033435,0.00875294,0.07202855,0.21713999,0.10089649,0.01199009,0.054513264,JE-TMA-41
JE-TMA-41_scene11_cell2162,0.10981261,0.51187515,0.0049453364,0.051069155,0.15359193,0.021322865,0.061646957,0.009525803,0.14115933,0.05550071,0.10085489,0.07209096,0.0036429134,0.011810136,0.016987765,0.00028368906,0.0031365345,0.29931182,0.008356731,0.17258433,0.4066821,0.61029786,0.022493225,0.0674613,JE-TMA-41
JE-TMA-41_scene11_cell973,0.14906669,0.26944023,0.00458044,0.046051662,0.13127236,0.03770142,0.03595414,0.015865156,0.11522322,0.033469442,0.08067423,0.03861584,0.005602636,0.0029600468,0.018757012,0.00059405254,0.0043564034,0.3327657,0.0105618825,0.10471052,0.52245027,0.25503746,0.017893879,0.020728352,JE-TMA-41
JE-TMA-41_scene11_cell2081,0.11115482,0.24031548,0.0047623874,0.04521121,0.13076146,0.015810244,0.04795534,0.016156076,0.10618212,0.035204507,0.06557343,0.06631653,0.019500047,0.008194761,0.017666314,0.0008450417,0.006091003,0.23602994,0.005852233,0.037177704,0.45420352,0.59328604,0.04352235,0.035352644,JE-TMA-41
JE-TMA-41_scene11_cell1156,0.107560396,0.37212333,0.005706974,0.04763403,0.13500573,0.032791782,0.042977072,0.011712351,0.12022341,0.03962547,0.07417026,0.027468696,0.0102436775,0.001302046,0.016054785,0.00077573734,0.0022649576,0.28799063,0.013305065,0.019498263,0.47923914,0.54476947,0.030117456,0.02505378,JE-TMA-41
JE-TMA-41_scene11_cell2630,0.10056194,0.3382868,0.005727231,0.049532734,0.19283977,0.022205144,0.07257517,0.0109200645,0.15721634,0.034905903,0.098072626,0.094566844,0.022188978,0.00693974,0.020852469,0.00059288257,0.0042589223,0.3368088,0.009381792,0.09350746,0.29304722,0.15223688,0.019650165,0.084538504,JE-TMA-41
JE-TMA-41_scene11_cell2477,0.080289684,0.2660178,0.005934774,0.046984263,0.11043291,0.020156315,0.040895205,0.009144102,0.08686358,0.033031054,0.061998628,0.038370963,0.01139252,0.0080125,0.018399516,0.0015563779,0.0055858386,0.31800428,0.003959296,0.14439149,0.37871948,0.23100084,0.026559517,0.03393779,JE-TMA-41
JE-TMA-41_scene11_cell2494,0.102512136,0.62264067,0.005972766,0.04681569,0.1567187,0.022007592,0.05319307,0.010644905,0.1192514,0.028535282,0.07620904,0.0862205,0.020377364,0.0045697973,0.019813975,0.0005730474,0.0032321601,0.31420946,0.0068193474,0.030190201,0.46366274,0.21199808,0.031349905,0.07366452,JE-TMA-41
JE-TMA-41_scene11_cell1107,0.52489716,0.19402446,0.0040471293,0.050906062,0.15642387,0.033834662,0.05188045,0.014154412,0.13779825,0.036273584,0.102442324,0.044557046,0.008117685,0.003945944,0.017018618,0.0007860409,0.0024698325,0.7335188,0.013946434,0.03936719,0.404733,0.06762555,0.011889803,0.020492895,JE-TMA-41
JE-TMA-41_scene11_cell3540,0.06638548,0.18419144,0.007873208,0.041072812,0.11222156,0.020974793,0.028855368,0.017687734,0.05810541,0.044663377,0.04528742,0.049949724,0.011205488,0.012667956,0.017665915,0.0010056815,0.008905255,0.20995244,0.0026361535,0.007867577,0.05819062,0.05117528,0.018350039,0.032323796,JE-TMA-41
JE-TMA-41_scene11_cell3503,0.036393344,0.19625866,0.00623222,0.04254724,0.08911826,0.036849257,0.022417879,0.015035945,0.063853115,0.026705306,0.041316755,0.024270764,0.020330148,0.006293875,0.017113127,0.0018466741,0.006005021,0.15490267,0.0034297006,0.014851683,0.23678337,0.16226692,0.018154848,0.01734813,JE-TMA-41
JE-TMA-41_scene11_cell2686,0.07641737,0.31575838,0.0038705764,0.04611068,0.106273524,0.014543097,0.036914706,0.0092193615,0.082612485,0.03892314,0.06400122,0.006921484,0.002103639,0.00758679,0.016966522,0.0006182772,0.0049036117,0.24395688,0.0042802794,0.031742666,0.28881276,0.16750109,0.020546395,0.025366575,JE-TMA-41
JE-TMA-41_scene11_cell1712,0.16004637,0.39382514,0.004686847,0.04751272,0.13027719,0.048541605,0.058618862,0.014224258,0.124317855,0.06564696,0.10233199,0.041396208,0.0057306387,0.0030378778,0.015910113,0.000893013,0.0025657092,0.40590358,0.011271806,0.0076588285,0.53591025,0.33537742,0.03630128,0.025784738,JE-TMA-41
JE-TMA-41_scene11_cell3421,0.091065645,0.32367057,0.0051672133,0.044855867,0.12541908,0.033575892,0.03685902,0.015761169,0.09032457,0.029458249,0.06228972,0.05965298,0.028720057,0.00619017,0.015821705,0.00086277677,0.004799722,0.21664983,0.005220509,0.16224012,0.5371863,0.70990235,0.036561467,0.028496113,JE-TMA-41
JE-TMA-41_scene11_cell1127,0.25585392,0.14608955,0.004273956,0.048910826,0.12980333,0.013910186,0.020734385,0.008141441,0.05709037,0.020304019,0.03502912,0.047692634,0.006586497,0.006939105,0.017435022,0.00042988927,0.00415529,0.31515545,0.004701257,0.008785662,0.2915668,0.040583152,0.013728087,0.02373991,JE-TMA-41
JE-TMA-41_scene11_cell1184,0.23554587,0.60452247,0.0039044516,0.050031107,0.14080413,0.01596028,0.03725407,0.009861323,0.10493174,0.060363755,0.08146805,0.068838194,0.028907169,0.006713484,0.018702447,0.0011403536,0.0040264316,0.46056885,0.00797939,0.003965834,0.42702445,0.070879936,0.03594016,0.03572159,JE-TMA-41
JE-TMA-41_scene11_cell2372,0.09805748,0.3642808,0.0059629986,0.0457286,0.123928405,0.040008023,0.04516077,0.013218177,0.11980459,0.041223735,0.069312155,0.03102038,0.018120507,0.009414888,0.016427187,0.0011049381,0.0032552301,0.24317242,0.008885749,0.03576725,0.52894115,0.22842273,0.056408014,0.04187006,JE-TMA-41
JE-TMA-41_scene11_cell1829,0.070043266,0.2686158,0.0032722792,0.04459535,0.12328498,0.025559086,0.028725788,0.008828322,0.095654726,0.016557865,0.044611115,0.0062964605,0.0009481002,0.004713526,0.017713353,0.00077923964,0.003761357,0.17087877,0.00371789,0.016513124,0.25128525,0.06688616,0.009448681,0.016382769,JE-TMA-41
JE-TMA-41_scene11_cell1671,0.27066505,0.3689264,0.0046331976,0.049528483,0.13938834,0.018229624,0.039671835,0.008595324,0.11396781,0.027733034,0.066064246,0.05603677,0.00093500456,0.0032883224,0.021031078,0.00046296665,0.0036037785,0.42069364,0.0057507902,0.026843281,0.4784277,0.041263882,0.014061134,0.026900627,JE-TMA-41
JE-TMA-41_scene11_cell1789,0.41649932,0.7662498,0.0032848013,0.046876695,0.11908739,0.026484143,0.043739673,0.0098044835,0.108925976,0.043606553,0.080170505,0.0077006877,0.011538693,0.005127439,0.02016943,0.00052457856,0.0039764754,0.73770785,0.0061669,0.017352656,0.23064472,0.08279905,0.014503771,0.050842058,JE-TMA-41
JE-TMA-41_scene11_cell2072,0.18170388,0.38562828,0.0037806083,0.045508377,0.120142475,0.023437966,0.040867027,0.008843007,0.09266226,0.02496675,0.065608025,0.005248305,0.0064190384,0.0025239997,0.019852243,0.00087250554,0.0031873242,0.34798017,0.0053945878,0.016032577,0.42711136,0.28869173,0.030630756,0.023677152,JE-TMA-41
JE-TMA-41_scene11_cell1949,0.2936219,0.31568122,0.0071782926,0.04303406,0.13111019,0.020052087,0.033385474,0.008199397,0.10327743,0.02755095,0.06482212,0.05738769,0.0065605803,0.0074388864,0.021670347,0.0003563252,0.0058973758,0.4875623,0.004969133,0.12782955,0.4965662,0.05336577,0.012542534,0.0318573,JE-TMA-41
JE-TMA-41_scene11_cell3408,0.09494054,0.3907851,0.0019561301,0.045605134,0.11074096,0.017208222,0.031761903,0.009321865,0.1013269,0.026551886,0.054172378,0.0046532257,0.0069200997,0.0054014367,0.015598324,0.0006776755,0.0051156576,0.26130632,0.0035346358,0.041906334,0.2861771,0.11003959,0.009433361,0.067738235,JE-TMA-41
JE-TMA-41_scene11_cell2966,0.59133244,0.3315011,0.0064783143,0.047189232,0.15800618,0.01848716,0.049899176,0.016897777,0.13663666,0.03694674,0.08081876,0.07528467,0.02040557,0.0086157005,0.019806959,0.0007009009,0.0039557684,0.6383011,0.007117976,0.099083655,0.30795693,0.26306003,0.04373772,0.030870948,JE-TMA-41
JE-TMA-41_scene11_cell3538,0.12438416,0.25729018,0.0063054343,0.045338947,0.12012175,0.038029637,0.045157768,0.015575522,0.09904599,0.058326084,0.06691929,0.036003597,0.018748876,0.008908886,0.017830117,0.0017157663,0.006279717,0.3289776,0.006198179,0.048648912,0.40203518,0.24017197,0.048232384,0.020092273,JE-TMA-41
JE-TMA-41_scene11_cell2074,0.09301809,0.47344863,0.0064386837,0.049318712,0.12668338,0.01795342,0.051048037,0.01744956,0.1142573,0.05727215,0.082414515,0.058542553,0.004054971,0.008884614,0.016967785,0.00039762037,0.0038601386,0.36360306,0.0076367543,0.037015427,0.22044633,0.14336824,0.019386316,0.027071401,JE-TMA-41
JE-TMA-41_scene11_cell1740,0.13442475,0.5249188,0.004150781,0.045776416,0.11628786,0.041730553,0.04364243,0.013095631,0.1156688,0.0296838,0.070104815,0.030500108,0.0033293352,0.0021642202,0.014840176,0.00070218893,0.0024954483,0.27536887,0.009935021,0.058852464,0.4000823,0.23181428,0.028504869,0.033191945,JE-TMA-41
JE-TMA-41_scene11_cell1534,0.092588104,0.58907074,0.004052411,0.047665104,0.12811954,0.026966766,0.04533077,0.0087269265,0.13148299,0.03255931,0.073493466,0.0148842195,0.0068223905,0.0069564665,0.014893102,0.0006122245,0.0026414203,0.23879214,0.005341502,0.077767946,0.65412843,0.5993915,0.038623985,0.029157873,JE-TMA-41
JE-TMA-41_scene11_cell1623,0.07243162,0.2504229,0.0043827672,0.050051168,0.14295052,0.019796446,0.0480832,0.008956166,0.12985776,0.024098016,0.07127978,0.07040872,0.007945448,0.0035276352,0.021018825,0.0007227919,0.003372513,0.17037508,0.0072537176,0.25424016,0.32891425,0.37517717,0.017914142,0.038414363,JE-TMA-41
JE-TMA-41_scene11_cell3509,0.5146365,0.32761598,0.007754184,0.04255033,0.13612081,0.020488225,0.03106343,0.018097142,0.07724729,0.051653158,0.061457753,0.06782206,0.007983733,0.008402282,0.023611266,0.00040198024,0.0065975557,0.80973816,0.0037741817,0.005094831,0.47243607,0.01405515,0.011546395,0.024007322,JE-TMA-41
JE-TMA-41_scene11_cell2632,0.19923972,0.40964288,0.0057981694,0.05206668,0.14940661,0.01938084,0.051519435,0.011449658,0.124766015,0.03941784,0.07063038,0.07766108,0.0057552187,0.005906912,0.019873349,0.0005692323,0.0034472083,0.42222956,0.0062611336,0.027651716,0.45899165,0.18108042,0.050766304,0.076049596,JE-TMA-41
JE-TMA-41_scene11_cell1639,0.6188982,0.73648196,0.005265351,0.044912122,0.12512243,0.05004226,0.04251104,0.015432076,0.104294896,0.028381942,0.07288366,0.047612645,0.013247623,0.0012007115,0.021747319,0.0006583083,0.0048215967,0.74798393,0.0058794874,0.06767445,0.39727575,0.06109932,0.010962464,0.04460003,JE-TMA-41
JE-TMA-41_scene11_cell1245,0.11425642,0.21803649,0.003614651,0.04276805,0.135428,0.018624162,0.025775556,0.015406423,0.09586523,0.019446595,0.045939572,0.046303853,0.011041577,0.005665159,0.016707709,0.0010873002,0.0060303174,0.24425158,0.00494719,0.016592953,0.12907489,0.052511238,0.010623471,0.030055577,JE-TMA-41
JE-TMA-41_scene11_cell3319,0.1773631,0.2501746,0.0042262073,0.04778941,0.13485783,0.046312056,0.05159462,0.0141024655,0.13731636,0.056041714,0.08882827,0.044500027,0.013839811,0.003099704,0.014591638,0.0010814653,0.0049887374,0.52213836,0.010324467,0.07586314,0.46857798,0.32389224,0.0619246,0.024368085,JE-TMA-41
JE-TMA-41_scene11_cell3558,0.13654198,0.3090762,0.003221673,0.046468973,0.107792355,0.022992989,0.037029892,0.01107232,0.087827,0.038049042,0.050334796,0.00561409,0.02416166,0.0109549435,0.016988095,0.0023205448,0.0082673915,0.33363524,0.0026113188,0.03821663,0.16740392,0.07919163,0.009860762,0.03808528,JE-TMA-41
JE-TMA-41_scene11_cell2150,0.088026956,0.47888684,0.005220307,0.0491384,0.12210726,0.017911196,0.048441865,0.009031879,0.11337174,0.041152317,0.07437998,0.05745114,0.014215723,0.003981963,0.019329369,0.0007752461,0.0036421898,0.27121806,0.006357994,0.03274716,0.39145994,0.16826905,0.038279828,0.029442556,JE-TMA-41
JE-TMA-41_scene11_cell1866,0.08539478,0.32036507,0.0059131067,0.051613618,0.14646769,0.019874606,0.050115854,0.009101677,0.13229488,0.028040692,0.08381881,0.07427906,0.011555115,0.003684941,0.019546088,0.0010504749,0.0039315494,0.30839425,0.008980363,0.09156426,0.683013,0.3026721,0.05177809,0.038341146,JE-TMA-41
JE-TMA-41_scene11_cell2421,0.12937994,0.42104685,0.0052153044,0.053788256,0.14341637,0.018174836,0.05908919,0.00992476,0.12327716,0.037404735,0.0939649,0.077311456,0.0059837257,0.007915147,0.019071609,0.00069858227,0.0013811326,0.36571598,0.006678653,0.013986886,0.63221043,0.38437256,0.030937284,0.09540713,JE-TMA-41
JE-TMA-41_scene11_cell3508,0.13458186,0.2396178,0.003862835,0.044901483,0.10269866,0.016225262,0.027292812,0.008969976,0.091248706,0.03761585,0.040079016,0.012996528,0.0012980641,0.008282438,0.017676216,0.0008326439,0.004815472,0.23598066,0.0018956991,0.024597516,0.13827233,0.055507258,0.009150192,0.053421915,JE-TMA-41
JE-TMA-41_scene11_cell2370,0.14481781,0.13256115,0.0043614917,0.04133557,0.14027144,0.021141848,0.029711155,0.014886549,0.08024068,0.021232355,0.040045027,0.050989714,0.003100758,0.005008886,0.0158897,0.0006021869,0.0049507893,0.24704088,0.0026122306,0.101681516,0.085551076,0.056586184,0.030064456,0.17255291,JE-TMA-41
JE-TMA-41_scene11_cell3161,0.20744863,0.31762394,0.0047916058,0.044823732,0.11567743,0.042589508,0.0332213,0.013334456,0.101507634,0.035966486,0.0709514,0.024286108,0.0076430175,0.0050434466,0.014369647,0.0009302652,0.0025895657,0.39804667,0.0074474425,0.043571886,0.4098932,0.19564965,0.018544622,0.029531028,JE-TMA-41
JE-TMA-41_scene11_cell1130,0.058144417,0.17933795,0.003021886,0.049837492,0.121331975,0.013134372,0.0351692,0.009948633,0.080044,0.02809751,0.046531368,0.016607707,0.0018995202,0.005183584,0.01766113,0.00028361127,0.0022995379,0.13155575,0.0054133562,0.030895973,0.29028228,0.41396335,0.028874364,0.02810504,JE-TMA-41
JE-TMA-41_scene11_cell2509,0.17457695,0.30624956,0.0057447013,0.047166456,0.13055041,0.037876192,0.0624875,0.01453227,0.13730788,0.057464577,0.088387914,0.04042207,0.012388312,0.0093805855,0.0188578,0.0011652448,0.0046060677,0.45696622,0.008642199,0.14058033,0.31520286,0.19381584,0.031937625,0.03767801,JE-TMA-41
JE-TMA-41_scene11_cell3476,0.061078764,0.33624843,0.0032268567,0.04190788,0.09423249,0.034446463,0.02184584,0.013179484,0.06658596,0.018611532,0.033434052,0.011086775,0.005075979,0.002796915,0.016388735,0.0014340018,0.0048359646,0.16268557,0.0040451526,0.0056013996,0.14902869,0.052782375,0.012520379,0.00965243,JE-TMA-41
JE-TMA-41_scene11_cell2155,0.051931605,0.22558236,0.003364177,0.045574747,0.10944865,0.016522761,0.032375563,0.0078946985,0.08639036,0.022537936,0.047884468,0.033171717,0.0017155178,0.004604083,0.016874576,0.00035385144,0.004150029,0.17028545,0.004365565,0.12902635,0.25713557,0.14455189,0.015347168,0.020598184,JE-TMA-41
JE-TMA-41_scene11_cell3110,0.23409511,0.6100924,0.0046804976,0.04664575,0.12842372,0.045009155,0.04021409,0.016782451,0.1156986,0.0314709,0.07936626,0.049641017,0.009555923,0.003500102,0.01730013,0.0007217424,0.004428323,0.63187575,0.0069409087,0.11369122,0.33741444,0.30409434,0.014296599,0.016562145,JE-TMA-41
JE-TMA-41_scene11_cell1353,0.084661,0.34517407,0.0036325625,0.04558741,0.1126291,0.025265574,0.041029215,0.008870864,0.0795519,0.03531954,0.062749796,0.0049212812,0.013463922,0.0051475125,0.015866425,0.00039679013,0.0031635216,0.14716002,0.0038723806,0.009711026,0.2769062,0.15408808,0.008611624,0.03722487,JE-TMA-41
JE-TMA-41_scene11_cell2233,0.024514556,0.054144513,0.0027238543,0.04321888,0.14931476,0.021877417,0.019287447,0.009191795,0.06604604,0.028732726,0.053331967,0.0018205312,0.0033769712,0.006096914,0.016973626,0.00042288622,0.002675688,0.057907287,0.003774407,0.10325875,0.089705884,0.029125107,0.009151133,0.016181787,JE-TMA-41
JE-TMA-41_scene11_cell1836,0.13014746,0.6374312,0.005625738,0.046473,0.12513065,0.04348545,0.041105784,0.015656967,0.13426648,0.026263556,0.07001067,0.046987023,0.005585944,0.0030654408,0.018743545,0.001229983,0.0049766037,0.28945994,0.006641456,0.12654132,0.51972926,0.4270305,0.016614314,0.037190165,JE-TMA-41
JE-TMA-41_scene11_cell3203,0.66838735,0.64784867,0.005053938,0.04519824,0.109819695,0.021810783,0.034691676,0.009137937,0.09320341,0.025114104,0.07320342,0.03408533,0.006881013,0.0041094315,0.019771356,0.0005276173,0.004995889,0.92897576,0.004060557,0.00797971,0.3297804,0.04962493,0.006949932,0.055465516,JE-TMA-41
JE-TMA-41_scene11_cell1815,0.113874644,0.36028802,0.0047863526,0.045094695,0.11871434,0.049320042,0.0404132,0.013760875,0.11139952,0.036818486,0.067961425,0.03437048,0.017497052,0.004936336,0.016236154,0.0010903516,0.0041592084,0.24476829,0.006670337,0.09191228,0.57172894,0.51203394,0.032152653,0.034810696,JE-TMA-41
