,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-41_scene03_cell2600,0.016256927,0.0055929595,0.0039733495,0.014435882,0.0124794645,0.01298459,0.019674327,0.009981951,0.019894637,0.007252761,0.013455405,0.0107344175,0.005116679,0.018785825,0.0063722795,0.02247227,0.0043000267,0.07188171,0.010957998,0.015699698,0.0029772744,0.017621465,0.009377603,0.01143426,JE-TMA-41
JE-TMA-41_scene03_cell475,0.039472207,0.008882242,0.003203887,0.0133793065,0.012354004,0.013285207,0.013376004,0.01210706,0.008025595,0.022492718,0.0027620823,0.015153062,0.014411194,0.003941027,0.018204456,0.07029313,0.006792895,0.14050609,0.011083388,0.0026985102,0.002845278,0.0060881944,0.01817461,0.008672429,JE-TMA-41
JE-TMA-41_scene03_cell979,0.05647324,0.004385699,0.009935507,0.015161648,0.002683136,0.01229965,0.01476178,0.009805967,0.007710983,0.0016344016,0.01613986,0.017482463,0.00018526928,0.014527939,0.01639249,0.030050874,0.015414533,0.14461736,0.008996068,0.019159965,0.068417616,0.011827221,0.007350312,0.00078444247,JE-TMA-41
JE-TMA-41_scene03_cell1431,0.0027700816,0.008350661,0.000796871,0.005830163,0.0037528537,0.0024125378,0.0048881946,0.01972654,0.018124117,0.01607189,0.016819546,0.011179191,0.011283073,0.0059789577,0.014671552,0.019233184,0.007327624,0.008094108,0.02281403,0.00637787,0.006340135,0.0117655825,0.009345768,0.010716653,JE-TMA-41
JE-TMA-41_scene03_cell719,0.007927372,0.012159266,0.0001606492,0.002357438,0.014759585,0.005364386,0.015444649,0.05825479,0.009038795,0.008770439,0.016007038,0.014822032,0.0108942045,0.010239965,0.2714769,0.4513036,0.6932018,0.11407436,0.0026476255,0.0029181612,0.015623584,0.012744518,0.008162317,0.01780437,JE-TMA-41
JE-TMA-41_scene03_cell2047,0.009831311,0.010229858,0.0047925417,0.017410876,0.011445737,0.016165527,0.018225612,0.012133658,0.0061457674,0.0050240196,0.0047743465,0.017236179,0.014747925,0.014860143,0.013480394,0.011437478,0.01741617,0.03594241,0.018788481,0.0117215,0.015053752,0.015142811,0.018603716,0.007852991,JE-TMA-41
JE-TMA-41_scene03_cell1284,0.019848293,0.014596782,0.0074909152,0.0053135757,0.0017760783,0.0025242716,0.017624991,0.011846853,0.0014203463,0.0008615642,0.010682732,0.010092511,0.017566405,0.0029595024,0.009820209,0.044670995,0.019963682,0.07566497,0.009308584,0.017046379,0.02140089,0.007991864,0.0010684971,0.0062899273,JE-TMA-41
JE-TMA-41_scene03_cell892,0.014060274,0.01463516,0.014400525,0.01791315,0.017825698,0.018065827,0.00764115,0.01317396,0.001119559,0.013462415,0.015162444,0.0021257813,0.008004371,0.003492104,0.019009985,0.007557622,0.0035446247,0.06353088,0.009411023,0.01911071,0.016662762,0.00038902802,0.015315206,0.006321164,JE-TMA-41
JE-TMA-41_scene03_cell1497,0.003555362,0.012783342,0.003394162,0.008003031,0.0023177844,0.0121426275,0.0008872252,0.007384253,0.011441573,0.009377089,0.016528962,0.011039117,0.014666699,0.008231493,0.0020650208,0.013386179,0.0135315545,0.10421617,0.01453068,0.016842073,0.0091981925,0.0012744045,0.0040040324,0.01215468,JE-TMA-41
JE-TMA-41_scene03_cell764,0.025707016,0.015042017,0.01908684,0.004717662,0.011818247,0.0003891973,0.010725385,0.011897386,0.014553117,0.021629311,0.014912012,0.015512409,0.0034753429,0.01244086,0.0071962425,0.035177413,0.017120328,0.11564427,0.018429318,0.16835395,0.0175257,0.017847998,0.00022423967,0.014029143,JE-TMA-41
JE-TMA-41_scene03_cell389,0.012881476,0.018900646,0.018671962,0.01539467,0.0149395745,0.011802026,0.0088646775,0.0060377424,0.011268364,0.008543591,0.0064036595,0.013251619,0.0073789186,0.0047261682,0.010517455,0.00226946,0.008700035,0.03768558,0.004795803,0.009923153,0.010148111,0.0011512664,0.014183552,0.010984388,JE-TMA-41
JE-TMA-41_scene03_cell1247,0.00052128057,0.017145902,0.0036136312,0.009732716,0.017987115,0.01635802,0.0072890087,0.013001595,0.012769903,0.016793292,0.013391546,0.0086138835,0.015088129,0.015434176,0.011337733,0.0072384095,0.014589674,0.11444102,0.0059430487,0.011735078,0.07031327,0.016316304,0.0027869965,0.0035684663,JE-TMA-41
JE-TMA-41_scene03_cell919,0.014706379,0.013416105,0.009991855,0.016367618,0.009660104,0.003261593,0.017999876,0.006837004,0.001614556,0.015328928,0.013870185,0.0140684135,0.015079135,0.016101273,0.017623182,0.0101333,0.006356929,0.050014805,0.017104907,0.009296615,0.0027319258,0.00014420983,0.0050341366,0.012095552,JE-TMA-41
JE-TMA-41_scene03_cell1144,0.0019379323,0.016441166,0.1998947,0.015593318,0.0005752594,0.015365852,0.009195729,0.00093583,0.013618597,0.00660413,0.012830255,0.008454548,0.0015474499,0.006088517,0.016929548,0.015675338,0.011815536,0.025466612,0.0074566873,0.0010626354,0.017081913,0.018446002,0.01945488,0.018229917,JE-TMA-41
JE-TMA-41_scene03_cell3481,0.017846344,0.0056889835,0.008933563,0.01934663,0.001000721,0.0068521174,0.0003425689,0.01328316,0.005715523,0.0059907404,0.013624987,0.0074104755,0.0017910515,0.0040823775,0.013185229,0.007709636,0.01598849,0.0811973,0.005573279,0.21204674,0.015374935,0.010213917,0.4005541,0.018299466,JE-TMA-41
JE-TMA-41_scene03_cell1200,0.013532604,0.002261951,0.017242102,0.0055179843,0.008227613,0.014934886,0.002405734,0.01824357,0.01748828,0.01852756,0.0041582384,0.010870167,0.010619636,0.0033355968,0.014792462,0.0069583193,0.011445293,0.090912834,0.012254843,0.0037889262,0.0075283214,0.010731117,0.017456088,0.0013442871,JE-TMA-41
JE-TMA-41_scene03_cell1321,0.010966291,0.014269738,0.007595229,0.011971107,0.016909651,0.011576985,0.0063414187,0.01546282,0.012506688,0.0028266918,0.009668343,0.014671204,0.0013205836,0.009972473,0.008890854,0.018086322,0.013244667,0.043619245,0.01956963,0.004695608,0.013064864,0.0069528646,0.014923813,0.016164357,JE-TMA-41
JE-TMA-41_scene03_cell1767,0.06538471,0.011413362,0.012125068,0.018050415,0.008198533,0.0182505,0.0010460749,0.013084712,0.0041271574,0.0066279676,0.0031867693,0.009688297,0.011788924,0.016283194,0.015861062,0.04336524,0.014061065,0.15792868,0.0158252,0.005617797,0.008537604,0.0042952937,0.015758276,0.0028246797,JE-TMA-41
JE-TMA-41_scene03_cell895,0.0037809028,0.009839946,0.014085272,0.015127798,0.014655375,0.0011154014,0.007998147,0.004816756,0.0031493544,0.013546633,0.00044538954,0.007390609,0.01081897,0.0101987375,0.015372959,0.004559302,0.0030063349,0.040316872,0.015821438,0.014866324,0.0035834415,0.003732111,0.0077328156,0.0037000026,JE-TMA-41
JE-TMA-41_scene03_cell397,0.010546897,0.009104989,0.003320215,0.00730924,0.01605608,0.017734082,0.0007032932,0.018128099,0.009768914,0.012583756,0.0044784145,0.003421261,0.0006527472,0.018543229,0.007953635,0.23128971,0.01957647,0.21789029,0.0065425234,0.014759082,0.005576632,0.01932173,0.013896021,0.008737986,JE-TMA-41
JE-TMA-41_scene03_cell2779,0.04100287,0.0054515637,0.01621506,0.016170895,0.016196499,0.018386528,0.0042488105,0.003241245,0.014966294,0.040105738,0.00061501213,0.0033832137,0.006886353,0.012329087,0.0035613067,0.030961288,0.010829078,0.16698353,0.00044644432,0.00088234874,0.0060092066,0.01172825,0.009006236,0.001990953,JE-TMA-41
JE-TMA-41_scene03_cell3883,0.011193563,0.00468997,0.009763205,0.0054626246,0.011393713,0.011083772,0.01387854,0.017414466,0.008418595,0.011019782,0.005529835,0.015233147,0.013441324,0.008090845,0.012891517,0.000255348,0.007972501,0.04330073,0.015662268,0.001135947,0.005561384,0.006488116,0.0002922099,0.0065634428,JE-TMA-41
JE-TMA-41_scene03_cell1314,0.03277845,0.011993747,0.013524636,0.0034163294,0.015845707,0.0010651989,0.018386072,0.019625058,0.012609482,0.016234268,0.012183403,0.017404951,0.014346459,0.01532967,0.01883474,0.07798962,0.0076277363,0.12096304,0.0016493772,0.013805713,0.018214684,0.009214898,0.008210693,0.007780033,JE-TMA-41
JE-TMA-41_scene03_cell1355,0.013235484,0.0069602155,0.017507067,0.010117861,0.017942514,0.014686375,0.016195562,0.009518073,0.0041378923,0.025373632,0.012344011,0.02215502,0.017756999,0.016292242,0.011762501,0.091471106,0.012939614,0.15375629,0.013085675,0.0060092397,0.39307618,0.010957964,0.0041930666,0.018832687,JE-TMA-41
JE-TMA-41_scene03_cell2239,0.016166212,0.012295911,0.019135114,0.010139506,0.004971099,0.006817904,0.0009541994,0.019689381,0.006329114,0.029127553,0.011524852,0.007157914,0.00578073,0.0075710528,0.016272709,0.12183395,0.009246668,0.21964721,0.0065951287,0.011827676,0.22353388,0.010588691,0.0038681875,0.0172604,JE-TMA-41
JE-TMA-41_scene03_cell725,0.0072324374,0.005996645,0.0117907245,0.0019416615,0.011223887,0.007581678,0.008905939,0.012872263,0.0125028705,0.0056203916,0.005582267,0.0035111653,0.017251858,0.009145153,0.001993106,0.0058338777,0.00011154124,0.037323903,0.39705265,0.014929457,0.18966265,0.0010562454,0.009450014,0.008556389,JE-TMA-41
JE-TMA-41_scene03_cell2894,0.008909777,0.0065817535,0.011842051,0.0032481686,0.002714855,0.0054498236,0.017690474,0.002494486,0.016209092,0.017534254,0.013033524,0.0001045195,0.01700443,0.006490197,0.007837125,0.01377711,0.0009140224,0.035983693,0.008270367,0.0150949685,0.00834411,0.010875428,0.014916576,0.019142797,JE-TMA-41
JE-TMA-41_scene03_cell1982,0.0077512935,0.019481255,0.009538579,0.0032915203,0.0013066708,0.0038475515,0.006259401,0.01798747,0.015272595,0.014843221,0.015376025,0.010336342,0.014921668,0.0022276898,0.0034973854,0.03896359,0.009538016,0.119567625,0.017770812,0.011861441,0.0015855395,0.012061992,0.0042948797,0.0022761596,JE-TMA-41
JE-TMA-41_scene03_cell2322,0.0053845295,0.0016559081,0.011185951,0.0026756197,0.007385363,0.012112279,0.010330066,0.0032984617,0.0125376135,0.036683246,0.01162541,0.008794952,0.017543126,0.006360275,0.009407173,0.06468688,0.0073075457,0.13210888,0.013765193,5.9163525e-05,0.011880008,0.0034561304,0.0015017935,0.000880822,JE-TMA-41
JE-TMA-41_scene03_cell2662,0.012069489,0.0018266427,0.01652447,0.0148184085,0.008380341,0.01777011,0.006208916,0.014520245,0.012747481,0.010125856,0.002772991,0.024479875,0.019968601,0.004770228,0.018631574,0.05230899,0.011506218,0.11726721,0.004804522,0.011041465,0.01640052,0.017551912,0.0038717242,0.00071689737,JE-TMA-41
JE-TMA-41_scene03_cell1573,0.0030988615,0.017605964,0.00066378305,0.017356776,0.003707179,0.00065174105,0.0017033052,0.0057568885,0.008237062,0.018468354,0.010214117,0.0029824711,0.0037712255,0.0033597285,0.011997001,0.10831458,0.018109083,0.2561501,0.0014664931,0.13411558,0.01687037,0.009686056,0.019987212,0.006147355,JE-TMA-41
JE-TMA-41_scene03_cell3420,0.00681497,0.0133552775,0.013132504,0.01687355,0.004726849,0.019516896,0.018898232,0.015521164,0.007571599,0.019492488,0.002800257,0.012961452,0.016417477,0.004418694,0.01872462,0.019314047,0.013923118,0.1835877,0.016622426,0.008149786,0.016632777,0.005422511,0.013629777,0.0072532557,JE-TMA-41
JE-TMA-41_scene03_cell1440,0.012158944,0.011696158,0.003994815,0.0034171147,0.018354034,0.015267226,0.007545568,0.017327098,0.014053232,0.0026372946,0.011604302,0.004672031,0.017577758,0.019223709,0.01672118,0.0035443606,0.0033960883,0.019205479,0.016405392,0.0028115031,0.0025245731,0.013374228,0.014477687,0.0012834324,JE-TMA-41
JE-TMA-41_scene03_cell570,0.039134674,0.015818689,0.018431513,0.009592577,0.0128267985,0.019767307,0.008887442,0.016562657,0.017280003,0.017029818,0.00920302,0.01791688,0.01622284,0.01745365,0.0015191074,0.12973793,0.018823452,0.12314077,0.002279375,0.07763174,0.0109721115,0.0098265875,0.0056007095,0.012419637,JE-TMA-41
JE-TMA-41_scene03_cell1062,0.016385926,0.01428245,0.09788435,0.012438239,0.010681923,0.0034369496,0.008877337,0.017992886,0.010249911,0.00025028517,0.01216522,0.012317262,5.592723e-06,0.009119381,0.012970133,0.006930356,0.008773276,0.05628367,0.019025609,0.018294798,0.014239848,0.019717846,0.011461105,0.01590976,JE-TMA-41
JE-TMA-41_scene03_cell3115,0.07677226,6.540085e-07,0.0027548564,0.014516889,0.012201554,0.012210346,0.019634943,0.016552279,0.015215153,0.010109537,0.0069147563,0.0011147531,0.010959193,0.010665648,0.008040576,0.17579472,0.016372455,0.21865189,0.0075053317,0.0175811,0.0074159508,0.009929997,0.009221207,0.016451038,JE-TMA-41
JE-TMA-41_scene03_cell2253,0.007700579,0.0042714085,0.00024167425,0.014520833,0.01707052,0.0065290825,0.009252762,0.014010041,0.003998735,0.0005315482,0.011146443,0.0141333155,0.011005262,0.013922308,0.019599147,0.009701195,0.014184085,0.062020008,0.0076418966,0.0017608602,0.009783738,0.011866932,0.016636135,0.018911947,JE-TMA-41
JE-TMA-41_scene03_cell899,0.008249224,0.01419798,0.015787588,0.003323213,0.006838911,0.0031210429,0.016195359,0.045100324,0.002871899,0.0018105587,0.007500879,0.0017940602,0.017881263,0.012530873,0.0074226195,0.0041128974,0.015267831,0.027655402,0.008373599,0.0034031302,0.027972987,0.013672043,0.015716804,0.013992611,JE-TMA-41
JE-TMA-41_scene03_cell1505,0.016574007,0.0025912377,0.019655615,0.019913586,0.019503554,0.0026128828,0.018497704,0.0077034375,0.0058158394,0.009216935,0.0032865189,0.0007601806,0.0058386773,0.002412571,0.0025653024,0.005211628,0.012674306,0.06601467,0.01536096,0.0061750314,0.015893716,0.010001965,0.015627043,0.014143118,JE-TMA-41
JE-TMA-41_scene03_cell3036,0.002060108,0.0032685813,0.00412908,0.0030667013,0.019606102,0.0008674149,0.014566004,0.0020284795,0.0005230398,0.005707299,0.011680999,0.018138194,0.0071413266,0.00042255435,0.017374726,0.27712098,0.0017761195,0.23471466,0.0046684924,0.00050047686,0.0048822663,0.004504923,0.0076605156,0.012339192,JE-TMA-41
JE-TMA-41_scene03_cell2575,0.005992192,0.017854124,0.017821038,0.013222566,0.0029055735,0.01042783,0.018096663,0.012167103,0.008748616,0.00028332637,0.015745156,0.0056896107,0.0056998995,0.008642516,0.007812896,0.03738496,0.001708141,0.09402277,0.008700147,0.018313546,0.0056222673,0.0075528976,0.0013739519,0.008265484,JE-TMA-41
JE-TMA-41_scene03_cell1665,0.017932964,0.0073317043,0.01562815,0.004576355,0.0053949147,0.013842127,0.011871754,0.0051917154,0.008359889,0.19741978,0.028116021,0.032392725,0.021474922,0.019246915,0.011058051,0.0023988832,0.007418698,0.0582789,0.017496863,0.0023411533,0.019368201,0.34742427,0.014451398,0.0050390586,JE-TMA-41
JE-TMA-41_scene03_cell1655,0.01786066,0.013401165,0.019645382,0.019728122,0.00824991,0.015066666,0.01894488,0.005175228,0.009740844,0.011083019,0.018369567,0.01663106,0.009703096,0.0065085785,0.002335516,0.0069454936,0.012570424,0.08883162,0.0011778967,0.013257249,0.005338639,0.016805684,0.007034356,0.01617953,JE-TMA-41
JE-TMA-41_scene03_cell2751,0.017218702,0.007483816,0.013033282,0.013711652,0.013963595,0.012407287,0.0074406783,0.019943468,0.019383976,0.0073523615,0.003238855,0.011242635,0.0025090375,0.010425562,0.016115455,0.06201767,0.016696688,0.15586424,0.007363698,0.015690519,0.005394604,0.0011833886,0.016697261,0.006567669,JE-TMA-41
JE-TMA-41_scene03_cell3567,0.008361317,0.009045691,0.017993497,0.01161654,0.0040579224,0.016686738,0.01984782,0.013726833,0.0005225054,0.0035270345,0.017251698,0.016608033,0.01119959,0.004186043,0.0016824985,0.099853784,0.016469475,0.1875667,0.0051687607,0.0037825669,0.0103339255,0.015107845,0.018548194,0.017123675,JE-TMA-41
JE-TMA-41_scene03_cell4609,0.0058517014,0.0041478095,0.0055683786,0.0028108899,0.013451709,0.0017198719,0.0062084296,0.009028868,0.00019743979,0.015105337,0.00834804,0.007905109,0.004571182,0.018120667,0.007854943,0.012635841,0.015424498,0.048298024,0.0043912088,0.009062813,0.015055817,0.010607972,0.0063977577,0.0045572985,JE-TMA-41
JE-TMA-41_scene03_cell1956,0.036593333,0.0076574846,0.019965112,0.016371423,0.010459509,0.010227166,0.0020765527,0.008782196,0.011570702,0.023893889,0.0013559245,0.019183602,0.0045157894,0.008341847,0.0041349344,0.0067503536,0.013989142,0.09253282,0.00941574,0.014198658,0.005636547,0.014070224,0.001627807,0.01197702,JE-TMA-41
JE-TMA-41_scene03_cell3529,0.011230144,0.0075240843,0.009240432,0.0068804626,0.0076101646,0.008218465,0.005240735,0.008535956,0.013974501,0.009332503,0.0020500575,0.019999905,0.0046465932,0.0035520766,0.0037667183,0.0037957786,0.01084912,0.010251401,0.0022126439,0.019421117,0.015691448,0.007390488,0.012441404,0.011912981,JE-TMA-41
JE-TMA-41_scene03_cell1098,0.011465559,0.01576976,0.012699388,0.0152862575,0.0092074955,0.0026249844,0.019497154,0.000120981626,0.015741918,0.0013355368,0.0045142164,0.011351531,0.011474604,0.013749836,0.0114252,0.071424566,0.013863745,0.15726107,0.009898553,0.008088103,0.0012169674,0.011611474,0.0066678533,0.011262995,JE-TMA-41
JE-TMA-41_scene03_cell3590,0.01885933,0.008053167,0.01427481,0.01301967,0.010964289,0.0145846475,0.016063092,0.013749362,0.010463879,0.007085129,0.0056510908,0.011416144,0.012379674,0.0073128496,0.016448975,0.0001052395,5.982953e-05,0.06785074,0.011331394,0.011870137,0.005091727,0.019228555,0.018494226,0.017901197,JE-TMA-41
JE-TMA-41_scene03_cell3757,0.01555601,0.0121352915,0.0094361715,0.008790746,0.01773914,0.0078254435,0.00089217117,0.0025080799,0.0068401787,0.017520897,0.01930465,0.01593533,0.0034780074,0.007812623,0.013607002,0.0029198774,0.0010512985,0.03797222,0.005431352,0.0044250446,0.01953529,0.004461593,0.004841953,0.01618456,JE-TMA-41
JE-TMA-41_scene03_cell176,0.06742557,0.002945887,0.0074576144,0.00015502071,0.0027438889,0.002968891,0.003085937,0.01982766,0.019428046,0.028691178,0.011206149,0.018079508,0.014797739,0.0030565937,0.014058609,0.0719879,0.014618137,0.17624788,0.0013969435,0.0020202794,0.0032827174,0.0042172926,0.011447643,0.009552675,JE-TMA-41
JE-TMA-41_scene03_cell961,0.014476892,0.0030260943,0.017877983,0.004819957,0.009986229,0.0015916879,0.019864108,0.0024922218,0.0119707305,0.018228162,0.00703506,0.008237376,0.0013923333,0.008674577,0.0034266552,0.003384959,0.016540676,0.08121773,0.0002545864,0.0097432695,0.009080202,0.012908108,0.017302915,0.014735077,JE-TMA-41
JE-TMA-41_scene03_cell479,0.013202098,0.0057079336,0.008561165,0.013213852,0.006789739,0.017940404,0.015187107,0.014713923,0.006121615,0.017695922,0.003863342,0.012813873,0.0027899994,0.0062562004,0.003532051,0.010460882,0.00061339664,0.019462146,0.016837353,0.005644396,0.018902376,0.008746247,0.014973329,6.109283e-06,JE-TMA-41
JE-TMA-41_scene03_cell1582,0.015341338,0.008200426,0.019399773,0.010373435,0.006132991,0.01530174,0.0029285466,0.01217341,0.002887597,0.031109262,0.0127136,0.0016115457,0.00096839445,0.018017381,0.011403274,0.008123344,0.006030558,0.1476079,0.007943301,0.016860101,0.015898284,0.0011651622,0.0042546503,0.006327711,JE-TMA-41
JE-TMA-41_scene03_cell2842,0.00442982,0.008001069,0.0038962231,0.007908471,0.0149440225,0.0142895095,0.013553078,0.0014447297,0.0057551567,0.016193584,0.019645423,0.004880461,0.0033774655,0.0034215765,0.0010374145,0.018717945,0.0146819055,0.013616071,0.015454017,0.019861916,0.006664086,0.018654475,0.0006467367,0.0033769142,JE-TMA-41
JE-TMA-41_scene03_cell2374,0.003327943,0.009311856,0.025651824,0.014807669,0.009879823,0.018762695,0.01220386,0.011832477,0.018714,0.010221603,0.00621818,0.0011633534,0.0067341165,0.0074860654,0.015556717,0.0109556755,0.015602207,0.025380645,0.011575942,0.008790561,0.0149073135,0.016872128,0.007083577,0.011078802,JE-TMA-41
JE-TMA-41_scene03_cell1014,0.018587474,0.0065235174,0.0017505367,0.015716547,0.017105551,0.007431996,0.0145828985,0.0032861216,0.017219326,0.012011595,0.007544379,0.011870276,0.019210234,0.0035672009,0.013523635,0.010721264,0.007861171,0.017086025,0.014269358,0.008640565,0.012550375,0.009044109,0.00377339,0.015513438,JE-TMA-41
JE-TMA-41_scene03_cell2321,0.0070363176,0.016731314,0.01777271,0.0025927296,0.007846392,0.01773507,0.007931565,0.007260388,0.01560523,0.012263122,0.012440586,0.012259946,0.016585633,0.01611161,0.005292784,0.009443099,0.018596003,0.08995331,0.00074629154,0.004148348,0.005111284,0.019581763,0.015685536,0.012570816,JE-TMA-41
JE-TMA-41_scene03_cell1826,0.055987842,0.0049711913,0.0009919333,0.014654848,0.007131437,0.005999373,0.010399167,0.00183027,0.006338311,0.0023008117,0.007223045,0.0019144953,1.9495837e-05,0.006020474,0.0058422787,0.050715256,0.004947211,0.120656975,0.0080334535,0.0061648088,0.017068861,0.012594402,0.010982529,0.013591811,JE-TMA-41
JE-TMA-41_scene03_cell2232,0.01124071,0.01764835,0.016283136,0.01802014,0.009969852,0.0044569536,0.0007217553,0.016768174,0.0020237819,0.0002243277,0.008883967,0.005861424,0.02359282,0.018948283,0.005813581,0.11013433,0.014608678,0.07626577,0.010282357,0.018058367,0.017417975,0.019000772,0.0062427474,0.0040606745,JE-TMA-41
JE-TMA-41_scene03_cell2642,0.013025098,0.015632035,0.014091997,0.004048171,0.017283088,0.016677948,0.0011287836,0.045032088,0.0028525807,0.008582978,0.006922444,0.017248357,0.005075472,0.010531989,0.016259532,0.013146746,0.017006183,0.041793656,0.016904382,0.005397276,0.010871491,0.01444966,0.5466562,0.0043492354,JE-TMA-41
JE-TMA-41_scene03_cell4300,0.00076108315,0.0058906777,0.010960046,0.014691264,0.012601673,0.00858721,0.006164858,0.016962135,0.00822556,0.014401991,0.012448382,0.0053873677,0.002504426,0.019532932,0.00015127228,0.0063522398,0.0050111134,0.07866562,0.0071994155,0.012800722,0.009103584,0.01356668,5.8497735e-05,0.0063958075,JE-TMA-41
JE-TMA-41_scene03_cell534,0.019294852,0.0040140767,0.015094515,0.0010715852,0.0156999,0.0017108507,0.019299084,0.008703326,7.062611e-05,0.012150159,0.017189994,0.003506987,0.005175145,0.014382529,0.009008706,0.035214957,0.016234882,0.10678282,0.017955733,0.015137761,0.0066775223,0.01654989,0.002585037,0.015845634,JE-TMA-41
JE-TMA-41_scene03_cell3575,0.0047067353,0.0073285424,0.0062552695,0.016388886,0.0063769147,0.00332104,0.0041161934,0.008781785,0.0018444064,0.021494118,0.014205749,0.00066235306,0.015365148,0.0076095597,0.0018805469,0.0069013787,0.0160471,0.137064,0.07117167,1.9224115e-05,0.22122009,0.013284032,0.014096143,0.0137360385,JE-TMA-41
JE-TMA-41_scene03_cell3932,0.004516252,0.010644717,0.002471987,0.017451381,0.0010469339,0.0011779685,0.010235603,0.014542188,0.016640142,0.0052226777,0.019882897,0.007012619,0.009572428,0.013309604,0.0072386675,0.06387277,0.008175353,0.14593293,0.010757738,0.012306906,0.015418702,0.011314653,0.009768074,0.013882737,JE-TMA-41
JE-TMA-41_scene03_cell2395,0.0508792,0.018191522,0.0046102973,0.010077476,0.0020024823,0.00019213297,0.0032800215,0.012758534,0.015078439,0.006597359,0.01068752,0.019846931,0.016419705,0.008548888,0.01793562,0.030084379,0.013131742,0.10293279,0.018496728,0.016861338,0.004610829,0.015524547,0.0072754403,0.007891303,JE-TMA-41
JE-TMA-41_scene03_cell2597,0.0054118605,0.015147532,0.000862862,0.019377815,0.015229756,0.010742885,0.017626872,0.012119476,0.0047608777,0.022996489,0.0055216057,0.013370876,0.00439088,0.012172104,0.00063755154,0.004275816,0.0074854293,0.01731844,0.018327946,0.0027653363,0.003442026,0.022106726,0.01913375,0.010863829,JE-TMA-41
JE-TMA-41_scene03_cell1507,0.017100476,0.014594261,0.00047563243,0.015486949,0.012894034,0.011618693,0.009118811,0.0063257245,0.014163874,0.017328955,0.015134807,0.013072749,0.009813443,0.0049310704,0.0050665373,0.024662502,0.015530163,0.047283694,0.013330135,0.0067033614,0.008376841,0.014015931,0.0061083008,0.013080974,JE-TMA-41
JE-TMA-41_scene03_cell828,0.015773922,0.004050518,0.008961092,0.011317893,0.0057290713,0.009460943,0.018047955,0.013922806,0.0036688303,0.016915996,0.0026546787,0.010721498,0.0019069304,0.015502336,0.00069982436,0.0047604926,0.016235115,0.021992045,0.011775426,0.002499232,0.013120991,0.013959198,0.01818955,0.018987931,JE-TMA-41
JE-TMA-41_scene03_cell1905,0.004346996,0.004525629,0.0041360715,0.014542335,0.0011217251,0.013487112,0.011955646,0.004689377,0.016133692,0.012943089,0.009719727,0.013798381,0.012720732,0.01661975,0.0020779134,0.10030469,0.0029040144,0.11743543,0.018906865,0.014044687,0.017895272,0.014838642,0.011793727,0.007485388,JE-TMA-41
JE-TMA-41_scene03_cell3994,0.01572008,0.010132981,0.003513266,0.011723709,0.0011659196,0.01910442,0.004416388,0.014316411,0.000571154,0.0047822446,0.01450584,0.012853035,0.0005536794,0.0062341895,0.005693352,0.0018567595,0.00045170597,0.0931733,0.018897135,0.03388051,0.005442833,0.07360603,0.0026144637,0.010726767,JE-TMA-41
JE-TMA-41_scene03_cell3276,0.016532106,0.017967535,0.002227941,0.005591822,0.004898902,0.0010461647,0.008303585,0.0053454493,0.0015995087,0.015729487,0.0015726362,0.0118586905,0.009606613,0.0022059667,0.0035835144,0.0014868635,0.012122981,0.10759094,0.010248401,0.06424715,0.016223742,0.0121217845,0.018638548,0.014875047,JE-TMA-41
JE-TMA-41_scene03_cell3491,0.012563525,0.010051558,0.006906988,0.012004714,0.015756331,0.01468147,0.019776562,0.008254509,0.009651364,0.0011059023,0.004775531,0.0069097364,0.018599074,0.007247195,0.0057557872,0.0038851013,0.008466687,0.04134654,0.019715477,0.019249106,0.013926514,0.0041167974,0.00638219,0.004396203,JE-TMA-41
JE-TMA-41_scene03_cell3048,0.0060445513,0.0067186994,0.014827886,0.015184887,0.004168265,0.003741874,0.010146584,0.011465925,0.009195859,0.008672422,0.012853134,0.0114023695,0.0073648673,0.0150944935,0.0034604392,0.0048648207,0.0018437617,0.08975791,0.004106385,0.015904656,0.003065035,0.006802138,0.014924353,0.018200316,JE-TMA-41
JE-TMA-41_scene03_cell1365,0.011442239,0.0005494209,0.009055338,0.018528393,0.011847407,0.00075839757,0.015053066,0.016227506,0.010796273,0.01833682,0.010901564,0.00055208564,0.0051086415,0.010764275,0.0016743831,0.012251665,0.014216557,0.07336021,0.007773023,0.009358514,0.0059280014,0.011313047,0.006924258,0.014263373,JE-TMA-41
JE-TMA-41_scene03_cell761,0.01972812,2.1817543e-05,0.00041562787,0.0056505026,0.0138157355,0.0115504535,0.008527464,0.0027553786,0.005052193,0.0115420455,0.019511908,0.008912933,0.007826876,0.013588983,0.0018315571,0.044203296,0.009401362,0.08576993,0.0056304494,0.00992658,0.012952402,0.017319493,0.0026667318,0.012243236,JE-TMA-41
JE-TMA-41_scene03_cell2636,0.018258229,0.019333377,0.009013344,0.0113290865,0.0054299086,0.00209224,0.004499266,0.019939233,0.009588928,0.015953066,0.013026869,0.0050136927,0.018344477,0.018830985,0.016861703,0.0035493814,0.018403418,0.050105598,0.00021344553,0.00051505363,0.0063381894,0.013307666,0.012613275,0.01481228,JE-TMA-41
