,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell07093,0.06837884063410997,0.14947206460216234,0.11526908240924873,0.09163015906682521,0.04573569907396011,0.02974907073757539,0.05525758306652477,0.012870836888037094,0.012137387433024418,0.09734547608459249,0.0038796099217233452,0.26776990519012966,0.0813034307114991,0.09623041810990586,0.1275192983826805,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04856,0.07945509010937034,0.18617008219984235,0.1377035319573917,0.09958329247507369,0.052612340425993345,0.038345348731993245,0.06006673540069558,0.0176033992378515,0.028443298766521335,0.10566141083082121,0.03028710065721513,0.3040617552835135,0.09974771491599284,0.08403952512215729,0.10101414792830252,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00903,0.0989755171613202,0.23632574871541465,0.24362168541388793,0.07660789313499598,0.043592902467897376,0.03411164073160047,0.059819590192674126,0.013567957087897818,0.009229678969892048,0.09516522438407835,0.006454750316069425,0.3889273497525618,0.15972848998477113,0.174546351264136,0.0895614683486372,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01769,0.07963988146227208,0.17061147183631095,0.16469660684516665,0.10571681636266159,0.07044877614830981,0.11127653734572195,0.06410336973833894,0.07053605180691017,0.09660098723045966,0.5390692590633283,0.017627110385615572,0.3199128405634903,0.13471191996806314,0.13300693813004974,0.36495301279627473,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01995,0.0585608925169287,0.16283458144711688,0.1349321321382135,0.08566497202676174,0.05721940977725316,0.08309563154581755,0.0584142845349659,0.04698679181287906,0.1320551805978758,0.38242178037476654,0.009342844370434127,0.26978775005466127,0.07110442781575413,0.09174129864224509,0.1148579524390676,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05445,0.1155434731149716,0.19285661414550442,0.15035811963931167,0.10128305976315644,0.06088189445670381,0.1017088127064733,0.07207484876177266,0.0812435568195468,0.1392998745979471,0.27441509735823205,0.010530994073100751,0.3233534479951886,0.09222722968666068,0.1747492414772839,0.14736821714442572,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03460,0.06741684004748405,0.19009993323779167,0.17201508079254765,0.10813502246484663,0.07728703789627388,0.2114939753151755,0.08402831338330945,0.23304331799423003,0.0667276640058208,0.4841524426327977,0.02477880999868507,0.30881489989744326,0.08650384276333478,0.10147761905076408,0.1235933264986348,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03398,0.17882437929114758,0.21315722870228437,0.1865181395071772,0.10671271389820464,0.04718244546289056,0.03406982394785586,0.0605037161394552,0.013445794551317178,0.02003305278668619,0.09745261965503134,0.008227421443569213,0.3045545670514792,0.0782787103659036,0.12281670708017835,0.10235295039696964,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01222,0.0782395439147958,0.1930479763778758,0.14173303279718272,0.11880533888048928,0.07238187897160175,0.06891441395311801,0.07103778927092874,0.03682063261424868,0.30646583232426994,0.4869120092711743,0.013699247902619656,0.32190654430884613,0.10559125726527066,0.14487259923336693,0.17775295954511025,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07999,0.11019801695652529,0.230137550512646,0.2267249685331631,0.13141314466850965,0.04907964847963064,0.031634710707509034,0.05696429390887154,0.013011957784195245,0.012845986449759164,0.08998126323061753,0.011876068566658132,0.6301618230381532,0.08817092026195836,0.12389891852958955,0.11666907246535944,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02738,0.06046973789185134,0.18937099523038886,0.1275449004040557,0.09802211743216352,0.055851320394854694,0.06497284512040634,0.06578222280671113,0.04178100594558402,0.11032990671034974,0.30072641540846995,0.010417989610307309,0.28191274976527037,0.06590843454678938,0.08833885606511063,0.08630418177734331,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04108,0.08039364507204821,0.1682689621999049,0.13159901392464132,0.0981773939428056,0.06015393429110036,0.07978988579476398,0.0631284477036923,0.07357914051896924,0.19322633080369664,0.35493184762590524,0.007729686972694742,0.2911436358167894,0.08236110850780115,0.09608558045747706,0.1317689072812538,BM-Her2N75-15
