,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell02624,0.43203735,0.62984717,0.50869703,0.5869394,0.46980956,2.5804431,0.995646,0.32705823,0.782326,0.44383916,0.45637628,0.5741401,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04091,0.46096867,0.6412891,0.4943481,0.60115486,0.50340456,1.8041548,1.2000328,0.35392407,0.7936739,0.39147455,0.45329705,0.5495029,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06683,0.5382735,0.49896556,0.5288019,0.20018257,0.4138679,0.44032747,0.37072602,0.3011926,0.78362113,0.57429355,0.63115793,0.59599084,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01857,0.7962571,0.6147158,0.7986477,0.18205379,0.41562548,0.3703611,0.24999604,0.7121656,0.8465867,1.0854268,0.46225184,0.6715569,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04029,0.87052727,1.0771309,0.48658702,0.48899168,0.4803937,0.48730478,0.86721,0.39132082,2.2813094,0.53926337,0.44949034,0.61040497,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02024,0.37918216,0.54220784,0.4396385,0.7490637,0.43754846,1.4408355,0.9821865,0.3856931,0.72768813,0.3276958,0.3818361,0.44565338,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00617,0.6430134,0.5157994,0.4767435,0.21600181,0.41529742,0.42333657,0.37747762,0.3393329,0.80155385,0.5171616,0.6186748,0.60357827,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04317,0.5194507,0.6593467,0.551017,0.5848217,0.44048896,1.4174181,0.9822656,1.5658007,0.81415653,0.5391401,0.5390137,0.6558709,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04315,0.49308753,0.49807677,0.46527722,0.19158596,0.40431842,0.37000027,0.2710076,0.3977364,0.7521031,0.49118918,0.5889203,0.6050328,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00462,0.41117677,0.65489143,0.5560851,0.8791539,0.5230593,2.5122972,1.6511422,1.3312006,0.8565349,0.47139686,0.49048358,0.6022458,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04771,1.162759,1.0526509,0.64345044,0.21017149,0.47583804,0.4836625,0.2784733,0.33893886,0.95056266,0.66575366,0.5985146,0.8023666,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07033,0.6588432,0.50838137,0.57649714,0.17688201,0.3828665,0.4465054,0.24979421,0.28482005,0.79396445,0.7166129,1.0650734,0.737885,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03819,0.5239594,0.6425463,0.6489957,0.4511857,0.508729,3.781782,0.89213204,0.35561714,0.86417806,0.6448302,0.63748354,0.9045576,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05505,0.42750597,0.5279548,0.44231206,0.87336516,0.5017546,1.0725578,0.7699558,0.3072701,0.7616589,0.37009096,0.41015702,0.41638723,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06973,1.2119598,0.5527824,0.6550148,0.18312287,0.4029088,0.4331394,0.26003405,0.28990132,0.77160966,0.51102227,0.77457744,0.59817934,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05413,0.5240142,0.62597823,0.55203193,0.635738,0.5081417,3.2566566,1.3303595,0.34242928,0.8518833,0.5061104,0.51238406,0.70232224,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03032,0.43219215,0.5559726,0.45944154,0.74013233,0.4669101,1.3184857,0.8856896,0.32518682,0.70645404,0.36160907,0.4119994,0.5077342,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03226,0.43538436,0.6100403,0.4965169,0.7785055,0.5242177,1.9911524,0.9479297,4.8176465,0.77402383,0.42042494,0.48403645,0.57248086,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05635,1.3146003,0.6326357,0.5655194,0.2437394,0.5039942,0.49365893,0.5908166,0.34989294,0.9122027,0.6731206,0.656203,0.8660698,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00770,0.41385108,0.6238466,0.5081726,0.618582,0.5077791,3.2276025,1.3413793,0.3386645,0.8296224,0.43642208,0.47245544,0.56193435,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01832,0.44096568,0.4719798,0.46510696,0.21354765,0.38688597,0.7433296,0.30391604,1.9769462,0.7408386,0.6031865,0.38447988,0.6598549,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01052,0.64938164,0.7007795,0.8069055,0.20707545,0.4245192,0.4689282,0.28531948,0.3196347,0.82752746,0.6341854,0.5255576,0.89868635,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04864,0.67561054,0.5605343,0.47841287,0.7017169,0.4987831,2.2194443,1.2568088,0.33076403,0.79712427,0.47838983,0.47921857,0.55423194,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05711,1.0234139,0.71859396,0.69999975,0.20904246,0.42245618,0.47079715,0.25800475,0.29542822,0.89575416,0.72963476,0.9922332,0.6921513,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05811,2.8211436,0.67121166,0.6351816,0.19341746,0.46042606,0.45227504,0.281831,0.3209115,0.8570779,0.6937553,0.59989345,0.74838316,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07049,1.7202026,0.667491,0.72089505,0.2824816,0.4080602,0.47245896,0.3311397,0.33016557,0.99192524,0.6677397,1.147512,0.8632891,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04103,1.0787143,0.9246098,0.5127054,0.2041709,0.4607308,0.441351,0.2862651,0.31872916,0.7972686,0.6603311,1.1945077,0.6833615,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03778,0.6665423,0.5707865,0.7151874,0.1929177,0.42156443,0.49857622,0.27618593,0.321574,0.90671986,0.60139495,0.5600419,0.8902745,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04035,0.9806901,0.7944481,0.49860978,0.2029074,0.3700813,0.47699258,0.26132208,0.29461023,0.8056818,0.5451549,0.5149872,0.5981171,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00758,1.4941813,1.0148671,0.68787074,0.22864297,0.48277774,0.474844,0.3667642,0.32451907,0.8981876,1.0616436,0.5901118,0.7474052,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04736,1.3457375,0.87184846,1.0938902,0.21076816,0.4575687,0.5144385,0.2843423,0.37014234,0.95361894,0.8821776,0.8115636,1.2344404,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06874,0.8748872,0.57552433,0.48541,0.18635386,0.411652,0.43628114,0.26187813,0.28694904,0.77758044,0.6243938,6.4782724,0.71362907,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05021,0.67732036,0.5366423,0.55280817,0.20577116,0.4413038,0.44168195,0.28951812,0.31382465,0.8215842,0.49834156,0.78878784,0.6414925,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00435,0.41589338,0.65846115,0.5355829,0.8061805,0.5323082,2.7891378,1.1579218,0.44622776,0.8368506,0.44644594,0.47399178,0.55236053,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04802,0.46090224,0.63846284,0.5211997,0.6205691,0.5321154,2.6932862,1.3006785,0.46063015,0.83278614,0.44606552,0.4897987,0.62647116,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06620,3.2519815,0.5368173,0.5773812,0.18596242,0.42050767,0.4986192,0.25660002,0.31359622,0.86911273,0.7955079,0.7414287,0.93640774,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01267,0.40376902,0.5751843,0.53147525,0.4941146,0.40678555,1.1387643,1.4629871,0.32293636,0.75248927,0.4487776,0.46654373,0.70853335,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01072,0.35955247,0.57546264,0.53298914,0.49052274,0.4219078,1.4625821,0.8894702,0.88889176,0.7546291,0.4028268,0.43652123,0.50567937,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06214,0.7867591,0.57620466,0.6116173,0.19377638,0.44318518,0.40713203,0.27193424,0.31471217,0.82973695,0.7002459,1.1214653,0.6372598,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03196,0.7729061,0.5881358,0.55026734,0.24467175,0.442274,0.48699534,0.3855001,0.324499,0.7607255,0.5588678,0.74838203,0.6328364,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00574,0.44132406,0.6742998,0.61784345,0.578629,0.4881102,3.472509,1.4936373,0.32321927,0.87585145,0.5105163,0.5464698,0.6326542,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07436,0.53109646,0.58404577,0.5494229,0.19625622,0.4380436,0.42366973,0.27151498,0.2866876,0.8079322,0.6462571,0.7882655,0.6423972,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01433,0.5473461,0.53600234,0.5283747,0.2204542,0.40831953,0.50989413,0.5311255,0.3276432,0.8025996,0.53039414,0.602094,0.76396585,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00193,0.54699683,0.5567811,0.4938132,0.4104367,0.44698086,0.48807535,0.9690546,0.32325944,0.8167151,0.68151575,0.4761369,0.59731895,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00878,0.44073704,0.64780587,0.6045443,0.6067335,0.48434108,4.003555,1.3556216,0.3236334,0.8689781,0.50156033,0.5038296,0.66196465,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01754,0.41587645,0.6244414,0.524715,0.5590173,0.47098687,2.9191105,0.83181787,1.863792,0.7718511,0.45050046,0.45634502,0.59863555,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01367,0.3774063,0.5232179,0.50579023,0.1963054,0.3493952,0.4194566,0.2503609,0.27740842,0.7090228,0.36405215,0.49745148,0.4978302,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01738,0.64264894,0.4759103,0.45607227,0.34073883,0.38827944,1.5875027,0.85834855,0.31778246,0.73671937,0.4057872,0.51922077,0.6818653,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07966,0.7595683,0.8258391,0.4934663,0.1838585,0.38878152,0.43029597,0.2595036,0.29835674,0.8614216,0.7502773,0.6108705,0.7875875,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04824,0.49744186,0.5986623,0.5556649,0.75802475,0.5135938,1.4124986,0.9309107,0.33834857,0.842447,0.44048032,0.66381824,0.57541233,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04018,0.8469246,0.5457008,0.70538634,0.18881895,0.41128546,0.40305755,0.28012478,0.33099476,0.73519355,0.4677941,0.4404896,0.57963437,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04558,0.9632284,0.72195417,0.75834686,0.21039471,0.3791314,0.5418956,0.25109324,0.29706034,0.86221045,0.6393707,0.64120996,0.8380438,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02334,1.3967608,0.89832604,0.60821974,0.19092616,0.42408988,0.4472273,0.25804847,0.31773728,0.856268,0.6680759,0.6643518,0.65896255,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06684,0.7254334,0.55711764,0.57343525,0.17838362,0.37364426,0.42326096,0.25997,0.33184728,0.785345,0.47843853,0.48838282,0.6887935,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02709,0.6884547,0.56632304,0.47823828,0.39115697,0.43095013,0.56041294,0.828976,0.3155169,0.7658595,0.45499146,0.6668167,0.5986054,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03188,0.7762776,0.73477316,0.5290866,0.19718738,0.37955248,0.53120005,0.26957625,0.30662224,0.84237695,0.54404247,0.6076924,0.8595883,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00523,0.40342328,0.66699713,0.53173715,0.5650541,0.52166337,2.271523,1.2881973,0.34130445,0.81711656,0.46872148,0.46063283,0.6925217,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06108,0.93161106,0.5123763,0.46317902,0.18993519,0.42015567,0.42203972,0.2752638,0.2950436,0.7919534,0.5194689,0.54699314,0.5410843,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07680,0.0,0.0,0.0,0.0,0.0,0.55850327,0.0,0.3427674,0.0,0.0,0.0,1.2397592,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05838,0.98814213,0.67209655,0.8082965,0.21727224,0.48958695,0.48683602,0.3375736,0.3449484,0.9146617,0.73766375,1.0056244,0.8112965,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03926,0.5211626,0.67074883,0.54083675,0.5803543,0.51428765,1.345072,1.4084888,0.35888165,0.8163293,0.47053877,0.49204335,0.64899635,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00839,0.52669907,0.5660417,0.48360014,0.6281361,0.46942973,0.90324026,1.4671797,0.40413973,0.81720686,0.4580889,0.6108622,0.60898113,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07985,2.77755,0.6323722,0.6801154,0.20185013,0.43401164,0.45975658,0.25443375,0.30967453,0.80629474,0.8396497,0.6500038,0.912749,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06586,0.67531776,0.5032685,0.46798193,0.19321008,0.4376574,0.4038022,0.27294877,0.30337498,0.80120426,0.5203993,0.90997815,0.5540535,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04584,0.93614876,0.94156307,0.5975385,0.26862612,0.4571873,0.4558969,0.48512992,0.333835,0.88756216,0.6580146,0.59977293,0.64911246,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02625,0.7200414,0.53406394,0.6297519,0.18285464,0.37333944,0.49834064,0.27943462,0.29965478,0.74616003,0.45448604,0.4715976,0.7272952,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06661,0.80753016,0.5047644,0.7618723,0.28879902,0.4124953,1.1129272,0.5747065,0.3531718,0.93074983,0.9555078,0.96931046,1.5915987,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03552,0.4796333,0.74828404,0.58541787,0.5542429,0.5140823,4.237448,1.0175586,0.32426256,0.8572995,0.55520105,0.5268835,0.7527965,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03210,0.4544303,0.53916425,0.46712476,0.2008627,0.41715503,0.47228876,0.28271,0.3468476,0.7169124,0.55123,0.5347413,0.5994895,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03754,2.6795573,0.7848964,1.0989133,0.33310658,0.47286138,0.53313184,0.6076906,0.37992355,0.9480994,1.1426066,1.0962614,0.86821795,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08001,0.5249073,0.6244085,0.6566729,0.20166048,0.40796167,0.42521706,0.26881146,0.28651518,0.77721494,0.8078729,0.5213501,0.68640697,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00132,0.3715536,0.58196574,0.50864464,0.9276339,0.47354674,1.0556278,1.4703734,0.31629163,0.78163695,0.3880101,0.41621873,0.54860216,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07551,0.8145429,0.6322408,0.5445586,0.22614108,0.43027407,0.43129689,0.2919315,0.31083754,0.76368284,0.6327159,0.64938676,0.7029055,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06047,2.604252,1.0096252,0.91123563,0.2068454,0.5438886,0.48989516,0.291207,0.58099335,1.058961,0.83804536,0.6422128,0.7817819,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02199,0.4026637,0.61086124,0.48552117,0.58827645,0.51616395,1.4841982,1.0485722,2.2338574,0.72753745,0.388664,0.4460188,0.5314055,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01349,0.9504389,0.64701056,0.9380553,0.21237908,0.45409313,0.79461837,0.35227305,0.3796677,0.96776736,0.92859066,1.7440033,1.5698776,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04791,0.70618737,0.7981943,1.0191206,0.20901535,0.4074896,0.54139096,0.2655416,0.30350107,0.88613,0.6805553,0.85490024,0.8960585,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01912,0.482591,0.47392458,0.41248816,0.19154616,0.4021905,0.39524376,0.30795383,0.2984918,0.77781665,0.47894657,0.6903589,0.53839487,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07842,0.8042023,0.7924527,0.5522187,0.1897595,0.38939124,0.4162786,0.25412506,0.3055604,0.7675737,0.5108312,0.6021049,0.6913892,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06392,1.5524337,0.553651,0.48887846,0.19499476,0.43291965,0.41216254,0.27634633,0.305212,0.791334,0.52525026,0.80284435,0.60768896,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03973,1.4131327,0.7469286,0.7401614,0.20875545,0.41855228,0.48355708,0.31741798,0.34187904,0.90341544,0.5678843,0.62337404,0.7041778,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07476,0.6993264,1.1111274,0.5949446,0.18934147,0.38955927,0.4019581,0.24529307,0.28287363,0.774748,0.64937264,0.5583317,0.66280013,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02832,1.7058382,0.6420034,0.58379304,0.5921129,0.4742053,0.663371,0.81449896,0.3292249,0.82103026,0.6090555,0.6173022,0.82777274,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03249,0.7633976,1.308466,0.92921007,0.20653732,0.43718314,0.5241173,0.29019752,0.34725818,1.223606,0.6305985,0.6116008,0.8078307,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03336,2.2533164,0.68343467,0.8146625,0.2044001,0.43164086,0.5044729,0.28017783,0.310786,0.8042611,0.6199464,0.5253748,0.7149278,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05649,1.3660666,0.5553371,0.5391967,0.19357382,0.44729087,0.42482978,0.2733536,0.31002334,0.836775,0.6467483,0.69684047,0.7134452,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00014,0.5835479,0.59435606,0.6084681,0.20586658,0.40764546,0.37202984,0.28849527,0.30415884,0.78913623,0.50401676,0.35849628,0.4619342,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01904,0.5018447,0.57484657,0.47930405,0.55872047,0.44086403,1.7734363,1.1540413,0.32138082,0.8407579,0.4444135,0.4566362,0.5476135,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07229,0.46536604,0.642106,0.48604026,0.4569103,0.48383123,4.207393,0.99330497,0.3035257,0.78573596,0.41629827,0.4662349,0.5539219,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01015,0.4082717,0.6305619,0.5618765,0.7092555,0.50036263,2.4612596,1.2453891,0.32313168,0.8464944,0.44510353,0.482159,0.6083413,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03076,0.48629558,0.60405916,0.4973859,0.71409166,0.48852092,2.5160244,0.8562934,0.32350302,0.72910786,0.36469582,0.47932103,0.53592443,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01819,0.8530864,0.56857353,1.1199912,0.19958952,0.42156166,0.7294061,0.25901735,0.35957468,1.0791602,0.94060767,1.364167,1.0744802,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03254,1.2325945,0.73336995,0.56134206,0.2028545,0.44251013,0.48039126,0.24209175,0.30822578,0.7679391,0.5007785,0.5205627,0.671533,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04454,2.38481,0.5844726,0.5265366,0.20248912,0.44721645,0.4494613,0.30971274,0.33970648,0.8056417,0.6064093,0.64925694,0.7015989,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02924,0.6747015,0.6576059,0.68393433,0.33614182,0.44795904,2.7380948,0.6657739,0.33587718,0.87473965,0.600532,0.9920694,0.96361816,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05919,1.8170907,0.74469787,0.7769579,0.20629494,0.5153321,0.5148233,0.28276542,0.35761383,1.1262902,0.70657843,0.5710064,0.98807055,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05693,0.68286204,0.48022798,0.42590973,0.19045995,0.40964523,0.35963497,0.26589265,0.3611354,0.7515394,0.62294793,1.223561,0.4595147,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04275,0.55046153,0.62701213,0.64660305,0.8799533,0.5403194,2.1852078,1.3779702,0.36032784,0.88600963,0.6128934,0.7842587,0.8920762,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07795,2.209789,0.7957687,0.89325166,0.20258655,0.4676432,0.5298151,0.2837628,0.32494777,0.91248095,0.782725,0.6746277,1.0958445,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01888,0.45055234,0.6282109,0.641195,0.686913,0.532245,1.3813208,0.9326321,0.3761118,0.88124907,0.5452293,0.5631852,0.7662274,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07220,0.70302653,0.6876556,0.83518654,0.1847429,0.39258948,0.43158114,0.27550992,0.29682413,0.78242236,0.53329253,0.55446315,0.67815626,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06760,0.6555112,0.51438904,0.46954173,0.18884407,0.4442234,0.57058054,0.2573296,0.30909726,0.84020513,0.6004601,0.72385114,0.91729057,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04853,0.45525512,0.5464293,0.5102337,0.671523,0.49718314,1.1055224,1.0669246,0.3395845,0.8243775,0.3947467,0.5390082,0.53176385,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07976,0.8051652,0.62613845,0.66480494,0.19582418,0.40692553,0.40234497,0.27461618,0.30671176,0.88913494,0.6961723,0.50856435,0.60102576,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03704,0.85198563,0.75267035,0.97682583,0.27702877,0.4512224,1.3375185,0.60315156,0.3880925,1.0502031,0.6329232,2.2537966,1.695548,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01712,1.2982544,0.6993252,0.91196036,0.62576944,0.47327363,0.5290387,0.4824723,0.52380127,0.94855064,0.99488676,0.96064067,0.8800464,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06583,1.3911892,0.8641189,0.907553,0.19610073,0.41600314,0.4355625,0.28006652,0.29870874,0.8264762,0.46595484,0.6183638,0.6460513,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07708,1.4703997,0.6740101,0.7186377,0.2234303,0.49842212,0.48644614,0.35403663,0.33862865,0.8650471,0.93945074,0.89204574,0.9492976,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06325,0.5955057,0.5880589,0.55443823,0.7742373,0.5542561,1.5606518,1.1225518,0.3415093,0.866439,0.513693,0.78454036,0.67312336,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04639,0.44136837,0.56489724,0.47281235,0.8534582,0.48430157,2.0409918,1.3372461,0.36871046,0.7891227,0.4318912,0.443761,0.5745149,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06457,0.4208989,0.5331771,0.44468766,0.31703785,0.47921526,1.9263046,0.788592,0.4089472,0.77623105,0.52651715,0.49151742,0.69707406,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04397,0.50412214,0.57285655,0.49030897,0.49065256,0.50136006,2.5928867,1.3369793,0.4714313,0.8203515,0.45918217,0.46135467,0.6000481,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06693,0.9429316,0.5545856,0.6734957,0.19419524,0.4192281,0.4820502,0.2719949,0.3045008,0.8416419,0.6240046,0.6451806,0.7674315,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05313,0.47400084,0.5201982,0.41311243,0.38481754,0.43593922,1.055049,0.72935724,2.151053,0.73230094,0.3818746,0.42453712,0.48919427,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02109,0.41389516,0.5963873,0.49276632,0.75668836,0.510364,1.4651073,1.2007569,0.51922405,0.8069999,0.41704527,0.48327032,0.54527676,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02361,0.46730745,0.6056265,0.57594514,0.71891415,0.46964228,0.76473445,0.93532664,0.33444628,0.83765614,0.4827448,0.57111114,0.64683807,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05393,0.5388287,0.60921645,0.5909092,0.68477356,0.5454302,1.6684568,1.1841449,0.57907355,0.8979951,0.56047124,0.70689803,0.7386407,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04484,0.6139102,0.6638688,0.5417216,0.8188828,0.5066648,1.2793236,1.1174378,0.34907886,0.7979148,0.4866473,0.55884624,0.54488647,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05863,3.3681157,0.6478022,0.639211,0.20370527,0.4784247,0.4586971,0.27444646,0.3440567,0.8854133,0.73282653,0.5568377,0.7625092,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03918,0.6150987,0.63695425,0.5617414,0.18683912,0.4032096,0.420648,0.2815229,0.31690267,0.8264288,0.48882684,0.4848381,0.70247823,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07576,1.2015438,1.0342088,1.3666421,0.19475353,0.42928407,0.44533643,0.2819969,0.295573,0.92590123,0.6049734,0.50358504,0.66439897,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06451,0.52483404,0.5757937,0.54682285,0.6972679,0.48578238,1.1283832,1.6378388,0.5804683,0.8305484,0.50611204,0.58165795,0.6694743,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05298,1.2767106,0.7184947,0.9281003,0.20890692,0.47750458,0.46202838,0.29299387,0.33346915,0.87101203,0.6192106,0.8137285,0.78876245,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05141,2.1662052,1.263783,0.5892079,0.20758872,0.47098887,0.5228829,0.28892747,0.34161058,0.94871527,0.60626554,0.57470965,0.6882957,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05782,0.0,0.0,0.0,0.0,0.0,0.45099208,0.0,0.33289403,0.0,0.0,0.0,0.7834986,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04493,1.1572576,0.88767403,0.8321111,0.21351163,0.4828233,0.47271934,0.32314298,0.34381798,0.86379945,0.57751817,1.1122575,0.7197146,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00274,0.6924235,0.60973626,0.5629424,0.21611208,0.42879412,0.46998653,0.28832856,0.30156913,0.81439793,1.0914598,1.3012273,0.7312674,BM-Her2N75-15
