,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell00193,0.5757123692618857,0.5584471951196218,0.8078104045560451,0.18534132009127902,0.4074667784975473,0.3507218699545331,0.3217866749216179,0.37429911705657204,0.8917146871172886,1.6147595775688663,0.8556923216785132,1.0459176383288744,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02801,0.32445480552572464,0.5474465973098683,0.5688090169989958,1.9664945841947046,0.3560924805865861,0.5660596080763947,0.9572475066005739,0.4723027277062357,0.6951380400139039,0.3596884963240744,0.4326933375725578,0.5331346298803624,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05564,0.32101713552035616,0.5178234290964883,0.5122820531140406,0.9848602332313353,0.37202615817144163,1.2365004294007949,0.6715624990895247,0.39561191112669747,0.770241470558538,0.7781998703994487,0.44590680337511246,0.7119740438755667,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05710,0.9694644966953958,0.786514333184108,1.4515015430835052,0.198605842911608,0.32878087293093855,0.30969600199385583,0.2930894542658415,0.3789872401769892,0.8701846296274869,0.6305947030700454,0.33382002171476044,0.5348753364434821,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03089,0.35932160634515364,0.5195178308713486,0.5506558796348862,1.3535255224200378,0.3910758318554732,0.5437686745400852,1.1946196867849845,11.278178081465107,0.8170814340164521,0.5455759428845607,0.4878294774996548,0.7539669480605934,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01275,0.3609722272478009,0.5571547890631944,0.7570435495753263,1.7834902698573756,0.3841702455900434,3.1759481453147522,0.5969631723674409,0.4743454228647948,0.7891463306902045,0.7509059724218397,0.5811339683820125,1.233139815164419,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03030,0.8028884239815328,0.9038701830841874,1.3955802499144299,0.1935282276827638,0.28875113500675165,0.3261954877839069,0.25874482747775257,0.34265292710413775,0.7879894187721787,0.7375447523463348,0.34466613662266676,0.652127205961163,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04329,0.35509545966276385,0.5749477283223293,0.5834540236006591,1.173707955045778,0.4434733571686997,0.5390263055408138,0.9284750795436418,2.180328984797072,0.7380729890034419,0.41244035662583106,0.5579945608602356,0.7238108872743803,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02472,0.3690452496907414,0.544998756489549,0.6422179965792933,1.2945365240786766,0.4001514196411328,0.5679742431175512,0.6682731501347182,0.43535345950085963,0.8415793710112454,0.6356279508297554,0.5306929354148643,0.685244294922064,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00602,0.6083307723705995,0.7321327556504148,1.6149357213800346,0.17213611773472526,0.32356092743659853,0.2870148164089085,0.27355614339190004,0.3926666982957405,0.8054766901427989,1.2505750625391268,0.6165988707351057,0.6634020355507809,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02575,0.34603117110112036,0.5133701657001049,0.5127625979405813,0.8022824793607956,0.4061052704690903,1.0267439634278477,0.5337857443133254,0.4231331263841946,0.8549586356701596,0.5042413783461719,0.47580075168053815,0.6599645289961662,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04736,0.3407450317072335,0.522795981391749,0.45535073301921264,1.6216938188419612,0.38447044733814545,0.44007476823649827,0.7607816627000504,0.3831182339084294,0.6748421726231864,0.2593493483082482,0.42428755342399777,0.4644566102434514,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05365,0.3752129291899795,0.5921695176482581,0.6718851146484958,1.89379898885979,0.46842115020016434,0.7081095240452615,1.0984593839901189,0.4249937149791646,0.8658580106145777,0.5313801015025914,0.48866212216341737,0.7292777885236469,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00369,0.341267748037665,0.4935421897602565,0.5585860207380481,1.7171561676377458,0.37430687010572233,0.9991066652624065,0.881840119441398,0.49762527491538144,0.732264930817477,0.5033768696155381,0.4779577088404514,0.6294322092451695,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02157,0.37743494009413076,0.4882628818703537,0.6064646170768186,0.18806482056450735,0.329579239290255,0.3352657602363815,0.3025971834072607,0.39201922194047695,0.8231398926915733,4.267270014084661,0.7016444834526229,0.8516506375375515,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05238,0.36308335574468725,0.5321467682225136,0.4826646399610019,0.7092183938732124,0.3832423766430734,0.8392552543437954,0.48196193457165426,0.4424831617856467,0.7789521191479442,0.46068495357833356,0.44560923596082724,0.7856541657237176,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04626,0.32947168910960223,0.5308818921357111,0.43624111186297887,1.353256187766328,0.40164546194657746,0.6381362979240323,0.6035498417635361,0.5372850135280931,0.7179835393073422,0.20311577436538064,0.3746870308596762,0.4826965195685289,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05640,0.522690709639325,0.5149699574385074,0.4235267286459001,0.1976984334998183,0.34742206410455306,0.33067181326732953,0.32546123615966815,0.3674074738073571,0.7578840865278745,0.7086585997051621,0.40202727530962423,0.6570473104691039,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00940,0.43837708328981323,0.5607867093869273,0.7640053084122242,0.15630137062029537,0.29296296854281123,0.2822423787591755,0.27476990021889314,0.32906995782565585,0.65740881785584,0.6645628311051759,0.43867103312708144,0.7943011918477991,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02696,0.5387120742360225,0.6681138954224826,0.8813761753197629,0.19205862205746715,0.2943890021009956,0.31982587417142,0.26485190088385374,0.3327562184620037,0.7608756701557795,1.7665643989993378,0.4148420723375199,0.6710643623052801,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00732,0.4259804091322592,0.6163557592019809,0.49497433112417966,0.22260228072383081,0.3555510122709828,0.3316250138834329,0.34674115199389993,0.35949806062045747,0.813111335973603,1.5514960361472734,0.5358114024732252,0.7063229385658748,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05298,0.4338395512646233,0.4986715853331696,0.5022578765177479,0.2260061056452478,0.3472233271931,0.356397068516654,0.3346528174540047,0.3970630824019761,0.7737433779193365,2.9491856236630425,0.5733477738221953,0.744317146241084,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04257,0.35848613802456997,0.5512752502862561,0.5143682202613694,0.9043115503283579,0.3654259339763847,0.40828778283823686,0.779429452503911,0.45133344864796654,0.7270139880290006,0.7244192061714444,0.5574921589553656,0.6321848992836384,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04082,0.33832335888130205,0.5603182636889947,0.5528062409693068,1.676840582893261,0.3847964937002869,0.5310576862302508,1.0825792681568531,0.5573546308853663,0.760548197012642,0.39948981031137165,0.4436061634102691,0.5861868046808497,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01629,0.4224488609664854,0.5371253305815658,0.7540705622828517,0.16765482127809606,0.288744190073029,0.4287695655747149,0.28936876295027947,0.35233746470953714,0.7544637734167574,0.6001155250294423,0.43964227447878557,0.810851255478322,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04927,0.5021053736475138,0.5527265837553604,0.711451283424652,0.22277538102721595,0.34176226564065826,0.3274208615291884,0.3078463419157294,0.36276301941095745,0.6737502757706078,1.339347049484145,0.49741663060062546,0.5841107895425963,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04216,0.34992430261819774,0.5396641947873706,0.6144061768769371,2.9489042027301022,0.3952063688144253,1.2267723366043986,1.2340108525767777,0.3797955415024914,0.7695358275931998,0.5681902752280186,0.4783081482150608,0.6622473799486515,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05397,0.4085039330492791,0.5664330189141551,0.6248386438560034,1.934827026805571,0.3789556539300593,0.8691808195031877,0.8649290682498046,0.37287186838045633,0.7584220193981499,0.7093866025500475,0.4966397853715002,0.7212898940559308,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05642,0.023029352091261113,0.06482097782189888,-0.304171283613639,-0.07911304817814069,0.01917626510456355,0.526047687944518,-0.009393762165040731,0.40521580592670303,-0.1318144053114214,-0.27083886965874016,0.05850215147143323,0.8644691756619732,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05539,0.3448612684045127,0.5312325599706353,0.6165035708103492,2.4102093745990647,0.4304064751200275,0.7063644444772961,0.7869167691923873,0.43659792600724817,0.8239404206575903,0.5445896578869668,0.473944999099966,0.6572204167316241,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05637,0.39115665770441577,0.778999184627301,1.087697252187196,1.1952867801411604,0.4518343693279145,0.48155858845273497,1.12978536566353,3.2790055827816946,0.9405142827480699,0.6179075343287475,0.4609662339400808,0.6094406651760658,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00570,0.4027681141132493,0.6214272352085175,0.8076678147772433,0.1549039027804927,0.32147260951764633,0.2983115108014436,0.2849737949564146,0.35172948060398285,0.7063937304013048,0.8806249294015467,0.8241094868283705,0.7743400819144352,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05557,0.5657142926153595,0.7421666540866282,0.707937971068629,0.19780349756065996,0.33526038858754503,0.33214725083997926,0.3040836696160296,0.35105826590577593,0.748035366002527,1.695447059094691,1.1840236468378027,0.6141686663176489,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01507,0.613623219367649,0.45186513582355614,0.46688625571982445,0.1578614000767372,0.2968523894436616,0.27362094038123813,0.2819693286332667,0.3425524767551496,0.669755720005562,0.9117578627318634,0.3688625693646602,0.7595237947810911,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05277,0.9093537744416009,1.1702944691621004,2.5012212028329532,0.1778848669173707,0.3905198931361689,0.3520193047759208,0.31346842877745296,0.4867273793953163,1.1944884082152396,2.642760568317868,0.6468553527282127,0.9154263382203696,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05432,0.34095394478031915,0.5497887288630185,0.5587989458518847,2.3809840581730954,0.4172539317216606,0.8870198850182146,1.2223919536486143,0.43101588383800893,0.7789299222235976,0.35085192397348663,0.41498927402571545,0.6253124061983873,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00926,0.3295086674331438,0.43554337778451396,0.3220023263618135,0.1612743775152926,0.30602426024235674,0.2812467587791857,0.27820505550226515,0.34146309256682594,0.6426406012086476,0.5604029313041496,0.8011729325771886,0.5972184034945469,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05720,0.33560804084646556,0.5433597054634769,0.5756792343493682,1.0076458234079753,0.40594938573382744,0.47995171489277344,0.6180931001097065,0.3862995096659141,0.816620847836261,0.6101807359890843,0.47601413203048176,0.7245199347903191,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05583,0.3515653307077017,0.5471657722323907,0.6317462838266537,2.1396450175494133,0.4547156352677988,1.2199033882224817,0.8928642278658943,1.0291293530051875,0.846316633124566,0.569753156291324,0.5043000098245048,0.7453421659943218,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03052,0.5358590927621594,0.6790871086673802,0.6898771428345378,0.1951226075614111,0.35372539775829837,0.33553781138320476,0.32633466931991956,0.41315875374554845,0.8077270746209957,0.9744862565499168,0.5427725519743152,0.8468560496085378,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00817,0.34516768650982227,0.5383133844820027,0.5759681561689995,1.150408001001422,0.36705040342722306,0.8006765048986255,0.9237979078602967,0.4259824952716505,0.7776380475248227,0.7674409115223361,0.4982434203157615,0.7899275448471869,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05418,0.33737711328017295,0.5525738118112442,0.6172310089752864,1.589857186737893,0.38929362855389166,0.45687491003557645,0.9559174444790046,0.3656686478640954,0.7465446781109937,0.458907979218685,0.4559912131230691,0.628032142077138,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02375,0.3817522053605421,0.5601362169180237,0.5903687642736184,2.4106043379942395,0.457709181219758,0.46464780865784067,1.4439111994618627,1.7349539410361248,0.808852883441326,0.44436522105932125,0.5051988627204631,0.657538375910906,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04876,0.36049660768765107,0.5642453072258382,0.6790767827115104,3.345195890184807,0.4464347801145233,0.5707254941391979,1.2586707113494842,0.41783133792478916,0.8010422379233418,0.581518268023931,0.5091178045715816,0.7745515216186277,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04583,0.3336385180405825,0.5475930683806549,0.5176078677121819,2.0269604418160236,0.4158212542485525,0.5156568650144185,0.7284317370539967,0.41868644033004015,0.7148986463863507,0.29757245215222194,0.41564286962920804,0.5302026304434264,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00184,0.32133467077623995,0.4425750797180382,0.3433068801527731,0.18857494996890034,0.32792954876431823,0.29137464874348407,0.3063214030856918,0.33718024100116184,0.7089255499573278,0.7630300757937549,0.4148710809466239,0.6068419389102808,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02043,0.6352677596205619,0.5997748656301921,0.6800666589955747,0.19120931783746775,0.3571660211309914,0.31785168124552565,0.31553889171109545,8.35579778987654,0.7598750958345404,1.3458926522892234,0.6705098183064361,1.811976625972275,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02501,0.3846681314576333,0.5193315188938159,0.6003676086346461,1.660981283487006,0.36580336854780593,0.7280419897424246,1.1920936403308744,0.41319714045794076,0.8110617514499117,0.6036535452074914,0.5060155097720695,0.7789807545327647,BM-Her2N75-15
