,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell01519,-0.21629561,-0.17465529,0.021123597,-0.5540237,-0.23496129,-0.24220355,-0.37793273,-0.3235263,-0.07078055,-0.17108226,-0.19708113,-0.03440721,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07273,-0.20954783,-0.10393556,-0.004427305,-0.4613152,-0.15653338,0.9829556,-0.025314635,-0.31620958,-0.047391035,-0.16068172,0.08213285,-0.031602334,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07669,-0.3921158,-0.079495154,-0.13503604,0.20517257,-0.09105228,1.1212788,0.2458595,0.30108625,-0.07692484,-0.351165,-0.19916503,-0.23737226,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02114,-0.25034076,-0.23763385,-0.085739665,-0.4554339,-0.21465223,0.20288949,-0.10249377,-0.3101661,-0.0904632,-0.19889146,-0.09647723,-0.00981761,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04133,-0.34848237,-0.20739922,-0.101477854,-0.23672828,-0.13022108,-0.12933125,0.17527682,-0.19665337,-3.3831384e-05,-0.061968863,-0.024328012,-0.022720942,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04090,-0.3699848,-0.16249296,-0.07370042,-0.15646556,-0.07340948,2.522737,0.32437336,-0.27908066,0.04968991,-0.2624294,-0.067162,-0.1592765,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00062,-0.41354722,-0.23746714,-0.19720016,-0.3862944,-0.20164566,0.13832979,0.0026389898,-0.2961524,-0.075238265,-0.26104355,-0.18904178,-0.13757654,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01282,-0.24943073,-0.24951294,0.3781752,0.33481744,-0.11382733,0.8806225,-0.33343372,-0.295322,0.17631003,0.016709507,-0.054864246,0.43729806,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04421,-0.2738099,-0.18369904,-0.09440123,-0.04221263,-0.11845027,0.8093809,0.52096313,-0.27733406,0.009897077,-0.2508107,-0.057774503,-0.11328513,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01673,1.3168385,-0.20138618,-0.09412681,-0.4984384,-0.18244429,1.5160767,-0.004884189,-0.14159915,-0.01299957,-0.102834225,-0.10944422,0.052281488,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06158,-0.03405089,-0.047956135,0.060749955,-0.5489004,-0.21343322,-0.23366876,-0.36170158,-0.31465396,0.037695967,-0.17097741,-0.06650426,0.041667987,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03506,-0.21265836,-0.23170349,-0.14010577,-0.534721,-0.2221817,-0.14823236,-0.25549075,-0.2892892,-0.11583034,-0.23310947,-0.11568888,-0.07415546,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01431,-0.38204953,-0.1553823,-0.16233043,-0.15693632,-0.15346842,0.5126492,0.808901,-0.2861915,-0.033007123,-0.29924083,-0.16020899,-0.21585603,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01169,-0.45693955,-0.19554266,-0.17760117,-0.1391435,-0.16534318,1.5671078,0.31457204,-0.2734143,-0.06057606,-0.33076096,-0.18782221,-0.2560526,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02713,-0.046015866,-0.10142531,-0.17982088,-0.53980327,-0.21521036,-0.24380024,-0.18974456,-0.3091021,-0.0982996,-0.22406766,-0.08369001,-0.19665362,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05783,1.0932817,-0.12208017,-0.03477346,-0.5383442,-0.14087589,-0.21079047,-0.33517802,-0.30055413,0.06488039,0.010264397,-0.021351416,0.10440003,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00176,-0.45104012,-0.12987438,-0.15376832,0.020971866,-0.09783225,0.9270196,0.0050752107,3.1626894,-0.019562637,-0.33424476,-0.2086064,-0.24085356,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04653,0.033878498,0.39772543,-0.13436745,-0.17494461,-0.12805824,-0.094299085,0.03966617,-0.17105672,0.15876749,0.2721334,-0.08635863,-0.09696645,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05856,0.68295807,-0.11632999,-0.0639916,-0.5349923,-0.123610094,-0.19622572,-0.3589741,-0.2847103,0.033036076,-0.002145946,-0.030317921,0.120205335,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05903,0.041542523,-0.07245465,0.012912223,-0.550384,-0.20241497,-0.27958894,-0.34875333,-0.33565193,-0.018140411,-0.19676018,0.26883712,-0.2336706,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03143,-0.27841383,-0.17007545,0.12185181,-0.54006433,-0.22780682,-0.21432449,-0.38900533,-0.3401072,-0.10146693,0.0049826503,-0.04215761,-0.21744151,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05185,-0.2859326,-0.24723336,-0.17313503,-0.5370517,-0.19319715,-0.27375123,-0.34459612,-0.31289822,-0.041478194,-0.2077629,0.16056852,-0.21841873,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01483,-0.2768585,-0.19171825,-0.12789218,-0.04345813,-0.11916827,-0.112662025,0.14955163,0.02179807,-0.024070716,-0.23793858,-0.08318236,-0.091653176,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00060,-0.45999917,-0.14479265,-0.116099946,0.89564997,-0.11206882,1.0751222,0.28714865,-0.24722987,-0.035839833,-0.29997668,-0.20304786,-0.18986727,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03557,0.29951638,0.11359308,0.53305596,-0.44982967,-0.12589426,-0.23490073,-0.04900057,-0.28113592,0.454666,-0.048876584,-0.019148666,-0.0736459,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00099,-0.4551862,-0.17515346,-0.13089089,0.22368935,-0.13209169,1.8996416,0.5364397,-0.30001083,-0.03643731,-0.31651622,-0.20360883,-0.18857397,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03812,0.1547439,0.10813878,-0.17229648,-0.5469425,-0.18608417,-0.28342298,-0.3552671,-0.31137145,0.033457838,-0.12898046,0.22272198,-0.1041655,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03252,-0.36723685,-0.22845826,-0.1506202,-0.5409793,-0.18206288,-0.19154708,-0.29324514,-0.3185513,-0.05661402,-0.16699684,-0.025389988,-0.17355593,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02503,-0.16014607,0.0408558,-0.1925533,-0.22277263,-0.19749229,-0.15993161,0.035267822,-0.30849418,-0.068912126,-0.26229492,-0.17754574,-0.18119939,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07375,0.06746023,-0.17360374,-0.1005668,-0.5523319,-0.22171478,-0.18277578,-0.37409124,-0.3284964,-0.06558702,-0.1456787,0.08531753,0.100815825,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01227,0.35952193,-0.052006926,0.059900828,-0.53607243,-0.17797218,-0.24236457,-0.3288277,-0.2892871,0.09748336,-0.13989818,0.10424582,-0.028975675,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05610,-0.3112707,-0.0876145,-0.08873742,0.45463362,-0.16803952,-0.13369085,0.0024865211,-0.32198575,0.03532877,-0.17158812,-0.025253017,-0.108273454,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07061,0.046323113,0.3175752,-0.14314143,-0.24980319,-0.14423923,-0.09053416,0.31662387,-0.31097463,0.33077595,0.25732952,-0.115176044,-0.17691632,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04607,-0.29328138,-0.09513631,-0.04590725,-0.101487964,-0.08383386,3.285139,0.8308738,-0.26089212,0.06979128,-0.13834465,0.014364641,0.079223506,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04036,-0.0005216087,-0.17292687,0.028772483,-0.54206365,-0.18249659,-0.2604265,-0.36612117,-0.31003776,0.018474067,0.0784204,0.039600413,0.026578775,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07322,3.5608582,-0.08998879,-0.030486157,-0.540241,-0.20957409,-0.22633736,-0.36812785,-0.32088372,-0.06440196,-0.1471973,-0.08662393,-0.0849343,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00752,2.547458,-0.083286904,-0.0021413474,-0.5371547,-0.25080967,-0.20819189,-0.3809201,-0.32369137,0.0026628615,0.30506146,-0.12572105,-0.12224252,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00074,-0.45464736,-0.16788259,-0.1184563,-0.049972262,-0.114701256,0.9159421,0.34237713,0.547127,-0.026360666,-0.30908486,-0.19394796,-0.16345431,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04146,0.21058194,-0.22039571,-0.072044365,-0.5504915,-0.22004928,-0.27963108,-0.36921534,-0.28914842,-0.097566105,-0.15195376,0.074502386,-0.1181838,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07354,1.1253816,0.87014616,0.34892565,-0.53835523,-0.1974916,-0.20346452,-0.37093145,-0.3251959,0.23475417,-0.105698586,0.031284373,-0.0472659,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05982,-0.30815458,-0.17022201,-0.063351445,-0.53230476,-0.23091249,-0.22889026,-0.37696573,-0.34136128,-0.009914314,-0.06334311,0.1371843,-0.10335422,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02734,-0.26150745,-0.24168423,-0.17054276,-0.5508379,-0.22674917,-0.2320277,-0.36774597,-0.31992853,-0.10767118,-0.27303004,-0.024098653,-0.09077848,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03858,-0.22889657,-0.17952695,-0.09598177,-0.3619944,-0.18274088,-0.1420923,-0.034700043,-0.30745882,-0.024560427,-0.10751361,0.25604656,-0.061173152,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04392,-0.3900473,-0.18122002,-0.20149164,-0.1966779,-0.1264778,1.2226633,0.14964783,-0.26220626,-0.05038146,-0.3211642,-0.18523042,-0.22631015,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00038,-0.39285263,-0.13562205,-0.100582175,0.5602805,-0.12671156,1.0292473,0.97717756,-0.26489186,-0.028302884,-0.25981182,-0.17351972,-0.10886634,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06703,0.026253393,-0.089962505,0.10325176,-0.54688203,-0.21006285,-0.22255231,-0.36299193,-0.24533722,-0.00408498,-0.1764676,-0.040714223,0.008148124,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00853,-0.17915578,-0.118002795,0.02026541,-0.40099886,-0.13440336,-0.1596169,-0.17036879,-0.28786314,0.043260418,-0.017582417,-0.026088554,-0.009436438,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06264,-0.39747468,-0.1814681,-0.12230598,0.07446787,-0.09165935,0.3003865,0.6087628,-0.3005104,0.010229075,-0.26697186,-0.07417747,-0.1461068,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02303,-0.048137136,0.23238137,-0.16150351,-0.5494308,-0.18875162,-0.26494837,-0.37534225,-0.31911656,0.29097757,-0.07672763,-0.04973622,-0.14202394,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05976,1.1382344,-0.059243288,0.11347855,-0.52909523,-0.12595029,-0.19436972,-0.33171222,-0.29044506,0.14021394,0.19957119,0.46525994,0.17963783,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04600,-0.284998,-0.20555314,-0.17885907,-0.15630874,-0.12781434,0.28011775,0.8530125,2.9341207,-0.050639905,-0.2660822,-0.011330564,-0.11680413,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07533,-0.098932035,-0.17411372,-0.07074522,-0.47837144,-0.18992938,-0.16978379,-0.27149162,-0.30504692,-0.063450254,-0.06840414,0.12058965,0.3531177,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05116,-0.04382319,-0.19214872,-0.062030487,-0.45641235,-0.16810395,-0.24577944,-0.3522765,-0.24373075,0.011840308,0.003491938,0.30940196,-0.049163412,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06197,0.08876454,-0.26378432,-0.17299269,-0.54924166,-0.2116367,-0.29157305,-0.3668874,-0.33431256,-0.04069314,-0.25014004,0.13029848,-0.1550199,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01793,-0.06640936,0.063325085,0.32367438,-0.53224885,-0.15937589,-0.21961339,-0.35151887,5.0623155,0.28259668,0.09557134,0.0060942583,0.023071041,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04935,0.4622317,-0.1894528,-0.057008855,-0.4699838,-0.17450692,-0.21195365,-0.29419005,-0.30816764,0.0020654441,-0.0519529,-0.009731371,0.028180113,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03334,2.6729152,-0.021503592,0.00085706427,-0.533378,-0.20682429,-0.14188547,-0.35524592,-0.28478903,0.008112872,-0.117752016,0.17128633,0.16592817,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07963,-0.019603321,-0.10712912,-0.05535745,-0.5556533,-0.19463204,-0.29271647,-0.36924395,-0.32379666,-0.013883745,-0.054862082,0.37191728,-0.016829262,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03393,-0.33867612,-0.12152042,-0.11662357,-0.19836518,-0.1086766,1.8148998,0.529476,-0.28686905,-0.02735821,-0.24658892,0.010986727,-0.11925412,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07097,0.15789942,-0.00019379899,0.10740901,-0.5520502,-0.24933235,-0.25699943,-0.39943975,-0.3372229,0.012004221,-0.09556466,0.52227265,-0.039283704,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04780,1.1056007,0.289301,0.33348125,-0.54582536,-0.18152012,-0.27254853,-0.3247557,-0.28148925,0.065792345,-0.056288064,-0.18896185,-0.044834744,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01784,-0.43188843,-0.19777969,-0.17441793,-0.20119247,-0.16305341,1.1285945,0.23878235,-0.28588364,-0.05259899,-0.31124985,-0.16640313,-0.06223459,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06799,0.016987136,-0.059026506,-0.16316901,-0.5499155,-0.17935713,-0.23157097,-0.37989348,-0.32428724,-0.0030555485,-0.11364764,2.9547067,-0.062047075,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03969,-0.41404915,-0.11800625,-0.16043942,-0.104285866,-0.15417202,1.0659636,0.3699364,1.1026299,-0.07357911,-0.34874296,-0.21164756,-0.27654272,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03632,-0.020280847,-0.21625754,-0.15545054,-0.53132844,-0.1911263,-0.16510953,-0.28731576,-0.3012466,-0.039149202,-0.2884007,0.6132044,-0.07935006,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01173,-0.43306914,-0.15931979,-0.18340258,-0.1768792,-0.13802533,0.56206775,0.6484962,-0.23614594,-0.0094945785,-0.3237347,-0.14679362,-0.21380194,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03949,-0.40198302,-0.21184179,-0.15009974,-0.076268464,-0.12168573,0.5403683,0.23514849,-0.2509832,-0.046032645,-0.34400257,-0.13892253,-0.1461518,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07647,0.7778197,0.14222023,0.4468264,-0.53552383,-0.10606371,-0.116399355,-0.35284823,-0.29330063,0.11378988,0.07531661,0.16482542,0.35396826,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01402,-0.32121366,-0.15950528,-0.09122156,-0.41514674,-0.13397436,1.1265597,0.25826973,-0.30632687,0.015032196,-0.1892969,-0.06581392,-0.08885748,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04743,0.2628774,0.080395974,0.1228875,-0.52823055,-0.1532998,-0.19304182,-0.35695747,-0.28420436,0.06460323,0.03235799,0.19018124,0.14343797,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01619,-0.44553664,-0.109677754,-0.059656255,-0.102106005,-0.16392149,3.3871,0.1937986,1.682923,-0.021375215,-0.22919807,-0.14227231,-0.06661374,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05619,-0.1520902,-0.2624123,-0.17937542,-0.5453019,-0.17810144,-0.30529466,-0.3698824,-0.32206213,-0.038520135,0.21411055,0.48292592,-0.22207244,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00414,-0.4272291,-0.09936013,0.021310935,0.17617783,-0.11996023,0.7290002,0.8694611,-0.2913295,0.030742193,-0.1503231,-0.10657295,-0.00988991,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06697,0.0307421,0.09037218,0.09905154,-0.54497,-0.20533879,-0.26286557,-0.37105083,-0.32952085,0.019926751,-0.11033964,0.055020314,-0.08297951,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00997,-0.4565608,-0.22349545,-0.19416924,0.022957833,-0.18396787,0.89696085,0.17174196,-0.3112882,-0.07225291,-0.37787467,-0.22011699,-0.26726088,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04062,0.5473822,-0.11003711,-0.032500796,-0.5264056,-0.14374156,-0.17911471,-0.33537304,-0.27882907,0.055096112,0.002595663,1.8273239,0.023632517,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01932,-0.2614814,-0.25448146,-0.1354854,-0.54527634,-0.19048207,-0.22936164,-0.3733688,-0.30696788,0.012392724,0.0279724,6.9458294,0.046405364,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04153,-0.3710635,-0.16175196,-0.10590046,-0.3496092,-0.11432724,2.619334,0.50821084,-0.28722495,-0.021820104,-0.32362112,-0.08453622,-0.24008994,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07778,-0.15182509,-0.16106603,-0.017282834,-0.5432244,-0.22151513,-0.22950773,-0.36212513,-0.3205534,-0.05945901,-0.110506594,0.0026340894,0.09525781,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02916,-0.3994939,-0.18188456,-0.18029173,-0.1120719,-0.1367694,2.1627173,0.533765,-0.24993598,-0.097157516,-0.36076978,-0.20656453,-0.20061548,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00139,-0.3596046,-0.1976166,-0.107826345,-0.5282016,-0.14399801,-0.18426456,-0.3548456,-0.17666009,0.15049711,0.3844688,3.3371842,-0.024788866,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06844,0.14713208,-0.019030476,0.052803643,-0.110384256,-0.15047939,1.3357941,-0.04082299,-0.31656694,0.020700121,-0.16551417,-0.052408475,-0.12681742,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02834,-0.38735288,-0.22598186,-0.16027944,-0.27702045,-0.18896277,1.0349803,0.12601769,-0.3188596,-0.10071991,-0.3068196,-0.14632086,-0.16972871,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01306,-0.46524864,-0.21694103,-0.18733083,0.20821533,-0.17078419,0.60910547,0.6196795,-0.24438545,-0.05807183,-0.3465446,-0.21653326,-0.23650391,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03966,-0.18705626,-0.119246386,-0.14562683,-0.499236,-0.16646709,0.26540494,-0.041682012,0.31016874,0.0387794,-0.18178952,-0.0030868836,0.018090298,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03925,-0.4134366,-0.12085774,-0.16023089,-0.05898836,-0.16611005,1.3778695,0.5258606,-0.28280336,-0.08666477,-0.34488797,-0.20825721,-0.23197044,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01522,-0.26034552,-0.18350068,0.0018940063,-0.53576237,-0.19707327,-0.14102264,-0.3681958,-0.2951198,0.038787268,-0.0060212016,-0.003608901,0.3532846,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06357,4.4131804,-0.082048975,0.056572266,-0.5404427,-0.16653629,-0.2255254,-0.3568089,-0.29312757,0.070325755,-0.05980289,0.081085004,0.06809079,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03955,-0.349125,-0.12844256,-0.019226661,0.08671901,-0.056464,0.0058917906,0.3292157,-0.21327284,0.048937522,-0.20545876,-0.03644069,-0.13857718,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06713,-0.16756947,-0.25556186,0.5152857,-0.53637755,-0.21796979,0.5594274,-0.3637255,-0.2673251,0.262112,0.25873566,0.2709575,1.0935702,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02154,0.12049162,-0.12348535,-0.023550322,-0.3357356,-0.22474809,-0.23242204,0.07928472,-0.3247171,-0.07926766,-0.08897531,0.4157844,-0.09500713,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04825,1.5545359,0.15219656,0.3444122,-0.54089785,-0.18768407,-0.27466312,-0.35703474,-0.30884957,0.14765629,0.4998424,0.28159067,-0.13410182,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02479,0.28639024,-0.052859154,0.8874467,-0.32213673,-0.19470035,0.9515753,0.11169737,-0.20176694,0.32256374,0.33485508,0.19759862,1.4309938,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04551,-0.34643906,-0.08731278,-0.105590574,-0.29902327,-0.17736606,0.9955119,0.5544961,0.36880827,0.0021500827,-0.18547773,-0.1094661,-0.10120005,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05478,0.2911194,-0.12234499,-0.036469452,-0.47761202,-0.12943234,-0.19079082,-0.17215908,-0.27129695,0.021616006,0.012010753,0.0013662389,0.09035563,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02264,0.030136457,-0.22345129,-0.09091049,-0.54804367,-0.21486337,-0.17087169,-0.38563353,-0.32272583,0.0057762507,-0.06435233,-0.07197871,0.12816338,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05423,2.890384,-0.052994158,0.007487604,-0.5272073,-0.12772296,-0.1872143,-0.31518665,-0.22680831,0.07237937,-0.026658952,0.04177634,0.10414594,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06057,-0.2564059,-0.18601814,-0.11185556,-0.557309,-0.25016096,-0.28205198,-0.3769483,-0.34595338,-0.079183616,-0.23498541,-0.064237855,-0.12167419,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05773,0.62215537,-0.13960484,0.12445212,-0.532318,-0.1856788,-0.1970263,-0.3490359,-0.2899516,0.1915724,-0.13633436,0.056923907,-0.01241673,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04455,-0.17455913,-0.14534405,-0.07616889,-0.46863624,-0.13307865,-0.050779473,-0.055519886,-0.28982437,0.052251957,-0.11876154,0.10917846,0.11364304,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06176,-0.03358347,-0.14604798,-0.07712536,-0.54069006,-0.1661584,-0.23319058,-0.36609846,-0.29647598,-0.018193817,-0.079547405,-0.09186014,-0.0046613314,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02078,-0.38778588,-0.13985345,-0.065832965,-0.15454468,-0.08857791,-0.0055788253,0.6278488,4.7672596,0.032443486,-0.21400118,-0.07676085,-0.06588084,BM-Her2N75-15
BM-Her2N75-15_scene017_cell08022,-0.050905712,-0.027274096,-0.03539508,-0.5427108,-0.22667758,-0.29617178,-0.37781468,-0.33767298,-0.023508882,-0.02415365,0.28814647,-0.124120004,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07471,0.22126059,0.023677504,-0.1639684,-0.54854035,-0.24502142,-0.27166978,-0.3858389,-0.34900498,-0.055313565,-0.16317755,-0.06665053,-0.08051116,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06119,-0.1826681,-0.21661338,0.06557531,-0.5554047,-0.20776369,-0.24462105,-0.3561328,-0.3043524,-0.040475763,-0.0489133,-0.10544636,-0.02964128,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01549,-0.35978204,-0.16692069,-0.17035492,-0.20665208,-0.19001605,0.93159306,0.35790515,-0.03164679,-0.09918646,-0.2684128,-0.20316245,-0.2123089,BM-Her2N75-15
BM-Her2N75-15_scene017_cell06220,-0.4305035,-0.12270292,-0.12943326,-0.19357821,-0.17951934,2.9186795,0.33070612,-0.33535236,-0.010165965,-0.21419594,-0.12739079,-0.18211682,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01706,-0.42570588,-0.20801422,-0.17150114,-0.19734034,-0.13021775,0.7301252,0.49315006,-0.29384944,-0.0077009555,-0.26583752,-0.079671584,-0.1735325,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03138,0.652795,-0.07020887,0.07716728,-0.53691065,-0.21532167,-0.16883428,-0.39544636,-0.31482795,-0.048553742,0.025304496,-0.029262561,0.14114778,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02705,-0.28988385,-0.071540914,0.055358417,0.15432593,-0.09969513,-0.107000954,0.23766273,-0.28925058,0.0399765,-0.16219115,-0.041340012,-0.14097835,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02886,0.002588681,-0.19497451,-0.13683228,-0.41798264,-0.19288598,-0.18969218,-0.04314042,-0.28654492,-0.057597674,-0.09870118,0.23755215,-0.102977164,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03461,-0.41314104,-0.21370098,-0.12525986,-0.03235903,-0.11575125,-0.16628541,0.08147501,1.1108246,-0.05120007,-0.3583549,-0.13616408,-0.1774968,BM-Her2N75-15
BM-Her2N75-15_scene017_cell05444,1.8031874,-0.10152497,-0.07876944,-0.5233381,-0.14209051,-0.1784537,-0.33401972,-0.24465168,0.048542224,-0.012434781,0.13612019,0.2493022,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03803,-0.17313786,-0.12353047,0.030057976,-0.54671305,-0.20331721,-0.24393742,-0.3539734,-0.32091525,-0.059459604,-0.23311865,0.11498455,-0.13124426,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00605,-0.41022682,-0.17211506,-0.11373793,-0.21121499,-0.13623871,1.0023319,1.0698521,1.6486067,0.023488546,-0.18083805,-0.09666022,-0.02175046,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02389,-0.44208327,-0.19821247,-0.18373851,0.4315609,-0.14315791,0.9208133,0.14724535,-0.31672326,-0.09479574,-0.3663571,-0.24317525,-0.2827497,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00659,1.730597,0.14134112,0.0074741333,-0.19443479,-0.1576127,0.27440083,0.26414979,-0.29408377,0.13862231,0.04712242,-0.007872183,0.12792759,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04677,-0.35936162,-0.19970712,-0.16271357,-0.24607414,-0.14131944,0.9250375,0.54985565,0.18620712,-0.025754845,-0.20730084,-0.13956518,-0.16896285,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07384,-0.39744908,-0.13794127,-0.061035566,0.63392085,-0.08792584,0.3960637,0.33554447,-0.31246868,-0.038973726,-0.24233499,-0.1186287,-0.050678443,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04832,0.4749567,-0.09319671,-0.14135943,-0.5286123,-0.15894483,0.11118119,-0.27251786,-0.3029861,0.04224398,-0.052184343,0.80193967,-0.116596766,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01986,-0.3904964,-0.13457915,-0.045376234,0.05179349,-0.083801314,0.24455594,1.0303665,2.9671192,0.01851889,-0.20007211,-0.080624186,-0.035777938,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04918,0.12291121,-0.19941571,-0.034780495,-0.537589,-0.18484072,-0.24720638,-0.36028314,-0.31779426,-0.008856988,0.04259044,0.007117491,-0.08934892,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01156,-0.39008585,-0.15512273,-0.16025905,0.016107352,-0.1666177,1.8322831,0.6909595,-0.30028692,-0.017329788,-0.31108853,-0.16990758,-0.18133833,BM-Her2N75-15
BM-Her2N75-15_scene017_cell03822,0.10767346,-0.047146823,0.06262619,-0.55004865,-0.19587292,-0.2694469,-0.36842844,-0.30719507,-0.058745183,-0.06762767,0.32357833,0.0008222961,BM-Her2N75-15
