,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-43_scene04_cell4145,-482.58612,948.7852,-2304.9812,-197.62344,225.21217,-440.34625,-239.54668,-398.77698,-123.37433,-89.05869,-219.21465,-247.48361,135.17665,-280.58823,-263.82278,-1953.7306,-338.7404,-1419.9037,-1489.8712,-1313.7444,-228.05432,-1344.6697,234.74803,-1103.2053,-58.316776,JE-TMA-43
JE-TMA-43_scene04_cell6284,-481.49988,6312.2163,-2201.9097,-137.26236,209.67036,215.6883,-311.0181,-169.06189,-164.07803,-60.319393,-84.62883,-201.88884,-39.399574,-283.2976,-238.34912,-2062.0134,-371.48483,-1477.7936,-1463.032,-1703.1843,-165.7905,-1279.5203,-55.798725,-1066.8716,-8.016244,JE-TMA-43
JE-TMA-43_scene04_cell4966,-375.30273,-392.53262,-2195.3845,-162.58292,13.708206,-483.18762,-251.68199,-157.08374,-165.49239,80.661575,-163.19281,60.714455,3115.8503,-231.28198,-169.94594,7314.618,32.238674,5663.1724,3078.36,-927.0427,-102.98594,-1335.9337,404.69702,-1147.779,-35.35644,JE-TMA-43
JE-TMA-43_scene04_cell7755,-382.0881,4069.9492,-2176.5864,-152.14627,69.040146,-454.2182,-354.43558,-136.79443,23.89929,-49.813423,-166.37035,-28.580984,75.33602,-126.40499,-77.63121,11319.228,139.26358,7926.3315,2033.9733,-1097.8992,-46.868984,-1006.8945,129.89842,-1076.8895,4.07775,JE-TMA-43
JE-TMA-43_scene04_cell6239,-492.5793,7996.3267,-2172.7673,-119.203415,918.2073,-463.02072,-484.59836,-292.235,-203.22392,-71.77668,-115.226074,-146.89162,-87.409584,-281.63684,-210.70314,-2053.0105,-369.12048,-1453.0072,-1452.7001,4707.3843,-230.13783,-1350.3875,964.73486,-1202.6666,26.78884,JE-TMA-43
JE-TMA-43_scene04_cell3387,-367.49362,-292.4741,-2161.7344,-137.83804,-58.102013,-468.60907,-410.05576,-208.56726,-132.9534,55.796715,-80.01631,-146.01988,-98.62565,-260.67883,-84.75877,15244.608,431.4081,13099.924,4309.2446,2470.614,-13.316948,-1252.838,214.32347,-1108.5415,-27.997355,JE-TMA-43
JE-TMA-43_scene04_cell7379,-479.4349,1190.3993,-2371.5837,-201.23502,-19.792822,-491.39758,-328.49747,-420.82336,-296.11105,-102.71924,-219.82251,-268.77832,-49.27561,-290.11642,-331.96918,-2008.1799,-428.20145,-1466.09,-1476.2942,-864.5349,-236.23228,-1271.5819,-30.027729,-1136.4529,-51.653767,JE-TMA-43
JE-TMA-43_scene04_cell3935,-350.8066,-278.45377,-2062.7595,-79.98332,-51.986248,-468.70468,-217.07896,-107.555046,-184.5557,69.569885,-146.90085,121.72685,4699.917,-230.50546,-201.91093,8465.033,654.6308,6622.7944,3812.6448,2451.0525,278.06155,-1306.0402,334.80127,-1061.3329,3.6944337,JE-TMA-43
JE-TMA-43_scene04_cell4082,-388.14877,-409.65164,-2099.3423,-68.02434,-32.59689,-493.90787,-412.60233,-171.69043,-214.0212,-19.019629,-170.44038,35.455666,2164.942,-251.33662,-221.5366,5803.451,-299.76727,4038.3755,2453.1155,-644.25415,-80.103096,-1323.8789,749.32764,-1087.9438,-31.700571,JE-TMA-43
JE-TMA-43_scene04_cell6439,-470.59717,383.65848,-2313.7346,-116.79472,-28.923826,-527.14557,65.51753,-314.45886,-246.6062,415.40955,-94.041275,-57.340385,2083.116,-268.72842,-245.522,-1435.9534,-186.87686,-553.3917,73.45839,-2980.304,-259.09805,-1357.9886,-377.76013,-1240.017,-22.08726,JE-TMA-43
