,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-17_scene059_cell05374,0.6039326,0.6238522,0.83934116,0.5676072,0.5251355,0.2642603,0.7069625,0.31385517,0.5063472,0.44752362,0.28386244,0.7903291,0.7995259,0.32312056,0.51460713,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01694,0.8532178,0.92291236,0.9550232,0.32215863,0.56458265,0.28570914,0.68551415,0.27599972,0.47449374,0.46605352,0.28726175,0.75052094,0.3881935,0.3295794,0.3993884,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00761,1.6817833,0.5792473,0.5723247,0.62284887,0.9086659,0.25816646,0.9154657,0.28396463,0.4172735,0.41258535,0.30018684,0.8427157,0.67053425,0.81942695,0.5702829,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03982,1.2532582,0.8495855,0.9671291,0.49245086,0.65183944,0.2461242,0.8068417,0.29542872,0.4711092,0.45656717,0.27733716,0.78724986,0.82402223,0.37415302,0.51985246,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04031,0.71546435,0.5428291,0.73012704,0.540921,0.70579123,0.24021393,0.7608427,0.30701277,0.4382208,0.47333184,0.28209364,0.851513,0.84020025,0.53788096,0.78745264,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04058,1.3282285,0.71693456,1.104361,0.5553774,0.6627894,0.24845196,0.8597177,0.31837752,0.4705525,0.35161394,0.29913914,0.82320565,1.2624208,0.39952284,0.66549575,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02774,0.66601896,0.68331057,0.65733576,0.52205634,0.99743843,3.4988806,1.1908596,0.42383924,3.2744057,1.5892756,0.6996334,0.83869064,0.321065,0.36473593,0.5947008,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03200,1.7735778,1.6607379,2.1861157,0.9633002,0.76549387,0.2863489,0.8460129,0.38187423,0.47054565,0.491303,0.31313857,1.0124412,0.7761923,0.5357472,0.84477854,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03027,0.6840173,0.7934674,0.7821097,0.6728125,1.6528578,3.23616,1.5387409,0.46691838,2.877275,1.7157432,0.40669233,0.90155876,0.42060113,0.54793584,0.8893994,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04620,0.5718168,0.42316183,0.39891395,0.40255064,0.613258,0.24079773,0.7132355,0.31961915,0.43750477,0.48471153,0.27794233,0.7651393,0.63759995,0.35928154,0.66003305,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03712,0.76486677,0.41935733,0.39220446,0.3218777,0.5691746,0.25271025,0.7253847,0.27061197,0.45961496,0.42976716,0.2616338,0.6946131,0.3956763,0.4481102,0.48800996,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04216,0.5045613,0.51955795,0.8724572,0.493919,0.75116855,0.23956656,0.6927188,0.49693897,0.45196417,2.2632847,0.29946664,0.8111575,0.5562564,0.4059233,0.69908106,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00893,0.97453994,0.7876559,0.8415447,0.63692576,0.92985594,0.24331574,1.1030397,0.3145179,0.47461194,0.63895077,0.29856002,0.80171543,0.5731422,0.49739453,0.6118067,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06084,0.48677173,0.82928723,0.8110962,0.66555315,0.7108035,9.915596,1.3594494,0.39166895,0.7032181,0.5216,0.3229348,0.9579619,0.42857316,0.43919027,0.7039515,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00773,0.63955826,0.63499856,0.6216953,0.54272807,1.0632885,3.863119,1.2104717,0.3576566,0.81921,0.79171133,0.32178012,0.8648211,0.32422256,0.40995163,0.7079999,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03254,0.5829702,0.40537646,0.40123206,0.302791,0.47872075,0.24870533,0.6367512,0.26659918,0.45072576,0.42412782,0.26749802,0.68675494,0.36089423,0.3328896,0.4136348,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06179,1.3933511,1.8830562,0.9566454,0.89954054,0.6758453,0.23595974,0.82837224,0.32883453,0.46738568,0.26500687,0.3128732,0.8122329,0.9867071,0.34548938,0.5780438,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05028,0.6912816,0.556435,0.54765743,0.3841577,0.65154344,0.34106767,1.0319245,0.30386752,0.55344856,0.42594537,0.3178548,0.82267094,1.01231,1.7145249,0.5036865,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04271,1.5887533,0.62520427,0.62149715,0.6400825,0.79497045,0.24141105,0.9325275,0.34353736,0.46492368,0.3960092,0.31026262,0.8069131,1.1134015,0.44321373,0.79559153,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03915,0.43774322,0.42309228,0.4317128,0.3977603,0.5837563,0.22872962,0.6908363,0.3227027,0.3615663,0.5124495,0.269455,0.70892555,0.7108733,0.41312048,0.6528714,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00858,0.6175124,0.48116198,0.7127265,0.68810153,0.8332547,0.23692326,0.6186125,0.4530248,0.43434164,1.8572961,0.28528708,0.734289,0.6581269,0.635821,0.98011976,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02536,1.0909413,0.8431405,1.2829565,0.94495684,0.5399455,0.2721808,0.76760375,0.27162626,0.46145076,0.3129272,0.2763228,0.759259,0.51441264,0.47628796,0.34115013,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03914,1.6508688,1.3227786,2.481213,0.43669045,0.7723472,0.24566737,0.89715743,0.30666432,0.44396654,0.383891,0.27974826,0.9361604,0.5155904,0.38361374,0.7069001,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04783,1.65611,2.1801162,2.27726,1.6663144,0.6713608,0.26900598,0.75324386,0.3076692,0.48779386,0.42561075,0.28819782,1.7372453,1.1717743,0.4230561,0.49110213,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06434,0.4234553,0.5426073,0.5388798,0.53546584,0.9472793,4.1978006,0.77915925,0.3097812,0.3845468,0.24818237,0.24875559,0.6475404,0.08028528,0.14453031,0.84606713,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03118,0.85230076,0.7570904,1.007434,0.7217355,0.5520403,0.28390092,0.7231293,0.3453664,0.4614774,0.52316034,0.30090624,0.81911963,0.38572145,0.71848965,0.6374095,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01533,0.6389255,0.7336399,0.7141978,0.6242055,1.0509182,3.3422532,1.1483691,0.4219101,2.085208,1.7181009,3.1779892,0.87819135,0.3801098,0.42721683,0.696396,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02941,0.6079567,0.49586272,0.5594797,0.36817545,0.530083,0.2674202,0.6726302,0.2996466,0.41818285,0.49405566,0.28523144,0.77771294,0.28777784,0.32263386,0.49713254,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02795,1.5057575,1.4953824,1.1869311,0.80312425,0.77809626,0.29854316,0.8611885,0.36412668,0.47747305,0.5118009,0.31895635,0.91904527,0.9905391,0.5447849,0.75375074,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05867,2.4090247,1.6552365,0.6120466,0.9865574,0.7460241,0.23860559,0.9032027,0.34436482,0.4464837,0.32645833,0.30594844,0.91324526,0.796876,0.36994746,0.648326,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05083,0.7032562,1.3748074,1.8663038,0.4602782,0.70835,0.25342992,0.7864961,0.35686338,0.5266899,0.7556112,0.3151039,0.93382174,0.46051407,0.35983488,0.73807275,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03389,0.74315065,0.59844273,0.72894007,0.57034755,0.6386065,0.30273107,0.7504412,0.30266613,0.5329072,0.4080359,0.2831261,0.73482156,0.86228305,1.1480014,0.5445404,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03198,0.5464637,0.5235121,0.56786203,0.53126013,0.6609092,0.26028502,0.753059,0.3182209,0.45306286,0.45927268,0.2865112,0.8084026,0.8243693,0.47733507,0.7498093,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04885,0.57114553,0.48977143,0.48955044,0.35010105,0.59506136,0.2981224,0.80973035,0.30657884,0.5557198,0.57466125,0.30333355,0.7989159,0.6648699,0.39507037,0.46562526,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04442,0.7478412,0.43990496,0.4828594,0.25275022,0.4907288,0.23354404,0.69263965,0.25640345,0.47677633,0.4174312,0.26794013,0.71714276,0.45419642,0.25464284,0.37144157,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00361,1.0001464,0.96629834,0.58162373,0.52098024,1.0373147,2.5373814,1.090858,0.3741872,3.1962552,1.1021953,1.695829,1.3355407,0.56264806,0.37305576,0.91933817,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05423,0.6038941,0.46477973,0.58322394,0.41606885,0.5415242,0.23672678,0.6987116,0.307298,0.4885422,0.5137014,0.28557676,0.7759244,0.7479924,0.33406985,0.62825054,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05657,0.44397932,0.68433446,0.83355016,0.614385,0.7357527,7.7755594,1.2660643,0.36633894,1.9441965,0.69446135,0.35185212,0.8460599,0.3452817,0.38633943,0.60627204,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02961,0.6591598,0.5767402,0.7671386,0.4752341,0.54376125,0.29416865,0.77006245,0.2684113,0.46750808,0.2944636,0.3223847,0.75575423,0.51257604,0.38105467,0.4623571,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05892,0.53830886,0.40810508,0.3570859,0.2963655,0.47226182,0.23240747,0.6614719,0.28283855,0.44510022,0.4355133,0.2714168,0.7166294,0.3208634,0.24696198,0.43285206,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05626,0.56495285,0.8861949,0.8282936,0.70879745,1.1039252,2.663871,1.3899491,0.44965014,2.9474385,1.9867609,0.46960187,0.9031699,0.37143603,0.42831478,0.6616917,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01953,0.62937564,0.3959429,0.5198384,0.57011664,0.58201694,0.24651021,0.67008746,0.30698696,0.42390594,0.6604877,0.27446523,0.7458992,0.65486574,3.9528902,0.9421392,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06014,0.5519508,0.91999406,0.80717987,0.6707821,0.9489565,2.893076,1.3027124,0.4410232,1.5458746,1.4374819,1.0491856,0.91352624,0.37271324,0.41899952,0.74738353,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06594,0.46263793,0.77100873,0.625035,0.4644762,0.85021174,2.5069122,1.3197674,0.39159968,2.3382134,0.84306633,0.57015,0.8391765,0.30657688,0.33200526,0.63617015,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05486,0.54442024,0.7513271,0.7332624,0.5886888,0.8950803,3.1933115,1.2050669,0.4298201,2.962176,1.4452169,0.42972884,0.882612,0.32742658,0.3909536,0.61138505,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01885,0.6419715,0.79210496,0.83832604,0.7723718,1.0835682,4.4827213,1.1755631,0.46278214,2.4914067,1.8967739,0.40906665,0.94720775,0.4757293,0.51957387,0.892743,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06209,1.103701,0.72431535,0.6668315,0.7066481,6.379115,0.4933616,10.870751,0.37939256,0.99579155,1.0822634,0.34724703,0.92150784,0.5567261,0.88476485,0.83716583,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06221,1.9441378,1.1631776,1.334474,0.512583,0.6895254,0.23513494,0.84763247,0.34157714,0.4925133,0.3576872,0.30722293,0.9359847,0.84359586,0.59166235,0.61924547,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06563,1.075366,0.6056296,0.554916,0.5597268,4.463958,0.33695585,2.892605,0.34038702,0.6925118,0.50605863,0.3084586,0.83901787,0.6101776,1.1358441,0.5821122,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03509,0.6670598,0.43311647,0.4006374,0.31550306,0.5743029,0.2652054,0.6895418,0.28025183,0.46990362,0.40781444,0.3007488,0.69719416,0.31575522,0.31426984,0.4979244,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00171,0.52360964,0.5974347,0.54976034,0.4496451,0.83403665,1.7036345,0.90366185,0.37334973,1.8805943,1.1491688,0.39745668,0.7866732,0.26271114,0.31248435,0.5960833,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02460,0.59392804,0.6619154,0.6544136,0.5413912,0.84665614,3.4959996,1.0474265,0.38889232,2.85573,1.4569666,0.34029594,0.85320616,0.36072922,0.39171666,0.7144236,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04920,0.5214844,0.49760386,0.6779529,0.72231054,0.705507,0.31430745,0.742991,0.5070994,0.542065,0.5347532,0.31761184,0.8982165,0.700877,2.2220416,1.0631344,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03008,1.3823589,1.0734051,1.5148824,0.68771863,0.692588,0.2783516,0.8360203,0.35872114,0.45908675,0.43284616,1.1501579,0.96416074,0.73117054,0.94403,0.7653331,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01229,0.54449236,0.45243508,0.44212866,0.45365936,0.77827483,1.139465,0.81361336,0.3034558,0.4221454,0.25440404,0.25646377,0.70586854,0.08629072,0.15564519,0.783381,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02255,1.1753049,0.70402646,0.73180526,0.6571351,2.2903318,0.35813218,1.6476622,0.3261018,0.55323803,0.4708763,0.32363546,0.9131871,0.88546073,1.9810368,0.70606416,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00194,0.5047578,0.55027175,0.5408359,0.485377,0.79301435,3.239354,0.8890264,0.31060973,2.2719464,0.4303589,1.6568048,0.7992544,0.3252455,0.3529579,0.64553446,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06239,2.0786695,0.78725237,0.92993367,0.98867744,0.5996557,0.2958558,0.8287823,0.3367625,0.54726034,0.29703346,0.3307657,0.78547174,1.118083,0.34494123,0.50562483,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06433,2.9260538,0.6208675,0.61746454,0.6524157,11.627818,0.3659889,8.801602,0.36094496,0.6363493,0.4147965,0.33724093,0.87911624,0.7710901,0.9599678,0.81688184,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05304,0.54313654,0.77277225,0.78467596,0.6711895,0.942423,4.040309,1.2080116,0.41730216,2.7456353,1.5358942,0.37226513,0.896528,0.40672332,0.45864296,0.75290143,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03637,0.9991009,0.5561502,0.7262253,0.5301812,0.7659102,0.26447624,0.9328094,0.31363806,0.49969962,0.52658963,3.4498773,0.8264688,1.3427066,2.2292242,0.71509075,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02617,2.2045076,1.1036532,1.7653782,0.7929748,0.76987994,0.26898023,0.92591506,0.31234184,0.42823878,0.38277626,0.30845353,0.880766,0.7205856,0.46610153,0.5615656,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02423,0.63318646,0.78758293,0.73496944,0.63117343,0.92695236,4.1652813,1.3504416,0.38592526,2.4669278,0.9300788,4.7182517,0.9437094,0.39433876,0.41233847,0.79713637,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03704,1.6250097,1.7389477,2.2587895,0.75049406,0.6483371,0.26370823,0.76229787,0.35487792,0.4495487,0.43400845,0.29372922,0.833483,0.784804,0.42959222,0.6339026,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06223,0.85810333,1.1791973,2.1488254,0.2625532,0.486323,0.23116669,0.73051393,0.2789808,0.4067639,0.1822479,0.27142233,0.779525,0.35655487,0.20691049,0.35645643,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05012,0.7119319,0.67942476,1.3606364,0.52579993,0.64902174,0.2470477,0.7895269,0.3622572,0.49096844,0.545501,0.29959577,0.8287315,0.6922793,0.37805092,0.8698278,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02058,0.6907876,0.6802742,0.8861738,0.5125086,0.6242903,0.25989163,0.8104848,0.3391462,0.4708018,0.6021565,0.3018839,0.81688535,0.6633697,0.6086333,0.68005985,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01074,0.625438,0.43456787,0.49410808,0.42843986,0.6472048,0.23552994,0.79130965,0.28875095,0.43073925,0.57233274,0.28237897,0.78033656,0.8157026,0.4445432,0.6301135,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05539,0.9130415,0.8679526,1.2568747,0.62416583,0.69662756,0.2361752,0.68490624,0.34400833,0.46141768,0.6410093,0.27531728,0.9508997,0.6248348,0.37785023,0.51988685,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00309,0.6850552,0.45381275,0.39010766,0.2747016,0.76337945,0.2811562,0.9078738,0.2681915,0.44192982,0.2676477,0.2910248,0.7070987,0.44164762,1.0291665,0.4527933,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01890,0.61514443,0.7716079,0.740828,0.6370691,1.1309633,3.6440613,1.2264073,0.524921,2.6624136,2.2769299,0.4707336,0.87172544,0.36825785,0.42307568,0.70737386,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01045,0.8353345,0.9772224,1.6731148,0.35998172,0.5353127,0.24959005,0.670895,0.31865337,0.44341338,0.6868719,0.2733372,0.7788906,0.27176374,0.48551604,0.44075316,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00047,1.5570838,1.0997608,1.8182644,0.46628052,0.7447529,0.2624032,0.7636876,0.32534605,0.42476588,0.27499658,0.32208046,0.8645374,0.55458415,0.43287122,0.55907613,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04971,0.64764935,0.59261626,0.58276373,0.44479683,0.6975228,0.32424352,0.98066294,0.3132756,0.54294217,0.42977718,0.32009438,0.8716072,0.95582616,1.6848247,0.53745234,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04204,1.2366232,0.7712516,0.5414103,0.437519,0.5960019,0.2556284,0.80951303,0.29580075,0.4511019,0.30999485,0.27822724,0.7867811,0.9145,0.35002664,0.49245226,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00193,0.6352244,0.532161,0.6024891,0.2917179,0.68281144,0.2605642,0.7725102,0.28121942,0.4541989,0.33420554,0.29676297,0.8624122,0.5189822,0.55553025,0.38938746,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03733,0.6639131,0.41925448,0.3603806,0.25693405,0.62621194,0.25515193,0.827297,0.28221965,0.56318456,0.4036951,0.27256057,0.6869795,0.47133473,0.25785023,0.41019967,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04209,0.8623252,0.6389777,0.4320512,0.40919796,0.42539757,0.23924847,0.65187687,0.25530052,0.47177285,0.31031528,0.25382784,0.70509654,0.33072677,0.23199953,0.25229928,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00243,1.9352115,0.6087236,0.5586735,0.4862213,9.888126,0.98542327,7.6541357,0.3325208,2.1352067,0.9271224,0.3058372,0.8085603,0.461395,0.727073,0.63448393,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01126,0.5816623,0.6196935,0.68248487,0.6739212,0.9543012,3.9479856,1.1928205,0.36768466,3.3653738,0.7412786,0.34980485,0.9168955,0.4404442,0.44178152,0.8406236,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03904,1.3242275,1.4651451,2.2767153,0.7984366,0.73322374,0.25944597,0.83549315,0.35282168,0.61438864,0.42497295,0.2973729,0.9601777,1.0479817,0.43579748,0.7814318,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03649,0.82350355,0.70011264,1.1625695,0.38552582,0.578541,0.2423944,0.62999266,0.28004873,0.37907922,0.40413862,0.25872397,0.8387362,0.30237314,0.32969213,0.65508115,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00968,0.60543966,0.67436886,0.6620794,0.5844504,1.1325783,2.7105734,1.1358039,0.45636266,2.8037667,1.6046135,3.4613118,0.8409309,0.36695853,0.4115948,0.7838694,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00087,1.9915035,1.1775097,3.1903155,0.75669485,0.7489344,0.26108336,0.80181307,0.32732442,0.48318693,0.34252536,0.31688192,1.0477842,0.84498364,0.6845103,0.60733825,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02016,3.226743,1.7272443,0.88996905,0.735334,0.73230034,0.32101163,0.90196085,0.3417461,0.6045607,0.44566444,0.3445789,0.8908936,0.6793603,0.53816813,0.61303014,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01297,1.3466297,0.78324497,0.79581803,0.7405372,5.273638,3.5489573,4.411794,0.4485425,2.363414,1.4478437,0.42074335,0.92502576,0.46233898,0.581853,0.78605735,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05253,0.41741985,0.47409454,0.47113964,0.3989056,0.59174335,0.30434427,0.7252349,0.3084414,0.43425485,0.40210047,0.29012105,0.7819117,0.5644967,0.3590861,0.63522005,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04404,1.7827655,2.4572835,0.79688466,1.4187558,0.767187,0.27565733,0.8309823,0.35329434,0.4549318,0.4814094,0.31258616,1.2774742,0.7312995,0.5877256,0.80825907,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06237,1.5245357,0.81165487,1.3070406,0.8580645,0.8814752,0.23944065,0.774368,0.38899305,0.51373285,0.43079275,0.29800183,0.939844,1.2599989,0.7065647,0.7176101,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05634,0.5151907,0.8311698,0.8724944,0.6741763,0.85738814,7.5277085,1.5190964,0.3961365,1.0996171,0.7746847,0.3670855,0.9500104,0.36158878,0.41022143,0.67020065,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02732,2.2021613,2.2893786,3.507278,0.60452557,0.72340286,0.3089594,0.8857091,0.35863644,0.53550875,0.38384134,0.34133288,1.3361697,0.72009516,0.4110585,0.66489077,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05252,0.4954756,0.64636606,0.5992569,0.4638714,0.64463055,1.8668216,0.9921365,0.33543715,1.0399526,0.47317433,0.5210305,0.8474902,0.26238933,0.35584587,0.5556299,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06267,0.6192276,0.8418724,1.011151,0.69347453,0.9594392,4.339977,1.2577361,0.4356614,2.156133,1.3192052,0.6386654,0.9750637,0.48055312,0.3934335,0.6783713,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02454,0.7980345,0.51630926,0.52065265,0.36232963,0.54808044,0.2932355,0.82406265,0.32746735,0.48013085,0.47186357,0.31351262,0.7786771,0.35845476,0.35368517,0.47200587,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05268,0.86953485,0.93211895,0.5616416,0.6260439,0.80406576,0.24905945,0.87104684,0.39086488,0.47209647,0.61403286,0.96523136,0.8327632,0.7807173,0.43406782,0.9355699,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05381,0.485971,0.77996075,0.7839152,0.635899,0.8671038,4.255843,1.1760224,0.42641395,2.7155395,1.385497,0.37743378,0.90138155,0.3843501,0.45729697,0.7332326,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05895,0.4261823,0.5072905,0.56923896,0.39677024,0.568941,4.9986563,0.99780643,0.29934186,0.6108375,0.4027564,0.3003263,0.7870699,0.24243778,0.30879954,0.42704543,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00226,0.516399,0.5822287,0.5346275,0.4584194,0.8231239,2.893082,0.9578854,0.34032568,1.6399727,0.70569944,0.30547622,0.83553994,0.30078754,0.32061502,0.67194194,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03307,0.7106128,0.6038571,0.6543046,0.43249312,0.57812357,0.27338797,0.692545,0.322875,0.4223856,0.5061313,0.28157008,0.7866915,0.45330226,0.362895,0.6023459,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01286,0.51479787,0.62232333,0.52270883,0.53899604,0.61681175,0.25587064,0.71749365,0.3159043,0.44810984,0.7651074,0.29537824,0.85960805,1.0599629,1.4188125,0.6634841,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01124,0.6415715,0.8036901,0.8437758,0.7224075,1.193515,4.956344,1.3647774,0.40710998,2.5147958,1.556853,0.608112,0.95057964,0.4287009,0.51920927,0.82758564,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04134,0.8583362,1.2429758,1.086763,0.84865296,0.69557613,0.23203388,0.74436927,0.32360697,0.3812296,0.5882868,0.27929243,0.76490074,0.5762178,0.42442843,0.84061056,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01701,0.91287005,0.82339275,1.3091612,0.40761164,0.5960669,0.32224056,0.7515008,0.28852066,0.5392495,0.40484816,0.31961104,0.8336888,0.5732596,0.5545996,0.4379859,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03096,0.57444954,0.74971074,0.7097283,0.60813636,0.83537215,4.579213,1.1435068,0.39875925,1.6972051,0.9196066,0.3460839,0.8635825,0.37597758,0.40659285,0.74005723,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02123,0.67420024,0.58304846,0.5463084,0.47214717,0.6645357,0.33506638,0.90224457,0.3058365,0.50336844,0.4142142,0.31420898,0.79549897,0.7369171,2.1780303,0.6318658,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03025,0.47269437,0.3964421,0.4533903,0.33677873,0.49429873,0.24641153,0.6412576,0.29434136,0.3955122,0.44328773,0.28073868,0.7303473,0.24668604,0.3199461,0.53792393,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04714,0.97740626,1.1354189,1.8006486,0.52113956,0.66515136,0.2787183,0.7512922,0.3203421,0.4492874,0.50298715,0.29454237,0.9663769,0.38823476,0.3790364,0.6834262,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01178,1.6526347,1.6289612,1.918875,0.842883,0.87909627,0.2920659,0.8952326,0.30200768,0.43399787,0.36581254,0.3017934,1.0013512,0.7263098,0.37302524,0.52360034,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03463,0.7177499,0.5429244,0.76902604,0.53338265,0.5901698,0.27323577,0.65853035,0.31714976,0.40946898,0.47743073,0.2663745,0.78369635,0.7320381,1.1858068,0.6494441,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04089,1.5012089,0.7794474,0.79859495,0.3617781,0.5572328,0.24792674,0.740149,0.28345022,0.4611331,0.3603582,0.26532388,0.74172986,0.54951143,0.30168563,0.4317853,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02374,0.6433868,0.72824705,0.7469985,0.6700119,1.0306425,4.9565134,1.3723803,0.4076468,3.380069,1.0856994,0.3706664,0.9314502,0.4397286,0.45250374,0.8242236,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02410,0.8336151,0.57301974,0.6004968,0.5416868,0.77683,0.33208546,0.8344105,0.32056865,0.5600402,0.53310484,0.3155232,0.86665684,0.56879133,0.9654716,0.70205414,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01527,2.3698268,0.7677671,0.69033957,0.6876879,0.8223695,0.25329107,1.0777744,0.35233676,0.4630245,0.5587652,0.32626826,0.865113,0.63287365,0.5396928,0.7439711,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00622,0.7994184,0.51702994,0.45724455,0.3256471,0.73621833,0.2855501,0.8035147,0.28023067,0.47867996,0.32204303,0.3003924,0.7425536,0.69697505,0.9072715,0.37563944,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02266,0.6440924,0.64577335,0.6183773,0.47639653,0.866341,3.6196978,1.2342973,0.38958535,2.9911644,0.7303818,8.41039,0.8600448,0.3055517,0.3441546,0.82857186,BM-Her2N75-17
