,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene059_cell02269,-0.18576872,0.052919615,0.052080296,0.36333936,0.9909262,0.29840556,1.6970489,-0.14553998,2.192261,-0.012277625,0.059061144,-0.15299135,-0.16710566,0.10272663,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01723,-0.20693204,-0.035359036,-0.0038031104,0.2680133,1.99723,0.2210979,0.39851856,-0.22989522,1.2635322,-0.17528321,-0.023358671,-0.15039831,-0.12639432,0.11912339,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01218,-0.257522,-0.085829325,-0.127678,0.09665567,0.6903208,0.07991435,0.17587519,-0.30335695,0.82210755,-0.28914237,-0.021893172,-0.211745,-0.22014846,0.08850073,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04574,-0.28027934,-0.026482474,0.13245037,0.15152574,5.1804447,0.66222805,5.1725664,-0.3069506,0.59677017,-0.22854824,0.097022206,-0.19224468,-0.21126808,-0.020161338,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05136,-0.10802666,0.21134345,0.24456409,0.27615458,0.9847978,0.375681,2.2451706,-0.20369433,0.9128568,0.5178149,0.14955863,0.60540015,-0.17297535,-0.039083727,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00616,-0.25458345,-0.13088788,-0.07367519,0.072371304,1.4417007,0.13623454,0.74711347,-0.3017939,1.5006948,0.23050909,0.03304604,-0.25361073,-0.22872965,-0.12597567,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01706,-0.18158934,0.009475101,0.06251713,0.44512743,2.114157,0.23272492,0.6977736,-0.16567402,1.9743059,-0.23961736,0.036530767,-0.073687084,-0.0639141,0.29582888,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00770,0.030504253,-0.1115107,-0.27600703,-0.31794253,-0.60862017,-0.1541291,-0.6450552,-0.39533836,-0.41914508,-0.3461317,-0.09578636,-0.35367343,-0.2207162,-0.31220105,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01434,-0.17152148,0.095548086,0.07733133,0.38910967,1.4564948,0.19071676,1.0599126,-0.16162805,1.9288039,-0.13025673,0.06830731,-0.028976504,-0.026044408,0.33006907,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01598,0.9412314,-0.09600628,-0.122646786,0.00915629,-0.60961765,-0.067711815,-0.6281771,-0.32770374,-0.4465525,-0.32367355,-0.07081589,-0.085964985,0.15012766,0.07152682,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04005,0.36423877,0.3629083,0.0676175,-0.14527643,-0.6151335,-0.1366909,-0.6251232,-0.3235863,-0.4829857,-0.3156993,-0.014769939,0.08310258,-0.21605729,-0.03734351,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04608,-0.21557009,0.11735373,0.12707552,0.39582938,1.4413495,0.4495127,2.3351696,-0.17359577,2.4273088,0.27376243,0.109009415,-0.08460314,-0.12314198,0.1444115,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00345,-0.089623965,-0.22145618,-0.24275523,-0.20846814,-0.59211767,-0.10026686,-0.6412254,-0.37055364,-0.42729196,-0.32239196,-0.098660976,-0.18110162,0.058404885,-0.31858945,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03782,0.47616026,2.2467957,-0.11187128,-0.14908224,-0.6087578,-0.11674337,-0.6295098,-0.3494865,-0.48183993,-0.35657623,0.24018928,0.45673674,-0.23714943,-0.20340964,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01499,-0.18071824,0.007925916,-0.00032452372,0.37688357,0.9890949,0.17816283,0.33428514,-0.15610008,2.3536801,-0.15507604,-0.030370025,-0.16003901,-0.12429438,0.11958539,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01847,-0.14661744,0.06734144,0.08139726,0.37014824,1.7950811,0.23572214,1.164022,-0.18791305,1.0771544,-0.10402294,0.083005875,-0.048529927,-0.044900514,0.13251847,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03040,0.14883229,-0.21842702,-0.19330338,-0.048580702,-0.6195588,-0.12402065,-0.62543184,-0.34234363,-0.48195025,-0.3419661,-0.05724695,0.19207543,-0.07597319,0.16115254,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02331,0.9023481,1.223374,0.41933045,-0.0137238465,-0.6075523,-0.12338294,-0.6187204,-0.3181912,-0.41648465,-0.32122445,0.31169423,0.21348912,-0.103504576,0.03379499,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01058,-0.25087434,-0.10993541,-0.07475344,0.003059391,1.9345539,0.1865514,0.7823163,-0.34532303,0.06534201,-0.30513757,-0.052075233,-0.2672383,-0.2679601,-0.16548732,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01791,-0.18787658,0.015268315,0.054803453,0.43002778,1.3657427,0.24913915,0.48035312,-0.19067203,2.6225421,-0.19986089,-0.0025089656,-0.13455391,-0.098089255,0.06790274,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00275,-0.18862978,-0.27702662,-0.27844012,-0.34010658,-0.6105613,-0.16651078,-0.64926326,-0.3738287,-0.44116998,-0.3422213,-0.08546004,-0.20857248,-0.0023419047,-0.28169304,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03794,0.072636805,-0.15867676,0.024578536,-0.15417224,-0.6145636,-0.12618302,-0.62390256,-0.33230448,-0.45642266,-0.29859558,-0.046329346,-0.077303775,-0.22073512,0.006825857,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00359,-0.2530218,-0.120718665,-0.045468785,0.12437028,1.1788867,0.10655804,0.90542495,-0.3215349,0.6121026,-0.27477732,0.050559554,-0.14429373,-0.14664458,-0.057868667,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02766,1.1001838,1.3809936,0.23629972,0.01679695,-0.5913549,-0.017592652,-0.62168986,-0.2722097,-0.44231635,-0.33057535,0.023296805,-0.13163817,-0.18408899,-0.19747767,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02015,1.1931584,0.18103866,0.05714693,0.32173127,-0.5989318,0.08438988,-0.6093901,-0.19111697,-0.45345476,-0.31355786,0.05365363,0.26844245,-0.076580144,0.5536572,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02460,-0.14980876,-0.2529956,-0.2568692,-0.20159203,-0.6104699,-0.09390794,-0.6288491,-0.3907895,-0.4079898,-0.32909575,-0.081942886,-0.011948888,0.2151561,-0.25667286,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00402,0.1740326,-0.0847813,-0.14005807,-0.15532345,-0.59371006,-0.055623457,-0.6367786,-0.36846375,-0.40184385,-0.31384498,-0.038251724,0.050325926,0.70273954,-0.21571037,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00562,0.799563,-0.07352812,-0.054820158,6.218006,0.025639078,2.7007484,0.09349114,-0.17538826,0.39025903,-0.28223532,0.0010767903,-0.09194452,0.8286006,-0.0072934106,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05017,1.9374522,2.2498696,0.7245435,0.15053135,-0.60227424,0.0619504,-0.6216373,-0.24325107,-0.41711238,-0.2955679,0.31978008,0.7836141,-0.13878159,0.14151365,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03523,0.28027567,0.24245541,0.054598473,-0.09286904,-0.6204641,-0.10621904,-0.6343025,-0.33065122,-0.4373538,-0.32305676,-0.0073405183,0.12949872,-0.24727754,0.02432882,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00742,0.20752022,-0.13593043,-0.15088621,0.04763842,-0.59430516,0.07850881,-0.62093174,-0.3510024,-0.42019504,-0.3021196,0.063507825,0.17811888,0.51876837,-0.15689188,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04932,-0.304176,-0.15172662,-0.07947365,-0.09290689,2.3462539,-0.05549352,1.1182075,-0.31307203,0.10276675,-0.31077534,-0.0402573,-0.22293216,-0.27192008,-0.046567984,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01686,-0.18668157,-0.04175992,-0.013630903,0.29882485,1.3262913,0.17940636,0.3914373,-0.25271183,0.8074877,-0.23644944,-0.060193565,-0.21284157,-0.13438724,0.008454137,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01832,-0.1976125,-0.061632168,0.011920654,0.2718901,3.0040047,1.0171952,1.2012626,-0.23877911,1.4043162,-0.28969428,-0.057351973,-0.13652837,-0.16964434,0.14084387,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02483,1.1160798,0.44613236,0.45360824,0.09315103,-0.58884233,0.016231554,-0.62054765,-0.30054632,-0.4123094,-0.27386844,0.10105321,1.1707295,-0.12940286,-0.04148013,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01181,-0.20111588,-0.08748276,-0.091567434,0.17798531,0.8304469,0.09847243,0.41292107,-0.25901115,0.91723025,0.5389552,-0.023332445,-0.20613769,-0.19205652,-0.015987463,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05231,0.8538566,0.66038674,0.18334493,1.4956543,1.1869991,2.0788648,1.9490533,-0.14501487,1.0555024,0.06965009,0.6970806,0.06838339,-0.16290699,0.052122228,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02370,-0.19719395,0.053652514,0.0812126,0.31825262,1.4544425,0.3967124,1.3798227,-0.22480716,1.0239325,-0.26679975,0.105737716,-0.06936867,-0.13333057,0.124195985,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02985,-0.12480537,-0.22790958,-0.21976236,-0.1814791,-0.6048664,-0.12553678,-0.6347754,-0.32013384,-0.4032523,-0.32396275,-0.029950885,0.13933742,-0.24572097,-0.09426666,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00325,-0.15931594,-0.2709957,-0.2614681,-0.32552436,-0.6078669,-0.15279932,-0.6485658,-0.3842723,-0.42064366,-0.3426683,-0.07143292,-0.16113937,0.3689277,-0.28386825,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02050,-0.22155902,0.012296189,0.1153455,0.3329764,1.6706645,0.2694722,0.99309874,-0.13936006,1.6079783,-0.26196882,0.04429624,-0.033744577,-0.11484889,0.24813694,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03862,-0.07877559,0.012899149,-0.20057327,-0.19114071,-0.6073264,-0.1263739,-0.6146739,-0.35125083,-0.43227854,-0.32055837,-0.07431415,0.28751004,0.8003867,-0.15917379,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00956,0.27863613,-0.21172632,-0.19427976,-0.15450823,-0.6001692,-0.07178055,-0.62219626,-0.37740636,-0.35353592,-0.3188344,-0.057433214,-0.09659905,0.3977892,-0.16158998,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03357,0.37766197,-0.06584353,-0.2658494,-0.32177624,-0.6020619,-0.11391078,-0.6455038,-0.3655066,-0.41848028,-0.3271375,-0.061714914,-0.36195752,-0.35051677,-0.2319225,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02739,0.31417105,-0.13972689,-0.05608187,-0.07279968,-0.5959694,-0.121550635,-0.6229934,-0.29993436,-0.40243167,-0.3325217,0.02764246,0.36837298,2.5012014,0.050645284,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02123,0.39909247,-0.03334434,0.032773755,4.074373,1.2146142,2.0355136,1.1815971,-0.17622934,1.5771816,0.15645091,0.028122755,-0.095976,0.120522045,0.12479042,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04413,0.2740753,0.18519627,0.13333163,2.6344864,1.110976,2.5207207,2.971188,-0.15058695,1.795274,0.6618153,0.09088287,-0.109343536,-0.00975863,0.01078593,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02387,-0.2186423,0.26617783,0.13680443,-0.21891028,-0.60197973,-0.17801543,-0.6421343,-0.31027472,-0.4551235,-0.34265813,-0.07919791,-0.27587003,-0.2795691,-0.039963372,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03655,0.45527348,-0.14403243,-0.23473391,-0.22062522,-0.6237809,-0.1341096,-0.6453949,-0.39062482,-0.36334085,-0.34683535,-0.07488218,0.08424895,-0.3217077,-0.19172218,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01137,-0.23850599,-0.0894428,-0.058281578,0.201146,1.3929458,0.14043857,0.102326274,-0.26880008,0.8003731,-0.27120516,-0.015626637,-0.09442002,-0.13046364,0.06997495,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03620,0.58617765,-0.15918781,-0.19063988,-0.16492015,-0.60579133,-0.07628851,-0.63017225,-0.37235168,-0.39477786,-0.33657873,-0.012345579,0.03938937,-0.21686254,-0.19336402,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01543,-0.21160924,-0.11547143,-0.024639463,0.17706108,1.8951573,0.17870863,0.9336339,-0.26099113,0.36064827,-0.2779015,-0.03218701,-0.14111209,-0.15060799,0.18952906,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01222,1.5215951,0.16393755,-0.03905461,0.27196294,-0.62229395,0.054645434,-0.612533,-0.30032322,-0.48170012,-0.30387682,0.06316969,0.24487668,0.31557402,0.13867629,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04085,-0.27445322,0.053691078,0.034472965,0.15846455,0.72725314,0.18965526,0.9964999,-0.29808742,0.51738477,0.8678503,0.058177326,-0.20321268,-0.13880758,-0.08323444,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05328,-0.30283588,-0.13141473,0.042359136,-0.024351653,5.0753546,-0.18258785,-0.5601205,-0.30066702,0.52729726,-0.31221724,0.021606477,-0.021563176,-0.22665839,0.13857144,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03208,0.560213,0.0014494547,-0.085031666,-0.16883218,-0.62492746,-0.13879354,-0.6393051,-0.35832304,-0.42526168,-0.30115697,-0.057754543,0.15624887,-0.14800923,-0.048825987,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00932,-0.23828045,-0.19282462,-0.081576444,0.09834689,1.3573024,0.15748222,1.510658,-0.2857373,0.38436306,-0.30581823,0.010192665,-0.13073152,-0.19734298,0.16765684,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00210,0.42393366,0.29743105,0.33234015,-0.26412234,-0.6010572,-0.12572472,-0.6461759,-0.34014347,-0.37930888,-0.31393847,0.025027426,0.015200014,0.049523197,-0.20255151,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05206,0.091685615,0.053560007,-0.036019363,-0.10372126,-0.5971513,-0.013896926,-0.64368814,-0.29371712,-0.48091632,-0.32023674,-0.06390825,-0.039847974,-0.36515757,-0.072074,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03914,0.72391695,0.36344737,0.73816925,-0.21670657,-0.61579984,-0.15553139,-0.64780354,-0.3305364,-0.4620595,-0.35015258,-0.117746085,-0.06538386,-0.19275992,-0.16622996,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04320,-0.29200277,0.106671445,0.14639172,0.37809032,2.8275135,0.38519296,3.222478,-0.20941384,1.0394338,-0.18039916,0.017107757,-0.16126484,-0.18600522,-0.018460102,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02816,-0.070576675,0.036114085,0.036380492,-0.29332235,-0.60501623,-0.15734307,-0.64145523,-0.27550653,-0.41136757,-0.33279034,-0.07624081,-0.20744202,-0.3099284,-0.16121551,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04048,0.15436819,0.07320958,0.08937725,-0.18783087,-0.6041108,-0.11331396,-0.6296939,-0.33545962,-0.4436539,-0.32818305,-0.062309112,-0.1477297,-0.24523573,-0.17170471,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02575,-0.20006081,-0.01604135,0.023624146,0.33801,0.8534935,0.2614825,1.6006403,-0.18029581,2.7684064,-0.21320589,0.052960012,-0.17557412,-0.18389957,-0.0012415125,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01483,-0.16736981,0.07548701,0.12855491,0.43780595,1.9134643,0.22100951,1.2361097,-0.15317695,1.5795395,-0.16073643,0.13479456,0.023212608,0.010239563,0.2916594,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05428,-0.30217752,-0.16837586,-0.09411863,-0.053342815,1.082758,-0.1364484,-0.5769058,-0.31103504,0.36930215,-0.30050623,-0.013174203,-0.112803645,-0.2564888,0.0868045,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02906,-0.048900817,-0.07154251,-0.17345113,-0.19325429,-0.5966232,-0.1407514,-0.633264,-0.33197454,-0.45570946,-0.3330256,-0.02963504,-0.16601735,-0.2577427,-0.048494406,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03682,0.5798282,-0.05559666,0.2353042,0.8235523,-0.5946433,0.28295913,-0.4908813,-0.083353564,0.96754825,-0.20161404,0.41746923,0.47814745,2.0513122,0.62163186,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04327,-0.26202077,0.0028309713,0.060206257,0.25537604,3.146994,0.3629175,1.0815047,-0.25450227,0.9403275,-0.25938207,0.014761421,-0.1166212,-0.104455926,0.11527365,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00905,-0.16070056,-0.018684577,0.06672921,0.49086815,2.667516,0.28327927,1.5758429,-0.1838784,2.10175,-0.24172662,0.106835335,-0.03950346,-0.01774452,0.15047055,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02358,0.05948409,-0.2728436,-0.1665245,-0.16426945,-0.621766,-0.18938656,-0.62635916,-0.32910204,-0.4629193,-0.34164608,-0.0912191,0.21134919,0.4594266,0.1299439,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03166,1.2729659,-0.09471751,0.0016401646,-0.040314134,-0.60448253,-0.078486905,-0.62181485,-0.31005403,-0.35260054,-0.31802002,0.06522116,0.35348374,0.79665405,-0.011101909,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02784,1.6537348,-0.18756898,-0.12878957,9.635382,-0.41741267,4.6325955,-0.06607616,-0.22388665,-0.14943373,0.14931302,-0.02141085,-0.08247215,0.33314177,0.0875982,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00875,-0.54661745,-0.7625105,-0.6669373,-0.75000745,-0.8291474,-0.6188087,-0.72657204,-0.12253265,-0.8175175,-0.28066656,-0.8681891,-0.6839637,-0.71043056,0.49519277,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05343,-0.07675142,0.22251545,0.39220664,1.020739,6.1255226,0.96533746,7.131082,0.08944078,1.9114971,1.0585539,0.2688435,0.19002742,0.0013702725,0.45527112,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03953,-0.20875311,-0.27080008,-0.28995946,-0.27448472,-0.6326555,-0.18059106,-0.6514162,-0.28190163,-0.49753,-0.3676157,-0.12972566,-0.18458337,-0.37521145,-0.23939845,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02114,2.740764,2.9155009,1.7914332,0.16796106,-0.5832652,-0.011142596,-0.6105266,-0.2740633,-0.46608186,-0.31646463,0.36950132,0.35291284,-0.1149352,-0.09789265,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03004,-0.06782118,-0.17802806,-0.08258883,-0.16560507,-0.5996442,-0.14743848,-0.6319777,-0.33809596,-0.44462788,-0.33525637,-0.043002214,-0.16071635,-0.22259004,0.023863487,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01584,-0.089435734,0.062343944,0.12707397,0.3679375,3.5253181,0.31822935,1.4819524,-0.21114697,0.71826077,-0.26152453,0.11889812,-0.037344042,-0.03209529,0.15956074,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04552,-0.057225082,0.098761074,0.12022313,0.71927255,1.7442727,0.82155067,2.8587348,-0.17129312,1.3251901,15.221824,0.107637316,-0.13317955,-0.08125249,0.08654862,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02016,0.018245902,0.19501047,-0.061352946,-0.2025181,-0.5942911,-0.12800808,-0.63408154,-0.33683017,-0.39755765,-0.3154071,-0.029808132,-0.23550567,0.0348626,-0.15090704,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03337,0.7466592,0.5700435,-0.20519227,-0.25802013,-0.602439,-0.10157548,-0.63958526,-0.32695624,-0.4114996,-0.3165295,0.01400015,-0.20899686,-0.30747187,-0.18118203,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04611,-0.24865219,-0.025107216,0.13502815,0.16620404,4.645102,0.45944783,2.4398873,-0.2524442,1.8708465,-0.24480037,0.016111525,-0.13938844,-0.18369763,0.10302686,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00228,-0.25425088,-0.1323811,-0.059165515,0.08501494,0.85861236,0.08738567,1.486449,-0.2454045,1.5898929,3.9157379,0.013206097,-0.21208644,-0.19778804,0.02922856,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04136,-0.2787373,-0.031667124,0.016858066,0.2568987,1.1228935,0.20274915,1.4432993,-0.2911693,0.19216216,-0.16679405,-0.015139845,-0.2087763,-0.1726297,-0.08082027,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00195,-0.07437206,0.044631053,0.14369294,-0.24620736,-0.62335503,-0.19612284,-0.63997895,-0.3369778,-0.47180232,-0.3380773,0.36701617,-0.09885395,-0.19682644,-0.05196733,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04848,1.1504425,0.8460286,0.5297932,-0.16527689,-0.5978165,-0.08442621,-0.63294274,-0.27232954,-0.40743867,-0.31450543,-0.012315837,0.4265918,-0.2858639,0.027790658,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05100,-0.27734783,-0.20739223,-0.13498273,-0.16558862,2.9256124,-0.11926292,-0.5744275,-0.34946033,-0.34892106,-0.22735344,-0.058438446,-0.34870023,-0.34917143,-0.079702504,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05463,-0.30099162,-0.13447316,-0.024553394,-0.036045905,3.7714915,-0.15886442,-0.58076847,-0.31649256,0.7707679,-0.31202528,-0.025490073,-0.08368791,-0.2420801,0.111159794,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02420,1.9656605,1.7044864,0.72293407,0.019673351,-0.5860753,-0.03914289,-0.6241306,-0.2562425,-0.41591668,-0.3029074,0.23695657,-0.23551676,-0.21431012,-0.012691624,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04560,-0.27325895,-0.040838134,-0.0991408,0.01371092,0.13819607,0.25077978,0.34419775,-0.32538673,-0.063186586,-0.08202305,0.013344142,-0.3221746,-0.26909375,-0.19660419,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03213,0.25566736,-0.1232006,-0.23923695,-0.26560676,-0.6245665,-0.16959174,-0.64573926,-0.38243008,-0.45180264,-0.3575525,-0.073990434,-0.06444008,-0.30399373,-0.20685863,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01442,0.61886126,0.20437191,-0.14882126,-0.10469204,-0.5946692,-0.123843595,-0.6209971,-0.3238638,-0.43515018,-0.31878698,-0.055615034,-0.011648958,0.919288,-0.08796615,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01884,-0.22637731,-0.07922549,-0.07938228,-0.2750919,-0.6106996,-0.21827488,-0.6432499,-0.3221567,-0.47976646,-0.35602418,-0.16532382,-0.17267638,-0.22003351,-0.08870638,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00078,-0.21148127,0.002735723,0.05884763,0.18326801,1.5191138,0.07775225,1.1571143,-0.22894023,1.3673255,2.8111074,0.0062511885,-0.12087453,-0.158495,-2.1643846e-05,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01308,-0.22905245,-0.08090193,-0.01905427,0.17524236,1.3935127,0.10445185,0.121394455,-0.23872222,1.0399965,-0.1513352,-0.026631145,-0.11832256,-0.11157004,0.019646995,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02496,-0.09063328,-0.19678272,-0.19297928,-0.16320437,-0.5824414,-0.05372952,-0.62778354,-0.33693668,-0.3909497,-0.31321687,-0.06892368,-0.07804937,-0.2035713,-0.105986424,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00788,-0.117113926,-0.11348987,-0.08742944,-0.044236477,-0.6132049,0.64444584,-0.62669164,-0.24543177,-0.47944415,-0.32016277,-0.027199177,0.035718855,-0.15086775,0.28629673,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03951,0.7271784,-0.10143561,-0.0981336,4.581073,0.61908,3.1063936,1.3632298,-0.15945332,0.4739535,0.52089894,-0.0113505395,-0.11564023,0.2792522,-0.08715851,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03562,0.95170265,1.4734333,1.6757959,-0.048979457,-0.60081834,-0.059857473,-0.6260155,-0.35124668,-0.44948596,-0.3269399,0.36922738,0.078456275,-0.21885033,-0.15345544,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02976,-0.16187972,-0.16769286,-0.09666643,-0.25150526,-0.5981836,-0.19576566,-0.64218116,-0.33519146,-0.4936722,-0.3563215,-0.12569931,-0.19240275,-0.3043712,-0.12241007,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02568,-0.12157474,-0.026410531,0.30246696,-0.11735153,-0.60869867,-0.13794087,-0.62934417,-0.21356775,-0.4081025,-0.2939463,-0.043006506,0.14744991,-0.18775831,0.28309107,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03416,1.4806772,2.3755567,0.054194234,-0.09331,-0.60126144,-0.047007903,-0.6311588,-0.33809292,-0.43309024,-0.32065895,0.28965065,-0.037456874,-0.25295594,-0.14879584,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01157,0.29969177,-0.17053397,-0.19842637,0.22370267,-0.59075516,0.11986162,-0.61041874,-0.3605412,-0.37900606,-0.30985555,-0.037836578,0.06521975,1.8638557,-0.14192474,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05086,0.43744114,0.3824107,0.07050254,-0.05882835,-0.5965455,-0.023382766,-0.63029796,-0.30323532,-0.35770077,-0.30183738,0.09755722,1.0993575,-0.20446704,0.049544506,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00231,-0.22227937,-0.118740626,-0.02524457,-0.29136276,-0.6119564,-0.17207809,-0.6491924,-0.34173593,-0.4682893,-0.33471504,-0.06653455,-0.020868901,-0.2754528,-0.1180963,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00953,0.29255876,-0.15577598,-0.16522399,-0.15176797,-0.5979549,-0.099352404,-0.6324025,-0.3776192,-0.36047155,-0.31842497,0.20134816,-0.10755075,0.18269248,-0.21203992,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00446,0.18226442,-0.24663676,-0.26961192,-0.25379223,-0.5934859,-0.09999685,-0.64063925,-0.37864003,-0.41724423,-0.32639232,-0.099095315,0.02727389,0.26991877,-0.29660633,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02407,-0.19758567,0.05134516,0.12011572,0.29031748,0.98990816,0.35180548,0.84973586,-0.19665836,0.74699914,-0.24999698,0.13384232,-0.09282244,-0.13681726,0.09778374,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05502,-0.29886723,-0.10929454,-0.13940278,-0.115336776,0.93637866,-0.14911775,-0.5816527,-0.34683657,0.497527,-0.30265003,-0.037417736,-0.14067519,-0.273783,0.017125957,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04772,-0.21390313,-0.030354511,0.15023544,0.24199891,4.5306177,0.6583639,4.2575264,-0.29661372,0.7229372,-0.24799423,0.084884316,-0.05974889,-0.1399558,0.10483181,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05235,0.41976783,2.232109,1.1136795,-0.14912003,-0.5529605,-0.09935026,-0.58319587,-0.31813976,-0.43848523,-0.3182471,0.22360536,0.14279604,-0.3094036,-0.10137201,BM-Her2N75-15
