,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell01682,0.35515022,1.3407243,0.45698863,0.3281683,0.2353971,0.3983861,0.096019745,0.36442146,0.3318329,0.31916597,0.7536324,0.68435436,0.36560673,0.6290479,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01058,0.2516795,0.527876,0.58827037,0.6478012,0.2203024,0.45416778,0.124710955,0.36077157,0.34093675,0.32598177,0.8005215,1.9136157,3.0934618,0.9359261,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02862,0.23479006,0.46535996,0.43490547,0.378517,0.21898346,0.42782706,0.12579228,0.33419815,0.32721668,0.34168336,0.77626675,1.3065183,0.42011595,0.5611745,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02103,0.43324813,0.71797955,0.55047727,0.4360205,0.22945757,0.42769974,0.13237154,0.38696018,0.3538186,0.36117762,0.79745847,0.55161536,0.43752965,0.7184001,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00195,0.25226963,0.55111146,0.6023566,0.6463391,0.8324727,0.5109191,1.1449096,0.6660053,0.82978225,0.35447916,0.8161247,0.60376084,0.517342,0.7616207,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00698,0.24087505,0.5069836,0.42070028,0.4452832,0.21187039,0.46214887,0.10496901,0.33250317,0.31265303,0.31755292,0.74701726,1.2368422,0.82243705,0.51031345,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03631,0.24167264,0.5107288,0.50979424,0.5195987,1.0234945,0.44986764,0.8461744,0.83411705,1.2247987,0.48097187,0.77032846,0.45824867,0.41953677,0.5623822,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02623,0.26764673,0.50735444,0.45330697,0.4217014,0.22337328,0.4725206,0.12837508,0.3396849,0.35893667,0.3621946,0.79898554,0.69976825,0.5484428,0.61559963,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02748,0.40051916,0.5710692,0.56336987,0.59457487,0.90160334,0.5248994,1.2925465,0.64758176,1.1391478,2.1462157,0.78791755,0.4597122,0.47964326,0.5505622,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02261,0.21992488,0.49297652,0.4286939,0.49762222,0.23548393,0.4185673,0.10798684,0.46489218,0.35253623,0.32000577,0.78702664,0.4728362,0.37540427,0.7559299,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04481,0.2979479,0.8413539,0.48360953,0.3473056,0.23087038,0.42127776,0.13237634,0.36095005,0.34561795,0.366353,0.7371596,0.41298926,0.37043,0.463315,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04432,0.25546402,0.6478396,0.57239735,0.7211697,1.8548042,0.6115523,2.1070185,0.6867709,1.3916997,0.58601564,0.7892678,0.4311367,0.4785614,0.5370052,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03091,0.25876245,0.54074275,0.5862064,0.632798,1.2994921,0.50242656,1.4548874,0.60166734,1.2946707,0.6887417,0.8585928,0.64786947,0.525271,0.79632074,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02513,0.4231947,0.67058074,0.7916018,0.5022365,0.22715238,0.4692718,0.13730125,0.36106727,0.36932844,0.35542136,0.8516144,0.7698962,1.6653322,0.63205194,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01576,0.27106053,0.61088324,0.64099854,0.69619954,1.8671062,0.5593729,1.9041315,1.0373753,1.2015254,1.3908367,0.8577786,0.6529138,0.58911264,0.7477558,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04036,0.23788078,0.60405314,0.535688,0.56325716,1.8339692,0.5305434,1.7903621,0.67706317,1.1614727,0.4296646,0.8034323,0.4174322,0.41811654,0.5519117,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03236,0.31300205,0.5122603,0.45388988,0.5191195,0.24073654,0.4900254,0.13265984,0.3505162,0.37016958,0.3321881,0.8070788,2.2527375,0.91839975,0.48587066,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01222,0.29760376,0.56419003,0.66553545,0.72445893,1.3406203,0.5216232,1.272226,1.4224125,1.3019035,0.37577325,0.76635665,0.64817005,0.63542926,0.8223714,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01090,0.23766686,0.6313972,0.584501,0.6327686,1.0467306,0.506746,1.0414138,1.0352728,0.95605195,0.36544552,0.793788,0.5325572,0.50188065,0.684805,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02509,0.2799097,0.6427953,0.5816295,0.7688155,1.6648037,0.66624177,2.739847,0.70075625,1.213049,0.36515406,0.92109865,0.63575625,0.59827363,0.6456005,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00960,0.2805595,0.647286,0.59917396,0.36638802,0.20565471,0.39852715,0.09471275,0.35195023,0.33452463,0.3188821,0.735134,0.5241797,0.42155668,0.80932087,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00474,0.31694493,0.60398954,0.77612895,0.7351067,0.3055054,0.50341904,0.21770646,0.42132828,0.43911344,0.35671768,0.8861426,2.0076122,0.73340535,1.0790778,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05044,0.27196768,0.6472215,0.70030046,0.8041974,1.6372232,0.58937,2.022688,1.19328,1.1396072,0.7223974,0.9160442,0.8328496,0.6465235,0.8459016,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02661,0.27241474,0.6007202,0.58170885,0.70984775,1.2726673,0.5989846,2.0612607,0.701542,1.6252636,0.6163836,0.87784576,0.5307769,0.56515086,0.6678898,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02946,0.2571547,0.6243706,0.68089044,0.6613879,1.3049589,0.49451065,1.1258422,1.1774035,1.0631171,0.39038375,0.8237477,0.6961477,0.64360374,0.78727126,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03715,0.2274059,0.55258685,0.51556325,0.56317097,0.94447905,0.50302786,0.69653374,0.69493693,1.0208906,1.3251303,0.8144146,0.45715722,0.43111736,0.4793376,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01354,0.5798956,0.92451406,1.0792501,0.49633738,0.2327475,0.4908404,0.11302888,0.37250268,0.34559134,0.3606213,0.7501922,0.93308216,0.6322316,0.6827096,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00985,0.28689626,0.64425546,0.56533647,0.5531017,0.8721384,0.49143866,0.8055379,1.0843787,0.6870858,0.52294225,0.75453264,0.42637983,0.41486067,0.9154908,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00700,0.2831355,0.58179533,0.5268591,0.40577033,0.20312083,0.41972882,0.09611423,0.3416428,0.3112224,0.34696874,0.7667289,0.79072624,0.91733867,0.55518574,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02172,0.30662847,0.545601,0.5839601,0.5398195,0.23612471,0.48605308,0.15053788,0.37813848,0.36889774,0.36771795,0.87448233,1.191079,1.0623189,0.75346565,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00079,0.2574276,0.528204,0.65295,0.7429548,1.186509,0.48389524,1.3563678,0.57090145,0.8700988,0.4582735,0.8594539,0.8268867,0.64784807,1.1703143,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02143,0.6456565,1.2869579,0.58881664,0.49612805,0.23139457,0.46268773,0.14096195,0.38170612,0.34896693,0.35430673,0.8459051,1.0115632,0.51634485,0.7071498,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01542,0.7103838,0.92656434,0.9365484,0.533672,0.24455355,0.4841405,0.13829906,0.450936,0.4221318,0.37657356,0.7879038,0.6333479,0.49121776,0.76992464,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03435,0.24399371,0.5331963,0.49221087,0.5040387,1.3521893,0.5072101,1.2134106,1.0344915,0.8583473,0.48260364,0.8023971,0.41798228,0.39306647,0.44993654,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02226,0.28953212,0.5909005,0.63466537,0.60149634,0.37896046,0.46436158,0.2902084,0.7491985,0.43042836,0.38828617,0.865811,1.0483565,0.5065441,0.93157554,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05274,0.24139565,0.6446064,0.60802215,0.6731611,1.603469,0.61111903,2.0605576,0.98473406,1.1077417,1.6544529,0.83742326,0.4869539,0.46110663,0.50155675,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04309,0.39164746,1.0758009,0.89654696,0.4828596,0.24372356,0.45817608,0.17473403,0.4005367,0.3643816,0.40526438,1.1551766,0.87621063,0.47573632,0.6246819,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00328,0.30239454,0.6370135,0.47506583,0.35411274,0.2161046,0.43764034,0.07936333,0.30810386,0.33557278,0.38792777,0.7478559,0.4614866,0.30744445,0.42905426,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05433,0.22981311,0.5820124,0.56649,0.61042964,1.5243964,0.6063266,2.2372801,0.98141664,0.6854965,2.6311176,0.8801627,0.498795,0.4440181,0.5796131,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00172,0.2864068,0.6097647,0.6794248,0.626338,0.24332233,0.47772038,0.12172725,0.422234,0.33922505,0.3293693,0.8133866,0.71298367,0.47302622,0.7842854,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04225,0.2751434,0.57140565,0.461474,0.37546825,0.2371922,0.46319923,0.1337916,0.34448647,0.3560275,0.35036394,0.7272868,0.9829659,0.57278943,0.43807247,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03632,0.25029466,0.5507269,0.5428033,0.5884034,1.3035926,0.49554497,0.9480049,1.0021932,1.0407454,0.36578575,0.796062,0.46015555,0.42877477,0.5159344,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03155,0.29419816,0.5497243,0.46962723,0.4622101,0.23083429,0.49091747,0.10787247,0.33711898,0.37621275,0.32430163,0.80136645,1.5394472,1.0857449,0.54120266,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04200,0.23548408,0.63251936,0.6100229,0.6731942,1.3690081,0.52781945,1.5375197,1.2916379,0.8775622,4.468263,0.8409952,0.6012457,0.52285254,0.64738184,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01095,0.24605274,0.6247344,0.6164805,0.67567044,1.0356098,0.534851,1.0799459,0.8879502,0.6618279,0.3734495,0.8167907,0.6340525,0.51710343,0.57425374,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03763,0.271433,0.60001624,0.43727455,0.33208928,0.2128273,0.4047059,0.12768108,0.33915174,0.32654732,0.33973578,0.71134144,0.41939694,0.43275285,0.47057623,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01442,0.2340992,0.6147446,0.5426393,0.55657303,1.1258135,0.53556734,0.74863106,0.87586594,0.8135223,0.38916415,0.7982944,0.4349249,0.45106143,0.6168437,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01252,0.23967667,0.6187719,0.55758387,0.5812106,1.3509406,0.52053756,1.1428052,1.760301,0.9385626,0.37314713,0.75977075,0.45232219,0.44373468,0.544861,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04426,0.24621092,0.57035303,0.5632187,0.6264787,1.5977803,0.52928483,1.2373737,0.61067754,1.2719803,0.41237885,0.76659346,0.448299,0.46310386,0.5611844,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01146,0.26476535,0.53851163,0.48680452,0.45314357,0.21149263,0.40082577,0.09408082,0.37369666,0.33190337,2.5967102,0.70156413,0.47501168,0.41766438,0.75989413,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05422,0.23374821,0.57230455,0.5159398,0.64257115,0.6473766,0.61535966,0.86481977,0.6012726,0.6095266,12.459132,0.8306017,0.49888602,0.4386329,8.874183,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04760,0.2506733,0.6135157,0.6018249,0.65701705,1.4992286,0.55544275,1.2777857,0.70471543,0.81068134,0.46055746,0.8227809,0.5602027,0.48789397,0.6998069,BM-Her2N75-15
BM-Her2N75-15_scene049_cell05634,0.24833648,0.57716537,0.6606199,0.70731455,3.154924,0.5404774,2.7672436,0.49310598,1.2202523,0.36113453,0.88170326,0.6299595,0.51755196,0.7591176,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02379,0.31473905,0.6953031,0.5786334,0.4101886,0.2595404,0.43620244,0.15387495,0.379209,0.34498864,0.3421049,0.7926711,0.8825911,0.5580185,0.4896767,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00243,0.2335668,0.55025965,0.4913929,0.45915258,0.24634245,0.42752847,0.111592315,0.398495,0.36477226,1.3231727,0.752656,0.4383477,0.347854,0.6881814,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03256,0.2706342,0.5268365,0.51452166,0.5328129,1.646628,0.50961053,1.828175,0.59651136,1.3497415,0.39015192,0.8161316,0.48427615,0.42215207,0.5877455,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01739,0.2593771,0.6152662,0.57690966,0.6733786,1.0905324,0.54993254,0.9129187,1.1425107,1.3109615,0.47865844,0.84992296,0.5548581,0.5145921,0.67987716,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03249,0.23524295,0.57943124,0.52707523,0.68866396,0.5907793,0.6042314,0.7734388,1.4101558,0.6387071,0.44276845,0.88804954,0.45339894,0.50527847,0.5672709,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01178,0.2394614,0.7926544,0.6536365,0.67127186,0.23158455,0.41369843,0.13723902,0.4990902,0.3078342,0.31383207,0.82402587,0.8361257,0.5847631,1.0898502,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01182,0.73052335,1.1914605,1.2284648,0.49024063,0.22635345,0.45295608,0.10457798,0.36056685,0.3410566,0.34356508,0.75983536,1.2646118,0.6406508,0.65034837,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01227,0.25595886,0.63290197,0.6659688,0.7466733,1.465821,0.5647712,1.15478,1.4436704,1.1949147,7.721392,0.8184203,0.69960403,0.6061021,0.9539312,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00974,0.20965573,0.55118096,0.45988125,0.4063979,0.6116885,0.4212891,0.48254505,0.52103484,0.6027004,0.4757543,0.7232622,0.32195637,0.36844844,0.5804123,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02099,0.3748352,0.6265215,0.5008878,0.5179185,0.23841424,0.51214474,0.13274601,0.37101498,0.38622084,0.36546028,0.84065264,1.823314,1.0941807,0.65969574,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04164,0.29091546,0.54453456,0.4657623,0.39624515,0.22943339,0.4424411,0.12395135,0.358327,0.35390273,0.3265003,0.73488015,0.8571265,0.5765247,0.4557968,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03016,0.5862621,0.5435944,0.44779015,0.5802269,0.23015593,0.4625605,0.093536094,0.3803554,0.34710234,0.31034002,0.81115115,0.5405449,0.46052215,0.7238805,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01002,0.7607219,0.69006115,0.7226651,3.0501852,4.276167,1.8379297,3.1685066,0.43269452,2.3432536,0.3719203,0.9670984,0.63967484,0.71448004,0.7543318,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00732,0.8296002,0.90559447,0.75944597,0.7467764,0.23529045,0.59603065,0.09907732,0.36740145,0.42257702,0.37830257,1.0491587,0.7921328,1.0180085,0.5060847,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02508,3.2653012,4.070973,0.7389308,0.8141228,0.2403571,0.6206796,0.10317429,0.40087315,0.3914527,0.34270146,0.9955994,0.6440812,0.5046918,0.6078468,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05285,1.2042477,1.2417837,1.126529,0.76432395,0.25660074,0.7023481,0.13097362,0.38258424,0.43260717,1.1148626,0.97871596,0.8489725,0.6242204,0.566109,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05196,0.4524961,0.82053083,0.72508186,1.0566533,3.0940747,1.0610987,4.1442175,0.43013757,1.0617799,0.4097835,0.9845623,0.54426885,0.50575423,0.69738704,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03505,1.4429971,1.079124,0.9607532,0.7008998,0.22608775,0.58434016,0.10053531,0.35948366,0.3637461,0.45701605,0.94557965,1.0595334,0.45126408,0.6152243,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04184,0.33821416,0.83292264,0.7112844,1.2544658,2.0694823,1.0983651,3.1257544,0.5537049,3.331209,3.6018896,0.9399215,0.4996901,0.5748805,0.63611996,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01355,0.317184,0.6866163,0.6806682,0.9170724,3.0558395,0.8176971,1.4740968,0.4148447,1.3781875,0.36036026,0.8538348,0.568563,0.59223443,0.74030745,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03366,0.7800619,0.6163834,0.5286583,0.685528,0.22356637,0.53305715,0.103315905,0.34842193,0.52768373,0.32373944,0.87098724,0.71205497,0.715318,0.49060366,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02017,1.3249903,0.67804927,0.6488054,8.193127,1.594553,5.9291077,1.1513188,0.4604332,1.437723,0.39414203,0.8859252,0.6793759,1.1269813,0.73597515,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03121,0.45613676,0.83298266,0.6599588,0.57696116,0.21656477,0.47363955,0.092313714,0.3311142,0.37991717,0.31183794,0.8239829,0.8653635,0.43631387,0.51266015,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01163,0.424663,0.7811207,0.7114072,1.1408186,2.890784,0.8530259,2.0804996,0.5323615,2.560912,0.7892719,0.98230165,0.65452343,0.6794448,0.7943343,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04347,0.872783,0.9094016,0.83060974,5.984709,2.4208891,3.8487065,3.1291933,0.61793673,3.2178123,0.48954868,0.9739694,0.6321721,1.126442,0.8416218,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04499,0.30645558,0.83425,0.7585673,1.0831107,2.6448708,1.0438884,2.0378747,0.49592334,2.9837475,0.42104962,0.88915807,0.51244587,0.5534909,0.7149272,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02691,0.28819707,0.85538864,0.5978964,0.4236149,0.24106665,0.51043963,0.07790201,0.34345368,0.3548223,0.29559162,0.73264873,0.17360869,0.26962835,0.17180417,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04513,0.77670103,0.7133903,0.5475117,0.6902902,0.2370036,0.57459164,0.100629784,0.3730964,0.38769025,0.32542935,0.7946118,0.5862904,0.45324475,0.58886445,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01384,1.0017365,1.0097191,0.491884,0.6289463,0.23114055,0.49645644,0.0993553,0.3254325,0.39382064,0.32406616,0.8674978,0.33926708,0.62061125,0.3364807,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04916,1.7587179,2.9360094,2.8927648,0.83353025,0.21218193,0.63648003,0.10116186,0.39685032,0.3858772,0.35055283,1.4385215,1.6043819,0.53124535,0.6832363,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01935,1.6086086,3.1811914,0.6721266,0.7522387,0.23364313,0.5317098,0.10401084,0.3996322,0.40021494,0.3348174,0.84669197,0.7577858,0.58530587,0.61016834,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05259,3.2210422,1.3791246,0.9498907,1.2423723,0.25621283,0.8502478,0.15935338,0.5427897,0.43086854,0.44266173,1.0982223,1.8162662,0.7828058,1.3126035,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00474,0.947407,0.6501257,0.6138672,0.76833683,0.2387733,0.5737974,0.09830139,0.33245203,0.43426746,0.33836213,0.8572305,0.5863228,1.6837531,0.38578624,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02409,1.0530503,2.302768,1.4552456,0.8090955,0.24626885,0.6228688,0.105386145,0.41068658,0.39678225,0.35425684,0.9627205,0.78162485,0.62158585,0.53725165,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02610,0.5233215,0.58896875,0.54866797,0.75032175,0.24685454,0.6107251,0.114682235,0.38899222,0.45220372,0.3519457,0.86934006,0.93999976,1.3444993,0.71799445,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01422,0.34456912,0.87658316,1.2352879,0.5157496,0.21236876,0.3973792,0.08486111,0.38252363,0.33872408,0.30035266,0.78981113,0.45310587,1.2622945,0.5658558,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01919,0.37213165,0.7439334,0.66406184,1.1205846,1.6652881,0.7883666,0.98141706,0.52412707,2.4853792,0.5621533,0.86534077,0.560652,0.5884915,0.7765771,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04607,0.24045263,0.7933435,0.8395739,0.8499173,4.350342,0.8364828,4.517023,0.40741202,0.8563185,0.37820542,0.8624567,0.44089395,0.45558006,0.6217219,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00797,1.4439609,0.9825345,0.42778224,0.59294957,0.21969555,0.53341436,0.09130687,0.35747272,0.3957015,0.3320205,0.8493287,0.68131626,0.7325857,0.5455376,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00504,1.2498351,0.81183267,0.8321814,0.7319737,0.21399936,0.5488394,0.10448498,0.37114954,0.37663054,0.48197317,1.0316538,1.1343967,1.3258398,0.7046838,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04474,0.27627403,0.740286,0.7241064,0.8689828,4.580851,1.0944678,2.4707422,0.40999556,1.8047097,0.38417965,0.85213214,0.4686556,0.5167454,0.56587684,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03940,0.27668157,0.5140539,0.36915648,0.44602555,0.2169617,0.4887978,0.1016442,0.32017586,0.37952825,0.32117695,0.75688255,0.32899687,1.196086,0.37287435,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05520,0.2605871,0.7243416,0.6353739,0.83971936,1.1477903,0.7717358,2.4011617,0.41619956,1.6160371,0.38333857,0.8901468,0.42375988,0.41111052,0.6310998,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01718,0.576928,0.5407195,0.5339225,0.57530177,0.21749777,0.4295657,0.10163447,0.40370715,0.3541404,0.30257544,0.7804086,0.9346319,3.894045,0.7701021,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01263,0.38484362,0.7740094,0.71164536,1.123428,2.5754914,0.7675372,1.353298,0.5494696,2.1600165,0.4272409,0.93656045,0.6817111,0.6801435,0.80975646,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01649,0.3227104,0.5310719,0.44295943,0.4722885,0.22616473,0.45298237,0.08365625,0.36901873,0.3772379,0.31577083,0.762004,0.6513959,0.54543203,0.533577,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02717,1.6256062,1.0077243,0.7307345,1.030104,0.23767842,0.6462345,0.12173195,0.5344302,0.35125625,0.3603203,1.0314194,0.9209194,0.84741855,1.1774803,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04592,0.7796132,0.58906597,0.44390428,0.5272596,0.22966886,0.52839464,0.09074234,0.33773363,0.3923358,0.3107371,0.7730809,0.66945684,0.44074592,0.4273189,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05003,0.38679633,0.56313413,0.4120484,0.4417073,0.23268928,0.51420903,0.08763513,0.3333017,0.3511998,0.29896536,0.7804801,0.64844173,0.41961774,0.43315527,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02077,0.31751475,0.6909669,0.62674457,0.8596092,1.9260211,0.83511645,1.9459399,0.44136736,2.5101335,0.3803479,0.84457844,0.43328264,0.48605424,0.64387554,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00531,1.5945154,0.93948674,1.0020049,9.285744,1.0314345,6.287355,0.7913286,0.40218362,0.6715005,0.3775329,1.3855014,0.65964925,0.7662934,0.7144137,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03848,0.77440596,0.89958704,1.1666945,3.1494372,0.35876787,2.0595126,0.50744325,0.9034083,1.774435,0.6083864,1.4459695,1.3797851,2.5810306,1.7104071,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04504,0.33665973,0.8568155,0.7194119,1.0215946,3.8510363,0.98029447,2.9896905,0.4429704,2.3928478,0.75341725,0.8439846,0.5042352,0.536864,0.65634763,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03274,2.1425428,0.91291434,0.8521815,0.7065868,0.22944242,0.5655067,0.1099762,0.37279645,0.42535675,0.32540828,0.95605505,1.0433211,1.9728917,0.69073683,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00985,0.38444087,0.5258126,0.43499023,0.5144746,0.20994611,0.49639636,0.087085836,0.34048927,0.34188882,0.31038165,0.83361924,0.7209271,0.73320496,0.466903,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05526,0.7632359,0.57003295,0.50753987,5.8315277,0.46773,4.198941,1.1407744,0.41069272,0.8957086,0.3649822,0.86839455,0.6737307,1.0820545,0.64720047,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00981,0.6759334,0.5638308,0.46560138,0.6980441,0.2308282,0.58144814,0.10707513,0.33160052,0.44287202,0.34644204,0.84848166,0.5340337,1.3422718,0.49493366,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03203,1.0008589,1.0046504,0.96571606,0.5196327,0.23263167,0.46165863,0.09817803,0.35295165,0.3581295,0.29453123,0.8807689,0.8232268,0.42516446,0.4608649,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02817,0.35237586,0.85147583,0.7386252,0.57002455,0.2266609,0.49630114,0.08418527,0.37986404,0.37188655,0.3271875,0.9237583,0.8698417,0.45515573,0.6411254,BM-Her2N75-15
BM-Her2N75-15_scene059_cell00800,1.1328003,0.65371263,0.61894435,8.603422,1.1103609,3.8382998,0.55164766,0.5500954,1.3047495,0.37820882,0.8699471,0.65634984,1.0875586,0.69354254,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02990,0.9988912,1.5635456,1.6529438,0.66914916,0.22683588,0.47838053,0.10243625,0.3961588,0.35967398,0.3271966,0.94030595,0.9113254,0.51215863,0.8196374,BM-Her2N75-15
BM-Her2N75-15_scene059_cell04365,0.26083994,0.8280993,0.78081405,0.98655486,3.988035,0.9221618,3.1947253,0.48186174,1.3824185,1.5284929,0.88231283,0.5188129,0.53362876,0.61716396,BM-Her2N75-15
BM-Her2N75-15_scene059_cell02805,0.786995,1.2292601,0.45109397,0.53881216,0.2304124,0.49363816,0.08950076,0.39023492,0.39983553,0.33382216,1.0370617,0.60846543,0.4691215,0.57289815,BM-Her2N75-15
BM-Her2N75-15_scene059_cell01167,0.7362409,0.79418063,0.77897245,0.7086791,0.22456272,0.55380785,0.106924936,0.35061315,0.37365198,0.39348695,0.8642495,0.70405596,0.5812423,0.46921366,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03131,2.098239,0.56489986,0.5836055,0.6700141,0.22505397,0.5162644,0.10077204,0.37774527,0.47843647,0.33283716,0.89765555,0.7764339,1.7687517,0.6200269,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03310,0.47425827,0.51317376,0.42425975,0.64807576,0.21747932,0.48191756,0.09025097,0.3634318,0.34762564,0.31238243,0.81355566,0.62400347,0.44164908,0.717842,BM-Her2N75-15
BM-Her2N75-15_scene059_cell03457,0.35086256,0.46359035,0.37624788,0.4763192,0.20646548,0.43808177,0.07863485,0.32247427,0.36860746,0.2943443,0.7445619,0.6339152,0.3840584,0.5188296,BM-Her2N75-15
BM-Her2N75-15_scene059_cell05064,1.3463343,1.4420854,1.2368903,0.7645708,0.2621949,0.6485801,0.15157905,0.387404,0.45430169,0.8867683,2.339643,1.0615269,0.88435817,0.6370912,BM-Her2N75-15
