,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell02318,0.4511563096803983,0.6024471579751125,0.5922785504856802,0.40889609611125327,0.24244962793942146,0.44580769802196535,0.1425714312357654,0.37259692188093635,0.3757615107541484,0.41131087617583206,0.801784818200763,1.1040424193758118,0.590541444202286,0.5802949555091498,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00117,0.21704130309442857,0.4587787518877144,0.43456468790714564,0.4909343855696973,0.22444039915854505,0.42708764663682036,0.10130986901831625,0.39232838550869964,0.3443284732136459,0.3169988543866306,0.7896272320923092,0.5313029870802625,0.47138703947630856,1.0842492268519983,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03860,0.24957943332616958,0.5555075827449256,0.5118549398753643,0.6029725414610706,0.21478329314651978,0.4895761607103037,0.14327171529817517,0.35894483482306383,0.3140231390322147,0.3373675726854224,0.8618402144045786,1.6012913075078168,2.306090970303873,0.570310296736636,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04894,0.2686739855308425,0.6797730331145284,0.6460638035702022,0.7446748878763313,1.063124558837152,0.6282396750170313,1.2817166168479204,0.6893752283769782,0.9384600644799631,8.536041992551226,0.8534513802262216,0.7867558639152243,0.625862500449699,0.6582288337545286,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02417,0.6176454497414822,1.2075970789133015,0.9394742789411449,0.5213082982205357,0.2133799551225111,0.4432204463122854,0.12791480357660306,0.3748762125696753,0.33790781297205646,0.34014400499024383,0.8239105277058265,0.8522674093447717,0.46147301697205134,0.7379554007065502,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04713,0.23513003035177807,0.6112526427938906,0.5559275247109219,0.5958244208525192,1.630832652752932,0.5451944500639659,1.6917971636524471,0.7718716415993427,1.3202507764942373,0.38055089445797236,0.7682783093715977,0.443631127277363,0.42877006186493594,0.5087338459161919,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04654,0.24223120918434285,0.616599406717382,0.5548234369508097,0.6259606500873367,1.464837781866341,0.5880494397186403,1.775595894782505,0.5866514434017825,1.2802705622248238,0.4425282386984423,0.8160954638601038,0.45882349393490474,0.4418902125285739,0.5539089750671502,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04620,0.3480000710499948,0.9951851102121814,0.9362208045960886,0.4261569029735993,0.2318685139192617,0.4430104944538415,0.13967589308916714,0.37022380018424406,0.34231829252728646,0.36206252717309756,0.8065083088240127,0.9009672251831584,0.6961155537328114,0.5338294621917217,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01723,0.3427614030053576,0.6362950850701764,0.7507459462106665,0.8805767266234006,0.23753717619168546,0.4335639511404227,0.15317210165449124,0.526194061167624,0.37788306625193024,0.3554682232435138,0.8818241407602725,2.3043695891749194,1.2342525697141535,1.3737301705768847,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04052,0.6910380192092586,1.1432659157526737,0.8963021986671971,0.4892162460541272,0.2467463990183644,0.4573523864330944,0.184596728885872,0.4297439610484935,0.33930807755988146,0.36606539602072385,0.857238265337977,0.8960384190738764,0.39618168288981814,0.9509424421379579,BM-Her2N75-15
