,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-62_scene08_cell2499,957.8943,-170.62836,1586.1742,1131.5673,12.147457,97.53138,348.6526,1033.9338,6.484734,112.199974,107.12012,129.40253,36.52849,-32.327072,80.54596,1114.8431,89.608955,1024.9058,1045.49,2303.8684,603.91156,1541.2052,1332.3468,160.73486,14.846706,JE-TMA-62
JE-TMA-62_scene08_cell1946,2641.07,174.04268,1543.244,1086.7899,22.884878,124.80778,356.40536,1044.0176,143.58601,195.33275,130.08813,170.46043,37.54189,41.328022,82.34055,1483.2576,124.17331,1546.7051,1708.7051,2746.9102,511.47626,581.60333,2091.4458,379.25455,79.07684,JE-TMA-62
JE-TMA-62_scene08_cell569,2680.2627,288.94363,1526.6987,1069.3405,19.510496,119.55682,369.97046,1036.2574,48.290367,112.60616,113.7469,22.173935,60.356697,78.44543,80.982765,1815.9088,106.62901,3085.337,3247.9177,5560.8193,858.84595,1924.1967,1935.4827,928.7162,136.0153,JE-TMA-62
JE-TMA-62_scene08_cell275,1289.1243,67.91988,1644.9034,1127.0315,28.635078,132.71182,363.4297,1041.8668,156.47514,322.27295,154.56982,144.25278,41.08992,81.79673,82.51125,1954.9462,135.38557,1440.7971,1797.1741,5563.2397,795.65656,765.1908,2023.7295,244.23338,56.483295,JE-TMA-62
JE-TMA-62_scene08_cell4163,2817.5845,323.79498,1652.9143,1097.9918,21.364517,134.51408,366.03854,1042.7367,163.35092,290.7333,116.15894,230.4537,36.964558,48.76146,81.65999,1681.6642,105.70565,2354.0112,1755.0874,2571.324,488.41544,767.71674,1573.8634,374.75516,75.23459,JE-TMA-62
JE-TMA-62_scene08_cell3436,1801.3297,318.3603,1677.2646,1183.5807,30.355871,156.2133,394.71768,1039.921,395.34662,432.36224,153.07376,24.918829,36.92432,133.8449,80.52508,2687.1646,113.76979,2937.8606,2127.4668,1419.4761,792.9581,436.5022,2282.3967,351.68478,83.15134,JE-TMA-62
JE-TMA-62_scene08_cell4458,1071.0132,148.35384,1662.5963,1099.8176,23.981146,132.10617,399.7575,1049.6108,121.84194,297.81122,133.0475,114.00193,56.310135,86.168625,99.535484,5322.4644,123.5369,2645.5054,1771.4703,3212.4128,367.9816,1211.023,1481.239,169.93834,72.1471,JE-TMA-62
JE-TMA-62_scene08_cell2041,2163.1426,144.10265,1621.8268,1112.4348,32.831722,163.72012,430.62082,1057.8949,265.70175,329.99182,155.98164,76.34157,38.941147,115.452065,81.261314,2617.7234,179.22214,2235.955,3291.8713,5369.373,500.8609,2200.1223,1583.801,1102.9927,119.14595,JE-TMA-62
JE-TMA-62_scene08_cell3820,958.9963,100.582436,1631.7334,1133.1008,25.73062,131.81627,364.08734,1041.8309,169.72896,352.263,132.13968,212.55247,68.34084,89.929054,81.83769,1984.5668,126.414154,1474.7742,1781.9161,5654.993,417.64896,5506.6406,2522.3547,280.0966,78.42029,JE-TMA-62
JE-TMA-62_scene08_cell3511,1857.5372,220.92828,1674.6417,1112.3566,24.829433,130.07971,371.5592,1048.8965,278.184,347.02533,134.83672,221.07837,54.595688,47.574585,81.72388,1553.3052,119.90024,1850.8062,2500.811,2512.994,561.3999,692.59265,1745.0018,505.86716,80.12464,JE-TMA-62
JE-TMA-62_scene08_cell5322,1603.5623,34.171085,1658.0479,1120.9712,13.58847,131.91211,383.67194,1059.8068,263.7486,281.75327,184.67284,215.92647,37.139954,49.820755,119.43228,2188.3708,129.28056,1597.7677,2722.593,3567.3337,248.5488,704.66705,1683.796,150.13652,40.88788,JE-TMA-62
JE-TMA-62_scene08_cell967,4465.2993,267.14294,1561.497,1115.9857,38.7669,150.23677,387.46277,1045.6464,168.85762,226.38884,105.333015,30.969114,37.71012,130.98982,80.529045,3269.6147,119.34781,4460.4263,4550.169,4244.576,834.8269,4584.8535,1872.5475,324.62378,90.67576,JE-TMA-62
JE-TMA-62_scene08_cell2452,911.3404,54.66342,1614.8503,1126.8918,19.20691,119.09058,371.15417,1045.272,55.40724,251.42032,126.88887,138.31271,39.010475,13.075943,86.138954,1072.2552,102.178444,863.51746,1421.0581,1738.0287,520.43646,412.80954,2266.6333,324.88577,32.31908,JE-TMA-62
