,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei
BM-Her2N75-15_scene059_cell00686,3410.7920792079212,1278.4693069306932,1813.170297029703,1960.6316831683166,599.7960396039604,1751.4891089108912,917.469306930693,4161.990099009901,1139.2534653465343,5774.651485148514,1837.053962900506,4065.653465346535,4255.714851485149,696.7133220910623,5417.976391231029,2640.924114671164,1579.029702970297,1017.0930693069307,1730.4851485148513,1197.1180438448566
BM-Her2N75-15_scene059_cell04828,3997.747549019608,1113.296568627451,2110.3700980392155,2374.5882352941176,619.2230392156863,2052.622549019608,1057.7598039215686,8551.887254901962,1511.781862745098,9260.10294117647,2169.69040247678,14152.747549019607,6496.375,545.4499484004128,4586.835913312693,2678.9618163054693,1605.3799019607845,1113.1004901960782,1518.7426470588236,1293.2714138286897
BM-Her2N75-15_scene059_cell05333,3779.994897959184,1115.312925170068,2246.9931972789113,2441.5680272108843,589.3061224489796,2065.5408163265306,1185.3724489795916,5975.2874149659865,1595.15306122449,10752.020408163267,2200.3810160427806,7828.4948979591845,7952.782312925171,3676.3061497326203,3995.9665775401054,5650.2566844919775,1676.1037414965986,1084.5884353741496,1432.4540816326528,1259.6283422459896
BM-Her2N75-15_scene059_cell00780,3278.4282460136674,1027.1913439635532,1365.8086560364466,1448.615034168565,570.5626423690204,1435.4054669703876,665.6993166287016,1984.2369020501144,792.8109339407747,1991.0933940774487,1559.9218106995886,4475.560364464693,1928.856492027335,391.2880658436214,1829.3374485596707,1811.1934156378602,1355.514806378132,1007.3006833712984,1372.8337129840547,1393.205761316873
BM-Her2N75-15_scene059_cell00425,3976.6577777777775,1247.0977777777778,1604.16,2031.9822222222226,597.16,1866.0044444444445,806.1466666666665,9005.577777777778,1102.7955555555557,5988.195555555555,1816.2481927710849,3697.413333333333,3563.5822222222223,426.7132530120482,4479.089156626505,1834.7204819277108,1469.382222222223,1140.6888888888886,1579.4844444444445,1350.9759036144576
BM-Her2N75-15_scene059_cell01769,3117.967741935484,2545.0,1691.8709677419354,1871.516129032258,482.3870967741937,1416.967741935484,512.0,613.9354838709677,636.6451612903227,227.5161290322581,1626.9748427672955,1351.0645161290322,1478.9032258064515,352.4842767295597,4096.044025157234,1579.7358490566035,1342.4193548387098,2847.935483870968,1772.1935483870968,1018.0251572327043
BM-Her2N75-15_scene059_cell02272,4146.7888198757755,1202.9130434782608,1857.546583850932,2209.782608695652,611.4968944099379,1920.496894409937,929.8322981366459,6955.366459627329,1182.8819875776398,4318.391304347826,1867.491891891892,10324.813664596271,4399.341614906833,429.8324324324324,6209.61081081081,2108.108108108108,1518.44099378882,1140.9565217391305,1561.1242236024843,1395.118918918919
BM-Her2N75-15_scene059_cell02233,2858.938596491228,10455.578947368422,5430.517543859649,4969.131578947368,1753.078947368421,3601.719298245614,722.4824561403508,843.140350877193,797.7719298245613,279.9561403508772,1705.359813084112,1350.1140350877192,1378.4649122807016,391.0747663551401,2013.572429906542,1617.4883177570093,1680.4298245614034,2521.7105263157896,1677.622807017544,975.7313084112152
BM-Her2N75-15_scene059_cell05129,2428.891891891892,1082.4054054054054,1440.891891891892,1429.0945945945944,541.3513513513514,1191.3108108108106,548.4324324324324,2498.608108108108,677.1756756756756,388.6756756756757,1480.8397790055249,2532.648648648649,1014.0,404.23756906077347,1968.596685082873,1352.7513812154696,1312.7702702702702,769.527027027027,1103.9054054054054,1028.6022099447514
BM-Her2N75-15_scene059_cell01402,4250.356940509915,1580.5949008498585,1932.036827195468,2228.529745042493,664.6770538243626,2046.271954674221,975.6402266288952,9975.226628895185,1112.5495750708214,7942.640226628895,2141.4194214876034,9215.1388101983,5787.932011331445,874.702479338843,3406.824380165289,3320.0289256198353,1437.5014164305949,1088.7563739376774,1776.4532577903688,1301.5247933884298
BM-Her2N75-15_scene059_cell05250,2045.6496598639453,3092.56462585034,1515.6054421768708,1433.993197278911,607.8367346938776,1184.5374149659865,519.5238095238095,694.7585034013606,803.7517006802722,331.47278911564626,1616.5446153846149,1536.156462585034,1239.955782312925,407.2246153846154,3819.384615384615,1753.3323076923075,1391.8775510204086,1317.3231292517007,1696.28231292517,1012.7784615384616
BM-Her2N75-15_scene059_cell02680,3952.015037593985,5363.015037593985,2162.8571428571427,2086.2631578947367,521.9398496240601,1821.796992481203,623.6390977443609,641.8496240601504,685.2706766917294,254.33834586466165,1677.7841043890867,1438.2932330827066,1826.0977443609024,376.99169632265716,1484.9217081850534,1517.7781731909845,1417.172932330827,2198.496240601504,2843.7593984962396,1145.9798339264532
BM-Her2N75-15_scene059_cell00338,2766.125,5080.4375,1411.975,1482.7125,440.7625,1203.775,477.925,617.8625,638.575,222.0125,1576.7622641509433,1380.55,1948.75,378.9358490566038,1727.0528301886793,1451.9283018867925,1346.9375,820.1,2839.025,1106.8075471698114
BM-Her2N75-15_scene059_cell04086,3752.012658227848,8561.075949367087,1711.3417721518988,1826.708860759493,577.4810126582279,1950.1645569620248,13622.303797468354,1404.886075949367,10040.987341772152,3429.9113924050635,2156.7374301675973,2498.53164556962,2303.8987341772154,458.9162011173185,3200.441340782123,2078.7206703910615,1503.0886075949368,2150.26582278481,4426.417721518988,1105.9608938547483
BM-Her2N75-15_scene059_cell00376,3419.164293537788,1057.881708652793,1452.3483023001095,1846.787513691128,592.8937568455641,1741.4381161007666,729.1610076670318,5402.294633077766,905.3614457831326,5920.84008762322,1784.2358490566035,4645.895947426068,3408.1588170865275,411.3926886792453,5218.621462264151,1613.5058962264152,1458.2387732749175,1003.4129244249727,1439.089813800657,1261.1969339622642
BM-Her2N75-15_scene059_cell02855,3407.809090909091,1876.9181818181821,1223.2454545454545,1274.1272727272728,445.7636363636364,1457.0181818181818,473.2,569.8545454545455,552.5545454545454,247.49090909090907,1714.4246031746036,1164.1,1889.3454545454545,358.53571428571433,2350.0079365079364,2027.063492063492,1267.2272727272727,1376.0545454545456,4926.727272727273,1484.607142857143
BM-Her2N75-15_scene059_cell00614,2467.5,2738.053921568628,1365.2941176470588,1441.9656862745098,499.62745098039215,1159.828431372549,604.5343137254903,653.7009803921569,752.843137254902,275.76960784313724,1421.2065573770492,1379.5245098039215,1337.0,381.172131147541,5177.580327868854,1399.385245901639,1390.411764705883,1421.2254901960785,7649.009803921568,911.9360655737704
BM-Her2N75-15_scene059_cell02754,3109.5147058823527,1378.1838235294117,1442.6176470588236,1381.889705882353,478.6911764705882,1250.0735294117646,532.5,653.9485294117648,633.5514705882352,245.07352941176467,1614.9081272084811,1170.8676470588236,1881.639705882353,358.7314487632509,1520.7420494699645,1673.696113074205,1304.9264705882354,1086.6617647058824,1468.713235294117,1173.9010600706713
BM-Her2N75-15_scene059_cell04388,2962.843971631205,946.4468085106384,2022.1333333333328,2117.062411347518,517.0184397163121,1744.8170212765958,864.3815602836879,6787.578723404256,1131.2553191489362,9671.968794326242,2019.7041984732825,5826.2822695035475,6412.370212765957,461.1507633587786,4295.776717557253,2731.3187022900765,1441.5503546099292,832.6652482269502,1281.1163120567376,1044.8377862595419
BM-Her2N75-15_scene059_cell03755,2099.0191082802553,1838.006369426752,1810.1592356687893,2333.936305732484,550.0445859872611,1278.5859872611466,470.1019108280255,618.7452229299362,630.6815286624203,271.5222929936306,1374.8302325581396,1213.9235668789806,1369.0127388535036,353.5186046511628,2775.062790697675,1211.9558139534884,1378.7961783439496,1781.2993630573249,1165.0254777070065,784.1709302325581
BM-Her2N75-15_scene059_cell00654,4007.052280311457,2875.4427141268075,1866.132369299221,1999.2569521690768,579.1557285873192,1990.3437152391543,3986.2313681868736,3068.6162402669634,4109.1924360400435,2221.532814238042,2506.0164260826277,6686.951056729698,9226.120133481649,705.4634146341464,4101.2150323544065,2957.783972125436,1442.1913236929922,1078.7430478309234,1958.403781979977,1299.6002986560475
BM-Her2N75-15_scene059_cell03855,2407.4386503067485,1532.6564417177915,1303.346625766871,1285.260736196319,434.68404907975463,1116.601226993865,466.10736196319016,551.3957055214723,601.5184049079754,208.50920245398774,1375.9587217043936,1307.0306748466255,1748.8650306748466,333.43275632490014,2848.127829560585,1426.0372836218376,1233.2300613496932,1797.7914110429447,1097.0306748466257,898.9653794940082
BM-Her2N75-15_scene059_cell00590,4887.039772727273,3434.1732954545455,2064.0198863636365,2451.375,617.5710227272727,2424.068181818182,4575.400568181818,5440.0,4251.045454545455,4712.505681818182,2216.2783417935707,4341.846590909091,5394.176136363636,674.8671742808799,4310.124365482234,3023.5228426395947,1688.75,1339.5,2445.798295454545,1414.6438240270727
BM-Her2N75-15_scene059_cell00717,2445.356687898089,1781.8471337579615,2562.1337579617834,3199.6050955414007,415.78980891719743,1090.3057324840763,414.95541401273886,590.8662420382168,574.656050955414,220.91719745222926,1402.7336152219873,1161.1847133757965,1527.4522292993631,338.19450317124733,1095.1670190274842,1196.399577167019,1371.6369426751594,775.28025477707,1942.0191082802548,851.5285412262158
BM-Her2N75-15_scene059_cell04296,3494.622889305816,1138.9155722326457,2143.769230769231,2163.9699812382737,595.8874296435272,1912.6116322701687,982.1463414634146,5393.806754221389,1344.547842401501,5147.144465290807,2016.316037735849,5486.551594746717,4985.589118198874,554.1808176100631,3438.9716981132074,2522.0330188679245,1483.5853658536585,947.2363977485927,1579.0844277673543,1092.0770440251574
BM-Her2N75-15_scene059_cell00567,4513.455882352941,3335.9313725490197,1915.1879084967318,2162.6470588235293,587.8529411764706,2177.0114379084966,4908.31045751634,4667.746732026144,4003.240196078432,2519.1633986928105,2532.663043478261,5946.25816993464,9901.187908496731,1935.1894409937888,2611.6816770186333,2706.636645962733,1438.313725490196,1237.2385620915034,2614.300653594771,1318.1149068322982
BM-Her2N75-15_scene059_cell02771,2128.1583333333333,1317.7541666666666,1249.3166666666666,1300.6791666666666,440.70416666666665,985.025,486.58333333333326,594.3791666666667,665.7125,245.0,1373.764423076923,1377.604166666667,1503.966666666667,393.73557692307685,3900.175480769231,1399.1057692307693,1269.1958333333334,1138.4,3223.366666666667,904.4302884615383
BM-Her2N75-15_scene059_cell04343,3653.272602739726,1063.9397260273972,2047.109589041096,2221.8534246575337,600.9369863013699,1905.435616438356,962.7219178082192,6587.267123287671,1277.1739726027395,4727.2,2075.168316831683,9230.664383561645,5525.343835616439,509.27015558698713,4025.026874115984,2567.2418670438474,1438.150684931507,968.6369863013699,1555.9561643835614,1244.4469589816126
BM-Her2N75-15_scene059_cell03319,2529.6290322580644,4924.688172043011,7124.768817204301,1653.6881720430108,519.2204301075269,2624.1505376344085,602.1935483870968,640.2096774193549,765.0483870967741,256.55376344086017,1647.2206572769953,1335.489247311828,1196.1881720430108,377.9718309859155,1744.793427230047,1429.9718309859156,1528.3225806451612,1502.9462365591394,1318.8064516129034,880.5352112676056
BM-Her2N75-15_scene059_cell02036,4520.5257142857145,2926.7942857142853,2671.2571428571428,5614.274285714286,21801.01714285714,49823.30857142856,984.8,736.9542857142858,1077.337142857143,363.71428571428567,1857.875675675676,1228.5142857142855,1616.2457142857145,419.6792792792794,4009.126126126126,2011.369369369369,1684.765714285714,2483.4342857142856,1964.148571428572,1236.1495495495496
BM-Her2N75-15_scene059_cell02287,4174.623529411765,1334.6,2181.752941176471,2343.164705882353,653.9176470588235,2110.1176470588234,1141.5058823529412,4328.905882352941,1330.035294117647,5567.247058823529,2280.6543574593798,9371.411764705883,7427.623529411765,1349.7104874446084,4846.02658788774,3857.1477104874452,1626.6588235294116,1158.4470588235295,1626.6352941176474,1404.5849335302808
BM-Her2N75-15_scene059_cell02825,2319.0522875816987,2033.9607843137253,1515.575163398693,1492.3071895424835,517.0196078431372,1190.578431372549,559.7712418300654,648.9215686274507,724.7549019607843,262.28431372549016,1486.3622994652405,1479.0359477124182,1491.983660130719,381.26069518716577,5386.667112299465,1477.1911764705883,1356.2777777777776,1922.3464052287586,2326.728758169935,974.5227272727273
BM-Her2N75-15_scene059_cell01957,4865.8296943231435,2345.5524017467246,2164.430131004367,2464.334061135371,789.4934497816594,2476.137554585153,1843.8799126637555,9738.698689956333,2109.5873362445413,6782.8930131004345,2189.3430799220278,4824.628820960698,6139.709606986899,442.0136452241715,6723.1247563352845,2451.8187134502923,1628.1790393013098,1313.7925764192141,1877.9170305676853,1476.6101364522415
BM-Her2N75-15_scene059_cell05109,2928.1170731707316,5534.8829268292675,2912.214634146341,2049.517073170732,633.1658536585365,1501.9024390243906,596.4,589.0195121951218,790.0780487804878,240.0536585365854,1552.222972972973,1361.6146341463416,1329.8,382.47972972972974,1576.7567567567569,1514.179054054054,1425.5853658536585,3700.9365853658533,1434.3219512195121,1007.7533783783784
BM-Her2N75-15_scene059_cell01761,8740.254237288136,6102.22033898305,1887.6440677966104,2429.85593220339,895.2457627118644,4046.6864406779655,1082.0169491525423,574.7796610169491,754.9830508474578,432.3983050847457,1860.8477157360408,1104.127118644068,2258.338983050848,398.6852791878173,2202.1015228426395,2664.8477157360408,1745.2203389830509,2573.8050847457625,2507.177966101695,2053.3248730964465
BM-Her2N75-15_scene059_cell02087,3192.423728813559,3806.9830508474574,4489.508474576272,4936.372881355932,652.3220338983051,1724.2881355932204,594.2033898305085,654.2203389830509,634.271186440678,253.32203389830508,1554.348684210526,1152.7288135593221,1529.2203389830509,357.9013157894737,1158.1776315789473,1410.9802631578948,1265.050847457627,1096.7457627118642,1740.322033898305,843.4342105263157
BM-Her2N75-15_scene059_cell02955,3149.6484375,1317.49609375,1597.40234375,2282.9765625,637.7734375,1384.328125,541.359375,632.20703125,628.35546875,261.7421875,1635.5859375,1205.6328125,1674.80078125,368.87109375,1276.310546875,1549.40625,1386.26171875,977.13671875,1275.39453125,1199.119140625
BM-Her2N75-15_scene059_cell02640,3924.6309523809523,1377.1626984126983,1878.7301587301588,2227.75,593.7460317460317,1863.1230158730161,943.781746031746,7694.972222222223,1165.7896825396824,5118.559523809524,2023.0,5566.523809523808,5031.027777777777,437.5639686684073,5491.558746736292,2269.485639686684,1549.1269841269839,1135.781746031746,1548.6507936507935,1300.0678851174935
BM-Her2N75-15_scene059_cell04946,3148.192904656319,894.9667405764967,1859.929046563193,2055.3215077605323,532.0909090909091,1820.1463414634145,720.9955654101996,4000.580931263858,1024.7117516629712,8605.576496674057,1804.5759781619654,2647.4611973392457,2050.0864745011086,921.014558689718,3792.678798908098,3699.678798908098,1495.9113082039914,881.8758314855876,1265.0443458980044,1601.3148316651502
BM-Her2N75-15_scene059_cell02344,2220.8407960199006,1583.955223880597,2075.3283582089553,1874.2089552238806,395.910447761194,1050.8407960199006,442.6467661691542,648.5273631840796,588.9303482587063,218.91044776119404,1592.5657894736844,1164.542288557214,1831.0,367.7565789473685,1454.8552631578948,1413.7631578947367,1156.955223880597,862.0845771144278,1117.6169154228855,837.3947368421052
BM-Her2N75-15_scene059_cell02681,3912.159139784946,1299.5440860215053,1877.6,2269.004301075269,599.7569892473118,1914.408602150537,969.8301075268818,8736.466666666667,1194.3118279569892,8384.438709677419,1947.204705882353,8589.393548387097,5727.645161290324,453.8352941176471,5304.348235294116,2506.8470588235296,1563.843010752688,1141.647311827957,1528.763440860215,1339.5317647058826
BM-Her2N75-15_scene059_cell03708,3452.7864077669897,6163.5679611650485,4333.247572815534,6276.572815533979,477.7766990291263,1661.2864077669904,536.257281553398,622.9174757281552,640.7135922330098,236.51941747572812,1576.6298342541434,1280.9077669902913,1697.126213592233,342.939226519337,1665.1049723756905,1652.4309392265188,1304.6990291262134,1268.7864077669906,5412.135922330097,996.0276243093924
BM-Her2N75-15_scene059_cell02854,4406.615384615385,19214.707692307693,2056.3076923076924,2431.9538461538464,804.6153846153846,2117.369230769231,705.4923076923077,635.0461538461539,702.8,298.7846153846154,1755.8954248366013,1324.6461538461538,1463.2923076923078,385.3594771241829,1981.588235294117,1967.3529411764707,1522.4769230769232,1676.4,1624.1384615384616,1553.470588235294
BM-Her2N75-15_scene059_cell00060,2262.9615384615386,3213.9134615384614,1941.7019230769226,1963.1153846153845,544.7596153846154,1177.8365384615386,423.17307692307685,619.2211538461537,626.2403846153846,207.7115384615384,1542.7195767195767,1309.0961538461538,1174.25,373.0873015873016,1267.4708994708994,1319.5132275132275,1373.1634615384614,1835.8846153846155,1396.0961538461538,908.8677248677247
BM-Her2N75-15_scene059_cell03925,1269.1691542288554,1255.0,1513.3880597014927,1316.7014925373135,423.452736318408,882.3980099502487,403.0049751243781,598.0746268656718,621.8159203980099,280.54726368159197,1355.3460803059274,1317.6716417910447,1128.3034825870648,483.9292543021032,4761.248565965583,1429.1606118546845,1209.8009950248754,914.2885572139304,1192.8606965174126,673.904397705545
BM-Her2N75-15_scene059_cell02978,3187.193133047211,1527.7768240343348,1401.4077253218884,1339.1502145922748,407.30042918454933,1322.7939914163092,424.88841201716735,637.3648068669528,555.4420600858368,240.74678111587986,1621.916666666667,1077.7725321888413,1698.5150214592277,338.92424242424244,4356.116161616162,1852.176767676768,1312.510729613734,1282.6781115879828,1174.7939914163092,1111.3308080808079
BM-Her2N75-15_scene059_cell01501,3452.822916666666,1021.8333333333336,1334.3229166666667,1677.84375,684.3958333333334,1823.614583333333,646.28125,3072.020833333333,655.65625,392.9375,1828.466666666667,2721.46875,1192.1458333333333,378.7,2481.258333333333,1841.341666666667,1383.708333333333,1026.5416666666667,1293.0416666666667,1363.3166666666666
BM-Her2N75-15_scene059_cell00637,2431.654135338346,1597.4924812030074,1308.0714285714287,1589.646616541353,426.4135338345865,1253.296992481203,423.1278195488722,605.2556390977444,597.890977443609,208.1390977443609,1532.4108019639934,1213.5413533834587,1832.436090225564,351.4566284779051,3256.3502454991817,1531.6382978723404,1320.845864661654,1882.9022556390976,4960.548872180451,986.924713584288
BM-Her2N75-15_scene059_cell04533,3483.859237536657,980.8260019550344,1666.7429130009775,2239.33724340176,556.3372434017597,1844.0293255131965,789.0478983382209,12286.755620723365,1385.1358748778105,11099.747800586509,1744.958260869565,4518.836754643206,1863.423264907136,459.81217391304347,3648.742608695652,1886.7304347826087,1413.6285434995114,932.4799608993158,1389.8240469208206,1191.864347826087
BM-Her2N75-15_scene059_cell01833,4765.638336347197,1209.4665461121158,1765.5406871609405,2249.6708860759495,720.3019891500902,2223.0578661844484,887.1772151898732,13136.450271247739,2140.8390596745026,6014.745027124774,1969.5798687089718,5523.613019891502,2661.6799276672696,408.91028446389504,2787.01750547046,2114.549234135668,1373.6473779385174,1254.267631103074,1645.9240506329113,1573.0568927789936
BM-Her2N75-15_scene059_cell03346,1662.0676117775354,2476.5496183206105,1950.1613958560529,1905.0959651035987,399.12322791712097,909.6728462377316,412.9116684841875,637.2628135223555,616.505997818975,219.76772082878952,1554.9298245614034,1124.153762268266,1599.6248636859327,442.1803118908381,4466.007797270955,1903.5428849902528,1343.5507088331515,851.3358778625957,920.887677208288,1002.6345029239766
BM-Her2N75-15_scene059_cell04030,3271.043478260869,1915.4782608695648,1563.9565217391305,1722.7971014492753,543.5652173913044,1704.5652173913047,602.4492753623189,583.7391304347826,666.0579710144928,238.231884057971,1500.8783269961978,1405.7971014492753,1452.2608695652175,360.59695817490496,4144.334600760456,1709.8783269961978,1243.8260869565215,3732.8260869565215,2796.5942028985505,1056.0038022813687
BM-Her2N75-15_scene059_cell05104,3469.7483870967744,1669.8516129032255,1560.4258064516127,1890.6903225806448,530.5290322580645,1697.9032258064515,652.8258064516132,8707.270967741935,672.0193548387098,1339.5612903225806,1616.4397590361443,2663.0516129032253,1234.6387096774195,997.421686746988,3046.740963855422,1688.3433734939758,1437.4645161290325,1006.6774193548387,1043.083870967742,1363.5722891566265
BM-Her2N75-15_scene059_cell04866,3381.376811594203,8474.623188405798,8011.855072463768,9213.014492753624,512.7391304347826,1920.608695652174,672.7536231884058,650.4927536231884,779.9130434782608,262.1304347826087,1653.7886597938143,1270.9565217391305,1281.4057971014493,397.0721649484536,2042.871134020619,1706.7886597938143,1798.391304347826,1708.5797101449273,1326.2898550724638,1121.8659793814434
BM-Her2N75-15_scene059_cell00403,3348.872047244094,1111.2047244094488,1550.8897637795276,1902.0019685039367,572.7185039370079,1664.4409448818897,753.9074803149606,6282.311023622047,930.0452755905513,4327.305118110236,1732.6299019607845,5017.903543307087,3394.6456692913384,414.5220588235293,4996.671568627451,1572.970588235294,1452.1515748031495,999.6948818897638,1492.6023622047244,1140.6985294117646
BM-Her2N75-15_scene059_cell00034,2511.2711864406783,1879.322033898305,1522.7627118644068,1569.8361581920904,510.1864406779662,1455.7514124293784,545.271186440678,655.909604519774,703.5593220338983,239.4067796610169,1574.346889952153,1295.9096045197741,1573.6214689265537,450.4401913875598,4510.117224880383,1516.0837320574165,1314.7344632768359,1158.4632768361582,1550.0056497175146,1012.2248803827753
BM-Her2N75-15_scene059_cell01840,4601.865546218487,2280.390756302521,1349.857142857143,1625.9663865546215,564.6722689075631,1726.9579831932776,574.5966386554621,612.8277310924369,630.5378151260503,260.16806722689074,1702.206451612903,1394.9663865546215,2070.9243697478987,371.3247311827957,3046.1290322580644,2017.305376344086,1249.6176470588236,1510.9285714285709,4076.483193277311,1502.2193548387095
BM-Her2N75-15_scene059_cell03532,2335.271604938272,5111.765432098766,6215.043209876543,1960.635802469136,454.59876543209884,2276.703703703704,505.3703703703704,630.7592592592592,645.7345679012345,251.283950617284,1653.6637554585157,1148.9444444444443,1162.5679012345681,357.4628820960698,1658.2838427947595,1595.1004366812226,1535.2160493827164,1500.3148148148148,1134.0864197530866,952.4454148471616
BM-Her2N75-15_scene059_cell02888,2972.744318181818,1447.1079545454545,1574.903409090909,2219.8636363636365,533.5738636363636,1265.596590909091,530.0170454545455,574.0397727272727,582.3693181818181,239.7215909090909,1485.8800904977375,1124.653409090909,1830.5852272727273,352.60633484162895,1184.0565610859728,1459.6221719457017,1305.965909090909,1038.0397727272727,1137.5511363636365,1146.4977375565609
BM-Her2N75-15_scene059_cell01318,1999.0960698689953,7605.803493449782,6438.3100436681225,1487.6550218340612,464.79912663755465,1196.698689956332,628.17903930131,627.8078602620087,685.5938864628822,269.646288209607,1544.543352601156,1122.8689956331878,1212.4497816593887,380.02890173410407,2435.1676300578038,1506.329479768786,1554.7161572052405,1030.6855895196506,1322.3144104803494,958.2947976878612
BM-Her2N75-15_scene059_cell04873,1875.641975308642,2335.561728395062,2190.179012345679,1915.179012345679,583.3888888888888,1151.7160493827162,513.0802469135804,707.0925925925926,789.5370370370372,307.58024691358025,1721.311203319502,1538.5555555555554,1160.1358024691358,781.9377593360997,1981.6804979253106,2008.2365145228214,1344.3765432098764,1205.1913580246915,1312.2592592592596,1400.765560165975
BM-Her2N75-15_scene059_cell03736,5277.583333333333,2911.0,2262.4166666666665,3161.916666666666,968.5,2782.0,1166.5,2990.333333333333,1279.25,2888.583333333333,2649.504065040651,10543.666666666666,1594.5,776.9349593495932,7442.975609756098,3352.089430894309,2335.0,1837.083333333333,5326.416666666667,2213.0650406504064
BM-Her2N75-15_scene059_cell03948,5725.5,3441.5,1795.5,1603.0,731.0,2322.0,715.0,594.0,725.0,358.0,1703.756906077348,1213.5,1688.5,378.89502762430936,1947.0939226519336,2137.4198895027625,1434.5,2078.0,2045.0,1359.3977900552486
BM-Her2N75-15_scene059_cell04007,2555.3517786561265,1146.592885375494,1575.4861660079052,1524.3003952569172,729.7193675889328,1388.1501976284585,451.3833992094862,601.2529644268775,598.0118577075099,298.07509881422925,1449.3212765957446,1272.9367588932807,1590.2806324110672,458.02765957446815,2505.857446808511,1328.8212765957444,1314.494071146245,1682.0158102766798,1946.624505928853,839.6
BM-Her2N75-15_scene059_cell04887,2408.4880952380954,853.2738095238095,1552.547619047619,1852.916666666667,441.4047619047618,1324.202380952381,554.547619047619,12726.428571428567,1076.357142857143,16936.654761904763,1539.1595092024536,1864.357142857143,1303.9285714285713,434.0613496932515,3130.6134969325153,1469.4539877300613,1338.3333333333333,668.8809523809524,1005.440476190476,888.3128834355829
BM-Her2N75-15_scene059_cell00121,4354.040540540541,1277.7162162162165,1870.5405405405409,2156.7837837837837,623.3243243243244,2282.013513513513,816.972972972973,5913.135135135136,937.4054054054054,3420.2027027027025,2140.690434782609,5015.013513513513,5896.783783783784,474.4,6307.427826086957,2369.700869565217,1604.9594594594596,1142.3648648648648,1563.8243243243246,1402.9408695652173
BM-Her2N75-15_scene059_cell01045,2951.760563380282,1059.3591549295777,1245.2711267605634,1366.2922535211267,459.59859154929575,1229.612676056338,443.88028169014086,552.7183098591549,561.2077464788732,212.05985915492957,1496.4909420289855,1123.4260563380285,2540.024647887324,329.5652173913044,2114.2608695652175,1380.0271739130435,1242.4894366197184,987.6514084507044,3779.0316901408446,955.5163043478259
BM-Her2N75-15_scene059_cell01547,3192.582995951417,2434.619433198381,6208.206477732793,1887.4939271255066,572.9271255060728,2473.174089068826,855.2145748987854,3319.732793522267,1003.6842105263156,1836.024291497976,1976.629213483146,3705.5222672064783,3294.955465587045,4843.029962546817,2144.2808988764045,2872.8614232209748,2367.251012145749,2504.522267206478,1625.995951417004,1089.0711610486892
BM-Her2N75-15_scene059_cell04385,3050.401869158879,1168.6355140186915,1910.7196261682245,2066.532710280374,563.9719626168227,1641.6074766355139,948.2990654205607,7136.523364485982,1352.2056074766354,7598.0373831775705,2070.6425339366515,5398.560747663551,6272.140186915887,1054.8054298642537,2797.239819004525,3880.950226244344,1466.8130841121495,910.6168224299063,1424.7383177570093,1124.0452488687783
BM-Her2N75-15_scene059_cell00714,2637.029520295203,1025.0959409594097,1331.409594095941,1483.5313653136532,507.58671586715866,1321.981549815498,581.5682656826568,5330.715867158671,754.9409594095941,1966.3874538745388,1451.2363636363634,1650.9852398523983,1182.3726937269373,375.55757575757576,3955.5454545454545,1205.6424242424246,1361.3505535055353,806.4391143911438,1159.6863468634685,897.5575757575757
BM-Her2N75-15_scene059_cell03020,7962.948905109489,1800.3795620437954,1450.2992700729926,2642.4963503649633,664.3722627737226,3888.532846715329,718.4160583941606,663.4452554744526,575.5547445255474,396.9051094890512,3724.1,1100.2408759124087,2073.1240875912413,389.64375,4187.69375,4309.51875,1758.6569343065696,2831.970802919708,3078.2335766423357,2544.16875
BM-Her2N75-15_scene059_cell01174,1822.3511705685614,991.6421404682277,1380.6672240802677,1272.0635451505016,457.1421404682274,945.6939799331103,535.9632107023411,2430.948160535117,768.6588628762541,2444.9464882943143,1462.3916666666669,2063.2625418060197,1131.0484949832774,361.91145833333326,4125.189583333334,1362.18125,1244.8344481605352,617.4648829431437,991.8361204013378,830.1239583333332
BM-Her2N75-15_scene059_cell04000,3198.304609218437,2992.214428857716,1537.5991983967936,1489.124248496994,501.58917835671343,1429.1142284569141,583.0901803607213,591.4148296593188,679.2284569138277,273.29859719438883,1584.7961538461539,1329.5511022044088,1873.9739478957915,364.2288461538463,4659.228846153847,1750.5,1361.625250501002,1779.6613226452905,2160.2785571142285,1180.5192307692307
BM-Her2N75-15_scene059_cell04789,3579.994708994709,1100.3809523809523,2100.1931216931216,2275.0,578.3068783068783,1882.407407407408,935.3068783068784,5786.8544973544995,1400.6693121693122,7051.246031746032,2132.700374531835,6949.433862433863,4908.632275132275,507.687265917603,3629.5037453183522,2756.355805243445,1559.584656084656,991.3386243386244,1441.367724867725,1192.0093632958801
BM-Her2N75-15_scene059_cell01164,4021.3183279742766,6012.006430868168,1672.7363344051444,2058.3922829581993,664.1093247588425,1916.4051446945334,591.443729903537,588.0996784565916,627.1350482315112,263.87781350482317,1678.5190311418685,1533.926045016077,2212.897106109325,356.84429065743944,4949.847750865052,1737.7543252595153,1454.6173633440515,1497.0868167202573,8038.077170418007,1265.7162629757786
