,CD44_Ring,CD45_Ring,CD4_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-17_scene049_cell03012,-0.28802323,-0.14783797,-0.11988915,0.100315176,-0.051211845,1.7763255,-0.15879087,-0.12218622,0.6400061,0.30486393,-0.30261967,-0.06355947,-0.18759882,-0.16851865,0.36041495,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05348,-0.24992236,0.010719411,-0.13231225,-0.030097404,-0.009402286,0.8877569,-2.0423724e-05,-0.011166459,0.48593816,0.15691625,-0.17163208,-0.008989748,-0.2576701,-0.1606472,-0.0245563,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03567,-0.28623146,-0.13334137,-0.20824035,-0.07799087,-0.12557782,0.13761035,-0.11036328,0.11948859,0.6181926,0.15806536,-0.038784504,-0.10141355,-0.26508597,-0.18494911,0.00993041,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04163,-0.26858464,-0.10275013,-0.06414748,0.14752097,0.073237404,2.0244727,-0.019686738,0.0083550755,0.64458126,0.3809293,1.0151789,0.012530033,-0.14248863,-0.1062886,0.30931213,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01014,0.13084677,-0.0014219955,0.05111777,0.14116175,-0.16844411,-0.75611186,-0.15742843,-0.2519791,-0.43041962,-0.27784112,-0.30977967,0.09381813,0.554958,-0.15269573,0.19984733,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02775,-0.30201373,-0.12913525,-0.05531908,-0.18107767,-0.37630355,-0.79028517,-0.2830523,-0.30325857,-0.47945854,-0.3730184,-0.26934686,-0.13881081,-0.069500335,-0.33103016,-0.19953446,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04406,-0.14596435,-0.18019253,-0.18372966,-0.17191781,-0.22032948,-0.74638736,-0.104941644,-0.29145712,-0.39411467,-0.33626184,-0.3344045,-0.086055756,0.2863949,0.19515724,-0.16287543,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00607,-0.2864276,-0.09501202,0.070372574,0.07222321,-0.003091168,1.3574188,-0.050897457,0.32129383,0.28468034,0.07053637,-0.28856164,0.011917416,-0.17675161,-0.1778601,0.037163235,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03113,-0.31420586,-0.18399155,-0.2226636,-0.1656317,-0.16267182,1.6675208,-0.13467829,-0.18811145,0.36410174,0.17906176,-0.33911014,-0.12754565,-0.3262377,-0.29100114,-0.11856028,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04492,-0.25562266,0.16402799,1.0185951,-0.17165412,-0.2112561,-0.7793173,-0.18876867,-0.25760362,-0.46481767,-0.36413884,7.0053935,0.14824408,2.0907967,-0.053183243,-0.10555681,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04214,-0.18188336,-0.13258255,0.11002254,0.18320294,-0.13633694,-0.57387304,-0.1406446,-0.25154963,-0.36364326,0.08866083,-0.3347109,-0.07123357,0.47126877,-0.2473206,-0.041828953,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00881,-0.10493222,0.009686045,-0.11301965,0.01754888,-0.104812995,-0.6087115,-0.16360097,-0.11778543,-0.14058255,0.26964056,-0.31253928,-0.0041421615,-0.19840834,-0.1722259,0.14311413,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03115,-0.29582253,-0.09716166,-0.15565236,0.015034517,-0.0032411332,0.14144734,-0.067977704,0.5235786,0.243486,0.0032019522,2.658403,-0.068220556,-0.24092299,-0.19010873,0.06493602,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03390,-0.3121424,-0.17715082,-0.21015634,-0.13469653,-0.14298679,1.325536,-0.13393752,0.2644869,0.30471465,0.25912994,-0.30699164,-0.12444633,-0.31903237,-0.27581048,-0.092255495,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03649,-0.32694045,-0.1841653,-0.25012752,-0.1377321,-0.2781093,-0.8019782,-0.22043346,-0.28292003,-0.49416634,-0.19875233,-0.35178655,-0.12710881,2.1098351,0.120726064,-0.09679838,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03005,-0.29541337,-0.08435822,-0.17493673,-0.06837449,-0.024320375,1.0858588,-0.02839593,-0.053625885,1.0101036,0.17930554,-0.27997333,-0.070801854,-0.278368,-0.2628822,-0.038146697,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00407,-0.26217964,0.041339986,0.70574796,0.027041277,-0.11423625,-0.81975555,-0.24844258,-0.23445469,-0.4641575,-0.0011109804,-0.3380031,0.058802728,0.015944537,-0.15472965,0.38232276,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01968,-0.2960048,-0.15413105,-0.21789123,-0.14545636,-0.30245626,-0.7594299,-0.21690707,-0.2555647,-0.46048126,-0.18564247,-0.32261062,-0.07672161,0.26123214,-0.17131694,-0.05264803,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00737,-0.19925478,-0.14500862,-0.07972718,0.084411584,-0.09392394,-0.78883517,-0.12645386,-0.24847806,-0.43713412,-0.0109100435,-0.32035092,-0.0051497184,0.6375785,-0.09077357,0.20674579,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05229,-0.29280344,-0.09747697,-0.14095129,0.0432513,-0.05871768,0.7861336,-0.13205211,-0.14097664,0.41192064,0.21428661,-0.2330341,-0.056868132,-0.17659736,-0.16636686,0.060302116,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04842,-0.28348348,-0.1597397,-0.26030195,-0.24051891,-0.2507125,-0.74437505,-0.13741194,-0.28928235,-0.38234505,-0.30373535,-0.34787217,-0.07816744,1.7049294,0.42733872,-0.20358394,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04882,-0.2483935,-0.12591994,0.007147722,0.07026037,-0.093780234,-0.7210335,-0.10932014,0.111048274,-0.4514009,-0.24989726,-0.24316597,0.06468862,1.6067696,0.15139546,1.044334,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02241,-0.33657566,-0.15748984,-0.23308302,-0.15313272,-0.22603609,0.34963468,-0.17700939,0.60493153,0.20058544,0.0067383554,-0.25895107,-0.109303415,-0.34095037,-0.2995868,-0.15195794,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00924,-0.3193999,-0.10719795,-0.06452561,0.11777552,-0.16634114,1.6776087,-0.19485866,0.3025605,0.4264432,0.07991289,-0.26466924,0.016384844,-0.15955698,-0.15984039,-0.09703096,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03188,-0.29939702,-0.013938375,-0.114240594,-0.03307531,0.13093166,1.5566218,0.065226935,1.6489099,0.07435103,0.11367535,-0.18248609,-0.06787491,-0.29208627,-0.27576327,-0.009763799,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05033,-0.2930857,-0.10407484,-0.18937375,-0.12626271,-0.115327254,0.8204666,-0.0788546,-0.11643884,0.37324688,0.01907467,-0.34045985,-0.06924319,-0.29048768,-0.27030468,-0.11182787,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02805,-0.32422617,-0.0996343,-0.24751459,-0.21615873,-0.13327284,0.23514012,-0.09837375,-0.027507847,-0.04779224,-0.17607139,0.5046106,-0.094899535,-0.36876768,-0.3218885,-0.22528754,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05769,-0.31762576,-0.11815948,-0.2135771,-0.15416999,-0.14084132,0.5973075,-0.056418397,0.008650655,0.4201419,-0.1030537,-0.30661285,-0.08189529,-0.3282099,-0.3174538,-0.19109757,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04359,-0.25419575,-0.08085085,-0.03807611,0.15836652,-0.0003074522,-0.5092767,-0.06794647,-0.17586735,-0.12503849,0.07708817,-0.2491273,0.015728716,0.7242099,0.14304312,0.25914523,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02067,-0.272298,0.437095,-0.13371684,0.27465686,-0.32625905,-0.6656071,-0.31351504,-0.2384721,-0.42750353,-0.2978967,-0.3205818,0.5060199,0.33169526,-0.2312948,-0.17257454,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02926,-0.2598257,-0.086032934,-0.029834338,0.31557277,0.097122595,0.7956063,-0.043017067,0.14549333,0.17091294,-0.026162514,2.279635,-0.0188778,-0.07244898,-0.058631286,0.25612023,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02139,0.08802572,-0.13197345,0.3256631,-0.041152693,-0.27628714,-0.81610256,-0.30518183,-0.2732301,-0.48395061,-0.17602716,-0.36343372,-0.09566003,0.20166707,-0.24381633,0.057873465,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03690,-0.3019988,-0.12600887,-0.19894268,-0.12160409,-0.06434716,0.8925268,-0.05781988,-0.018682366,0.46704563,0.1695839,-0.29618022,-0.063978195,-0.30296764,-0.21932591,-0.06370946,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03318,-0.2794892,-0.14766398,-0.20283003,-0.1556588,-0.14956911,-0.8029842,-0.13547687,-0.2908855,-0.4573956,-0.23246227,-0.37280503,-0.09661907,0.68965435,-0.07262425,-0.09208854,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05727,-0.3095298,-0.08698548,-0.1476257,-0.08174739,-0.03577621,1.938786,-0.005588034,-0.12948772,0.75440687,0.28242677,-0.32797983,-0.055513855,-0.28089568,-0.2725448,-0.13788994,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04950,-0.34078467,-0.23621804,-0.43072864,-0.49292588,-0.4681007,-0.77119017,-0.25319567,-0.32786205,-0.46400517,-0.48720953,-0.37448704,-0.1228084,-0.1704644,-0.404531,-0.47787842,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02655,-0.28659213,-0.08891583,-0.22900017,-0.18191336,-0.07296391,0.54326767,-0.060204126,-0.15325719,0.15076418,-0.105493255,3.581399,-0.054268356,-0.2786684,-0.27284235,-0.14425655,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03293,-0.28358355,-0.12489588,-0.14465685,0.03969171,0.002947021,0.8677625,-0.04506723,-0.09169645,0.30602476,0.044341613,-0.28977466,-0.081873715,-0.22296894,-0.18777563,0.098006465,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05313,-0.23132488,-0.13532495,-0.103816636,-0.06867466,-0.20632775,-0.7758514,-0.15418474,-0.26765364,-0.44851148,-0.2516964,-0.28288692,-0.060967322,0.87452126,-0.04906051,-0.027907034,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01752,-0.28244427,-0.070757575,-0.104003556,0.24176736,0.08083926,0.19323328,0.01715674,0.6692286,0.14419623,0.36908227,4.2468367,0.052350823,-0.07102955,-0.040914997,0.42770514,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04012,-0.25192875,-0.10872019,-0.19241484,-0.118475,-0.0059872386,0.6504422,0.0026830046,-0.15016621,0.25228295,-0.051365923,1.4883734,-0.065445304,-0.18211439,-0.22337632,-0.08674177,BM-Her2N75-17
BM-Her2N75-17_scene049_cell06022,-0.12728903,-0.11794943,0.10977661,0.38797918,-0.15964194,-0.77540433,-0.15085088,-0.26702628,-0.45473197,-0.34867883,-0.3308121,-0.055539306,1.1298196,-0.05832605,0.08729605,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03700,0.53780985,0.31057984,1.2373855,-0.028368155,-0.17951794,-0.81885225,-0.2288032,-0.28144088,-0.50157446,-0.40802163,-0.36539805,-0.117488444,-0.2984221,-0.38716573,0.0232325,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04464,-0.22851273,0.05287891,0.14767967,-0.29583722,-0.24300386,-0.75861734,-0.21451299,-0.31896544,-0.46869186,-0.42604375,-0.3471268,-0.008937474,0.34079325,-0.28640515,-0.24912675,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01085,-0.25262552,0.008420043,-0.14430495,0.09177222,-0.06458576,-0.7921125,-0.07011727,-0.24803019,-0.44350424,-0.26628223,10.541518,-0.026642557,0.57770336,-0.054984555,0.8122885,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02958,-0.20328647,0.18095183,0.5078008,-0.051474907,-0.2774982,-0.7545729,-0.22798835,-0.260557,-0.46826154,-0.37183595,3.3965716,-0.017864343,0.47435868,-0.20089175,-0.08554842,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02024,-0.30324402,-0.02642072,-0.1483757,-0.029493967,-0.118248835,0.15485099,-0.07331518,1.8724793,0.10300352,-0.15110089,-0.16351947,-0.031976517,-0.27399188,-0.19597568,-0.13227542,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02431,-0.3164739,-0.012459941,-0.16179897,-0.10625438,-0.15365262,-0.7796533,-0.19536601,-0.26457024,-0.47690216,-0.33965018,-0.35216236,-0.07089394,1.9592781,-0.10512386,-0.12262263,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04176,-0.28307736,-0.1979106,-0.25506657,-0.18429716,-0.31530735,-0.76756346,-0.22494583,-0.29892072,-0.4917034,-0.25801265,-0.3506903,-0.1273982,0.39377928,0.14192481,-0.12452986,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00685,0.43058696,0.53587586,1.5205605,2.6508927,0.14625178,-0.7129136,-0.09216557,-0.14429843,-0.41694123,-0.21795039,-0.26375556,0.07359898,0.82856774,-0.022880064,0.71233547,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02384,-0.29205734,-0.06915713,-0.058807857,0.22419919,-0.0061117527,0.08911756,-0.056046166,0.4285509,0.43686375,0.12180989,-0.2948807,0.0051344074,-0.12387545,-0.11213438,0.26116064,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02324,-0.34014705,-0.16590399,-0.2649462,-0.20714621,-0.27573746,-0.0040635737,-0.20959501,0.35633624,0.06273265,-0.113316365,-0.15991196,-0.12041974,-0.3733693,-0.3236028,-0.21697746,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00163,-0.30518916,-0.21787149,-0.23189129,0.092056416,-0.09010352,-0.8088575,-0.35492262,-0.20304355,-0.48276845,0.06205808,-0.34453702,-0.091109574,0.10983264,-0.08932643,0.4992759,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00059,-0.3458203,-0.26900896,-0.38829428,-0.19815429,-0.24257787,-0.813722,-0.31962183,-0.25909495,-0.4794755,0.24226992,-0.37113044,-0.12429625,-0.31809863,-0.30026948,-0.018373689,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01509,-0.33257458,-0.21214426,-0.25328058,-0.073468424,-0.3310805,-0.7604574,-0.33804336,-0.21326128,-0.45351774,0.14311896,-0.3588636,-0.08786446,-0.08180917,-0.22533514,-0.02592816,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01652,0.23563352,0.15490949,0.46891356,-0.16661273,0.0018969064,-0.7901659,-0.0124984775,-0.23406073,-0.44309857,-0.28600678,-0.35607046,0.0054609813,-0.22360829,-0.18065692,0.10029427,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05717,-0.2798259,-0.0696267,-0.095046826,0.016596755,-0.08101894,0.6252565,-0.024052719,-0.053109173,0.37852034,0.16571037,0.538958,-0.011888798,0.63750255,-0.082632884,-0.050248645,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02300,-0.27727115,-0.05265493,-0.0018850641,0.30951437,0.0626214,0.712123,-0.02460728,0.5795378,0.36070308,0.029458871,-0.2737248,0.010205869,-0.07389326,-0.06711958,0.38346156,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04629,-0.24322739,-0.03298486,0.07555663,0.20910837,0.53626007,1.5396199,1.0118576,-0.06793357,-0.101654455,-0.33049372,-0.32465473,0.024960224,-0.13848665,-0.065522656,0.03450177,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02522,-0.018395277,0.45006794,1.523597,-0.16035773,-0.24495466,-0.78167236,-0.2279533,-0.274611,-0.46276304,-0.37312493,-0.07282758,0.14777535,0.17715198,-0.2627523,-0.077768646,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01763,-0.2579506,0.36118972,0.1234877,0.47422078,-0.17175944,-0.79505265,-0.27203503,-0.22864208,-0.452963,-0.16516103,-0.3460732,0.20074016,0.28505236,-0.09723447,0.24448417,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02982,-0.23580039,0.02762317,0.32703042,0.06172832,-0.19010748,-0.7436055,-0.2425826,-0.20866892,-0.44529673,-0.28773627,1.8345002,-0.020575698,0.10126232,-0.17781855,0.68151903,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00992,-0.34630364,-0.2372123,-0.27387685,-0.15808435,-0.26169008,-0.798005,-0.29894575,-0.19663998,-0.47170493,0.9645279,-0.35464376,-0.098140955,-0.26407978,-0.25388792,-0.072730325,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05529,-0.3518365,-0.13840562,-0.25246418,-0.16249458,-0.15917613,0.07178572,-0.14480947,0.20770317,0.36152312,-0.027980516,2.6209795,-0.08812916,-0.34361362,-0.27525616,-0.06676414,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01086,0.6420218,0.8616397,2.1616247,0.3040801,-0.120268,-0.76723504,-0.11747698,-0.21750489,-0.44671044,-0.25514695,-0.3033418,0.076095164,1.2100995,-0.08812718,0.25182262,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01895,-0.17548308,-0.04652322,0.18367623,-0.063110925,-0.18258293,-0.3845794,-0.132546,-0.19807911,-0.29978415,0.035286773,-0.13062543,0.01924539,0.1272425,-0.0247895,0.000499585,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05677,-0.34099612,-0.10170258,-0.14788397,0.038793765,-0.071040645,0.963826,-0.05536548,-0.10276676,0.03748758,-0.07505972,-0.3115707,-0.053778704,-0.25120232,-0.19288684,-0.08297666,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05634,-0.2827537,-0.099298246,-0.09637577,0.2263527,-0.1669652,-0.7131646,-0.116008855,-0.23554617,-0.39085945,-0.26513854,-0.34106603,-0.09677017,0.5149523,-0.19368418,-0.09866788,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05387,-0.24199921,-0.015043147,0.12978862,0.47970966,0.15623413,-0.7410643,-0.054175712,-0.029127007,-0.4560474,-0.20176806,-0.28543824,0.15165263,3.97332,0.22740127,0.47912547,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00224,-0.17541644,-0.09493662,-0.2946713,-0.122303285,-0.21264245,-0.78963757,-0.2649884,-0.29395723,-0.47667912,-0.18046738,-0.37490422,-0.15626979,-0.25501013,-0.28629622,0.14422749,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02455,-0.34463844,-0.2258611,-0.3227507,-0.26353505,-0.36099622,-0.55965173,-0.276652,0.110238306,-0.3081257,-0.22738276,-0.2594768,-0.15535945,-0.3366427,-0.3234852,-0.027072808,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03763,-0.17705801,0.19904852,0.8669522,0.024041018,-0.15719791,-0.81121254,-0.19066642,-0.28628007,-0.4888392,-0.3381121,6.981817,0.08952713,0.83209074,-0.20428224,0.055101432,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04480,-0.2729694,-0.16103294,-0.23597778,-0.15998586,-0.16875984,-0.7634786,-0.10224352,-0.29218772,-0.4192894,-0.32890642,-0.34805954,-0.030406829,1.8759856,0.042658582,-0.11826863,BM-Her2N75-17
BM-Her2N75-17_scene049_cell06324,-0.2707135,-0.08952571,-0.17780347,-0.027966836,0.072691485,0.7027814,0.01748254,0.45920855,-0.017763838,-0.13290246,-0.10218835,-0.03854948,-0.21514359,-0.17421477,0.2989969,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02487,-0.3013413,-0.104392655,-0.10277069,0.13626708,-0.101451054,0.6442868,-0.0994278,-0.016530758,0.13042708,-0.086581714,-0.2630505,-0.04411822,0.03751808,-0.17318587,0.091615774,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02666,-0.30052596,-0.07863713,-0.13909622,0.03759738,-0.07482059,1.0021906,-0.115357555,0.1785832,0.4307085,0.07537138,-0.26912782,-0.048980054,-0.23015934,-0.18657996,0.08163837,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03362,-0.24472293,-0.099008806,-0.00037474194,0.17812188,0.008395303,1.5579832,-0.09991,-0.17634177,0.54396266,-0.007975111,0.2230174,-0.011814531,-0.046292666,-0.1454256,0.3859869,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01384,-0.34398866,0.10553645,-0.40634793,-0.43235376,-0.49147835,-0.7923598,-0.22537087,-0.2738301,-0.46090415,-0.35264665,-0.38409257,-0.09707868,-0.17492938,-0.43104663,-0.53108406,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05128,-0.27758002,-0.11970825,-0.2246951,-0.20379154,-0.087867275,1.1700845,-0.0038944872,-0.228511,0.43766662,-0.1926869,0.51649076,-0.040763374,0.07434826,-0.29623047,-0.12988468,BM-Her2N75-17
BM-Her2N75-17_scene049_cell06160,-0.30074304,-0.048058517,-0.13985474,-0.06232647,0.10714559,2.3387172,0.058106266,-0.09734631,0.57782274,0.1663541,-0.29814592,-0.04532766,-0.26134387,-0.21365596,-0.027602693,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02019,-0.31611454,-0.1173339,-0.20299853,-0.07319287,-0.15559275,0.6257722,-0.13445364,0.29082882,0.30498394,-0.0879947,0.1030606,-0.068721116,-0.28070322,-0.25784886,-0.11857494,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00056,-0.35857937,-0.2988829,-0.4413274,-0.3839656,-0.39216012,-0.83756906,-0.3370777,-0.28153333,-0.4947478,-0.046847712,-0.36688897,-0.17800218,-0.42569777,-0.31018302,-0.26818076,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03900,-0.28191778,-0.09767056,-0.12881942,0.05235275,-0.040777218,0.05198053,-0.07754431,0.036718663,0.22042616,0.036594797,3.9569988,-0.048762377,-0.22298244,-0.17255028,-0.05764302,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03853,-0.28139052,-0.13486958,-0.21889795,-0.15328108,-0.08090086,0.48822418,0.011896392,-0.22412673,0.4526733,-0.13217683,1.9931937,-0.068305194,-0.3267072,-0.27533928,-0.12709709,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04803,-0.13378146,-0.038771875,-0.16984774,-0.15574245,-0.28637737,-0.7247524,-0.1962512,-0.25136822,-0.42471975,-0.25275424,-0.29912847,0.09777981,0.16082227,-0.09584908,-0.1587239,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01412,-0.27810913,-0.1425387,-0.11429531,-0.03347794,-0.30317926,-0.78073776,-0.15752517,-0.265386,-0.46463513,-0.15632252,-0.15589485,-0.05808353,0.3427986,-0.09977476,-0.074696444,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01494,-0.3363245,-0.20495045,-0.20272227,-0.066070355,-0.3138669,-0.8091885,-0.31206968,-0.26482305,-0.48168945,0.20601265,-0.36026248,-0.10674906,-0.13264287,-0.26929927,0.02430282,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05850,-0.16375229,-0.11736054,0.007886998,0.04892733,-0.1005549,-0.7506193,-0.18003379,-0.2500759,-0.43657327,-0.21006931,-0.31037804,-0.0537101,0.8818755,0.30759984,-0.027225574,BM-Her2N75-17
BM-Her2N75-17_scene049_cell01156,-0.18317345,0.032796495,0.17346184,0.3107117,-0.2707491,-0.7608581,-0.17399608,-0.25843877,-0.39177164,-0.26235297,-0.25807944,-0.060177978,0.12714356,-0.21597259,0.38593587,BM-Her2N75-17
BM-Her2N75-17_scene049_cell06552,-0.35892567,-0.21225202,-0.41128045,-0.4320013,-0.3955764,-0.65425944,-0.26410863,-0.2725033,-0.39400333,-0.3877713,-0.32534778,-0.14695174,-0.3745716,-0.36675867,-0.19833185,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05476,-0.20067737,0.18551558,0.43231416,-0.026782015,-0.2770399,-0.7685553,-0.2903798,-0.24944186,-0.47305262,0.10621654,-0.34485954,-0.01805764,0.57290244,-0.18200918,-0.16997714,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00476,-0.2682115,-0.12041003,0.0060327575,0.33702073,-0.09891595,-0.8157457,-0.15905379,-0.24316323,-0.44309515,-0.05302907,-0.3320154,-0.053181704,-0.096017785,-0.17049716,0.42638037,BM-Her2N75-17
BM-Her2N75-17_scene049_cell06318,-0.33616439,-0.023592182,-0.112904854,-0.086396016,-0.038316082,1.7116315,-0.032407142,-0.15988016,0.55150324,0.15513562,0.11457819,-0.06941944,-0.32355824,-0.24745534,-0.11076649,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04820,-0.2753276,-0.13617367,-0.154687,-0.14439164,-0.23569156,-0.7743773,-0.23715065,-0.26899853,-0.46684253,-0.36795053,-0.3291165,-0.061651465,1.9435151,-0.12240808,-0.14872469,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00345,-0.30565712,-0.16772106,-0.27335125,-0.08839164,-0.06764831,0.038373265,-0.07169209,0.35060507,-0.11898874,-0.21607597,3.447886,-0.117509305,-0.27884394,-0.2625641,0.002153435,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02804,-0.28232795,-0.044368155,-0.35035422,-0.17157455,-0.27486122,-0.7872659,-0.23863189,-0.29770136,-0.45490184,-0.28899363,-0.3305605,-0.056141492,-0.11863498,-0.31972376,-0.20392327,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04325,-0.28417307,-0.17222193,-0.3579225,-0.26040724,-0.2604152,-0.78585064,-0.27441034,-0.25092167,-0.49435404,0.26020497,-0.3400608,0.030263785,-0.37432364,-0.30712864,-0.13225962,BM-Her2N75-17
BM-Her2N75-17_scene049_cell03039,-0.22746721,0.2630371,-0.0005635695,0.20017715,-0.17870577,-0.7540761,-0.19320934,-0.24183384,-0.47017512,-0.28679425,-0.22227708,0.047927443,1.0089679,-0.020752834,0.002147117,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00858,-0.2748194,-0.21032721,-0.14525951,0.22482873,-0.090400234,-0.7875104,-0.24093626,-0.19109005,-0.46539316,0.13446169,-0.31366786,0.00014830001,0.24951887,2.7342184,0.8852813,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05964,-0.30698836,-0.093218155,-0.22882731,-0.11690805,-0.18961592,-0.7328947,-0.14233445,-0.23743358,-0.43162194,-0.09647412,-0.3176157,-0.05842876,0.39050114,-0.1738201,0.02067689,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00308,-0.3385913,-0.26333526,-0.32239965,-0.09237788,-0.22222741,-0.8166997,-0.30126497,-0.26787004,-0.5041899,0.041471828,-0.3710785,-0.13202864,-0.2415345,-0.25702986,0.26881126,BM-Her2N75-17
BM-Her2N75-17_scene049_cell04797,-0.3014448,-0.07650501,-0.1219042,0.0050108638,-0.06405677,0.71796507,-0.10114852,0.038484987,0.81071657,0.4165259,0.06172383,-0.023461636,-0.21533173,-0.08570348,0.024689058,BM-Her2N75-17
BM-Her2N75-17_scene049_cell00477,-0.28196883,-0.21540472,-0.33587858,-0.19189657,-0.21952118,-0.8289539,-0.17552762,-0.30955386,-0.47317436,-0.40755805,-0.3483964,-0.07688755,0.99262965,0.26430225,0.19915132,BM-Her2N75-17
BM-Her2N75-17_scene049_cell02037,-0.28227723,-0.01354105,-0.07204861,0.1828524,-0.028069686,0.58725697,-0.091445066,1.2163546,0.6359208,0.14253114,0.15606779,0.005031649,-0.13687477,-0.104479656,0.06282107,BM-Her2N75-17
BM-Her2N75-17_scene049_cell05136,-0.2959848,0.069351904,0.68919337,-0.17249312,-0.2314132,-0.77383584,-0.2911376,-0.25366226,-0.4783111,0.05822854,-0.35082212,-0.085706115,-0.25446177,-0.28373304,-0.095320486,BM-Her2N75-17
