,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-43_scene01_cell3509,0.48116133,3.2833352,4.3673835,1.2344818,15.783411,10.860773,1.6995347,1.385611,3.52509,7.9410605,2.9403384,4.631866,402.25104,2.1499584,1.2445515,0.42802915,1.2949601,0.21203893,0.5942428,0.6065826,0.3588244,0.78534454,0.53385836,1.3810949,JE-TMA-43
JE-TMA-43_scene01_cell10916,0.42108032,3.8724089,1.7105914,3.0584488,6.132364,37.675488,1.3225262,1.8492011,2.6573832,6.122716,2.870023,2.950127,1.8782166,2.1637208,1.0086234,0.44756454,1.3085593,0.25282314,0.54007834,0.6090311,2.2074363,0.81305385,0.46621767,1.5791389,JE-TMA-43
JE-TMA-43_scene01_cell5620,0.44324455,5.97761,2.7722442,1.500199,8.93439,19.65152,1.1558453,1.6463374,3.4726717,8.889743,1.6648877,12.839435,0.015926398,0.8412847,0.8650169,0.44182307,1.1509893,0.29321286,0.60972553,0.47459626,8.7911825,1.1553196,3.732384,1.3954445,JE-TMA-43
JE-TMA-43_scene01_cell10688,0.36660507,9.933584,2.4869823,1.2299963,2.452211,12.303123,1.5148207,1.6316167,24.480263,6.703966,4.1802907,7.295636,4.4469275,1.0369356,1.362894,0.4376782,1.0832882,0.22965325,0.590438,0.5982478,6.9635277,0.8962667,1.5645016,1.5563971,JE-TMA-43
JE-TMA-43_scene01_cell3859,0.47129473,2.6801767,5.9025283,1.463948,5.8072615,18.802603,1.9004422,1.9814434,5.234307,9.746327,2.56652,2.7754467,194.87541,0.920617,0.73219407,0.41721007,1.1101654,0.29025766,0.54226977,0.7291649,0.46704173,0.7733102,0.52171844,1.2399894,JE-TMA-43
JE-TMA-43_scene01_cell4263,0.4742997,2.2294815,1.6710947,1.281734,74.38487,8.107499,3.3755596,1.3949016,5.341866,6.709748,1.709396,6.769764,7.4386153,9.914765,3.6427484,0.5626849,7.916516,0.28637716,0.792986,1.3769375,0.6513904,1.1231385,0.8296474,1.2930888,JE-TMA-43
JE-TMA-43_scene01_cell9946,0.39997062,9.433225,4.375092,1.281905,6.9840426,6.5686398,1.8126885,1.5096501,2.9554608,6.3785253,2.1114464,6.4541054,4.043734,2.6944668,1.5934095,0.44044593,1.7261708,0.25832987,0.59418744,0.53764474,0.3014578,2.0633953,0.6369065,1.3372774,JE-TMA-43
JE-TMA-43_scene01_cell8956,0.43332523,4.3195906,4.245674,2.5126553,8.747496,45.09976,1.5010777,1.7733835,1.9383639,8.418148,1.4768528,1.6638633,6.0020146,0.99426895,0.8371,0.41748822,1.215883,0.23810437,0.5839447,0.3628474,3.7811007,0.95835555,1.1317904,1.7500225,JE-TMA-43
JE-TMA-43_scene01_cell8756,0.46621856,3.8452477,2.9755201,1.8962451,2.1901934,21.14293,1.1151483,1.473795,1.3903886,5.36423,1.5782111,3.3235445,65.86211,1.0943025,0.7809857,0.4173453,1.0102267,0.16015255,0.5465915,0.5566447,22.496466,0.7453593,2.2470949,1.2875307,JE-TMA-43
JE-TMA-43_scene01_cell8870,0.4813106,1.7612269,9.333628,1.2378602,3.020384,5.3135886,0.86797756,2.0313535,2.1071007,12.250384,7.05002,6.7977743,27.34418,1.9638404,1.0331472,0.4258197,1.205075,0.2218943,0.5677025,0.5023634,11.403352,0.8605748,6.200436,1.303049,JE-TMA-43
JE-TMA-43_scene01_cell11942,0.40278545,7.946386,3.695014,1.5215402,20.881428,15.842721,1.9857663,1.5501523,3.5479367,6.921588,2.2365944,9.306895,1.02419,1.7381275,1.266256,0.41193953,1.4260767,0.3067842,0.5649466,0.4300937,0.45543128,1.2756561,0.5245472,1.5972854,JE-TMA-43
JE-TMA-43_scene01_cell5696,0.47973654,3.346975,6.913097,1.1973237,3.9134884,5.408417,1.596083,1.8004656,6.3374424,11.563173,1.7569177,9.820442,14.084147,2.0515718,1.0241154,0.42122272,1.2058363,0.28653896,0.6139186,0.49033663,1.0372543,0.870492,0.58969486,1.2501163,JE-TMA-43
JE-TMA-43_scene01_cell5647,0.44129255,3.6362355,3.3037465,1.9887596,3.842193,26.605536,1.5218053,1.8309591,2.6267996,61.69556,5.520293,3.8097086,231.29715,1.0084786,1.0729873,0.40575147,1.2497257,0.26293758,0.5292167,0.53620386,1.7166646,0.7910843,0.7020489,1.2823732,JE-TMA-43
JE-TMA-43_scene01_cell2849,0.38293016,2.033635,3.5087461,2.1965058,3.3683283,45.90153,1.805996,2.353674,2.224716,7.302373,5.4609737,2.6349335,24.306267,0.8657895,0.9961203,0.42142403,1.1980885,0.24579798,0.57719004,0.5004487,0.29772425,0.7570016,0.47894517,1.3940325,JE-TMA-43
JE-TMA-43_scene01_cell10008,0.4205618,7.6748886,2.1148891,1.6615553,4.140385,15.48075,1.3423959,1.6805229,1.290553,5.635526,2.337651,4.098875,24.877884,1.0246054,1.2750674,0.43042535,1.3309488,0.1836575,0.5475099,0.5155726,13.00519,0.8692655,2.1109374,1.5479554,JE-TMA-43
JE-TMA-43_scene01_cell2562,0.48498324,3.647046,2.9985437,1.5455735,2.815001,18.94533,1.2106572,1.5863868,2.9747145,6.965389,2.9958084,3.251879,192.83748,2.2107968,1.21087,0.44957158,1.3402594,0.21836965,0.6330198,0.48266548,0.50163174,1.2485719,0.6546594,1.3679231,JE-TMA-43
JE-TMA-43_scene01_cell8586,0.48343247,4.2208266,2.645671,1.6176245,6.7263503,12.847785,1.0094811,1.1815333,2.949784,11.576843,2.7287288,1.4227033,29.837702,0.95373917,0.9862812,0.45689014,1.1283172,0.21207117,0.55043095,0.23257302,0.20226485,0.7945734,0.3239629,1.2037693,JE-TMA-43
JE-TMA-43_scene01_cell71,0.47527668,0.3978683,4.444996,1.0366117,1.2691443,1.4837509,0.690627,1.2339076,0.7968174,3.3616374,0.60368496,0.79854065,3.7089515,0.85570407,0.7276917,0.41726297,1.0650142,0.13633935,0.70021164,0.45829898,11.132363,0.8632457,3.959633,1.180267,JE-TMA-43
JE-TMA-43_scene01_cell1146,0.4614496,0.4797815,9.803362,1.4229723,1.6300898,18.651524,0.88692397,2.3078423,2.5093005,5.643611,45.287407,3.6426663,1.3568885,0.9381305,0.7287575,0.44530877,1.1012799,0.18658988,0.77586377,0.3863365,2.1168342,0.8855185,1.5730144,1.3352096,JE-TMA-43
JE-TMA-43_scene01_cell7062,0.45434412,3.2929978,2.2741401,3.1454337,16.631157,50.883675,1.5924639,2.32868,2.4991426,92.14238,2.7320516,1.9427036,4.981962,0.8475125,0.8935011,0.4155667,1.243143,0.32109305,0.54361826,0.26887593,0.28919914,0.7747529,0.47300285,1.3581654,JE-TMA-43
JE-TMA-43_scene01_cell1305,0.50932497,3.160262,6.663137,1.1414407,8.422811,5.584578,1.3898294,1.7577895,3.8619292,4.886008,3.86776,5.149283,38.619686,0.9695961,1.0834134,0.46076328,1.0663265,0.3153286,0.8255849,0.39438066,0.7116594,0.93693197,0.98432183,1.2153236,JE-TMA-43
JE-TMA-43_scene01_cell2856,0.50002486,1.9701279,3.9313736,1.4146713,5.125187,6.6833277,0.86842686,1.7464283,1.9869435,6.6091075,5.883582,1.2159585,10.064053,0.84231323,0.7158335,0.42866772,1.2596914,0.25364682,0.63616204,0.74966556,20.13002,1.0336832,5.654818,1.4993545,JE-TMA-43
JE-TMA-43_scene01_cell1897,0.52936083,1.9478965,4.8550606,1.4620214,4.468067,21.36058,1.3906963,1.8337529,3.2185192,7.6622605,2.8838544,4.0510674,47.961514,1.5711607,1.0439373,0.42330453,1.2160232,0.17443131,0.93311614,0.6628999,0.83839524,0.79851675,0.66280544,1.2720733,JE-TMA-43
JE-TMA-43_scene01_cell11664,0.38461167,8.351653,2.0401232,1.9598297,4.607736,31.998394,1.6429329,1.879851,3.250117,3.3290856,2.5344698,7.3489847,0.0,1.2541136,1.1037159,0.43286854,1.2981865,0.29786718,0.6109078,0.4534497,0.24108995,2.709114,0.6652358,1.5522044,JE-TMA-43
JE-TMA-43_scene01_cell8462,0.43430203,9.049057,1.8706896,3.9534206,6.111817,69.51285,1.8231245,2.3315253,2.335701,20.4461,1.5792812,3.3109725,3.906856,0.81579584,1.2318299,0.42337492,1.3967564,0.2966639,0.5735608,0.2910151,0.26909566,0.8949146,0.5842114,1.3682272,JE-TMA-43
JE-TMA-43_scene01_cell12384,0.4213737,11.086345,1.8088895,1.6849216,66.20198,13.709597,1.5527073,1.3884965,3.6410704,13.084492,3.6646593,2.736683,5.6005306,1.3412127,1.4004694,0.43679816,1.0499374,0.29110673,0.608094,0.54633653,0.34632954,1.1069518,0.3960914,1.8376749,JE-TMA-43
JE-TMA-43_scene01_cell2901,0.4040253,2.8636708,4.425099,1.9194021,3.281777,32.626347,1.747322,2.0393178,2.3521738,7.279515,3.3024535,3.3255835,59.38556,1.0476383,0.9657139,0.4266514,1.1976306,0.24429299,0.6239102,0.559069,0.41169885,0.7631824,0.53167623,1.2695167,JE-TMA-43
JE-TMA-43_scene01_cell1486,0.44537824,8.066991,5.277038,1.6046668,16.016924,12.894254,1.4269197,1.9805061,14.82868,7.4224415,6.718723,1.200905,1.5677644,0.98477477,0.8914455,0.43586946,1.1073447,0.21470018,0.6147097,0.41508403,0.9682016,0.90266085,1.1977777,1.2102195,JE-TMA-43
JE-TMA-43_scene01_cell9094,0.42302322,6.883583,1.7164538,3.3427792,8.043393,45.167377,1.9364736,2.6272862,2.0073507,152.41493,2.9421093,2.2383835,3.9872208,0.84140027,0.9617842,0.41549385,1.2791227,0.26658225,0.5492342,0.39297822,3.167099,0.82893556,0.7450218,1.5025865,JE-TMA-43
JE-TMA-43_scene01_cell2357,0.44466263,4.163831,6.7692237,1.0990748,5.6770577,1.2311198,1.3767209,1.5297595,1.7600976,9.810441,1.2365448,1.5995933,1.8065766,0.80231774,0.7787219,0.41786742,1.1415361,0.20630911,0.53783417,0.4631119,0.4095577,0.8616969,0.63248897,1.2514515,JE-TMA-43
JE-TMA-43_scene01_cell7139,0.3947112,3.4599497,2.285491,3.4907668,19.276657,54.973778,1.626599,2.426659,2.5630722,22.441624,1.2633086,12.0972395,11.18808,0.77342945,0.8777146,0.42405507,1.3044751,0.3078876,0.55342996,0.35243753,0.2803057,0.7846859,0.506701,1.3995628,JE-TMA-43
JE-TMA-43_scene01_cell2326,0.55403394,3.3056836,3.5954945,1.2507918,21.12488,11.249949,2.0734234,1.5103822,7.822975,10.887178,1.9322577,2.658544,69.612434,3.002591,1.3741956,0.45708972,1.4028877,0.2604244,0.88628924,0.45442584,0.35335994,0.96544456,0.6184307,1.2104156,JE-TMA-43
JE-TMA-43_scene01_cell5161,0.47342458,3.2530563,2.8463538,1.8091849,7.534867,15.534044,1.9582754,1.749125,3.5844078,19.193893,4.894482,6.3464017,50.873196,1.933081,1.0550592,0.42501047,1.1676023,0.27520603,0.56717587,0.4706621,0.42769504,0.8330508,0.71632975,1.7105082,JE-TMA-43
JE-TMA-43_scene01_cell1710,0.753369,2.3111959,1.648077,1.2413752,12.812903,6.496772,2.2948635,1.3672659,4.4418826,5.647509,1.8028871,6.4465194,0.014495884,47.301144,18.082235,1.4507858,54.256622,1.2502437,4.1970725,1.3089349,0.6019058,0.92631346,1.032451,2.3559637,JE-TMA-43
JE-TMA-43_scene01_cell610,0.48301643,0.5655619,9.672303,1.2248194,2.3058033,5.260277,0.9152354,1.8562742,2.082752,6.076242,5.955498,2.4671214,6.677408,1.023192,0.7120655,0.45285237,1.1171287,0.25211963,0.7724901,0.4503888,2.6826067,0.9386424,1.804773,1.1960886,JE-TMA-43
JE-TMA-43_scene01_cell7639,0.4837854,6.914456,4.1825624,1.6566955,5.398506,27.475918,2.3880124,2.058623,18.724358,11.918656,2.4996893,9.974374,3.5658953,1.0778722,1.0891155,0.40705496,1.2324967,0.26597995,0.53637296,0.2693682,0.27406585,0.76243573,0.60302633,1.4554292,JE-TMA-43
JE-TMA-43_scene01_cell3337,0.42576513,3.554665,6.286388,1.6754092,2.5220845,26.816341,1.5740385,1.8195664,3.3736048,8.804486,4.087654,3.1858184,165.81367,1.2934382,1.0339973,0.42215505,1.2002633,0.2306743,0.75405073,0.6447154,7.9381557,0.80925596,3.8622985,1.3039296,JE-TMA-43
JE-TMA-43_scene01_cell10468,0.3532771,8.484913,5.2841783,1.787867,2.1799726,24.141865,1.973798,2.145256,3.5708003,8.17738,4.804836,12.058162,0.7925279,2.318946,1.4833446,0.43165272,1.5188961,0.29373753,0.5806316,0.5545013,0.4084867,0.8217403,0.5201216,1.4173596,JE-TMA-43
JE-TMA-43_scene01_cell6780,0.44128218,8.658881,1.2527255,2.2588573,10.196821,27.499245,1.3010832,1.886348,4.4607844,12.297508,0.65983087,2.5600104,30.066282,0.9777652,1.252705,0.45025077,1.0211334,0.22605595,0.65371144,0.32753077,0.4473891,0.8494036,0.37652105,1.2352096,JE-TMA-43
JE-TMA-43_scene01_cell6412,0.40609938,4.439247,2.1160374,2.1473713,5.4139657,23.350288,0.97598827,1.3669821,0.82306933,9.1598015,0.56169695,1.0277519,132.61842,0.67172444,1.0911678,0.4108954,1.0669022,0.18743521,0.51575536,0.45240626,0.23471485,0.84024036,0.4211615,1.0520656,JE-TMA-43
JE-TMA-43_scene01_cell365,0.42461827,2.9030135,3.2960327,1.3468618,2.236367,14.171615,1.2399497,1.6045618,2.447571,3.0922287,1.2187532,2.0623178,93.104195,1.5390236,1.1142294,0.42990613,1.1253799,0.19754829,0.82707924,0.3538627,0.53798157,0.83266896,0.44919536,1.0691049,JE-TMA-43
JE-TMA-43_scene01_cell10606,0.6022989,1.489163,5.0154157,1.1981089,2.3526654,2.7715638,1.2484738,1.4051205,3.4462464,8.791469,1.6905745,6.9983206,0.0,39.670036,14.476195,0.85334617,65.163956,0.5694533,2.846052,2.0251064,6.1541743,1.5869209,4.299933,3.036661,JE-TMA-43
JE-TMA-43_scene01_cell3661,0.5061835,2.233072,1.6447322,1.2273047,86.289986,2.5464957,2.282838,1.1732467,4.1994047,5.626384,1.7895025,10.300835,2.3039458,28.868717,15.554077,0.9341841,29.593153,0.28853768,0.99620277,1.127616,0.5473573,1.1758661,0.5896359,1.6968952,JE-TMA-43
JE-TMA-43_scene01_cell6137,0.41339,5.845815,2.3633323,1.8733299,15.889099,11.925644,1.106991,1.4817568,1.2935553,66.27302,0.6929507,11.743262,88.51936,0.64745677,0.9080625,0.4128941,1.0187716,0.2014626,0.5299241,0.43326965,0.35441083,0.8284068,0.5435186,1.1771094,JE-TMA-43
JE-TMA-43_scene01_cell5793,0.49201056,10.307355,1.9832231,1.8147963,19.036749,36.760918,1.5611796,1.7284604,5.735232,15.939492,1.5291259,1.8552516,35.249763,0.8682498,0.9535053,0.40940803,1.262226,0.2562497,0.59995115,0.51172364,0.38827926,0.86747545,1.1510782,1.5686988,JE-TMA-43
JE-TMA-43_scene01_cell9068,0.40672368,2.593057,5.635403,1.403519,5.433603,14.841023,1.423574,2.0144324,4.326613,10.908296,3.7525997,2.0977337,0.0,1.2813859,0.9715712,0.41002855,0.9184014,0.2650003,0.5633889,0.07599117,0.12223024,0.79367685,0.2759786,1.210312,JE-TMA-43
JE-TMA-43_scene01_cell6509,0.35537302,7.344225,1.0163366,2.8216856,7.0331855,36.622433,1.8987963,2.0711613,1.9651955,38.947433,0.641325,2.0333045,4.4727397,0.95934075,1.2984008,0.43425995,1.0732124,0.20255062,0.61517185,0.43425816,0.3235194,0.86005235,0.3818912,1.1819408,JE-TMA-43
JE-TMA-43_scene01_cell12607,0.5306051,3.1671124,3.1306777,1.190251,3.5103095,6.4303327,1.2666317,1.5480821,20.658306,8.688418,0.93588597,7.536781,0.0,51.68572,25.85604,0.43303046,42.785057,0.35206616,3.1932826,0.7452456,0.57244855,1.2601477,1.1659473,2.4706047,JE-TMA-43
JE-TMA-43_scene01_cell5569,0.40505755,7.7909822,2.0551815,1.7389948,47.05084,14.100951,2.2646925,1.5684663,3.7046812,47.125652,1.7195649,2.163275,32.766693,0.79537874,0.9666442,0.41428617,1.2165244,0.30515522,0.5592416,0.6111781,0.3518041,1.3741945,0.72256786,1.2650404,JE-TMA-43
JE-TMA-43_scene01_cell9213,0.38643286,12.838146,1.4572709,2.675172,1.6688476,56.45312,1.5900109,2.3061314,2.089651,72.43231,3.2261355,2.864361,9.90671,1.3986024,0.88661325,0.43786344,1.1040181,0.27574098,0.5908814,0.38620427,2.743817,0.8941543,0.55128765,1.4704247,JE-TMA-43
JE-TMA-43_scene01_cell9339,0.4082613,9.406729,1.68868,3.5309725,6.715713,73.051285,2.0993497,2.321679,1.8174832,117.04403,6.6824512,1.7938807,9.173227,0.78887427,1.0595223,0.43367988,1.3033154,0.28730556,0.56184155,0.29622313,0.9343904,0.85333633,0.61692405,1.6337003,JE-TMA-43
JE-TMA-43_scene01_cell12267,0.40179405,2.7086618,3.3900564,1.2214677,7.61063,1.7174878,1.782697,1.3251106,2.986547,4.699885,0.69439036,9.958538,1.047467,12.417317,6.987556,0.5847945,11.206906,0.33021766,1.0260547,0.49229893,0.44142693,0.77353466,0.5632408,1.7480161,JE-TMA-43
JE-TMA-43_scene01_cell6429,0.46821126,6.989272,3.5768032,2.0320458,33.32855,11.13806,1.573476,2.0992157,2.3854785,180.55815,1.7650068,8.06824,32.635468,0.85780346,0.839635,0.4433241,1.208021,0.28146347,0.593898,0.52433,14.8221855,0.9583399,2.8841224,1.34186,JE-TMA-43
JE-TMA-43_scene01_cell12539,0.55612546,2.4067557,1.8311526,1.2649559,4.710924,3.343512,1.4845809,1.1549823,3.4679034,4.1105433,1.1348686,65.1331,0.0,34.012398,17.781006,0.8039173,32.792084,0.37744328,2.1967595,0.84872323,0.41563606,2.0338707,0.9971963,3.1087027,JE-TMA-43
JE-TMA-43_scene01_cell576,0.48429805,0.54905707,10.727217,1.0722363,1.4897014,5.065756,0.77346176,1.8375207,1.740927,7.7556257,1.9813948,2.2190912,1.2056966,0.8836079,0.8761221,0.41025305,1.1331578,0.22391587,0.69797313,0.48397413,6.2785296,0.8502551,4.8425884,1.1934435,JE-TMA-43
JE-TMA-43_scene01_cell8584,0.42376515,6.00885,3.7121463,2.133082,3.912783,46.923374,2.1765316,2.1872907,4.5902486,20.908476,3.8618872,9.593331,15.389452,1.1309171,1.0126567,0.40913633,1.3206145,0.2483065,0.54940593,0.29340222,0.23105456,0.8068314,0.5474535,1.26117,JE-TMA-43
JE-TMA-43_scene01_cell7142,0.3745083,5.32865,1.4767877,1.0365875,20.460733,10.355323,3.0030007,1.3503838,4.2962003,3.746495,2.003023,2.073748,2827.309,1.9023979,1.3031741,0.41884944,1.1073658,0.31399512,0.59133524,0.33527207,0.4622539,0.8126064,0.42580846,0.83079135,JE-TMA-43
JE-TMA-43_scene01_cell8998,0.5106817,4.029102,7.8771973,1.2390715,7.5675216,5.548688,1.8355374,2.128655,7.2314553,13.120618,2.020888,6.0443773,3.2666388,2.122876,1.4399008,0.44437277,1.4148645,0.28419507,0.5969934,0.3204686,0.49363992,0.81985664,0.833507,1.5034662,JE-TMA-43
JE-TMA-43_scene01_cell3490,0.5992847,2.7790606,1.7351593,1.2515249,6.8065825,2.021508,1.561511,1.3700448,3.5327573,20.91595,1.3762064,13.282423,14.778216,36.078983,14.257179,0.9527352,35.0625,0.29381198,1.4990506,0.77471817,13.019929,0.960529,3.1767642,1.5996463,JE-TMA-43
JE-TMA-43_scene01_cell9434,0.4220837,2.9834552,7.008424,1.281212,5.8232055,4.0704813,1.3961186,1.5544207,2.4227524,9.456667,1.8945273,2.565895,18.004793,1.6904659,1.1744324,0.42896172,1.2431604,0.2596053,0.5360101,0.36324388,0.24650532,0.8079696,0.5522601,1.7283837,JE-TMA-43
JE-TMA-43_scene01_cell9230,0.3948207,15.268167,1.8013611,2.4623203,2.4950666,36.039104,1.1917207,1.6240991,2.0395367,20.548458,2.8358588,2.4442775,6.546075,0.84490204,1.2564002,0.43904313,1.2192427,0.24807574,0.5452371,0.40563866,0.35565808,1.2538686,0.6914355,1.6262032,JE-TMA-43
JE-TMA-43_scene01_cell10969,0.69955784,2.6787906,3.7921107,1.1869138,3.2496293,4.013743,1.3882788,1.4788321,3.3019443,8.2808485,1.6289474,8.640817,0.44093373,22.82275,11.310289,1.661474,51.13618,1.075371,3.0661182,1.2499255,1.0339732,1.078072,2.1341212,2.5681946,JE-TMA-43
JE-TMA-43_scene01_cell10240,0.37703812,5.018553,1.6390566,1.7517911,3.0937834,14.042244,0.9334534,1.3069177,0.9219673,6.445714,1.5277561,2.335431,2.7532482,0.8193011,0.86576444,0.42512998,1.1655964,0.21518745,0.52398056,0.501442,0.35485262,0.7314427,0.30234697,1.474472,JE-TMA-43
JE-TMA-43_scene01_cell6697,0.37630603,5.947737,1.4679039,2.0733337,10.314555,25.03446,1.6300551,1.6063974,2.2715938,37.82279,1.1940495,2.0505867,22.5861,0.8296344,0.8483867,0.4066181,1.181865,0.22056372,0.53067684,0.315952,0.24363442,0.8530266,0.4130488,1.3398466,JE-TMA-43
JE-TMA-43_scene01_cell2390,0.54406625,3.5546865,4.060011,1.3743979,13.198376,12.993263,1.5741566,1.6496487,5.695729,7.1195803,1.8225077,4.891851,276.26706,2.248795,1.1529987,0.4416722,1.2986549,0.2444097,0.85583586,0.5254443,0.32489747,0.9338637,0.6515908,2.4268014,JE-TMA-43
JE-TMA-43_scene01_cell3783,0.4541994,2.1001947,4.598655,1.6675647,5.4988213,19.806074,1.2239498,1.5854809,2.693614,11.918722,2.481047,3.3926806,541.7746,1.4702489,1.0007459,0.4150073,1.2230376,0.23268768,0.58311224,0.7172209,0.35324293,0.76298106,0.5514353,1.3137345,JE-TMA-43
JE-TMA-43_scene01_cell12399,0.3749248,5.9618225,3.8958573,1.2620777,3.1882095,5.4487066,1.244074,1.9350871,1.8822428,9.605394,4.500337,10.110958,10.71156,2.290534,1.4979559,0.48791513,1.5070809,0.26019794,0.5786812,0.40627253,2.9487965,0.8042941,0.5424874,1.880063,JE-TMA-43
JE-TMA-43_scene01_cell4875,0.9511417,11.598965,4.092241,2.241901,15.363856,36.668846,2.3451688,2.7917867,10.958662,40.01148,3.5388987,40.385117,995.6757,1.4721476,0.026499914,0.44162372,2.799254,0.5238894,0.6429785,3.0012062,2.9300563,1.7668811,2.4351285,2.6087623,JE-TMA-43
JE-TMA-43_scene01_cell8130,0.3995436,5.6441092,1.5056221,3.3258312,8.83992,59.156204,1.9215145,2.4428852,1.7349874,8.476377,2.6930122,1.8026332,0.0,0.7770004,0.8894075,0.4033478,1.2827476,0.2543133,0.526962,0.26888153,0.3207619,0.7921163,0.542444,1.3995279,JE-TMA-43
JE-TMA-43_scene01_cell12883,0.33364886,5.726104,3.807231,1.5504395,3.62755,10.585698,1.2532821,2.171018,2.2484288,8.619717,1.5780549,0.5068963,3.657647,2.4104183,1.8177419,0.47610268,0.4373881,0.29994366,0.60436714,0.014861375,0.17103584,0.7941612,0.11640389,0.17940418,JE-TMA-43
JE-TMA-43_scene01_cell715,0.5131407,2.2435136,6.7949443,1.126822,4.797698,4.863628,1.1517643,1.661513,2.7565792,5.6307783,2.087894,3.1695561,4.4730587,0.9444235,1.0525203,0.41549724,1.1406966,0.26361966,0.85570645,0.46581504,0.46663958,0.86964244,0.8180573,1.1667578,JE-TMA-43
JE-TMA-43_scene01_cell6222,0.35342333,6.799295,1.0334934,2.1383705,5.783127,30.533354,1.4946434,1.8269107,1.6825017,98.21273,1.8212128,0.7754078,4.047703,0.9243504,1.1397128,0.41736105,0.6087262,0.21491003,0.5501861,0.08492896,10.655671,0.89186674,0.6106965,0.8270255,JE-TMA-43
JE-TMA-43_scene01_cell1321,0.4794272,4.7789683,3.7618544,1.5938551,2.8538966,23.258335,1.2294031,1.9957237,2.5216997,5.1341205,9.837263,3.6270592,18.519714,1.1856015,1.080902,0.4096858,1.1681964,0.2089627,0.6518119,0.3733591,0.42274067,0.7961758,0.59145033,1.1794652,JE-TMA-43
JE-TMA-43_scene01_cell9371,0.39715934,6.0840387,2.7523625,1.7117823,3.5797052,26.410946,1.8487568,1.9961952,3.481852,35.752037,2.0783224,3.9473085,1292.4669,1.1237808,1.2664169,0.45658213,1.1470397,0.27052304,0.6109868,0.27047884,0.59294033,1.0584583,0.43281534,1.5565819,JE-TMA-43
JE-TMA-43_scene01_cell1839,0.41387194,2.0061119,5.4624805,1.3096269,4.958035,10.886035,1.1222655,1.7584867,2.1614568,3.064358,1.1219999,1.3226323,0.5993274,0.62042606,0.65138465,0.4303384,0.7786734,0.19343324,0.5420915,0.22444186,0.3135205,0.84143203,0.5154451,1.2870562,JE-TMA-43
JE-TMA-43_scene01_cell10611,0.39355436,6.7121263,1.6601048,2.619108,12.319578,30.547882,1.4834131,1.8101754,1.967064,49.93251,2.034689,1.5972722,7.253635,0.85725254,0.96515614,0.41203213,1.0960228,0.20397311,0.5598144,0.5697518,27.794466,0.7936297,3.029085,1.5565156,JE-TMA-43
JE-TMA-43_scene01_cell2674,0.45416906,2.9697304,4.6347246,1.418505,5.972035,14.292213,1.6582526,1.6765857,7.2756257,9.688867,2.3409433,2.2652497,208.99683,2.142007,1.1966368,0.44041258,1.2510902,0.22126164,0.6720275,0.4423197,0.3541448,0.774857,0.57700086,1.2648638,JE-TMA-43
JE-TMA-43_scene01_cell6905,0.46449664,4.7032437,3.3457136,1.6327219,4.1912656,19.756594,1.7105981,1.5897117,2.9810088,27.25676,2.3346164,5.9509068,869.00104,0.9448519,0.91580504,0.41282895,1.1522098,0.22765797,0.546871,0.3766021,0.4953664,0.75363606,0.57683885,1.1997018,JE-TMA-43
JE-TMA-43_scene01_cell9511,0.4771806,4.5676165,4.4126425,1.4309833,9.987947,11.203317,2.4045675,1.7545974,9.264339,11.117438,2.6932282,3.7880938,9.180818,2.2919846,1.6332468,0.44346794,1.5452657,0.28952774,0.5789497,0.51746416,0.51676583,0.9643867,0.91710687,1.4681636,JE-TMA-43
JE-TMA-43_scene01_cell4938,0.46527615,2.7616575,4.402646,1.7926427,6.4398727,32.96755,1.9053042,2.1535373,3.8555079,9.439714,3.933499,2.833211,50.98583,1.5812205,1.0708995,0.42003393,1.1341506,0.27546215,0.6131871,0.5886663,0.6453823,0.7683099,0.82415557,1.5198174,JE-TMA-43
JE-TMA-43_scene01_cell11757,0.4737836,5.669411,3.765978,1.9508109,4.125866,39.846615,1.9269307,2.4140325,5.1671863,6.2589436,7.382185,4.7023625,0.0,1.3997802,1.0712055,0.4393408,1.3698096,0.3197455,0.5946257,0.51303077,0.27253637,0.8193212,0.46203035,1.6538678,JE-TMA-43
JE-TMA-43_scene01_cell4419,0.46043125,1.955348,3.9690588,1.8689007,4.8406124,24.781633,1.710292,1.9469528,2.8566504,25.16357,2.801437,2.6616292,67.70491,1.3722458,0.97791797,0.41623726,1.2471948,0.24448977,0.5751492,0.7146968,0.49357855,0.76768965,0.6467823,1.2994852,JE-TMA-43
JE-TMA-43_scene01_cell6771,0.44822994,8.619787,2.0991013,2.2178898,3.9016874,24.247444,1.3991325,1.5756443,1.4619718,12.889292,1.5324223,1.2395499,11.716112,0.7460446,0.9546639,0.42633832,1.1265116,0.22573537,0.53264356,0.35927314,0.27902406,1.1029656,0.54259455,1.0675064,JE-TMA-43
JE-TMA-43_scene01_cell10513,0.42068243,27.867426,4.2821317,1.6673177,2.7939858,30.435654,1.7406508,1.8770144,2.2470841,8.690406,7.496807,6.8523564,66.645706,2.8335757,1.9238979,0.4338871,1.5716298,0.254139,0.5553192,0.64690584,5.027361,1.0295908,1.3242196,1.4225571,JE-TMA-43
