,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene03_cell1170,0.39971432,0.1048153,0.24185681,0.79262125,0.31021044,0.16839486,0.13872191,0.66025984,0.3980778,0.3549433,0.32859144,0.043973114,0.014503287,0.07213393,0.99665046,0.71999675,0.32199726,0.92946935,0.11220523,0.06085304,0.6657728,0.81701267,0.16045196,0.23185387,JE-TMA-41
JE-TMA-41_scene03_cell4077,0.37199908,0.049363285,0.24688262,0.73362094,0.1564836,0.2350424,0.19909886,0.6201082,0.4658081,0.47813353,0.08338743,0.0021312742,0.017353993,0.08519249,0.37664574,0.8512645,0.034291435,0.91350836,0.13959892,0.018003926,1.0478971,0.69095707,0.12606658,0.19915523,JE-TMA-41
JE-TMA-41_scene03_cell2475,0.4529396,0.037115075,0.24387082,0.7378383,0.27658057,0.29862046,0.20583105,0.686726,0.65444475,0.57330614,0.5235095,0.06542431,0.018117456,0.08204614,1.1414077,0.7652319,0.041334588,1.382117,0.150511,0.07195763,0.16545442,0.6296195,0.25182843,0.24280658,JE-TMA-41
JE-TMA-41_scene03_cell81,0.38523242,0.007272659,0.2562566,0.77451843,0.18367742,0.30129907,0.43590534,0.7753741,1.1330878,0.62274396,0.39688963,0.01892116,0.039880916,0.060404893,0.40144494,1.2127316,0.000709886,0.55332273,0.2794026,0.018672114,0.9448876,1.0101225,1.6897484,0.15103555,JE-TMA-41
JE-TMA-41_scene03_cell2733,0.44892585,0.040179327,0.24613692,0.78042424,0.2743387,0.28995427,0.15838355,0.7112485,0.82483655,0.5366249,0.4248306,0.17140031,0.06578904,0.08455496,1.3139321,1.4655174,0.04407254,1.7047101,0.18893413,0.12526183,0.048217237,0.81524944,0.29114163,0.22328766,JE-TMA-41
JE-TMA-41_scene03_cell4334,0.43634927,0.067373,0.23259859,0.6934997,0.3329724,0.18662588,0.137451,0.61487484,0.547416,0.4144571,0.2568699,0.074699596,0.04233369,0.076601654,0.7060768,1.6801172,0.03331369,1.6621367,0.14266302,0.032031223,1.2699674,0.87930465,0.39918426,0.36857226,JE-TMA-41
JE-TMA-41_scene03_cell1758,0.41751692,0.08920793,0.25012192,0.8398634,0.14694591,0.2759468,0.23478071,0.70460564,0.5634709,0.5736551,0.7935322,0.16833845,0.045101885,0.07926418,0.58966225,1.5196857,0.049043518,1.0493094,0.18022668,0.061133254,0.84681886,0.83291125,0.4270907,0.22851364,JE-TMA-41
JE-TMA-41_scene03_cell3563,0.43668628,0.037175987,0.24421509,0.74459153,0.23867933,0.30433297,0.48679405,0.7135145,0.6284352,0.6151312,0.40353054,0.007432904,0.022039901,0.09464475,0.9620103,1.329664,0.024122875,1.974366,0.28951633,0.010116055,2.0992587,0.6667383,0.14143504,0.9227416,JE-TMA-41
JE-TMA-41_scene03_cell900,0.5216259,0.07490222,0.27157518,0.878503,0.28482252,0.37024894,0.20660852,0.7821992,1.2002531,0.691942,0.611673,0.13998313,0.018649304,0.069508694,0.24922855,0.6681685,0.027615521,0.41488385,0.28293285,0.03325139,0.3966811,1.1398522,1.0191153,0.38638946,JE-TMA-41
JE-TMA-41_scene03_cell2058,0.4077381,0.028730508,0.2432489,0.7018276,0.087637655,0.2625875,0.25757122,0.6419483,0.25771415,0.46309274,0.36547434,0.003574092,0.0076630292,0.0650095,0.2507592,1.2157387,0.1394222,0.5981958,0.12787546,0.04334864,0.273446,0.6486604,0.37708864,0.12597209,JE-TMA-41
JE-TMA-41_scene03_cell698,0.44817093,0.038099483,0.22934781,0.6766539,0.2187122,0.16683362,0.10917743,0.63166344,0.8942843,0.28486544,0.18273053,0.007191131,0.0038114644,0.07297777,0.72084033,2.2148252,0.030931331,1.1671611,0.12629548,0.045723777,0.089753896,0.7421166,0.17282516,0.1977333,JE-TMA-41
JE-TMA-41_scene03_cell3689,0.37765595,0.08841177,0.2670318,0.79653364,0.147469,0.30576795,0.34283042,0.69228363,0.8690801,0.504616,0.51853186,0.010761744,0.034345593,0.07748223,0.2446209,0.56934893,0.018040383,0.43452552,0.26750576,0.058436774,1.2827088,0.7927425,0.55600667,0.21444772,JE-TMA-41
JE-TMA-41_scene03_cell2609,0.44106045,0.053028468,0.24439073,0.7770449,0.2474465,0.2781899,0.16996194,0.7560782,0.8253853,0.5776041,0.38088143,0.09500249,0.04029046,0.08779635,0.7845958,1.008606,0.039971694,0.96050096,0.1231102,0.13600214,0.13034116,1.0429285,0.17446628,0.23252095,JE-TMA-41
JE-TMA-41_scene03_cell2720,0.3861228,0.067248575,0.23434073,0.784961,0.052233238,0.19425566,0.17312372,0.61658156,1.2056668,0.45221558,0.35433978,0.11328296,0.03000826,0.07710774,2.2179413,0.88153374,0.047932237,1.4917787,0.28623176,0.09052034,0.9695529,0.41637343,0.1774408,7.6759815,JE-TMA-41
JE-TMA-41_scene03_cell1729,0.37464884,0.031960074,0.24407436,0.7705187,0.047179822,0.2482622,0.1338869,0.66375744,0.36154765,0.37868157,0.5042701,0.03475882,0.013219251,0.078776255,0.5187126,0.5300702,0.03271954,0.6392825,0.18927662,0.048238184,0.71397126,0.91695064,1.312033,0.22911644,JE-TMA-41
JE-TMA-41_scene03_cell2957,0.3638091,0.034142848,0.23577064,0.76970875,0.049722984,0.2656663,0.6483356,0.67694455,0.49361688,0.54938567,0.7958823,0.0070371097,0.020046677,0.07121102,0.5177346,0.65340364,0.029480893,1.4717355,0.27815852,0.026552984,0.036950406,0.6990645,0.28565717,0.21144411,JE-TMA-41
JE-TMA-41_scene03_cell1418,0.35071614,0.029029679,0.24097158,0.7512686,0.16561891,0.19690603,0.26973867,0.6507286,0.27160746,0.36200258,0.40285024,0.0041983263,0.011625891,0.064764,0.37315804,0.5540335,0.035575695,0.34311762,0.27681413,0.036803696,1.1675307,0.8932356,0.42127463,0.22675797,JE-TMA-41
JE-TMA-41_scene03_cell210,0.37519604,0.04873527,0.23496337,0.75123143,0.13809524,0.2270207,0.106259614,0.6469168,0.5357075,0.43396688,0.6468602,0.008342118,0.024477523,0.08942635,0.5036734,1.2170184,0.033683002,0.97487766,0.17838724,0.058061093,0.6602187,0.6763587,0.7224236,0.16792464,JE-TMA-41
JE-TMA-41_scene03_cell4409,0.34971306,0.3186642,0.2485171,0.740906,0.18916641,0.30978662,0.2015289,0.67032385,0.94955564,0.50910646,0.17756356,0.009888171,0.08217519,0.071573235,0.27079302,0.47230724,0.03577246,0.8336574,0.22271341,0.029499713,0.5667928,1.0255104,0.65549666,0.2221035,JE-TMA-41
JE-TMA-41_scene03_cell1506,0.33287305,0.192265,0.25384855,0.70627546,0.14041346,0.17592856,0.10413777,0.5917273,0.1579563,0.42169115,0.46701732,0.00085954444,0.044163547,0.07505997,0.2886957,0.21911553,0.022380874,0.1348882,0.09903914,0.04048664,0.9428458,0.5471698,0.14198022,0.10190169,JE-TMA-41
JE-TMA-41_scene03_cell2926,0.30978772,0.021549927,0.23793153,0.69673663,0.14297678,0.21510252,0.10970542,0.5753587,0.38886482,0.30623776,0.013154472,0.014861764,0.047636144,0.07382253,0.16526058,0.25694236,0.032321263,0.15242901,0.12347999,0.022249557,0.03465263,0.4570137,0.25726208,0.14567828,JE-TMA-41
JE-TMA-41_scene03_cell1542,0.38159227,0.031401448,0.2388506,0.6854208,0.35122675,0.20454279,0.2499335,0.6157668,0.3674958,0.41151607,0.38235033,0.004175131,0.017328596,0.06917071,0.18171124,0.2039579,0.029930228,0.21211107,0.21615954,0.0086094085,0.12331012,0.4526378,0.38661188,0.32231233,JE-TMA-41
JE-TMA-41_scene03_cell3160,2.9206667,0.0463646,0.24352999,0.6955209,0.0957165,0.25071558,0.448438,0.61401546,0.5327886,0.48345026,0.02615126,0.003235646,0.02404009,0.073419034,0.19881034,0.45960057,0.029565716,0.27564728,0.39415827,0.04479239,0.9009493,0.6932666,0.164351,0.15581639,JE-TMA-41
JE-TMA-41_scene03_cell759,0.42604312,0.036948647,0.25195697,0.754822,0.24299017,0.35207617,0.14887619,0.72923917,0.633653,0.6822097,0.4096723,0.0034703535,0.010411558,0.091612734,0.34822965,1.4144223,0.027902033,0.8457129,0.30919498,0.018578509,0.15870471,0.7953655,1.1733371,0.21419898,JE-TMA-41
JE-TMA-41_scene03_cell1111,0.39915803,0.099472106,0.25588003,0.8015926,0.29312864,0.27576268,0.2398358,0.76285297,0.6734839,0.5369756,0.4846832,0.0122611355,0.018522657,0.0694829,0.26623333,0.77926946,0.026666302,0.29001257,0.15022632,0.06044977,1.1641657,0.90765035,0.21518554,0.18775745,JE-TMA-41
JE-TMA-41_scene03_cell1980,0.4161673,0.06680596,0.24261338,0.7121872,0.2914189,0.2175021,0.63336235,0.6681936,0.8961491,0.4403487,0.36049068,0.0021038516,0.045892693,0.06821264,0.3152725,0.5252418,0.024877278,0.5154104,0.16376424,0.019934569,0.41425803,0.5303788,0.32661316,0.36028367,JE-TMA-41
JE-TMA-41_scene03_cell4557,0.4389143,0.085245535,0.24072447,0.7985066,0.15061568,0.2478706,0.29901055,0.63339496,0.82823247,0.5540542,0.7025118,0.23809305,0.09049957,0.09517525,1.9011683,2.8457825,0.077209175,2.605291,0.26759377,0.028652502,0.6417378,0.96570253,0.113770746,0.19831285,JE-TMA-41
JE-TMA-41_scene03_cell288,0.3889538,0.044677127,0.25835618,0.72861165,0.10918821,0.22157761,0.43499023,0.63180393,0.54271,0.4000209,0.48224315,0.0025652424,0.01719697,0.08450455,1.0073154,1.4871708,0.027790098,0.5667489,0.1774277,0.04993208,0.043742202,0.9074317,0.1503032,0.1857357,JE-TMA-41
JE-TMA-43_scene03_cell3696,0.4792087,0.28628775,0.8473305,0.75047356,0.07064359,0.049628362,0.57644445,0.6348552,0.58361,0.14892039,0.28079402,0.20286007,2.5046387e-05,0.2491319,1.475653,0.15414056,0.6398371,0.50002444,0.3201732,0.30233264,0.34791648,0.58813643,0.17164028,0.53557926,JE-TMA-43
JE-TMA-43_scene03_cell2993,0.6779724,0.1551235,0.8093114,0.71069676,0.05882229,0.07005907,0.38526398,0.6524526,1.1769543,0.33516902,0.24661663,0.3811731,0.00087971863,0.17387728,2.631321,0.7548874,0.3559453,0.51967824,0.43738526,0.3513392,0.24152358,0.9590943,0.59754467,0.5774788,JE-TMA-43
JE-TMA-43_scene03_cell638,0.6293359,0.116017625,0.7713101,0.702154,0.057006218,0.060862526,0.39030662,0.632044,1.384108,0.106237836,0.35336453,0.46779424,0.0001513068,0.3311375,3.1242416,0.35431296,1.2202854,0.64189744,0.57759684,0.4260073,0.27229226,1.0810933,0.66606075,0.64687866,JE-TMA-43
JE-TMA-43_scene03_cell1164,0.530986,0.5772265,0.7548817,0.7093328,0.08652304,0.049593624,0.3108334,0.58839947,1.4824691,0.26622373,0.18037999,0.48039097,4.1676576e-05,0.09097256,6.9481673,0.9184225,2.5568025,1.0163655,0.35485262,0.08595898,1.8353539,0.6991888,0.15856911,0.49833956,JE-TMA-43
JE-TMA-43_scene03_cell701,0.5115132,0.063747406,0.8926085,0.767065,0.023562787,0.06934016,0.47015497,0.7725933,1.2125077,0.40185592,0.52542704,0.5421437,0.0008169147,0.14354381,0.9379139,0.27065593,0.33404496,0.2621548,0.42527878,0.296291,0.5671848,1.4568968,2.122948,1.1434921,JE-TMA-43
JE-TMA-43_scene03_cell4484,0.5818195,0.27492365,0.75786567,0.6938062,0.13269645,0.060689833,0.35650176,0.63361406,1.0000061,0.6436297,0.31810325,0.58964115,0.00078953226,0.14323746,4.1739798,0.38787687,0.34020177,0.7028667,0.33506042,0.4246271,1.1887983,0.64764696,0.33268708,0.5834135,JE-TMA-43
JE-TMA-43_scene03_cell3414,0.49061626,0.08517982,0.7489824,0.6643285,0.13536248,0.046962902,0.27731463,0.58830816,0.65887,0.1580167,0.31405935,0.31136063,4.034804e-05,0.40066394,2.4895945,0.7792891,0.29402184,0.34860882,0.14035062,0.2549908,2.515177,0.9472744,0.26381817,0.57500356,JE-TMA-43
JE-TMA-43_scene03_cell1140,0.5599923,0.25931102,0.7476718,0.68463147,0.06279988,0.041637283,0.3508647,0.5822841,0.74069005,0.08207809,0.17314619,0.34562525,2.1378992e-05,0.31341103,3.0247555,0.4292756,0.528332,0.40609726,0.38551795,0.4401597,0.43328255,0.73140585,0.17984068,0.7314808,JE-TMA-43
JE-TMA-43_scene03_cell4350,0.6784005,0.09684077,0.7946297,0.7181,0.06519038,0.06430667,0.3666971,0.6510619,1.3889219,0.34853646,0.68045783,0.5295826,0.0007070728,0.17330387,1.6952195,0.28185624,1.3432326,0.32761857,0.8932093,0.46214324,0.46967414,0.84823,0.6595201,0.74890065,JE-TMA-43
JE-TMA-43_scene03_cell2735,0.46347198,0.14109288,0.7083836,0.67987716,0.110763304,0.047052696,0.32529524,0.59373623,0.8152435,0.37616527,0.19871713,0.525514,0.00056479784,0.14969894,2.703604,0.3607086,0.36523104,0.208065,0.13326766,0.18073317,0.071935676,0.4196596,0.1744605,0.525363,JE-TMA-43
JE-TMA-43_scene03_cell91,0.48847088,0.11698293,0.79760486,0.71520996,0.065477505,0.057214092,0.5841147,0.6589114,0.69964796,0.10534811,0.22243598,0.18169256,0.0026397519,0.15181889,2.476732,0.29892686,0.32844007,0.51884395,0.56910443,0.33432752,0.23837876,0.87073696,0.46995914,0.6193967,JE-TMA-43
JE-TMA-43_scene03_cell4225,0.4608894,0.24452914,0.78136027,0.7137957,0.08346246,0.057128202,0.7937075,0.6430769,0.44234806,0.46789673,0.31631526,0.37810397,0.00040307597,0.1442045,1.007369,0.1743541,0.43665254,0.34353507,0.5181286,0.3730323,0.98095495,0.6854412,1.1102841,0.6989423,JE-TMA-43
JE-TMA-43_scene03_cell2780,0.551312,0.51332873,0.7559307,0.69412094,0.049411673,0.047886316,0.40245593,0.60943145,0.7206659,0.09596816,0.14468524,0.27529725,0.0002880648,0.16473386,3.8181596,0.32340613,0.7747251,0.24844073,0.28316322,0.80780035,0.601592,0.77993315,0.19730264,0.5580809,JE-TMA-43
JE-TMA-43_scene03_cell2614,0.4996199,0.07123432,0.7198484,0.66296315,0.124892406,0.04037461,0.39204308,0.5936753,0.6097212,0.071743146,0.12280748,0.2302994,1.2616008e-05,0.13515474,2.2706614,0.27714288,0.3073185,0.19433899,0.22096947,0.15207736,0.13977239,0.7461687,0.17783679,0.49795654,JE-TMA-43
JE-TMA-43_scene03_cell4844,0.60505515,0.2543959,0.7408359,0.6799927,0.39187768,0.08962313,0.28815937,0.6004799,0.7165087,0.16463524,0.78926706,0.4666037,0.010063092,0.15368721,11.404639,0.9942725,0.3375139,1.2175012,0.28249148,0.3638916,0.38130602,1.0835342,0.31851166,0.5000908,JE-TMA-43
JE-TMA-43_scene03_cell5246,0.5520606,0.13657083,0.74019545,0.6753787,0.2358583,0.045448784,0.336574,0.6046802,0.7397034,0.41296914,0.12562373,0.49060333,6.191301e-05,0.13420388,9.311052,0.26923952,0.3931218,0.642376,0.45557043,0.2078182,0.17134978,0.74280936,0.31612247,0.6279777,JE-TMA-43
JE-TMA-43_scene03_cell2174,0.52615505,0.4403916,0.7335265,0.6772399,0.11467048,0.04517528,0.28730902,0.57299244,0.8815217,0.11607162,0.10262227,0.37414497,0.00020630287,0.14616047,5.403548,1.0642581,0.3339648,0.9310385,0.1760723,0.21665284,0.90222216,1.202502,0.3179717,0.5836951,JE-TMA-43
JE-TMA-43_scene03_cell3372,0.54175633,0.11967546,0.81034523,0.73320264,0.1523703,0.049552567,0.31371608,0.62112814,0.48665246,0.14788708,0.21253619,0.17236547,0.0,0.16169347,2.7430224,0.46918607,0.2859355,0.33424127,0.22236133,0.2101755,0.2689774,0.922795,0.23053631,0.52829593,JE-TMA-43
JE-TMA-43_scene03_cell3817,0.49806467,0.124064445,0.74188197,0.67676336,0.049629368,0.077817194,0.28639254,0.57718927,0.9226448,0.8576324,0.34089178,0.32639104,5.3953954e-05,0.12550405,0.51131827,0.4094844,0.36678013,0.8916358,0.20989537,0.20624039,0.53559375,0.73381263,0.9550101,0.73831093,JE-TMA-43
JE-TMA-43_scene03_cell523,0.6264122,0.091969036,0.73961884,0.6825143,0.073248096,0.060199756,0.61020046,0.6043424,0.5675909,0.19160824,0.33769152,0.3507468,0.00010981459,0.13534248,1.3372196,0.38276026,0.34584418,0.34844926,0.36181608,0.3629251,0.5615882,0.5908013,0.56706375,0.6289755,JE-TMA-43
JE-TMA-43_scene03_cell1293,0.4897063,0.10876215,0.77461356,0.7037627,0.028222349,0.03890366,0.6311804,0.6453958,0.35355568,0.059917707,0.17310798,0.119958766,0.0002801385,0.1520478,1.763718,0.14356995,0.3868894,0.3411491,0.685538,0.3469161,0.41214484,0.77627695,1.6600038,0.5375036,JE-TMA-43
JE-TMA-43_scene03_cell3240,0.3676012,0.033938996,0.74508053,0.69592917,0.065543,0.027480587,0.31033707,0.5821705,0.12097909,0.02576888,0.069419436,0.24505354,0.0,0.15146147,0.52793473,0.089553565,0.31882218,0.053049095,0.2101318,0.0837729,0.14777507,0.37031025,0.73331994,0.6064272,JE-TMA-43
JE-TMA-43_scene03_cell661,0.4144107,0.109345615,0.70996046,0.66293204,0.10040574,0.042763215,0.2553006,0.5599508,0.31739017,0.1751281,0.2727982,0.27821174,6.0439965e-05,0.13515608,2.7842116,0.30911702,0.3156269,0.38191256,0.1359495,0.31597766,0.21500497,0.6000911,0.12932262,0.54196405,JE-TMA-43
JE-TMA-43_scene03_cell839,0.36522055,0.043556195,0.7565576,0.699404,0.05109601,0.04815607,0.5549807,0.62248385,0.7349659,0.056554068,0.27512768,0.27535167,3.29509e-06,0.15361513,0.8912606,0.10488922,0.35423723,0.047268096,0.16095799,0.23534271,0.26965955,0.46167853,0.78573596,0.57195103,JE-TMA-43
JE-TMA-43_scene03_cell4717,0.6694348,0.18846186,0.8414239,0.7506045,0.09184069,0.063486576,0.3697889,0.6960446,1.2722607,0.31757945,0.41344953,0.5299231,2.2305226e-06,0.18280771,3.2635128,0.6028801,0.32924432,0.57591426,0.5420615,0.4022126,1.9266713,1.071626,0.6047534,0.5817305,JE-TMA-43
JE-TMA-43_scene03_cell834,0.61994004,0.12457622,0.8280743,0.74167305,0.080744684,0.052393217,0.34544176,0.6337837,0.82795537,0.10991893,0.2895533,0.3448541,6.1018432e-05,0.15956336,4.0149307,1.2162104,0.32786983,0.80197906,0.2922763,0.29575908,0.25532216,1.0962355,0.2306454,0.5554643,JE-TMA-43
JE-TMA-43_scene03_cell4026,0.52375066,0.12831295,0.7769305,0.7026594,0.05119227,0.054820284,0.3495379,0.61827123,0.6903007,0.22175618,0.30631274,0.38079524,0.00033078608,0.13577326,1.6674685,0.21105033,0.31807873,0.31401658,0.47522202,0.39974314,0.19507565,0.8126171,0.86765,0.5719605,JE-TMA-43
JE-TMA-43_scene03_cell79,0.51774544,0.08196394,0.770722,0.7119617,0.08408001,0.038860116,0.32746506,0.5938663,0.5674356,0.07044806,0.1306453,0.18907991,0.0018015365,0.15568356,4.6738296,0.43645608,0.32466602,0.4065565,0.40980348,0.22180247,6.970403,0.7044065,0.09971662,0.502154,JE-TMA-43
JE-TMA-43_scene03_cell5124,0.44301498,0.6608204,0.72577137,0.6750697,0.07529855,0.04112501,0.26575774,0.57995665,0.5470391,0.060489506,0.07493882,0.17383757,0.0,0.14221555,1.8021544,0.09401137,0.3039192,0.319721,0.19780341,0.24730144,0.13487235,0.44796142,0.23721538,0.48145375,JE-TMA-43
JE-TMA-43_scene03_cell470,0.5088881,0.30374688,0.7816273,0.71442866,0.083465435,0.047274422,0.324505,0.5953582,1.0008492,0.1584893,0.29091403,0.43978292,0.0009049805,0.17856687,9.787694,0.3285991,0.34812352,0.9755528,0.19961855,0.2852257,0.23458515,0.7118341,0.15771134,0.52179587,JE-TMA-43
JE-TMA-43_scene03_cell4295,0.48178053,0.11969146,0.796388,0.7236744,0.06501335,0.041292056,0.45259327,0.6421389,0.65448123,0.1549635,0.2230863,0.28688836,1.9831656e-05,0.14461905,1.6093843,0.33274052,0.3299322,0.6716665,0.43588686,0.28458726,3.8178952,0.7396676,0.49037355,0.62582874,JE-TMA-43
JE-TMA-43_scene03_cell2523,0.5778817,0.12351579,0.74895525,0.67994624,0.12936828,0.06604289,0.31556138,0.58726144,1.1638682,0.31419843,0.17020597,0.6353296,2.9086985e-05,3.101781,9.829605,1.6446246,6.8334913,0.7658589,0.2653327,0.34006009,1.0121479,1.0514333,0.25634378,0.59870476,JE-TMA-43
JE-TMA-43_scene03_cell831,0.5166536,0.10392053,0.77098215,0.6905072,0.11655475,0.09466472,0.45719346,0.6478195,0.6011523,0.5070493,0.49591896,0.6703725,0.0005934964,0.136209,3.5704439,0.26888317,0.3395732,0.51816255,0.45901537,0.36028752,0.577533,0.6380561,0.66264445,0.6734807,JE-TMA-43
JE-TMA-43_scene03_cell247,0.557087,0.24707235,0.8087453,0.7286683,0.10177566,0.05586182,0.6622794,0.6410589,0.68566346,0.18343356,0.2563615,0.22109464,0.0018656935,0.17266007,2.6442864,0.50810933,0.8189681,0.73777056,0.38037872,0.26836503,0.46716195,0.82649887,0.47800723,0.6033999,JE-TMA-43
JE-TMA-43_scene03_cell145,0.47316974,0.7476074,0.81813234,0.75232106,0.16124474,0.05080556,0.34824854,0.64616066,0.7001863,0.2140329,0.21793088,0.14546739,0.0006098655,0.17696834,5.3342767,0.40310022,0.3046744,0.9427829,0.22355255,0.22397417,0.9299403,0.8201107,0.11076516,0.5300762,JE-TMA-43
JE-TMA-43_scene03_cell3910,0.50289303,0.5750159,0.77123713,0.69701326,0.060213685,0.057926856,0.9823233,0.6256855,1.5030819,0.23372827,0.45276365,0.40383744,1.6169215e-06,0.13268225,1.2538248,0.305551,0.36298844,0.35123515,0.6284518,0.48161387,0.15046154,0.7422804,0.66649747,0.55702287,JE-TMA-43
JE-TMA-43_scene03_cell1692,0.6215976,0.117760405,0.7728096,0.6973109,0.07384816,0.054094892,0.32211393,0.64005667,1.3165349,0.24612947,0.25337395,0.4036849,0.0017543463,0.15946302,3.7780097,0.7280009,0.34705842,0.5593218,0.3265989,0.36923215,0.2137837,0.9951706,0.7046863,0.57307863,JE-TMA-43
JE-TMA-43_scene03_cell1788,0.57271016,0.10415827,0.78828734,0.7190561,0.057780836,0.040156413,0.41454452,0.6371558,0.4997031,0.052844048,0.120130084,0.2071106,1.597281e-05,0.17223829,2.6586154,0.4613906,5.3729954,0.4919618,0.5614707,0.4153056,0.7528152,0.70200557,0.6151214,0.5846956,JE-TMA-43
JE-TMA-43_scene03_cell2396,0.5080862,0.36350024,0.7423078,0.6756818,0.09139458,0.041751895,0.4938721,0.58389145,1.1537529,0.09680423,0.07435696,0.34286964,3.8465132e-05,0.1606316,6.564309,1.4867808,1.1459134,0.91013545,0.2144478,0.2559913,0.26855126,0.85850656,0.278488,0.5485838,JE-TMA-43
JE-TMA-43_scene03_cell4988,0.4997238,0.13640419,0.8054771,0.7309751,0.063721344,0.04470524,0.2891425,0.62422645,0.68254995,0.18698516,0.2181175,0.4895511,2.7678756e-05,0.15144673,5.654019,0.4219977,0.33879003,0.7866436,0.15342854,0.37627083,1.8274423,1.1390271,0.20130882,0.5701216,JE-TMA-43
JE-TMA-43_scene03_cell660,0.50714004,0.10854086,0.8070218,0.755506,0.062014505,0.04522674,0.40130916,0.64799917,0.47466576,0.10190182,0.24403068,0.26946795,0.00012893612,0.19211866,2.2294502,0.265716,0.38090554,0.5260271,0.4496797,0.23896554,0.28918526,0.82108194,0.5380422,0.584821,JE-TMA-43
JE-TMA-43_scene03_cell1979,0.6758469,0.13950337,0.7411057,0.681939,0.1299266,0.06229301,0.34692886,0.59911954,0.8627059,0.22721079,0.22319816,0.45841742,0.000107692416,0.13681911,5.7487392,0.85726255,0.3286669,0.7824683,0.20993681,0.29745805,0.15428028,0.6563281,0.1732974,0.6152871,JE-TMA-43
JE-TMA-43_scene03_cell2515,0.44336683,0.050879378,0.74262756,0.73326564,0.42061427,0.038333014,0.29931223,0.604279,0.7196347,0.10007217,0.18014367,0.264645,8.0722515e-05,0.15760933,6.912906,0.10476364,0.3697103,0.0757589,0.16721675,0.2548781,0.08175817,0.39525196,0.21483856,0.6262975,JE-TMA-43
JE-TMA-43_scene03_cell1563,0.7819121,0.16618998,0.80293477,0.71424246,0.0899007,0.07024509,0.7162849,0.6754038,0.93274146,0.29946765,0.30868155,0.5301952,0.00024413966,0.1629976,2.5024967,0.37787262,0.34056446,0.46187985,0.6578649,0.34272015,0.8230736,1.2513036,1.3018812,0.6823267,JE-TMA-43
JE-TMA-43_scene03_cell2032,0.52186143,0.5269515,0.7651149,0.6893388,0.1013901,0.062190987,0.41832107,0.63332385,0.83802843,0.32336903,0.10518666,0.591979,0.00044464442,0.1485705,6.120895,0.5229501,0.34160545,0.79318184,0.35617745,0.31702864,1.0850794,0.7292614,1.0638887,0.78059554,JE-TMA-43
JE-TMA-43_scene03_cell3974,0.50042975,0.83379006,0.7659498,0.69711286,0.031105189,0.049099844,0.46846455,0.6134126,0.5293292,0.1344548,0.25342822,0.32853714,3.2418775e-05,0.13316113,1.0738946,0.3765871,0.3254966,0.37843117,0.3531945,0.3639051,0.14888161,0.8109215,0.5211183,0.5465454,JE-TMA-43
JE-TMA-43_scene03_cell2653,0.5792965,0.08850204,0.7062326,0.65406144,0.115073115,0.04522877,0.28302574,0.56866366,0.6412249,0.1342556,0.1315437,0.19909778,3.8909435e-05,0.14990687,3.3434482,0.51151675,0.3150926,0.40793824,0.16644488,0.33999935,0.15677944,0.8362443,0.18636166,0.49954113,JE-TMA-43
JE-TMA-43_scene03_cell1653,0.5372581,0.23577005,0.7889259,0.7025179,0.07230777,0.064416364,0.6819374,0.6443259,0.7581226,0.23769623,0.24581523,0.40380335,0.00030880765,0.18006214,4.328598,0.18716836,0.48974678,0.47039706,0.56182325,0.4134511,0.18528432,0.9551513,0.6951521,0.56439686,JE-TMA-43
JE-TMA-43_scene03_cell3969,0.49959266,0.2083574,0.74967116,0.68637073,0.032523263,0.04563591,0.48729086,0.5870182,0.4994842,0.17505717,0.31920275,0.365822,2.6584496e-05,0.12391537,1.0316147,0.19763692,0.32547042,0.2677746,0.2776638,0.4104574,1.2426552,0.66569126,0.7655538,0.7134592,JE-TMA-43
JE-TMA-43_scene03_cell2627,0.48790336,0.12162647,0.79120904,0.7250537,0.15394786,0.041890413,0.33265936,0.6447921,0.5465,0.10066043,0.17224947,0.31097293,8.092128e-06,0.17321675,2.5868387,0.64033717,0.31753746,0.8503094,0.17946585,0.21726665,1.1895922,0.65236765,0.17776884,0.5278782,JE-TMA-43
JE-TMA-43_scene03_cell731,0.45931792,0.043287456,0.70629877,0.6619381,0.042620044,0.047580056,0.34183455,0.5694571,0.37450954,0.11781279,0.21422634,0.24151434,1.7633185e-05,0.14020665,2.5283859,0.34869307,0.81392294,0.2541658,0.34367833,0.22370434,0.09155151,0.38926387,0.15212755,0.5462954,JE-TMA-43
JE-TMA-43_scene03_cell5202,0.6250915,0.20500511,0.8093266,0.72928214,0.069259055,0.06436272,0.38347697,0.69858474,1.7089672,0.59663546,0.31754127,0.88260806,0.00032269204,0.1508936,2.2744393,0.5518199,0.3720505,0.91826653,0.49034587,0.31600076,0.71441567,0.8995472,0.92215,0.70288986,JE-TMA-43
JE-TMA-43_scene03_cell3613,0.509118,0.089046024,0.75279725,0.6988852,0.0660702,0.0519097,0.48061046,0.59869504,0.6450625,0.12255208,0.30234775,0.4029307,0.00025739908,0.12635437,1.6090311,0.2164464,0.347629,0.35668322,0.5363725,0.43525982,0.5824302,0.5710311,0.30453718,0.65235764,JE-TMA-43
