,HER2_cellmem25,Vim_nucadj2,CD20_perinuc5,CD3_perinuc5,CD31_perinuc5,CD4_perinuc5,CD44_perinuc5,CD45_perinuc5,CD68_perinuc5,CD8_perinuc5,PD1_perinuc5,PDPN_perinuc5,aSMA_perinuc5,CK14_cytoplasm,CK17_cytoplasm,CK19_cytoplasm,CK5_cytoplasm,CK7_cytoplasm,Ecad_cytoplasm,DAPI2_nuclei,ER_nuclei,Ki67_nuclei,LamAC_nuclei,PCNA_nuclei,pHH3_nuclei,batch
JE-TMA-41_scene05_cell3083,-0.97533625,-1.3462417,-0.42798415,0.121493265,-0.92446214,-0.05484909,-1.0518854,0.02019186,0.24715902,0.05365643,1.2755951,-0.0034494651,0.5352751,-0.55268806,-0.11409189,0.39541885,-0.07722472,-0.649544,1.8466913,0.2260461,3.017735,1.5541396,0.43715099,2.7882557,0.90920097,JE-TMA-41
JE-TMA-41_scene05_cell3933,-1.0644904,-1.5312297,-0.4699563,0.17029755,-0.67035466,0.27853066,-1.1881583,0.04016943,0.5181904,0.21647534,1.0735859,0.1572294,-0.32857454,-0.2325305,-1.6318989,1.5643795,-0.23520564,-0.37778017,2.3640146,-0.31923628,2.5333085,2.9595008,0.45536044,2.3405714,-0.14179246,JE-TMA-41
JE-TMA-41_scene05_cell1384,-1.1206695,-1.6436927,-0.4509429,0.091268465,-1.3028463,-0.29610485,-0.6727226,-0.090555474,0.051320083,-0.02884975,1.076837,-1.2432325,-1.8640577,-0.38226357,-2.6759658,1.4231632,-0.25944424,0.3172138,2.5008917,-0.91760206,0.66761076,0.46653706,0.430419,2.5138197,-0.1007797,JE-TMA-41
JE-TMA-41_scene05_cell3456,-1.0932294,-1.5372283,-0.47168437,-0.001268459,0.054538418,-0.118412435,-1.0092928,-0.057339955,0.85741425,-0.047994763,0.42512736,0.23586223,-0.6617011,-0.47581854,-1.0144212,1.135453,0.1431246,-0.5479014,2.0451136,-0.34451628,3.5248818,1.2797456,0.613883,2.8872852,0.7156928,JE-TMA-41
JE-TMA-41_scene05_cell1591,-1.1473194,-1.5757983,-0.43127146,0.23684399,-1.4329327,-0.20718616,-0.96802783,0.07413645,-0.48512173,-0.03868881,0.7776788,-0.18771079,-1.4723824,-0.60866445,-2.3947206,0.82832503,-0.069900975,-0.61894727,1.5894128,-0.38112974,2.606666,0.53048664,0.5332079,2.6872597,0.4769543,JE-TMA-41
JE-TMA-41_scene05_cell5439,-0.9876148,-1.8371284,-0.5557555,-0.03065784,-1.0247978,-0.2558512,-1.600599,-0.14337377,0.1616521,-0.44570652,0.73840743,-2.4660184,-0.30804718,-0.48317757,-1.6238637,0.86391807,-0.5097985,-1.2021172,1.3985664,0.16926815,2.5979295,3.8078046,0.06538298,1.9091606,0.032413322,JE-TMA-41
JE-TMA-41_scene05_cell3680,-1.0322648,-1.9681065,-0.5505103,-0.06706531,-0.76775247,-0.37096924,-1.6562517,-0.18711309,-1.0850472,-0.6518461,0.48877653,-0.65729713,-0.31046522,-0.1789178,-0.44894984,0.76133895,-0.41392612,-0.62348104,1.7942735,-0.09599065,3.2749686,1.1775403,0.19709781,2.328289,0.26197085,JE-TMA-41
JE-TMA-41_scene05_cell3307,-1.0986639,-1.7127898,-0.3726367,-0.017504765,-0.87712365,-0.18095726,-1.4696629,-0.07360582,0.45441723,-0.070916325,0.7072032,-0.18710044,0.3596102,-0.35172883,-0.9347315,1.5541999,-0.56653833,-1.5949228,1.8018008,0.3962798,3.3108106,3.26049,0.53080654,2.1471643,0.63003284,JE-TMA-41
JE-TMA-41_scene05_cell5435,-0.55345744,-2.0784357,-0.3881015,0.016952442,0.3428747,-0.017636716,-1.0479329,0.06551714,0.4056821,0.14752182,0.78234416,-1.9586241,-0.6834029,-0.5406317,-2.822947,1.0058124,-0.69782925,-0.081363894,1.8887559,0.16276695,1.6484753,2.2088437,0.53732204,3.1255894,0.65808517,JE-TMA-41
JE-TMA-41_scene05_cell1000,-1.1884323,-1.3349054,-0.41510287,0.16399948,-0.38971883,-0.08149856,-1.0218675,-0.010834027,0.010451803,0.1261805,1.312692,0.14300439,-0.7354659,-0.21002379,-1.4542911,0.41512462,-0.20491312,0.14714506,2.6764383,0.21291591,2.7206092,1.4874549,0.884223,2.677555,1.1435512,JE-TMA-41
JE-TMA-41_scene05_cell168,-1.2773873,-1.880471,-0.4962739,-0.10255535,-0.1234339,-0.67203945,-1.1683357,-0.18858461,0.37762117,-0.15701881,-0.112671524,-3.61162,-2.435196,-0.5988888,-2.219295,1.7033079,-0.42297983,-0.46635458,2.726778,0.15045215,2.961967,-0.82511467,0.55613995,1.2201729,0.5896452,JE-TMA-41
JE-TMA-41_scene05_cell3718,-0.898287,-1.6440003,-0.4569272,-0.0108700525,0.032849003,0.035161555,-1.4966714,0.09639712,0.71524334,-0.11911407,0.15515646,-0.9525566,-0.62516963,-0.6681556,-0.45876887,0.7076566,-1.1533318,-0.8903811,2.0713692,-0.4517436,3.6746821,2.6644711,0.58669186,3.326023,0.48495135,JE-TMA-41
JE-TMA-41_scene05_cell2717,-0.95331496,-1.6106269,-0.4802684,-0.07495029,0.47612017,-0.20869678,-1.0170424,-0.05915003,0.8380914,-0.1213676,0.24189457,0.08363245,-1.4942938,-0.57199615,-0.8304255,0.44781944,-0.38477516,-1.0280821,1.8137151,-0.2136731,3.3656936,0.13740116,0.4383593,2.7970848,0.69528466,JE-TMA-41
