,CD20_Ring,CD44_Ring,CD45_Ring,CD4_Ring,CD68_Ring,CD8_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,HER2_Ring,Ki67_Nuclei,LamAC_Nuclei,PCNA_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei
BM-Her2N75-15_scene049_cell04861,11.977355728980777,9.831260270697003,10.590420535239527,10.81036058751011,9.22143351724425,10.967910081595988,9.084515649121006,10.644066312785865,9.450879218867668,9.996168249549578,10.826691765153118,10.681666489660403,11.104629291052428,8.725402119600519,11.217621447614837,10.916087372624036,10.360479785677581,11.86391719501838,10.670157362723787,10.081060440389567
BM-Her2N75-15_scene049_cell00747,12.18884334378107,10.189618680172442,10.382639918699777,10.739466262884363,9.33487573409336,11.211521527758766,8.809579003413923,9.212782456835166,9.089658180808126,8.286150028668581,10.68759701289455,10.02984881991223,10.552848006068754,8.45568575740958,11.913096997116586,11.130907353543266,10.377423207479065,11.66825713944737,12.297644026813735,10.7780457711671
BM-Her2N75-15_scene049_cell05229,11.211308007965277,10.429165488374432,11.064273508159117,10.604901781372817,8.662789341742519,10.750143923780877,8.556385141422153,9.559701928823596,9.335048818480065,8.891488794173766,10.446428947122609,10.525976859057133,10.226856411890395,8.871611108465151,10.53283014564477,9.933596728594544,10.333133634258852,10.537873345381273,10.244874708051803,9.212817408329494
BM-Her2N75-15_scene049_cell02712,11.51604227376647,10.206806318372873,10.418334808104984,10.700319187854483,8.88177927913446,10.433360886252874,8.768866723653218,9.32235259234888,9.27602005497649,8.38048533151838,10.559598042866195,10.169132946113404,10.619109639367831,8.698295328962704,11.737981628438343,10.371150726970384,10.346642918316046,11.27847550260894,12.257315164872095,9.80638205315255
BM-Her2N75-15_scene049_cell00056,11.316642060848507,9.816076613310601,10.576394522371839,10.488395321236627,8.65714229326775,10.444967471448203,8.279937489280636,9.305483763779984,9.101920202234698,7.691374917399312,10.512818925377065,10.107990599133764,10.760189899621592,8.432257025001833,11.163534640369575,10.852881576385888,10.258172027724283,10.262512595243383,9.928940553481926,10.124607702258562
BM-Her2N75-15_scene049_cell00452,12.309643830246326,9.849712262312881,10.644170135002875,11.229124586699738,9.57616375727152,11.438026015721281,8.912221069150723,9.301802371818754,9.11253259288933,8.26335304630538,10.687717991424995,10.131833999275052,11.098225993189697,8.458385041484592,10.181429338798118,10.961937707493679,10.44765520074465,10.507591145262795,10.417240339429242,10.606946332590338
BM-Her2N75-15_scene049_cell00194,12.461941820989058,9.968970055769036,10.41304020137483,10.910491791274668,9.517500805080404,11.416641167561375,9.330574583252947,11.098131108836771,9.37492877863854,11.058320629958818,12.65026044749862,11.42491834712354,11.304669529674564,8.893686397449928,11.366004081554669,11.21676912269635,10.459457708806493,10.599833223908645,10.619018437452239,10.662173000902436
BM-Her2N75-15_scene049_cell03484,11.44673277582192,9.768590770415074,10.808993812618679,11.110071225074735,9.356681776438984,10.615353986645127,8.984645889878562,11.576563270622852,9.416706767849956,11.677046466700993,11.01500866282627,11.602106059404562,10.900501538451149,9.453122298252437,11.14479519627495,10.707429091672635,10.34026841435353,10.644487452272125,10.484060816384051,9.894019842164298
BM-Her2N75-15_scene049_cell00244,12.107672870903352,9.69875572748779,10.48846042711725,10.832536369098406,9.04882340748558,11.150770209537914,9.063252311658582,11.52041358179145,9.365151639227218,11.7577993203667,11.518087089043867,11.309914318809128,11.296521513130058,8.579323333152708,11.348119527193736,10.691464715540276,10.396365529316503,10.104583337602955,10.295080132764602,10.046653257628977
BM-Her2N75-15_scene049_cell02746,11.143193965337861,10.650805187041568,11.666819007037246,10.658603849976844,8.875403378349226,10.52659597089354,8.584466984645227,9.401043593424182,9.306287081181054,8.62855570125546,10.67851825502475,10.288016740242034,10.312596262328565,8.751890779988338,10.206856903968262,10.356168104297259,10.488998794058478,9.68278241271809,9.968049597446377,9.938171508268022
BM-Her2N75-15_scene049_cell01276,13.14203451449721,10.170554828633323,10.539981227782953,11.454467549930783,9.869953636793648,12.122847599172918,9.677100303390622,9.400530167128268,9.412062975016871,8.962685722927402,11.90081437622692,10.241759307560804,11.179517081996146,8.966978045745137,12.099770893664523,12.464535725221477,10.639647661546364,11.44330148703213,11.418041052555738,12.021426636246964
BM-Her2N75-15_scene049_cell01375,12.079209898433726,9.684071876466795,10.68438392123731,10.855699850429676,9.063009797525801,11.040904237889967,9.142650921235438,11.39324931426128,9.380545150476781,11.03061528382787,12.124962692405914,11.672661278716799,11.463891793906791,10.587668146086854,10.758491589533447,11.254030452383029,10.321685139410986,9.952314296111389,10.386635072791641,10.238285305984153
BM-Her2N75-15_scene049_cell00289,12.114506437277539,9.750009054306306,10.364350243758679,10.69212012173542,9.319483963784563,10.9778978288051,8.921547951444959,9.242723025711076,9.17926825241781,8.18239435340453,10.738581195786297,10.160807302135613,11.430179288090343,8.576056641403556,10.121850431029099,11.004597485912846,10.386638203408797,10.470235187516467,10.842338437582672,11.00139523045101
BM-Her2N75-15_scene049_cell04214,12.064720146125676,9.757352690405972,10.664374312776523,10.856454563880552,9.167680259989153,11.01865173549534,9.301786226802538,11.977282593730804,9.599441042175322,12.063880492962543,12.425884807421047,11.735101301568085,11.554134215431233,8.770689358286361,11.393714101961585,11.164159354587113,10.446905832237467,10.10459875356437,10.499756660172913,10.190118361305233
BM-Her2N75-15_scene049_cell04790,11.335562591613431,10.55113042985855,11.032335210241843,11.497907559286354,8.790712430756171,10.377827773026725,8.644546676393134,9.382991867487371,9.254475841969475,8.622090772787306,10.607389633872186,10.20911629643389,10.419332685276407,8.61121291410689,10.53148727308402,10.403905510047,10.189305425358294,11.308163512062482,10.517685091820088,9.81680209642059
BM-Her2N75-15_scene049_cell04553,11.429196158384737,9.958085708488124,10.521375858851915,10.576928650161063,9.058874585444025,10.545320373460893,8.699954702051995,9.420602581151993,9.371269051201507,8.774438095335139,10.674401946954408,10.216180669682645,10.253607145968749,8.684697491198056,12.116573425729614,11.145259505969472,10.327638272717017,10.615493264040845,10.348845348753507,10.123612206624589
BM-Her2N75-15_scene049_cell03214,11.590742358534031,9.786224421432195,10.468503310584673,10.576320026053954,8.993089420994753,10.582361429263058,9.232065375141092,10.98104828017392,9.59825850591008,11.76138205713129,11.142606473585888,11.754077131438883,11.243729056157296,9.087727217107151,11.122636438441612,10.920422573263004,10.430229398897335,9.834152482559567,10.499385057153495,9.832373772369758
