,CD44_Ring,CD45_Ring,CD4_Ring,CK19_Ring,CK5_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene017_cell03814,1.4200881285018712,0.74122450740368,0.8799353143467156,0.19549968928284564,0.4520988021529145,0.41530113999027357,0.2724355859374271,0.3188188907740807,0.7971284583654781,0.5801293225553997,0.462321620255108,0.7213193196629762,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07400,1.6683097581559285,1.492933623945357,1.4362286308497907,0.19553544846787752,0.41771989985934804,0.41023278741609437,0.2672233076005878,0.4620095750051555,0.8748318283203631,0.4655136720216406,0.8070683003315482,0.552536038581837,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07597,0.6369373757664595,0.5323834650299438,0.6668432964770556,0.18614654973953795,0.3935208736215724,0.48146223297802104,0.26923214223963293,0.28856585924697464,0.730436027724319,0.5954095444368815,0.7055472818816452,0.7325705062797038,BM-Her2N75-15
BM-Her2N75-15_scene017_cell01519,0.6178203426445944,0.5802698907026813,0.672356464180025,0.18413630919834353,0.38742790822003625,0.43947344593525106,0.26006816502817054,0.29996415188319964,0.7590435644652737,0.5393120067458074,0.42273177774815945,0.7021197910995405,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07273,0.6245680934890997,0.6509896163223049,0.6468056120202601,0.2768447816875503,0.46585579400025423,1.6646325682395189,0.6126862835998471,0.30728087475037436,0.782433083110462,0.5497125514838083,0.7019457679210416,0.7049246552421008,BM-Her2N75-15
BM-Her2N75-15_scene017_cell07669,0.44200012200678257,0.6754299916883394,0.5161968615961159,0.943332532505558,0.5313369203132747,1.8029557035886437,0.8838603884454043,0.9245767264803075,0.752899317614878,0.359229259279495,0.42064790249797385,0.4991547181588163,BM-Her2N75-15
BM-Her2N75-15_scene017_cell02114,0.5837751879183779,0.517291319502223,0.5654932480296773,0.2827260878873669,0.40773694921512044,0.8845665103853412,0.5355071345957643,0.3133243653488205,0.7393609002421554,0.5115028085497557,0.5233357232226332,0.7267093476098889,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04133,0.48563354015204885,0.5475259353053382,0.5497550097918836,0.5014316936959478,0.4921681064524277,0.5523457720610352,0.8132777367722173,0.42683709516264123,0.829790286916357,0.6484253898865595,0.5954849373954801,0.7138060335833173,BM-Her2N75-15
BM-Her2N75-15_scene017_cell04090,0.46413111588037753,0.5924322085078758,0.5775324578678409,0.5816944495959099,0.5489797242520741,3.2044142005883613,0.9623742772825084,0.3444097960780642,0.8795140574032138,0.4479648760052233,0.5526509555477661,0.5772504575686287,BM-Her2N75-15
BM-Her2N75-15_scene017_cell00062,0.4205686976461906,0.51745799543932,0.4540327225509439,0.3518655991988481,0.42074352776451146,0.8200068154294645,0.6406399190910382,0.32733805355364953,0.7545858343573865,0.44935071513844727,0.4307711527529673,0.5989504596831475,BM-Her2N75-15
