,CK19,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK5,CK7,Ecad,Ki67,LamAC,PCNA,pHH3,ER,batch
JE-TMA-62_scene01_cell2153,0.023727763,0.06288617,0.42805997,4.239311,3.217627,1.5268744,3.0080593,0.5908244,4.0031066,0.6386059,2.995285,0.49700007,0.22114791,0.061728057,0.9048738,0.0,0.002512989,0.054603167,0.030637048,0.08954299,0.17187482,0.0131135145,0.8368961,0.095948175,JE-TMA-62
JE-TMA-62_scene01_cell1693,0.022055214,0.06354981,0.34396628,5.730296,2.3397129,0.631766,6.180323,0.8161391,4.058131,0.69834036,0.8450629,1.2419342,0.27158353,0.1443573,0.9128472,0.00025412726,0.0004192556,0.059354458,0.029251229,0.08541626,0.15998396,0.0060437443,0.82395303,0.09138812,JE-TMA-62
JE-TMA-62_scene01_cell2190,0.022615625,0.052950688,0.2673004,7.9498,2.2516525,0.6499378,6.656688,0.62164617,2.81944,0.44786504,0.89317006,0.94422317,0.41015568,0.0069970614,0.77072114,0.0045198314,0.0059544095,0.039873764,0.0295043,0.065038234,0.15551636,0.012533575,0.6703413,0.07490245,JE-TMA-62
JE-TMA-62_scene01_cell1577,0.025289865,0.059758037,0.3571266,8.49615,1.3810762,1.4744049,1.3008252,0.68824464,2.1286712,0.6471223,4.7282205,1.7478287,2.9465394,0.022639576,0.7968808,0.00042315962,0.0027335715,0.052040797,0.038631503,0.08181939,0.38586226,0.0065181865,0.7704315,0.09308658,JE-TMA-62
JE-TMA-62_scene01_cell861,0.013015455,0.038914707,0.3379799,4.507749,0.6636308,0.6916427,1.25418,0.41134176,1.4982241,0.7483291,0.35226667,0.36824316,0.13386682,0.000111370886,0.47777787,0.00073519035,0.0,0.033573497,0.0685663,0.047991745,0.13114117,0.0,0.3617826,0.03655241,JE-TMA-62
JE-TMA-62_scene01_cell28,0.013807264,0.05388967,0.5610154,5.20644,0.44077653,0.22717959,1.075875,0.26163027,0.44870648,1.1354818,0.5160245,0.79118615,0.11452492,0.029870922,0.6370157,0.0019238928,0.012467173,0.032403152,0.053576294,3.055085,0.14163393,0.28571394,0.7371521,0.1012854,JE-TMA-62
JE-TMA-62_scene01_cell2926,0.022503247,0.05536016,0.45795986,4.472455,3.6309988,0.7752721,4.2414927,0.7901235,3.056728,0.59415716,2.1455858,0.5909426,0.05291944,0.03080508,0.9364168,0.0,0.0020972155,0.047296572,0.030409155,0.11480416,0.23372598,0.018316569,0.8041091,0.11591543,JE-TMA-62
JE-TMA-62_scene01_cell2660,0.021899726,0.0624909,0.2719646,0.9088781,4.656403,0.85893434,8.932085,0.7117266,4.419325,1.435247,1.134679,0.6758579,0.24625678,0.0,0.8301542,0.00037507332,0.0023100995,0.051789496,0.076881595,0.08580627,0.14562543,0.019266775,0.8084048,0.106901765,JE-TMA-62
JE-TMA-62_scene01_cell862,0.024009796,0.050700277,0.2901067,5.805121,1.6161802,0.8353544,4.535011,0.70383525,2.09318,1.0026723,0.5859357,0.9560583,0.5904139,0.005954784,0.847823,0.00096004055,0.0033170283,0.05001062,0.047436725,0.11927098,0.21035093,0.012356481,0.7307888,0.09018525,JE-TMA-62
JE-TMA-62_scene01_cell3231,0.019175516,0.06571675,0.3264394,1.0939747,3.6664388,0.8397465,8.300285,0.85278064,4.912913,0.5115762,1.9037024,1.4639748,0.42900273,0.000631823,0.77120894,0.001611249,0.007469759,0.05014603,0.02422486,1.8451759,0.13997312,0.21718931,2.062164,0.118887365,JE-TMA-62
JE-TMA-62_scene01_cell543,0.02703638,0.04780058,1.0823821,2.092513,0.761381,16.493555,0.40470508,0.33987314,0.46378025,0.7176078,0.7776175,0.2608675,0.017051512,0.00010452496,0.9895732,0.0001042536,0.0008654114,0.061132383,0.043337945,0.062712446,1.7117354,0.015496067,0.5622235,0.086887255,JE-TMA-62
JE-TMA-62_scene01_cell5213,0.01216476,0.035379175,0.5802498,3.0250022,1.2887204,0.22707532,2.500968,0.36092135,1.652131,0.38840097,0.32008824,1.0690998,0.8843656,0.0005963166,0.6865543,0.014414992,0.0062557673,0.030399732,0.0070555145,0.094144106,0.090184204,0.00797704,0.7502793,0.030006919,JE-TMA-62
JE-TMA-62_scene01_cell1655,0.022811702,0.07334825,0.74414057,3.918064,0.8315202,0.6885757,1.2594585,0.58053535,1.3793963,1.0463765,0.85583556,0.42038292,0.040898878,0.08047348,0.9273472,2.4302548e-05,0.011063958,0.056840423,0.03527526,0.15437259,0.59418774,0.027493669,0.91938156,0.11484723,JE-TMA-62
JE-TMA-62_scene01_cell3355,0.030861882,0.059678078,0.3277956,5.239956,3.3378851,0.56488687,8.599131,0.9683994,3.404794,0.8626257,1.1285762,1.1913896,0.7926067,0.022315286,0.7547028,0.0020781343,0.0030709526,0.05475469,0.03783396,0.07656744,0.21443556,0.016770989,0.74777144,0.06866604,JE-TMA-62
JE-TMA-62_scene01_cell4181,0.02094339,0.22285473,0.36124542,1.0569875,4.551441,1.8318962,5.1014314,0.8939747,3.509171,0.68552154,2.9154737,0.2145809,0.69277304,0.14683393,0.748293,0.0070137824,0.47362497,0.0625596,0.069662906,0.070215985,1.3327105,0.027922068,0.73768014,0.84354264,JE-TMA-62
JE-TMA-62_scene01_cell2445,0.023017887,0.056914236,0.437252,3.0620146,3.4676142,1.2567171,7.881694,0.67944413,4.038203,0.54712087,1.7200522,1.2146584,0.16659054,0.01087355,0.81351024,0.00021284525,0.0015486988,0.052573748,0.028304407,0.09781253,0.16418777,0.0051027234,0.85092884,0.11808561,JE-TMA-62
JE-TMA-62_scene01_cell2341,0.023202477,0.06650925,0.24297144,8.748228,4.850671,1.9361368,3.823008,0.5195019,3.0924034,2.047644,1.0740945,0.2705659,0.5511887,0.72041446,0.95443904,0.0004204964,0.0037952093,0.1382303,0.028728437,0.13028294,0.14208376,0.014925565,1.1244187,0.13363314,JE-TMA-62
JE-TMA-62_scene01_cell2396,0.017921636,0.07441275,0.33428055,5.7584248,1.7265528,1.7184488,3.0321357,0.52164847,3.0541077,1.006526,2.7038198,0.89390707,0.5095178,0.0032443302,0.78504676,0.00049065857,0.009209394,0.046424277,0.030064594,1.6079211,0.16937643,0.16278858,0.7560662,0.0364421,JE-TMA-62
JE-TMA-62_scene01_cell1236,0.023782007,0.050975177,1.1973897,7.1867876,0.55007684,3.2240427,2.5708463,0.90583223,1.4385209,1.2751112,1.888766,1.3941435,1.4285285,0.026921151,1.0328883,0.008370051,0.00040965804,0.05965172,0.06958237,0.09020346,0.42191792,0.0038180207,0.8615002,0.08128816,JE-TMA-62
JE-TMA-62_scene01_cell2242,0.025649417,0.072586894,0.29569554,1.5724913,3.747345,1.5589249,3.949044,0.5722283,3.001133,0.67134607,3.3199,0.47197568,2.0825808,0.018247427,0.97778016,1.4852698e-05,0.0019283728,0.07341441,0.032578465,0.105008274,0.1900771,0.018076718,0.9925902,0.101463675,JE-TMA-62
JE-TMA-62_scene01_cell412,0.032087274,0.033186886,1.2223939,1.84309,0.5609921,8.950974,0.6399364,0.38807648,0.2157452,0.8744762,0.27512422,0.10732803,0.071295254,0.07199942,1.0172381,0.0012723402,0.0,0.10234109,0.07616759,0.09127555,1.3251938,0.009244761,0.8758048,0.050552752,JE-TMA-62
JE-TMA-62_scene01_cell3242,0.02188607,0.054631274,0.29360294,0.9466572,3.735929,1.3908558,7.6568856,0.7469144,3.2594242,0.6660058,1.4301121,0.4088848,0.10497595,0.0029257662,0.80928534,6.093628e-05,0.002909671,0.04750769,0.035560433,0.07463949,0.14024068,0.0067575,0.7597684,0.06671315,JE-TMA-62
JE-TMA-62_scene01_cell6551,0.009968987,0.06423258,0.33502233,0.7469193,1.1590726,0.08922612,1.7643706,0.33625177,0.7777046,0.046652123,0.07819484,0.28185636,0.060424134,0.013905457,0.56517315,0.0,0.028423402,0.012105087,0.0059694047,0.1871604,0.19994028,0.08343822,0.67304826,0.08712603,JE-TMA-62
JE-TMA-62_scene01_cell1887,0.014812824,0.05115622,0.37725842,8.646379,1.1587034,0.60304195,4.0491595,0.60145885,2.5497384,0.7399959,0.43823707,0.5827282,0.22734387,0.006224992,0.8287656,0.0013178955,0.001390906,0.047583263,0.018297303,0.069457315,0.10893335,0.005818901,0.69765973,0.05983826,JE-TMA-62
JE-TMA-62_scene01_cell1744,0.021462478,0.0621977,0.781296,6.524842,1.2030461,0.55279064,1.8654004,0.5543301,1.9120812,0.97947645,1.3168479,0.32335013,0.08932329,0.0050660656,0.8228879,0.0,0.0022149472,0.045927107,0.026259506,0.08782051,0.1594377,0.0026431386,0.86512333,0.11310975,JE-TMA-62
JE-TMA-62_scene01_cell1194,0.024131998,0.059079282,0.60220546,5.11277,0.75374573,3.001797,2.2897773,0.6398693,1.0628594,0.7167307,0.56038755,0.6713721,0.793091,0.06162012,0.90230757,0.0025806476,0.00012460737,0.048713963,0.050023098,0.09247479,0.32484415,0.0045239907,0.8301784,0.15616548,JE-TMA-62
JE-TMA-62_scene01_cell1196,0.022982595,0.05913601,0.34271207,8.778478,2.2868824,0.4410168,4.6361866,0.7074543,2.2598865,0.6545059,0.8938666,1.2160308,0.49756414,0.0029081167,0.8490909,0.0003132269,0.0037921087,0.05147845,0.03449796,0.084740385,0.176048,0.050066683,0.77529216,0.101896845,JE-TMA-62
JE-TMA-62_scene01_cell3174,0.014378029,0.026249846,0.7471832,0.98804456,0.97728634,0.44975844,1.6852349,0.310631,1.0192771,0.0446904,0.24254516,0.17223707,0.044919696,0.0,0.71533644,0.0033597802,0.0006327512,0.007101038,0.0059688715,0.120700255,0.17963663,0.0,0.93495286,0.023856515,JE-TMA-62
JE-TMA-62_scene01_cell7161,0.24958053,0.06554892,0.5251336,5.0069885,0.23986447,1.8686646,0.6820966,0.28838858,0.41405264,0.21198983,1.086251,1.0138088,0.056216042,0.11270771,9.919694,1.2959017,2.956408,0.3055265,0.25409347,0.070014834,1.0040513,0.08406702,0.83301586,0.073927924,JE-TMA-62
JE-TMA-62_scene01_cell5523,0.019225584,0.047878664,0.8228279,5.9284077,0.6882003,0.30314973,2.660042,0.5149069,1.2659173,0.7675574,0.438874,0.77285653,1.3545929,0.0020782903,0.7668602,0.016048219,0.007810617,0.03416743,0.022253927,0.088900715,0.19430147,0.019379647,0.90691626,0.050800446,JE-TMA-62
JE-TMA-62_scene01_cell819,0.019973096,0.042440005,0.41765276,3.2767727,0.9900033,2.4840782,2.9291506,0.76456094,1.295831,0.6390433,0.43981972,0.57276404,0.457105,0.014921927,0.899705,0.0019880221,0.000258656,0.05287275,0.10242932,0.09343348,0.23631866,0.00027686998,0.87894523,0.12974994,JE-TMA-62
JE-TMA-62_scene01_cell2251,0.026187927,0.050944235,0.6813328,4.436564,2.3740487,1.3336561,3.1062887,0.49294782,2.4442754,0.45481494,1.5546592,0.43122262,14.18528,0.021556359,0.80904084,0.0010544738,0.0019795387,0.04640678,0.027095126,0.08342927,0.20832922,0.010916118,0.8716226,0.06464596,JE-TMA-62
JE-TMA-62_scene01_cell6284,0.032947995,0.23691541,0.6402002,10.819156,0.39175794,0.2913437,0.92043257,0.51440316,1.7543589,1.4906014,0.47757313,0.24812637,0.62855554,0.0020495453,0.8138296,0.005340571,0.43799648,0.039803065,0.07955539,0.04195636,0.28326046,0.0028290255,0.45307752,0.6036371,JE-TMA-62
JE-TMA-62_scene01_cell644,0.025544174,0.047621198,0.351433,2.1499763,1.0383223,2.3377604,2.2541628,0.7842614,0.9064537,1.0522922,0.4397098,0.47115225,0.68447,0.13387786,0.92781246,0.00025075473,0.0010428462,0.058501497,0.07330566,0.09551786,0.74504167,0.11114439,0.79694664,0.25462458,JE-TMA-62
JE-TMA-62_scene01_cell33,0.015388972,0.065661535,1.2453053,8.361294,0.7695733,0.3892956,2.0081043,0.32951748,1.0025895,0.973302,0.60839427,0.8080885,0.5215177,0.12817226,0.60933226,0.016375702,0.036266424,0.057092067,0.08882091,0.12561126,0.20334426,0.025015892,0.7338924,0.1266121,JE-TMA-62
JE-TMA-62_scene01_cell3726,0.018735442,0.06370001,0.32719377,1.2373178,3.807225,1.7403808,2.487086,0.8418984,3.901168,0.73092717,6.9962087,0.86817306,0.5031868,0.0001595497,0.80079967,0.0047164983,0.0044174492,0.05330977,0.022906004,0.103656754,0.14091861,0.0206427,0.77960926,0.12779011,JE-TMA-62
JE-TMA-62_scene01_cell1412,0.0114713125,0.06435208,1.5684783,2.552486,0.13952346,0.95675576,0.6621509,0.39855352,0.4187898,0.28469265,1.1217366,0.51445895,1.4854797,0.009573153,0.85060143,0.020249438,0.038380403,0.02590283,0.039803725,0.118746035,0.11763623,0.01102741,1.1477784,0.115189016,JE-TMA-62
JE-TMA-62_scene01_cell1446,0.016779259,0.09379582,0.6743814,1.8460041,0.32039234,0.0068135457,0.99109674,0.39653823,0.07157112,0.0,1.3624806,0.54410243,0.0,0.0,0.9895884,0.0,0.034060765,1.1450007e-05,0.020803658,0.1159538,0.08489132,0.0,1.0717852,0.18168281,JE-TMA-62
JE-TMA-62_scene01_cell139,0.018456025,0.04670095,1.0250448,7.718155,2.1093826,1.2660569,5.519525,0.5161844,2.302133,0.44550648,0.5969088,1.1109291,0.2947693,0.02148775,0.7375849,0.00036697456,0.0028279664,0.039096437,0.08719464,0.11896635,0.17972058,0.024723776,0.6513695,0.09745285,JE-TMA-62
JE-TMA-62_scene01_cell2348,0.008779531,0.034626927,1.166702,1.944716,0.6342741,0.3026802,3.0523198,0.33011407,1.0720655,0.19366801,0.024775278,0.25446638,0.11946928,0.005284891,0.58459985,0.0035229558,0.0023598953,0.014413497,0.011904808,0.08842166,0.22613291,0.0030928755,0.6093144,0.036741767,JE-TMA-62
JE-TMA-62_scene01_cell6231,0.019105371,0.048168004,0.766531,5.253686,0.7270956,0.1691087,2.189111,0.42144933,1.3320246,0.5779517,0.11467258,0.37597007,0.19455838,0.0013658684,0.8020417,0.0043914476,0.006872735,0.013767873,0.013220983,0.07365844,0.15024959,0.0084350575,0.71046376,0.033703376,JE-TMA-62
JE-TMA-62_scene01_cell584,0.01502868,0.05454149,0.3611917,4.9280386,1.4805504,0.88759184,4.333787,0.55435395,3.083787,0.69524515,0.6412364,0.9063361,0.28409326,0.0,0.8483284,0.00039476444,0.0019628014,0.051456146,0.027380727,0.13705464,0.119494766,0.0082070045,0.875119,0.12729461,JE-TMA-62
JE-TMA-62_scene01_cell2206,0.019644575,0.04012634,0.53747153,11.390264,1.3760082,0.8235324,3.4626193,0.4202224,1.8743925,0.67289674,0.76054925,0.57661885,1.1148716,0.35606033,0.707292,0.024081435,0.00011015507,0.050951034,0.0339089,0.05930255,0.2062696,0.0,0.53907514,0.022267243,JE-TMA-62
JE-TMA-41_scene07_cell62,0.010550135,0.26038808,2.3997538,8.116813,0.7353588,0.74211925,1.2651272,0.5989267,1.3961345,0.5599868,0.77228147,1.0073612,11.085131,0.51014274,1.359795,0.27155378,0.12598772,0.045132898,0.04170629,0.0014274104,0.1055516,0.08516412,0.08428423,0.06384726,JE-TMA-41
JE-TMA-41_scene07_cell2324,0.01504344,0.23243952,0.11389929,15.257404,0.96732116,0.39082703,2.1328394,0.16652276,1.6913141,0.26848003,0.78762674,3.5371733,0.85279506,0.012307531,0.28954294,0.0015842697,0.027027415,0.04827451,0.04442362,0.4171464,0.1033,0.3100424,0.06687836,0.028576596,JE-TMA-41
JE-TMA-41_scene07_cell3150,0.0320879,0.26619473,0.3099146,16.072691,1.4664029,0.5801492,2.8239717,0.43352252,2.364359,0.24480878,0.98837024,3.707836,2.6151006,0.03051128,2.5113025,0.13925268,1.2488593,0.048196223,0.120846905,0.081450395,0.2226353,0.3040726,0.027019713,0.09063023,JE-TMA-41
JE-TMA-41_scene07_cell1088,0.9652472,0.32044765,0.19601013,6.7137446,0.55313766,4.5406303,0.49995807,0.26360258,0.6798199,0.95193017,0.89847255,0.6767093,0.4329888,0.024713557,3.3752818,0.42809865,2.5903826,1.2323556,1.5027578,0.01118192,0.06533207,0.13450676,0.19333604,0.12723657,JE-TMA-41
JE-TMA-41_scene07_cell455,0.011821567,0.31370687,0.2165164,0.7064452,0.95498556,0.43514112,0.32892874,0.3256677,0.47031638,0.57216173,1.2642533,0.5973039,2.0417194,0.018787114,17.234457,3.1820495,8.821677,0.051321413,1.0154773,0.5267566,0.3919982,0.5622713,0.1724624,0.12312247,JE-TMA-41
JE-TMA-41_scene07_cell2525,0.014049742,0.22282882,1.8700063,9.943468,0.48540336,0.44754636,1.0205356,0.22726175,1.1014308,3.481993,0.6970545,0.46115226,0.7100025,0.30005708,0.26887876,0.0014351218,0.012894533,0.04861275,0.045798827,0.91742456,0.07848807,0.36330798,0.5172485,0.03789536,JE-TMA-41
JE-TMA-41_scene07_cell3286,0.26521447,0.23102413,0.017334338,1.2797602,0.5579618,0.16632818,0.42125347,0.75007176,0.48191455,0.36370572,0.69670326,0.701288,0.6891077,0.005328562,34.42345,1.5982648,13.820539,0.115506195,1.3710108,0.03493006,0.38263187,0.16951269,1.868167,0.19782661,JE-TMA-41
JE-TMA-41_scene07_cell505,0.5522032,0.27836964,0.14168106,1.9893804,0.46900848,1.6847724,0.6928869,0.1023892,0.5050317,2.6531262,0.8036555,0.17648858,1.6677645,0.43881696,1.9757181,1.2687968,3.7409055,0.28331995,0.62990326,0.009882567,0.07887974,0.23709135,0.020090902,0.023941629,JE-TMA-41
JE-TMA-41_scene07_cell1162,0.7656027,0.25994518,0.017478637,0.99508286,0.50731003,0.35267803,0.341422,0.10829326,0.37293366,0.43677875,0.68000555,0.3595198,0.010112651,0.0003153749,7.9786625,0.79928815,4.2547064,0.65800744,0.7606814,0.0060236435,0.54088074,0.0227662,0.0027486358,0.09302967,JE-TMA-41
JE-TMA-41_scene07_cell2734,0.0091631375,0.23895735,0.57097876,8.812162,0.7465081,0.6313098,1.0141675,0.31575358,1.2638706,0.29276747,0.58210456,2.6887758,1.9259727,0.24160804,0.40861762,0.014610578,0.045875948,0.070426516,0.020079514,0.034417752,0.106550425,0.07529981,0.27405894,0.012346902,JE-TMA-41
JE-TMA-41_scene07_cell3464,0.015135477,0.23028196,0.95753497,4.3357377,1.4549882,1.0065038,1.9781656,0.5719038,1.4083081,0.48434055,2.4852698,1.1562958,2.0307918,0.115897045,4.7107115,0.44809687,2.361902,0.046018004,0.17902468,0.0046928395,0.08050121,0.039606083,0.08355044,0.028732084,JE-TMA-41
JE-TMA-41_scene07_cell1293,0.02924461,0.22304937,0.008473351,0.8790307,0.5261643,0.13597299,0.26684502,0.044720378,0.2297051,0.4702651,0.6173337,0.3991169,0.0031968523,0.01056992,1.0631428,0.17793596,0.46509036,0.064015634,0.21355645,0.0082434695,0.34660757,0.032832086,0.0121176485,0.060207598,JE-TMA-41
JE-TMA-41_scene07_cell3406,0.054993276,0.24534422,0.46802416,3.0461845,1.2032478,0.46176434,2.4097724,0.77222323,1.1536828,0.31259313,0.9592787,0.8788429,4.1088295,0.04530972,13.814066,0.97535086,5.572378,0.043913193,0.46746567,0.01439421,0.13607047,0.12685503,1.7451217,0.13208771,JE-TMA-41
JE-TMA-41_scene07_cell1003,0.15347955,0.25445244,0.666687,1.9265529,0.461475,0.3398479,0.33790082,0.0795615,0.39838508,1.2841861,0.8842348,0.29756027,0.023008514,0.008961454,1.8777351,0.51117873,1.1715482,0.17217079,0.1996486,0.0367013,0.060832743,0.10276819,0.110039026,0.095094144,JE-TMA-41
JE-TMA-41_scene07_cell625,0.04654659,0.28971168,0.022786316,0.7420995,0.42126593,0.367576,0.3004867,0.20726374,0.3831485,2.1135085,1.089399,0.23146087,0.2581718,0.053062692,13.541112,1.691006,11.928645,0.05911165,1.9684737,0.010057881,0.41567403,0.08413348,0.1872591,0.0883373,JE-TMA-41
JE-TMA-41_scene07_cell3058,0.008635151,0.18134819,0.17146747,8.832571,0.789015,0.36209348,1.947008,0.31543466,1.8129605,0.14135948,0.9366653,2.5069432,3.504616,0.009282837,0.73068076,0.0006594616,0.009167062,0.03797187,0.029008267,0.036701284,0.17455186,0.08075038,0.008288735,0.006525487,JE-TMA-41
JE-TMA-41_scene07_cell1167,0.01290931,0.30035302,1.9836116,2.0495327,0.4476706,0.45138404,0.3563672,0.4662812,0.41599122,2.5208797,0.75020987,0.1771658,0.0060339407,0.16851258,0.29389265,0.1629929,0.042607557,0.051892374,0.057325542,0.01893732,0.0829745,0.009740714,0.0027324674,0.06831395,JE-TMA-41
JE-TMA-41_scene07_cell339,0.02337123,0.33565542,0.79885316,0.69787323,0.57188475,0.52595377,0.36801243,0.28381214,0.56692535,1.7441461,1.0028228,0.24990453,1.2886131,0.08957467,18.450874,3.292926,8.917545,0.050503183,0.7687545,0.057218194,0.1293848,0.34383324,0.14692445,0.1073528,JE-TMA-41
JE-TMA-41_scene07_cell41,0.015077626,0.27883342,2.477658,1.1528198,0.4635052,0.6374485,1.2257262,0.2886998,0.6027809,2.1556993,0.8377179,0.15853016,4.643993,0.32518566,1.3146362,0.26960096,0.11257023,0.043621983,0.042038403,0.00046528754,0.71019274,0.058221646,0.0128625175,0.078452654,JE-TMA-41
JE-TMA-41_scene07_cell2257,0.019314887,0.2129707,1.6478765,5.328687,1.5889235,0.44844863,4.1088095,0.44456565,2.077679,0.8147489,0.915676,11.145793,5.8616576,0.28740537,0.30534023,0.005709587,0.022930332,0.056474116,0.07359214,0.026763644,0.13261713,0.0983297,0.07650942,0.029514764,JE-TMA-41
JE-TMA-41_scene07_cell2771,0.017731033,0.121016614,0.16715172,17.424973,0.66550016,0.42503515,1.7114215,0.25763294,0.8440117,0.25386646,0.8690964,1.4215689,2.1922822,0.0010042739,0.34275922,0.00011985327,0.007315836,0.04872186,0.056293998,0.47959718,0.08616169,0.12265978,0.11125367,0.0069966335,JE-TMA-41
JE-TMA-41_scene07_cell120,0.07090626,0.3586002,0.13183577,1.6576079,0.84641796,0.24119037,0.3529713,0.17942071,0.50055146,0.6705693,1.8690623,0.027543843,0.4564304,0.0021532434,8.97919,1.0127894,8.7992735,0.11842916,1.5980352,0.022207249,0.59890246,0.23541693,0.23092222,0.35488644,JE-TMA-41
JE-TMA-41_scene07_cell872,0.05319185,0.20781714,0.058232307,1.3671647,0.45971453,0.4021696,0.3365177,0.081433944,0.4754216,3.771074,1.3716244,0.038686026,0.025781998,0.00115093,0.5955946,0.9508241,0.1780413,0.09583105,0.24567531,0.14568312,0.10592993,0.018599791,0.0045226733,0.054451518,JE-TMA-41
JE-TMA-41_scene07_cell3096,0.007609529,0.22411908,0.8802227,3.2595503,0.6595877,1.0337155,0.67222434,0.6598516,1.0552012,0.432232,0.81763417,0.87004304,6.9963408,0.12767132,0.8963236,0.00061226555,0.006137401,0.043525755,0.03697394,0.00266668,0.20495656,0.0901087,0.08867564,0.046633486,JE-TMA-41
JE-TMA-41_scene07_cell3187,0.008217872,0.24429256,1.2921382,5.7720747,0.49420524,2.1913092,0.38374928,0.61105806,1.2967117,0.50415283,0.8334071,0.43367848,8.424838,0.37124157,1.0300411,0.0065487884,0.016569605,0.044255696,0.04189311,0.0037347758,0.10436478,0.06028172,0.08473318,0.031099,JE-TMA-41
JE-TMA-41_scene07_cell2413,0.0055508814,0.23840298,0.4090137,15.159417,0.69158226,0.79471207,1.071409,0.28592345,2.0278215,0.36689866,1.0806744,2.354333,2.8996413,0.047724593,0.30501807,4.4245753e-05,0.007803466,0.058591694,0.05311003,0.06734333,0.1732004,0.26491186,0.052464593,0.011588963,JE-TMA-41
JE-TMA-41_scene07_cell3147,0.0771814,0.24592572,0.50638473,6.1393785,1.3599795,0.47045973,2.82627,0.4041325,1.2034024,0.16418481,0.8891678,0.8092728,4.9978323,0.013732573,11.143751,0.9946894,5.359462,0.04940909,0.38132167,0.007505313,0.115556024,0.10797894,0.056609567,0.047168214,JE-TMA-41
JE-TMA-41_scene07_cell194,0.005575935,0.22695485,0.26067203,3.0332947,1.4657443,0.20857908,1.6791255,0.13674006,0.71157014,1.0442238,0.37986496,2.420483,2.111684,0.11047939,1.2278562,0.22762217,0.16313417,0.048558053,0.026847448,0.035778534,0.07516505,0.028982073,0.1304601,0.0554614,JE-TMA-41
JE-TMA-41_scene07_cell474,0.014953717,0.33037594,0.052918438,0.7318504,0.49432775,0.36920962,0.8084415,0.38325042,0.62956595,1.6219076,1.5129414,0.70120335,0.21667881,0.24589065,17.753761,1.9663587,16.673204,0.0722839,2.876598,0.098713614,0.5152982,0.28244302,0.08313294,0.12511513,JE-TMA-41
JE-TMA-41_scene07_cell2596,0.013813612,0.2099076,0.17627357,19.581905,0.53618485,0.39317054,0.68064755,0.12552948,1.8113998,0.38734812,0.79969645,0.7328342,1.8657538,0.0072086435,0.28327936,0.00023224376,0.005113767,0.04673856,0.06138876,0.22930546,0.109114245,0.24824035,0.069082625,0.061239574,JE-TMA-41
JE-TMA-41_scene07_cell924,0.03559877,0.21365026,0.0027339808,1.0944089,0.57786995,0.29036662,0.40777287,0.10141934,0.4868796,0.59516144,0.93912876,0.5172215,0.015610902,0.0,6.53758,1.4284635,6.113152,0.077719465,0.66588855,0.0063607437,0.4516538,0.0033827196,0.016937016,0.08889272,JE-TMA-41
JE-TMA-41_scene07_cell2703,0.02101002,0.34067535,0.04811915,7.2412124,0.49860618,0.25623494,0.6762936,0.072013184,1.3354737,0.24985506,0.6776821,0.4826457,0.21602607,0.004968312,0.25803795,0.00083598506,0.003392999,0.053116478,0.04613449,0.44370738,0.08937387,0.5782371,0.0717071,0.5009668,JE-TMA-41
JE-TMA-41_scene07_cell2385,0.010485781,0.25704274,0.7956799,12.093218,0.8380602,0.39866745,2.1489384,0.53678215,2.087505,1.2301513,0.8223273,4.59143,2.5897386,0.18294217,0.2668066,0.0013809332,0.012901336,0.054908384,0.031473663,0.12101061,0.103211135,0.28069094,0.039133027,0.010884491,JE-TMA-41
JE-TMA-41_scene07_cell2266,0.012733156,0.23286293,0.3263413,6.308539,0.7623867,0.36865702,1.961996,0.13528635,0.7426031,0.25196692,0.42075145,1.8496526,0.80211484,0.0767823,0.2549088,0.0057221684,0.059571117,0.050801147,0.030819936,1.2501291,0.09647953,0.38483915,0.1224739,0.019818934,JE-TMA-41
JE-TMA-41_scene07_cell430,0.026306257,0.2419361,0.10279134,0.87058794,0.48041773,0.35496944,0.19934136,0.082998365,0.27864176,0.71960807,0.41232708,0.38608524,0.287612,0.0012617217,0.6515278,0.69845057,2.1945214,0.047753952,0.16824882,0.02508241,0.029408243,0.05383637,0.031871375,0.10577304,JE-TMA-41
JE-TMA-41_scene07_cell2773,0.020978061,0.363944,0.122137286,20.327044,0.76263946,0.43500996,1.3044769,0.14183547,2.5930865,0.200697,1.0525268,2.134757,0.5011157,0.0036031043,0.31391042,0.0,0.005434389,0.052528247,0.05500899,0.25998977,0.1093074,0.59987605,0.017085053,0.11813859,JE-TMA-41
JE-TMA-41_scene07_cell2878,0.026531132,0.26130712,0.37214005,3.8118913,0.5961564,0.3358435,1.1398022,0.121143945,1.0549037,0.15511277,0.6565728,0.52131194,1.2879663,0.04586338,0.40609565,0.007380209,0.030820493,0.051252767,0.04909112,0.05039791,0.10466746,0.14662114,0.081274554,0.025920918,JE-TMA-41
JE-TMA-41_scene07_cell911,0.286947,0.33163258,0.3358485,14.329625,0.6284396,1.3126245,0.5081774,0.5931778,1.0405627,1.9729592,1.2895225,2.488288,3.0753794,0.4215383,13.649373,2.5810246,5.9151397,0.3642512,1.3930045,0.025509218,0.122034036,0.14022209,0.3568344,0.14979443,JE-TMA-41
