,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-02_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-02,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-02_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-02,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-03_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-03_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-03,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-03_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-03,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-03_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-03,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-03_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-03,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-04_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-04_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-04,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-04_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-04,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-04_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-04,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-04_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-04,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-05_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-05_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-05,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-05_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-05,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-05_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-05,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-05_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-05,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-06_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-06_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-06,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-06_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-06,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-06_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-06,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-06_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-06,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-07_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-07_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-07,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-07_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-07,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-07_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-07,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-07_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-07,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-08_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-08_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-08,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-08_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-08,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-08_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-08,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-08_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-08,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-09_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-09_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-09,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-09_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-09,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-09_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-09,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-09_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-09,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-10_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-10_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-10,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-10_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-10,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-10_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-10,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-10_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-10,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-11_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-11_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-11,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-11_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-11,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-11_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-11,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-11_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-11,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-12_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-12_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-12,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-12_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-12,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-12_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-12,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-12_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-12,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-13_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-13_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-13,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-13_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-13,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-13_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-13,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-13_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-13,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-14_c1_ORG.tif,R5Q,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-14_c2_ORG.tif,R5Q,c2,ORG,JE-TMA-42-Scene-14,R5Qc2,JE-TMA-42,50.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-14_c3_ORG.tif,R5Q,c3,ORG,JE-TMA-42-Scene-14,R5Qc3,JE-TMA-42,200.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-14_c4_ORG.tif,R5Q,c4,ORG,JE-TMA-42-Scene-14,R5Qc4,JE-TMA-42,500.0,5.5
Registered-R5Q_R5Qc2.R5Qc3.R5Qc4.R5Qc5_JE-TMA-42-Scene-14_c5_ORG.tif,R5Q,c5,ORG,JE-TMA-42-Scene-14,R5Qc5,JE-TMA-42,500.0,5.5
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-01_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-01_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-01,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-01_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-01,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-01_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-01,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-01_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-01,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-02_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-02,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-02_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-02,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-02_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-02,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-02_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-02,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-02_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-02,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-03_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-03,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-03_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-03,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-03_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-03,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-03_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-03,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-03_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-03,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-04_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-04,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-04_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-04,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-04_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-04,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-04_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-04,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-04_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-04,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-05_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-05,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-05_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-05,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-05_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-05,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-05_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-05,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-05_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-05,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-06_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-06,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-06_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-06,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-06_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-06,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-06_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-06,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-06_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-06,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-07_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-07,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-07_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-07,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-07_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-07,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-07_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-07,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-07_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-07,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-08_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-08,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-08_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-08,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-08_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-08,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-08_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-08,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-08_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-08,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-09_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-09,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-09_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-09,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-09_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-09,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-09_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-09,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-09_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-09,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-10_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-10,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-10_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-10,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-10_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-10,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-10_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-10,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-10_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-10,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-11_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-11,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-11_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-11,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-11_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-11,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-11_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-11,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-11_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-11,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-12_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-12,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-12_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-12,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-12_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-12,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-12_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-12,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-12_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-12,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-13_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-13,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-13_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-13,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-13_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-13,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-13_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-13,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-13_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-13,CD45,JE-TMA-42,400.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-14_c1_ORG.tif,R6,c1,ORG,JE-TMA-42-Scene-14,DAPI,JE-TMA-42,10.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-14_c2_ORG.tif,R6,c2,ORG,JE-TMA-42-Scene-14,CK7,JE-TMA-42,20.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-14_c3_ORG.tif,R6,c3,ORG,JE-TMA-42-Scene-14,CD68,JE-TMA-42,300.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-14_c4_ORG.tif,R6,c4,ORG,JE-TMA-42-Scene-14,PD1,JE-TMA-42,800.0,6.0
Registered-R6_CK7.CD68.PD1.CD45_JE-TMA-42-Scene-14_c5_ORG.tif,R6,c5,ORG,JE-TMA-42-Scene-14,CD45,JE-TMA-42,400.0,6.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-01_c1_ORG.tif,R7,c1,ORG,JE-TMA-42-Scene-01,DAPI,JE-TMA-42,10.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-01_c2_ORG.tif,R7,c2,ORG,JE-TMA-42-Scene-01,Vim,JE-TMA-42,20.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-01_c3_ORG.tif,R7,c3,ORG,JE-TMA-42-Scene-01,CD8,JE-TMA-42,500.0,7.0
Registered-R7_Vim.CD8.CD4.PgR_JE-TMA-42-Scene-01_c4_ORG.tif,R7,c4,ORG,JE-TMA-42-Scene-01,CD4,JE-TMA-42,250.0,7.0
