,DAPI_X,DAPI_Y,scene
JE-TMA-41_scene08_cell05178,2705.287371134021,3976.4768041237107,scene08
JE-TMA-41_scene08_cell05179,3888.791710945802,3974.1934112646118,scene08
JE-TMA-41_scene08_cell05180,2075.726368159204,3974.009950248756,scene08
JE-TMA-41_scene08_cell05181,2429.3250517598344,3973.5983436853003,scene08
JE-TMA-41_scene08_cell05182,3222.9076305220888,3980.5843373493976,scene08
JE-TMA-41_scene08_cell05183,4016.1527614571087,3979.0305522914223,scene08
JE-TMA-41_scene08_cell05184,3421.409230769231,3969.123076923077,scene08
JE-TMA-41_scene08_cell05185,3806.79181184669,3985.1803135888495,scene08
JE-TMA-41_scene08_cell05186,1083.9900596421471,3973.9582504970176,scene08
JE-TMA-41_scene08_cell05187,2178.3621553884714,3976.612781954888,scene08
JE-TMA-41_scene08_cell05188,3255.3836734693878,3982.084353741497,scene08
JE-TMA-41_scene08_cell05189,1114.3088685015289,3984.360856269114,scene08
JE-TMA-41_scene08_cell05190,1156.6555555555556,3972.925,scene08
JE-TMA-41_scene08_cell05191,1749.3117206982545,3975.4289276807976,scene08
JE-TMA-41_scene08_cell05192,3449.7791563275428,3977.5769230769233,scene08
JE-TMA-41_scene08_cell05193,3829.35960591133,3971.0197044334973,scene08
JE-TMA-41_scene08_cell05194,1964.9460431654682,3985.942446043165,scene08
JE-TMA-41_scene08_cell05195,3236.9329896907216,3973.3298969072166,scene08
JE-TMA-41_scene08_cell05196,4049.018259935553,3982.087003222341,scene08
JE-TMA-41_scene08_cell05197,1100.1508379888267,3974.642458100559,scene08
JE-TMA-41_scene08_cell05198,1986.5560165975103,3974.995850622407,scene08
JE-TMA-41_scene08_cell05199,2122.7960893854747,3974.6368715083795,scene08
JE-TMA-41_scene08_cell05200,3648.510447761194,3978.397014925373,scene08
JE-TMA-41_scene08_cell05201,1530.9122807017545,3981.853070175439,scene08
JE-TMA-41_scene08_cell05202,2292.5689189189193,3983.4418918918923,scene08
JE-TMA-41_scene08_cell05203,2742.5936,3981.6384,scene08
JE-TMA-41_scene08_cell05204,3286.5838926174492,3977.131991051454,scene08
JE-TMA-41_scene08_cell05205,787.7837837837837,3974.745945945946,scene08
JE-TMA-41_scene08_cell05206,1415.1179487179486,3978.8,scene08
JE-TMA-41_scene08_cell05207,3318.5943060498216,3976.014234875445,scene08
JE-TMA-41_scene08_cell05208,2678.9714285714285,3977.207142857143,scene08
JE-TMA-41_scene08_cell05209,2995.993371212121,3986.875,scene08
JE-TMA-41_scene08_cell05210,3485.1269095182142,3988.930669800235,scene08
JE-TMA-41_scene08_cell05211,1004.1454545454544,3982.697727272727,scene08
JE-TMA-41_scene08_cell05212,1224.6235864297253,3989.1777059773826,scene08
JE-TMA-41_scene08_cell05213,3774.223852040816,4010.823979591837,scene08
JE-TMA-41_scene08_cell05214,4087.8141783028996,3989.379162191192,scene08
JE-TMA-41_scene08_cell05215,1041.2067183462532,3986.434108527132,scene08
JE-TMA-41_scene08_cell05216,2097.953296703297,3989.035714285714,scene08
JE-TMA-41_scene08_cell05217,1074.4666666666667,3980.9777777777776,scene08
JE-TMA-41_scene08_cell05218,1730.558408215661,3991.499358151477,scene08
JE-TMA-41_scene08_cell05219,1815.4908376963351,3994.378272251309,scene08
JE-TMA-41_scene08_cell05220,3203.890243902439,3983.4481707317073,scene08
JE-TMA-41_scene08_cell05221,820.5591397849463,3986.9659498207893,scene08
JE-TMA-41_scene08_cell05222,2802.7433333333333,3989.046666666666,scene08
JE-TMA-41_scene08_cell05223,2807.7869565217393,3982.1478260869567,scene08
JE-TMA-41_scene08_cell05224,1275.5479115479116,3986.769041769042,scene08
JE-TMA-41_scene08_cell05225,1651.2581168831168,3991.48051948052,scene08
JE-TMA-41_scene08_cell05226,3607.137019230769,3993.103365384615,scene08
JE-TMA-41_scene08_cell05227,2340.8743718592964,3999.7989949748735,scene08
JE-TMA-41_scene08_cell05228,2474.069324090121,3991.7746967071057,scene08
JE-TMA-41_scene08_cell05229,2528.8325652841777,3992.242703533026,scene08
JE-TMA-41_scene08_cell05230,2991.5,3978.25,scene08
JE-TMA-41_scene08_cell05231,3097.370805369127,3990.070469798657,scene08
JE-TMA-41_scene08_cell05232,3055.991031390134,3990.7130044843047,scene08
JE-TMA-41_scene08_cell05233,1200.6579476861166,3993.1951710261574,scene08
JE-TMA-41_scene08_cell05234,1309.0844817255845,4012.403834631516,scene08
JE-TMA-41_scene08_cell05235,3375.4799554565698,4000.616926503341,scene08
JE-TMA-41_scene08_cell05236,3684.9643435980547,3994.029173419773,scene08
JE-TMA-41_scene08_cell05237,3929.333927510398,4015.08972073678,scene08
JE-TMA-41_scene08_cell05238,3965.487980769231,3993.901442307693,scene08
JE-TMA-41_scene08_cell05239,1635.713687150838,4001.8351955307257,scene08
JE-TMA-41_scene08_cell05240,1155.6714975845414,3989.787439613527,scene08
JE-TMA-41_scene08_cell05241,2729.031137724551,4002.547305389222,scene08
JE-TMA-41_scene08_cell05242,1056.5717344753748,3998.5160599571736,scene08
JE-TMA-41_scene08_cell05243,1614.9033613445379,4000.5882352941176,scene08
JE-TMA-41_scene08_cell05244,1916.903747870528,4005.818568994889,scene08
JE-TMA-41_scene08_cell05245,3357.880230125523,4015.4555439330543,scene08
JE-TMA-41_scene08_cell05246,3394.1821782178217,4002.3940594059413,scene08
JE-TMA-41_scene08_cell05247,2148.0476190476197,3993.276785714286,scene08
JE-TMA-41_scene08_cell05248,3724.538622129436,3994.5407098121086,scene08
JE-TMA-41_scene08_cell05249,836.9661989795917,4010.404974489796,scene08
JE-TMA-41_scene08_cell05250,2317.9589665653493,4005.08358662614,scene08
JE-TMA-41_scene08_cell05251,1789.275390625,3996.998046875,scene08
JE-TMA-41_scene08_cell05252,2185.223344556678,4010.941638608305,scene08
JE-TMA-41_scene08_cell05253,3449.9006711409397,4000.0778523489935,scene08
JE-TMA-41_scene08_cell05254,3651.481481481481,4003.4617283950615,scene08
JE-TMA-41_scene08_cell05255,2955.97247706422,4002.824159021407,scene08
JE-TMA-41_scene08_cell05256,3146.6993788819877,4007.262111801242,scene08
JE-TMA-41_scene08_cell05257,1412.7309236947794,3999.192771084338,scene08
JE-TMA-41_scene08_cell05258,2692.336917562724,4003.275985663082,scene08
JE-TMA-41_scene08_cell05259,2915.1573705179285,4002.7509960159364,scene08
JE-TMA-41_scene08_cell05260,3030.088809946714,4003.079928952043,scene08
JE-TMA-41_scene08_cell05261,2421.750798722045,4003.161341853035,scene08
JE-TMA-41_scene08_cell05262,942.3289377289377,4015.988278388279,scene08
JE-TMA-41_scene08_cell05263,2026.271551724138,4001.771551724138,scene08
JE-TMA-41_scene08_cell05264,2861.233393177738,4005.4326750448827,scene08
JE-TMA-41_scene08_cell05265,871.5338983050847,4008.110169491525,scene08
JE-TMA-41_scene08_cell05266,4062.073221757322,4003.935146443514,scene08
JE-TMA-41_scene08_cell05267,1385.2041958041955,4007.6545454545453,scene08
JE-TMA-41_scene08_cell05268,2827.7850678733034,4003.348416289593,scene08
JE-TMA-41_scene08_cell05269,1359.2470978441127,4009.424543946932,scene08
JE-TMA-41_scene08_cell05270,1946.6521739130435,4013.1933395004635,scene08
JE-TMA-41_scene08_cell05271,2586.9728813559327,4009.266101694915,scene08
JE-TMA-41_scene08_cell05272,3298.172489082969,4012.5491266375543,scene08
JE-TMA-41_scene08_cell05273,3562.0433386837876,4010.0963081861964,scene08
JE-TMA-41_scene08_cell05274,3085.7939317319847,4015.2604298356514,scene08
JE-TMA-41_scene08_cell05275,1279.9438727782974,4020.9878391019643,scene08
JE-TMA-41_scene08_cell05276,4022.6126373626375,4007.164835164835,scene08
JE-TMA-41_scene08_cell05277,1186.4707846410686,4013.906510851419,scene08
JE-TMA-41_scene08_cell05278,2080.383848977452,4027.8710015731517,scene08
JE-TMA-41_scene08_cell05279,919.7017543859648,4014.535087719298,scene08
JE-TMA-41_scene08_cell05280,1442.1171875,4011.028645833334,scene08
JE-TMA-41_scene08_cell05281,904.1003344481604,4011.839464882943,scene08
JE-TMA-41_scene08_cell05282,1513.519784172662,4015.980215827338,scene08
JE-TMA-41_scene08_cell05283,1587.0685279187815,4014.307106598985,scene08
JE-TMA-41_scene08_cell05284,1712.9240506329113,4015.7367088607593,scene08
JE-TMA-41_scene08_cell05285,1839.1914414414414,4013.2004504504494,scene08
JE-TMA-41_scene08_cell05286,2985.9618218352307,4024.3844608171466,scene08
JE-TMA-41_scene08_cell05287,3422.114197530864,4018.4176954732507,scene08
JE-TMA-41_scene08_cell05288,1867.9574468085107,4017.1358428805243,scene08
JE-TMA-41_scene08_cell05289,2423.107901907357,4028.8485013623977,scene08
JE-TMA-41_scene08_cell05290,2490.1565217391308,4012.7782608695647,scene08
JE-TMA-41_scene08_cell05291,3584.5115511551157,4025.810781078108,scene08
JE-TMA-41_scene08_cell05292,3890.057251908397,4014.2748091603053,scene08
JE-TMA-41_scene08_cell05293,763.1233671988388,4022.3338171262703,scene08
JE-TMA-41_scene08_cell05294,1667.8976426799009,4034.2760545905708,scene08
JE-TMA-41_scene08_cell05295,3186.8963414634145,4021.5475609756104,scene08
JE-TMA-41_scene08_cell05296,1088.920704845815,4016.383259911894,scene08
JE-TMA-41_scene08_cell05297,1165.113100081367,4049.56590724166,scene08
JE-TMA-41_scene08_cell05298,1479.917960088692,4030.183296378418,scene08
JE-TMA-41_scene08_cell05299,3457.995594713657,4021.663729809104,scene08
JE-TMA-41_scene08_cell05300,983.8,4021.621505376344,scene08
JE-TMA-41_scene08_cell05301,3485.615015974441,4025.4760383386574,scene08
JE-TMA-41_scene08_cell05302,2620.692307692308,4019.1923076923076,scene08
JE-TMA-41_scene08_cell05303,3531.426807760141,4022.3968253968255,scene08
JE-TMA-41_scene08_cell05304,2139.793632075472,4028.5,scene08
JE-TMA-41_scene08_cell05305,3242.408831908832,4027.531339031339,scene08
JE-TMA-41_scene08_cell05306,1004.2970639032816,4030.321243523316,scene08
JE-TMA-41_scene08_cell05307,2733.127545551983,4032.25937834941,scene08
JE-TMA-41_scene08_cell05308,3045.910505836576,4026.0661478599213,scene08
JE-TMA-41_scene08_cell05309,3511.343115124153,4032.520316027088,scene08
JE-TMA-41_scene08_cell05310,1407.5111607142858,4030.853794642857,scene08
JE-TMA-41_scene08_cell05311,1458.3514739229024,4033.9455782312925,scene08
JE-TMA-41_scene08_cell05312,1640.4866920152094,4021.186311787072,scene08
JE-TMA-41_scene08_cell05313,1784.9576802507834,4031.3902821316615,scene08
JE-TMA-41_scene08_cell05314,2467.002262443439,4033.246606334841,scene08
JE-TMA-41_scene08_cell05315,2942.629973474801,4027.531830238727,scene08
JE-TMA-41_scene08_cell05316,1762.347962382445,4027.0078369905955,scene08
JE-TMA-41_scene08_cell05317,1229.20675944334,4024.972166998012,scene08
JE-TMA-41_scene08_cell05318,2308.2023460410555,4022.941348973607,scene08
JE-TMA-41_scene08_cell05319,3114.450839328537,4025.8033573141493,scene08
JE-TMA-41_scene08_cell05320,1204.9949109414756,4028.409669211196,scene08
JE-TMA-41_scene08_cell05321,2657.3952,4028.7216,scene08
JE-TMA-41_scene08_cell05322,2710.639846743295,4033.802681992337,scene08
JE-TMA-41_scene08_cell05323,3626.523809523809,4029.0584415584417,scene08
JE-TMA-41_scene08_cell05324,1604.122244488978,4028.8136272545094,scene08
JE-TMA-41_scene08_cell05325,2532.9907161803712,4032.0636604774536,scene08
JE-TMA-41_scene08_cell05326,2570.777163904236,4032.948434622468,scene08
JE-TMA-41_scene08_cell05327,3329.9946902654865,4036.3929203539824,scene08
JE-TMA-41_scene08_cell05328,4051.1159663865546,4030.8588235294123,scene08
JE-TMA-41_scene08_cell05329,2251.0199296600235,4034.747948417351,scene08
JE-TMA-41_scene08_cell05330,2328.014285714285,4026.971428571429,scene08
JE-TMA-41_scene08_cell05331,2792.1793002915447,4033.950437317784,scene08
JE-TMA-41_scene08_cell05332,3161.926315789474,4028.821052631579,scene08
JE-TMA-41_scene08_cell05333,1059.330357142857,4032.688988095238,scene08
JE-TMA-41_scene08_cell05334,2178.107745779543,4050.440417080437,scene08
JE-TMA-41_scene08_cell05335,2025.6245614035086,4034.7157894736843,scene08
JE-TMA-41_scene08_cell05336,816.5676209279367,4046.6001974333667,scene08
JE-TMA-41_scene08_cell05337,1825.4375,4029.20625,scene08
JE-TMA-41_scene08_cell05338,2892.644502962475,4043.9256089532587,scene08
JE-TMA-41_scene08_cell05339,1973.4214046822744,4039.428093645485,scene08
JE-TMA-41_scene08_cell05340,2314.917840375587,4040.2957746478883,scene08
JE-TMA-41_scene08_cell05341,1120.6791443850268,4039.108734402852,scene08
JE-TMA-41_scene08_cell05342,3812.205188679245,4050.762971698113,scene08
JE-TMA-41_scene08_cell05343,3870.5149253731347,4039.4017412935323,scene08
JE-TMA-41_scene08_cell05344,3952.642137096774,4045.829637096774,scene08
JE-TMA-41_scene08_cell05345,3653.0222222222224,4039.7373737373737,scene08
JE-TMA-41_scene08_cell05346,2371.351351351351,4038.13963963964,scene08
JE-TMA-41_scene08_cell05347,1378.2638190954776,4043.0904522613055,scene08
JE-TMA-41_scene08_cell05348,1836.4111880046137,4051.204728950404,scene08
JE-TMA-41_scene08_cell05349,4030.7605177993532,4038.6925566343043,scene08
JE-TMA-41_scene08_cell05350,896.3609671848013,4043.4645941278072,scene08
JE-TMA-41_scene08_cell05351,1942.658,4039.466,scene08
JE-TMA-41_scene08_cell05352,2345.492581602374,4046.954005934718,scene08
JE-TMA-41_scene08_cell05353,1181.99609375,4039.66796875,scene08
JE-TMA-41_scene08_cell05354,1626.011532125206,4045.438220757825,scene08
JE-TMA-41_scene08_cell05355,2504.764331210191,4044.171974522293,scene08
JE-TMA-41_scene08_cell05356,2675.5231788079473,4042.480132450331,scene08
JE-TMA-41_scene08_cell05357,2591.8069565217397,4046.126956521739,scene08
JE-TMA-41_scene08_cell05358,928.343653250774,4042.02786377709,scene08
JE-TMA-41_scene08_cell05359,1256.4309392265193,4045.1160220994484,scene08
JE-TMA-41_scene08_cell05360,1289.6123076923075,4049.2461538461544,scene08
JE-TMA-41_scene08_cell05361,1345.6893203883494,4047.854368932039,scene08
JE-TMA-41_scene08_cell05362,2475.775510204081,4038.448979591837,scene08
JE-TMA-41_scene08_cell05363,3766.35886214442,4046.501094091904,scene08
JE-TMA-41_scene08_cell05364,3077.1788321167883,4049.311435523114,scene08
JE-TMA-41_scene08_cell05365,938.9688356164385,4066.014383561644,scene08
JE-TMA-41_scene08_cell05366,1800.8815789473686,4045.5690789473683,scene08
JE-TMA-41_scene08_cell05367,3608.5211995863497,4056.23784901758,scene08
JE-TMA-41_scene08_cell05368,1198.1066666666666,4045.5377777777776,scene08
JE-TMA-41_scene08_cell05369,1870.3594674556214,4051.307692307693,scene08
JE-TMA-41_scene08_cell05370,2489.907142857143,4047.2,scene08
JE-TMA-41_scene08_cell05371,4008.140211640211,4047.955026455026,scene08
JE-TMA-41_scene08_cell05372,1319.701282051282,4054.266666666667,scene08
JE-TMA-41_scene08_cell05373,1895.0050377833757,4057.2304785894207,scene08
JE-TMA-41_scene08_cell05374,3135.330275229358,4046.5,scene08
JE-TMA-41_scene08_cell05375,3903.4579273693535,4060.4712134632423,scene08
JE-TMA-41_scene08_cell05376,3023.2902374670184,4051.195250659631,scene08
JE-TMA-41_scene08_cell05377,3783.9342834520976,4064.4758511480604,scene08
JE-TMA-41_scene08_cell05378,3849.557142857143,4053.22,scene08
JE-TMA-41_scene08_cell05379,3272.075757575757,4051.090909090909,scene08
JE-TMA-41_scene08_cell05380,2423.554511278196,4054.172932330827,scene08
JE-TMA-41_scene08_cell05381,2609.6681614349773,4062.5246636771294,scene08
JE-TMA-41_scene08_cell05382,3479.2979145978147,4058.151936444886,scene08
JE-TMA-41_scene08_cell05383,964.25,4052.854166666666,scene08
JE-TMA-41_scene08_cell05384,1219.404028436019,4060.9928909952614,scene08
JE-TMA-41_scene08_cell05385,2408.2033195020745,4054.514522821577,scene08
JE-TMA-41_scene08_cell05386,2739.810675562969,4066.2443703085905,scene08
JE-TMA-41_scene08_cell05387,1059.0966898954705,4064.1663763066213,scene08
JE-TMA-41_scene08_cell05388,1969.0135869565215,4058.26902173913,scene08
JE-TMA-41_scene08_cell05389,2818.839416058395,4051.9890510948894,scene08
JE-TMA-41_scene08_cell05390,3315.677296886864,4075.939255884586,scene08
JE-TMA-41_scene08_cell05391,1026.795918367347,4055.2780612244896,scene08
JE-TMA-41_scene08_cell05392,2712.026825633383,4057.1967213114754,scene08
JE-TMA-41_scene08_cell05393,3226.7020460358062,4065.280051150896,scene08
JE-TMA-41_scene08_cell05394,3703.7419354838707,4054.700460829493,scene08
JE-TMA-41_scene08_cell05395,1919.3480885311872,4068.364185110664,scene08
JE-TMA-41_scene08_cell05396,1947.6897038081809,4071.0366713681237,scene08
JE-TMA-41_scene08_cell05397,2231.8239159001314,4062.423127463863,scene08
JE-TMA-41_scene08_cell05398,2775.6384065372827,4065.1195097037794,scene08
JE-TMA-41_scene08_cell05399,3357.901265822785,4070.009282700422,scene08
JE-TMA-41_scene08_cell05400,2312.069387755102,4058.663265306121,scene08
JE-TMA-41_scene08_cell05401,2106.6857887874835,4064.2581486310296,scene08
JE-TMA-41_scene08_cell05402,2813.7308558558557,4067.307432432433,scene08
JE-TMA-41_scene08_cell05403,3039.219008264463,4062.878099173554,scene08
JE-TMA-41_scene08_cell05404,3543.3069852941176,4061.9283088235293,scene08
JE-TMA-41_scene08_cell05405,2048.8268551236747,4065.3156654888094,scene08
JE-TMA-41_scene08_cell05406,3686.2029136316332,4068.4901144641,scene08
JE-TMA-41_scene08_cell05407,1741.6115529510255,4075.560066973629,scene08
JE-TMA-41_scene08_cell05408,3159.560542797495,4069.548016701461,scene08
JE-TMA-41_scene08_cell05409,3409.6898734177216,4064.977848101266,scene08
JE-TMA-41_scene08_cell05410,2152.1962809917354,4069.309917355372,scene08
JE-TMA-41_scene08_cell05411,2269.813725490196,4072.227450980392,scene08
JE-TMA-41_scene08_cell05412,2357.69385026738,4069.3930481283423,scene08
JE-TMA-41_scene08_cell05413,2440.113360323887,4060.939271255061,scene08
JE-TMA-41_scene08_cell05414,2552.8979591836733,4069.0022675736964,scene08
JE-TMA-41_scene08_cell05415,2993.849056603773,4064.158018867925,scene08
JE-TMA-41_scene08_cell05416,3124.371298405467,4073.944570994685,scene08
JE-TMA-41_scene08_cell05417,1398.45625,4063.434375,scene08
JE-TMA-41_scene08_cell05418,3203.462199312715,4065.9690721649486,scene08
JE-TMA-41_scene08_cell05419,3583.150455927052,4066.9696048632222,scene08
JE-TMA-41_scene08_cell05420,3975.6975741239894,4078.145552560647,scene08
JE-TMA-41_scene08_cell05421,1515.8690115221343,4083.3317161916307,scene08
JE-TMA-41_scene08_cell05422,2665.994818652849,4076.7383419689118,scene08
JE-TMA-41_scene08_cell05423,3924.005025125628,4067.301507537688,scene08
JE-TMA-41_scene08_cell05424,1468.315,4072.326666666667,scene08
JE-TMA-41_scene08_cell05425,1585.4896073903005,4076.684757505773,scene08
JE-TMA-41_scene08_cell05426,3859.581450653983,4073.0939357907255,scene08
JE-TMA-41_scene08_cell05427,1285.5823529411764,4075.5313725490196,scene08
JE-TMA-41_scene08_cell05428,2647.0087719298244,4072.322807017544,scene08
JE-TMA-41_scene08_cell05429,842.510460251046,4076.938633193863,scene08
JE-TMA-41_scene08_cell05430,1309.6317073170733,4083.0475609756104,scene08
JE-TMA-41_scene08_cell05431,1613.6225806451612,4071.577419354839,scene08
JE-TMA-41_scene08_cell05432,2382.0185950413224,4078.3037190082646,scene08
JE-TMA-41_scene08_cell05433,2889.5297872340425,4078.651063829787,scene08
JE-TMA-41_scene08_cell05434,3263.997557997558,4075.53601953602,scene08
JE-TMA-41_scene08_cell05435,3669.9007765314927,4089.8231233822257,scene08
JE-TMA-41_scene08_cell05436,3084.1083032490974,4084.1435018050543,scene08
JE-TMA-41_scene08_cell05437,3711.2335216572505,4077.7024482109223,scene08
JE-TMA-41_scene08_cell05438,1643.3173076923074,4073.6394230769233,scene08
JE-TMA-41_scene08_cell05439,2300.3603696098558,4082.308008213553,scene08
JE-TMA-41_scene08_cell05440,3239.951063829787,4086.221276595745,scene08
JE-TMA-41_scene08_cell05441,3295.400966183575,4073.178743961353,scene08
JE-TMA-41_scene08_cell05442,3890.229276895944,4084.36507936508,scene08
JE-TMA-41_scene08_cell05443,1487.0778443113772,4079.979041916168,scene08
JE-TMA-41_scene08_cell05444,2076.915611814346,4079.6308016877642,scene08
JE-TMA-41_scene08_cell05445,3484.359126984127,4098.04861111111,scene08
JE-TMA-41_scene08_cell05446,1383.3465346534656,4076.138613861386,scene08
JE-TMA-41_scene08_cell05447,1553.4158607350096,4079.3268858800775,scene08
JE-TMA-41_scene08_cell05448,2420.7916666666665,4077.144444444445,scene08
JE-TMA-41_scene08_cell05449,2618.1476407914765,4087.0700152207,scene08
JE-TMA-41_scene08_cell05450,3637.9469964664313,4078.432862190813,scene08
JE-TMA-41_scene08_cell05451,899.4022641509434,4093.037735849056,scene08
JE-TMA-41_scene08_cell05452,2453.165158371041,4081.4457013574656,scene08
JE-TMA-41_scene08_cell05453,3059.31015037594,4083.372180451128,scene08
JE-TMA-41_scene08_cell05454,3817.5206286836933,4081.4420432220036,scene08
JE-TMA-41_scene08_cell05455,1191.2364341085272,4082.434108527132,scene08
JE-TMA-41_scene08_cell05456,1662.5492957746478,4084.414486921529,scene08
JE-TMA-41_scene08_cell05457,2486.0027586206893,4086.277241379311,scene08
JE-TMA-41_scene08_cell05458,3412.9984579799543,4094.8558211256745,scene08
JE-TMA-41_scene08_cell05459,2247.066366704162,4092.1304836895392,scene08
JE-TMA-41_scene08_cell05460,1022.761415525114,4094.791095890411,scene08
JE-TMA-41_scene08_cell05461,2961.3093220338983,4080.449152542373,scene08
JE-TMA-41_scene08_cell05462,3024.9698630136986,4100.255707762557,scene08
JE-TMA-41_scene08_cell05463,3608.2503912363068,4086.514866979656,scene08
JE-TMA-41_scene08_cell05464,3799.1585557299845,4090.946624803768,scene08
JE-TMA-41_scene08_cell05465,2137.174624829468,4090.922237380627,scene08
JE-TMA-41_scene08_cell05466,2338.801603206413,4094.410821643287,scene08
JE-TMA-41_scene08_cell05467,2947.1205053449958,4092.5918367346944,scene08
JE-TMA-41_scene08_cell05468,3776.0693069306926,4096.314356435642,scene08
JE-TMA-41_scene08_cell05469,1624.2971698113208,4083.5094339622638,scene08
JE-TMA-41_scene08_cell05470,1679.593137254902,4083.9264705882347,scene08
JE-TMA-41_scene08_cell05471,2704.673147023086,4092.680437424058,scene08
JE-TMA-41_scene08_cell05472,3554.9021956087818,4087.1397205588814,scene08
JE-TMA-41_scene08_cell05473,2222.9830917874397,4090.3647342995173,scene08
JE-TMA-41_scene08_cell05474,2885.75127420999,4104.289500509683,scene08
JE-TMA-41_scene08_cell05475,3389.014466546112,4092.2025316455693,scene08
JE-TMA-41_scene08_cell05476,1726.8774703557312,4087.2529644268775,scene08
JE-TMA-41_scene08_cell05477,3511.0444444444447,4087.444444444444,scene08
JE-TMA-41_scene08_cell05478,1983.1430817610064,4089.9433962264147,scene08
JE-TMA-41_scene08_cell05479,2812.7232375979106,4092.6161879895562,scene08
JE-TMA-41_scene08_cell05480,3584.9672346002617,4097.549148099607,scene08
JE-TMA-41_scene08_cell05481,3831.296137339056,4087.5836909871255,scene08
JE-TMA-41_scene08_cell05482,793.8823529411765,4100.365456821026,scene08
JE-TMA-41_scene08_cell05483,1454.4338235294117,4090.965073529412,scene08
JE-TMA-41_scene08_cell05484,1378.1267605633802,4089.133802816901,scene08
JE-TMA-41_scene08_cell05485,2169.833333333333,4093.18125,scene08
JE-TMA-41_scene08_cell05486,1869.615120274914,4088.158075601375,scene08
JE-TMA-41_scene08_cell05487,840.5849673202614,4091.150326797386,scene08
JE-TMA-41_scene08_cell05488,1139.9479843953184,4097.5448634590375,scene08
JE-TMA-41_scene08_cell05489,2775.1867124856817,4108.699885452463,scene08
JE-TMA-41_scene08_cell05490,3726.0693069306926,4090.772277227723,scene08
JE-TMA-41_scene08_cell05491,1552.0652818991098,4099.983679525222,scene08
JE-TMA-41_scene08_cell05492,3205.740445859873,4100.603503184713,scene08
JE-TMA-41_scene08_cell05493,3992.645472061657,4100.6685934489415,scene08
JE-TMA-41_scene08_cell05494,1536.1648351648353,4098.236263736264,scene08
JE-TMA-41_scene08_cell05495,2400.235207100592,4103.291420118343,scene08
JE-TMA-41_scene08_cell05496,2588.127877237852,4095.923273657289,scene08
JE-TMA-41_scene08_cell05497,3648.165467625899,4099.705035971223,scene08
JE-TMA-41_scene08_cell05498,4019.177083333334,4097.8984375,scene08
JE-TMA-41_scene08_cell05499,1592.2789699570817,4099.287553648069,scene08
JE-TMA-41_scene08_cell05500,1839.4814814814813,4094.8347578347584,scene08
JE-TMA-41_scene08_cell05501,811.8636363636364,4097.965034965035,scene08
JE-TMA-41_scene08_cell05502,2436.8258527827647,4101.497307001795,scene08
JE-TMA-41_scene08_cell05503,1058.175238095238,4104.7104761904775,scene08
JE-TMA-41_scene08_cell05504,2031.0763546798028,4099.416256157636,scene08
JE-TMA-41_scene08_cell05505,3515.3112467306014,4109.7244986922415,scene08
JE-TMA-41_scene08_cell05506,2677.268707482993,4099.591836734694,scene08
JE-TMA-41_scene08_cell05507,842.792610250298,4109.761620977354,scene08
JE-TMA-41_scene08_cell05508,1117.721271393643,4105.814180929096,scene08
JE-TMA-41_scene08_cell05509,1485.3055837563452,4107.389847715736,scene08
JE-TMA-41_scene08_cell05510,2961.625190839695,4117.204580152672,scene08
JE-TMA-41_scene08_cell05511,3916.33137829912,4104.539589442817,scene08
JE-TMA-41_scene08_cell05512,927.2186147186148,4103.989177489178,scene08
JE-TMA-41_scene08_cell05513,1352.357592093441,4112.7439353099735,scene08
JE-TMA-41_scene08_cell05514,2720.5645645645645,4112.018018018018,scene08
JE-TMA-41_scene08_cell05515,3279.6353944562898,4101.803837953092,scene08
JE-TMA-41_scene08_cell05516,1789.4920071047954,4107.264653641208,scene08
JE-TMA-41_scene08_cell05517,1955.0991501416433,4103.529745042493,scene08
JE-TMA-41_scene08_cell05518,2650.6585845347313,4117.625819134993,scene08
JE-TMA-41_scene08_cell05519,3832.7642487046633,4106.800518134715,scene08
JE-TMA-41_scene08_cell05520,1286.4932126696833,4103.248868778282,scene08
JE-TMA-41_scene08_cell05521,2983.8200836820088,4114.792887029289,scene08
JE-TMA-41_scene08_cell05522,877.5872817955113,4113.845386533666,scene08
JE-TMA-41_scene08_cell05523,945.3126637554584,4117.0096069869,scene08
JE-TMA-41_scene08_cell05524,1194.0763239875391,4112.160436137072,scene08
JE-TMA-41_scene08_cell05525,3893.0254041570442,4108.0207852194,scene08
JE-TMA-41_scene08_cell05526,2158.3567662565906,4114.6256590509665,scene08
JE-TMA-41_scene08_cell05527,2213.782178217821,4108.767326732674,scene08
JE-TMA-41_scene08_cell05528,2270.5335689045937,4106.021201413428,scene08
JE-TMA-41_scene08_cell05529,2803.892543859649,4113.076754385965,scene08
JE-TMA-41_scene08_cell05530,3323.155715571557,4118.4464446444645,scene08
JE-TMA-41_scene08_cell05531,1866.8814102564106,4114.620726495727,scene08
JE-TMA-41_scene08_cell05532,3699.378761061947,4111.329203539823,scene08
JE-TMA-41_scene08_cell05533,1649.3067729083664,4114.667330677291,scene08
JE-TMA-41_scene08_cell05534,3062.8117283950623,4108.015432098766,scene08
JE-TMA-41_scene08_cell05535,1163.087542087542,4113.367003367003,scene08
JE-TMA-41_scene08_cell05536,2050.36563876652,4111.5859030837,scene08
JE-TMA-41_scene08_cell05537,2906.489583333333,4110.493055555556,scene08
JE-TMA-41_scene08_cell05538,2998.0303605313093,4118.514231499052,scene08
