,rounds,color,imagetype,scene,marker
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-06_c2_ORG.tif,R6,c2,ORG,HER2B-K175-Scene-06,CK7
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-06_c3_ORG.tif,R6,c3,ORG,HER2B-K175-Scene-06,CD68
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-06_c4_ORG.tif,R6,c4,ORG,HER2B-K175-Scene-06,PD1
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-06_c5_ORG.tif,R6,c5,ORG,HER2B-K175-Scene-06,CD45
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-08_c1_ORG.tif,R6,c1,ORG,HER2B-K175-Scene-08,DAPI
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-08_c2_ORG.tif,R6,c2,ORG,HER2B-K175-Scene-08,CK7
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-08_c3_ORG.tif,R6,c3,ORG,HER2B-K175-Scene-08,CD68
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-08_c4_ORG.tif,R6,c4,ORG,HER2B-K175-Scene-08,PD1
Registered-R6_CK7.CD68.PD1.CD45_HER2B-K175-Scene-08_c5_ORG.tif,R6,c5,ORG,HER2B-K175-Scene-08,CD45
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-02_c1_ORG.tif,R7,c1,ORG,HER2B-K175-Scene-02,DAPI
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-02_c2_ORG.tif,R7,c2,ORG,HER2B-K175-Scene-02,Vim
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-02_c3_ORG.tif,R7,c3,ORG,HER2B-K175-Scene-02,CD8
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-02_c4_ORG.tif,R7,c4,ORG,HER2B-K175-Scene-02,CD4
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-02_c5_ORG.tif,R7,c5,ORG,HER2B-K175-Scene-02,PgR
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-06_c1_ORG.tif,R7,c1,ORG,HER2B-K175-Scene-06,DAPI
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-06_c2_ORG.tif,R7,c2,ORG,HER2B-K175-Scene-06,Vim
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-06_c3_ORG.tif,R7,c3,ORG,HER2B-K175-Scene-06,CD8
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-06_c4_ORG.tif,R7,c4,ORG,HER2B-K175-Scene-06,CD4
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-06_c5_ORG.tif,R7,c5,ORG,HER2B-K175-Scene-06,PgR
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-08_c1_ORG.tif,R7,c1,ORG,HER2B-K175-Scene-08,DAPI
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-08_c2_ORG.tif,R7,c2,ORG,HER2B-K175-Scene-08,Vim
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-08_c3_ORG.tif,R7,c3,ORG,HER2B-K175-Scene-08,CD8
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-08_c4_ORG.tif,R7,c4,ORG,HER2B-K175-Scene-08,CD4
Registered-R7_Vim.CD8.CD4.PgR_HER2B-K175-Scene-08_c5_ORG.tif,R7,c5,ORG,HER2B-K175-Scene-08,PgR
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-02_c1_ORG.tif,R8,c1,ORG,HER2B-K175-Scene-02,DAPI
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-02_c2_ORG.tif,R8,c2,ORG,HER2B-K175-Scene-02,CK8
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-02_c3_ORG.tif,R8,c3,ORG,HER2B-K175-Scene-02,cPARP
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-02_c4_ORG.tif,R8,c4,ORG,HER2B-K175-Scene-02,ColIV
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-02_c5_ORG.tif,R8,c5,ORG,HER2B-K175-Scene-02,CD20
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-06_c1_ORG.tif,R8,c1,ORG,HER2B-K175-Scene-06,DAPI
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-06_c2_ORG.tif,R8,c2,ORG,HER2B-K175-Scene-06,CK8
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-06_c3_ORG.tif,R8,c3,ORG,HER2B-K175-Scene-06,cPARP
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-06_c4_ORG.tif,R8,c4,ORG,HER2B-K175-Scene-06,ColIV
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-06_c5_ORG.tif,R8,c5,ORG,HER2B-K175-Scene-06,CD20
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c1_ORG.tif,R8,c1,ORG,HER2B-K175-Scene-08,DAPI
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c2_ORG.tif,R8,c2,ORG,HER2B-K175-Scene-08,CK8
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c3_ORG.tif,R8,c3,ORG,HER2B-K175-Scene-08,cPARP
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c4_ORG.tif,R8,c4,ORG,HER2B-K175-Scene-08,ColIV
Registered-R8_CK8.cPARP.ColIV.CD20_HER2B-K175-Scene-08_c5_ORG.tif,R8,c5,ORG,HER2B-K175-Scene-08,CD20
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-02,DAPI
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-02,CK17
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-02,H3K4
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-02,gH2AX
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-02_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-02,ColI
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-06,DAPI
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-06,CK17
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-06,H3K4
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-06,gH2AX
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-06_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-06,ColI
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c1_ORG.tif,R9,c1,ORG,HER2B-K175-Scene-08,DAPI
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c2_ORG.tif,R9,c2,ORG,HER2B-K175-Scene-08,CK17
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c3_ORG.tif,R9,c3,ORG,HER2B-K175-Scene-08,H3K4
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c4_ORG.tif,R9,c4,ORG,HER2B-K175-Scene-08,gH2AX
Registered-R9_CK17.H3K4.gH2AX.ColI_HER2B-K175-Scene-08_c5_ORG.tif,R9,c5,ORG,HER2B-K175-Scene-08,ColI
