,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-002,ColIV,Her2B-K154,1000.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-002_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-002,FoxP3,Her2B-K154,800.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c1_ORG.tif,R10,c1,ORG,Her2B-K154-Scene-006,DAPI,Her2B-K154,7.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c2_ORG.tif,R10,c2,ORG,Her2B-K154-Scene-006,LamB1,Her2B-K154,100.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c3_ORG.tif,R10,c3,ORG,Her2B-K154-Scene-006,H3K4,Her2B-K154,500.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-006,ColIV,Her2B-K154,1000.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-006_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-006,FoxP3,Her2B-K154,800.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c1_ORG.tif,R10,c1,ORG,Her2B-K154-Scene-008,DAPI,Her2B-K154,7.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c2_ORG.tif,R10,c2,ORG,Her2B-K154-Scene-008,LamB1,Her2B-K154,100.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c3_ORG.tif,R10,c3,ORG,Her2B-K154-Scene-008,H3K4,Her2B-K154,500.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c4_ORG.tif,R10,c4,ORG,Her2B-K154-Scene-008,ColIV,Her2B-K154,1000.0,10.0
Registered-R10_LamB1.H3K4.ColIV.FoxP3_Her2B-K154-Scene-008_c5_ORG.tif,R10,c5,ORG,Her2B-K154-Scene-008,FoxP3,Her2B-K154,800.0,10.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-002,DAPI,Her2B-K154,7.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-002,Fib,Her2B-K154,150.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-002,HER2b,Her2B-K154,60.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-002,LamB2,Her2B-K154,200.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-002_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-002,LamAC,Her2B-K154,750.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-006,DAPI,Her2B-K154,7.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-006,Fib,Her2B-K154,150.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-006,HER2b,Her2B-K154,60.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-006,LamB2,Her2B-K154,200.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-006_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-006,LamAC,Her2B-K154,750.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c1_ORG.tif,R11,c1,ORG,Her2B-K154-Scene-008,DAPI,Her2B-K154,7.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c2_ORG.tif,R11,c2,ORG,Her2B-K154-Scene-008,Fib,Her2B-K154,150.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c3_ORG.tif,R11,c3,ORG,Her2B-K154-Scene-008,HER2b,Her2B-K154,60.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c4_ORG.tif,R11,c4,ORG,Her2B-K154-Scene-008,LamB2,Her2B-K154,200.0,11.0
Registered-R11_Fib.HER2b.LamB2.LamAC_Her2B-K154-Scene-008_c5_ORG.tif,R11,c5,ORG,Her2B-K154-Scene-008,LamAC,Her2B-K154,750.0,11.0
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-002,DAPI,Her2B-K154,20.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-002,L488,Her2B-K154,50.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-002,L555,Her2B-K154,200.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-002,L647,Her2B-K154,500.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-002_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-002,L750,Her2B-K154,500.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-006,DAPI,Her2B-K154,20.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-006,L488,Her2B-K154,50.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-006,L555,Her2B-K154,200.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-006,L647,Her2B-K154,500.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-006_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-006,L750,Her2B-K154,500.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c1_ORG.tif,R11Q,c1,ORG,Her2B-K154-Scene-008,DAPI,Her2B-K154,20.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c2_ORG.tif,R11Q,c2,ORG,Her2B-K154-Scene-008,L488,Her2B-K154,50.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c3_ORG.tif,R11Q,c3,ORG,Her2B-K154-Scene-008,L555,Her2B-K154,200.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c4_ORG.tif,R11Q,c4,ORG,Her2B-K154-Scene-008,L647,Her2B-K154,500.0,11.5
Registered-R11Q_L488.L555.L647.L750_Her2B-K154-Scene-008_c5_ORG.tif,R11Q,c5,ORG,Her2B-K154-Scene-008,L750,Her2B-K154,500.0,11.5
