,rounds,color,imagetype,scene,marker
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-08_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-08,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-08_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-08,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-08_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-08,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-08_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-08,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-09_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-09,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-09_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-09,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-09_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-09,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-09_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-09,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-09_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-09,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-10_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-10,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-10_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-10,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-10_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-10,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-10_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-10,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-10_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-10,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-11_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-11,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-11_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-11,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-11_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-11,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-11_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-11,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-11_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-11,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-13_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-13,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-13_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-13,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-13_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-13,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-13_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-13,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-13_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-13,CK19
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-14_c1_ORG.tif,R1,c1,ORG,JE-TMA-43-Scene-14,DAPI
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-14_c2_ORG.tif,R1,c2,ORG,JE-TMA-43-Scene-14,R1c2
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-14_c3_ORG.tif,R1,c3,ORG,JE-TMA-43-Scene-14,CK14
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-14_c4_ORG.tif,R1,c4,ORG,JE-TMA-43-Scene-14,Ki67
Registered-R1_R1c2.CK14.Ki67.CK19_JE-TMA-43-Scene-14_c5_ORG.tif,R1,c5,ORG,JE-TMA-43-Scene-14,CK19
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-01_c1_ORG.tif,R10,c1,ORG,JE-TMA-43-Scene-01,DAPI
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-01_c2_ORG.tif,R10,c2,ORG,JE-TMA-43-Scene-01,H3K27
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-01_c3_ORG.tif,R10,c3,ORG,JE-TMA-43-Scene-01,pS6RP
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-01_c4_ORG.tif,R10,c4,ORG,JE-TMA-43-Scene-01,CD31
Registered-R10_H3K27.pS6RP.CD31.GRNZB_JE-TMA-43-Scene-01_c5_ORG.tif,R10,c5,ORG,JE-TMA-43-Scene-01,GRNZB
