,rounds,color,imagetype,scene,marker,tissue,exposure,round_int
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-002_c1_ORG.tif,R10,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-002_c2_ORG.tif,R10,c2,ORG,Her2B-K157-Scene-002,LamB1,Her2B-K157,200.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-002_c3_ORG.tif,R10,c3,ORG,Her2B-K157-Scene-002,H3K4,Her2B-K157,900.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-002_c4_ORG.tif,R10,c4,ORG,Her2B-K157-Scene-002,ColIV,Her2B-K157,1500.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-002_c5_ORG.tif,R10,c5,ORG,Her2B-K157-Scene-002,ColI,Her2B-K157,200.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-006_c1_ORG.tif,R10,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-006_c2_ORG.tif,R10,c2,ORG,Her2B-K157-Scene-006,LamB1,Her2B-K157,200.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-006_c3_ORG.tif,R10,c3,ORG,Her2B-K157-Scene-006,H3K4,Her2B-K157,900.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-006_c4_ORG.tif,R10,c4,ORG,Her2B-K157-Scene-006,ColIV,Her2B-K157,1500.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-006_c5_ORG.tif,R10,c5,ORG,Her2B-K157-Scene-006,ColI,Her2B-K157,200.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-008_c1_ORG.tif,R10,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-008_c2_ORG.tif,R10,c2,ORG,Her2B-K157-Scene-008,LamB1,Her2B-K157,200.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-008_c3_ORG.tif,R10,c3,ORG,Her2B-K157-Scene-008,H3K4,Her2B-K157,900.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-008_c4_ORG.tif,R10,c4,ORG,Her2B-K157-Scene-008,ColIV,Her2B-K157,1500.0,10.0
Registered-R10_LamB1.H3K4.ColIV.ColI_Her2B-K157-Scene-008_c5_ORG.tif,R10,c5,ORG,Her2B-K157-Scene-008,ColI,Her2B-K157,200.0,10.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-002_c1_ORG.tif,R11,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-002_c2_ORG.tif,R11,c2,ORG,Her2B-K157-Scene-002,S100,Her2B-K157,65.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-002_c3_ORG.tif,R11,c3,ORG,Her2B-K157-Scene-002,AR,Her2B-K157,1000.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-002_c4_ORG.tif,R11,c4,ORG,Her2B-K157-Scene-002,LamB2,Her2B-K157,400.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-002_c5_ORG.tif,R11,c5,ORG,Her2B-K157-Scene-002,CD45,Her2B-K157,1000.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-006_c1_ORG.tif,R11,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-006_c2_ORG.tif,R11,c2,ORG,Her2B-K157-Scene-006,S100,Her2B-K157,65.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-006_c3_ORG.tif,R11,c3,ORG,Her2B-K157-Scene-006,AR,Her2B-K157,1000.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-006_c4_ORG.tif,R11,c4,ORG,Her2B-K157-Scene-006,LamB2,Her2B-K157,400.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-006_c5_ORG.tif,R11,c5,ORG,Her2B-K157-Scene-006,CD45,Her2B-K157,1000.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-008_c1_ORG.tif,R11,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-008_c2_ORG.tif,R11,c2,ORG,Her2B-K157-Scene-008,S100,Her2B-K157,65.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-008_c3_ORG.tif,R11,c3,ORG,Her2B-K157-Scene-008,AR,Her2B-K157,1000.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-008_c4_ORG.tif,R11,c4,ORG,Her2B-K157-Scene-008,LamB2,Her2B-K157,400.0,11.0
Registered-R11_S100.AR.LamB2.CD45_Her2B-K157-Scene-008_c5_ORG.tif,R11,c5,ORG,Her2B-K157-Scene-008,CD45,Her2B-K157,1000.0,11.0
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c1_ORG.tif,R11Q,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c2_ORG.tif,R11Q,c2,ORG,Her2B-K157-Scene-002,AF488,Her2B-K157,50.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c3_ORG.tif,R11Q,c3,ORG,Her2B-K157-Scene-002,AF555,Her2B-K157,200.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c4_ORG.tif,R11Q,c4,ORG,Her2B-K157-Scene-002,AF647,Her2B-K157,500.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-002_c5_ORG.tif,R11Q,c5,ORG,Her2B-K157-Scene-002,AF750,Her2B-K157,500.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c1_ORG.tif,R11Q,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c2_ORG.tif,R11Q,c2,ORG,Her2B-K157-Scene-006,AF488,Her2B-K157,50.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c3_ORG.tif,R11Q,c3,ORG,Her2B-K157-Scene-006,AF555,Her2B-K157,200.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c4_ORG.tif,R11Q,c4,ORG,Her2B-K157-Scene-006,AF647,Her2B-K157,500.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-006_c5_ORG.tif,R11Q,c5,ORG,Her2B-K157-Scene-006,AF750,Her2B-K157,500.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c1_ORG.tif,R11Q,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c2_ORG.tif,R11Q,c2,ORG,Her2B-K157-Scene-008,AF488,Her2B-K157,50.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c3_ORG.tif,R11Q,c3,ORG,Her2B-K157-Scene-008,AF555,Her2B-K157,200.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c4_ORG.tif,R11Q,c4,ORG,Her2B-K157-Scene-008,AF647,Her2B-K157,500.0,11.5
Registered-R11Q_AF488.AF555.AF647.AF750_Her2B-K157-Scene-008_c5_ORG.tif,R11Q,c5,ORG,Her2B-K157-Scene-008,AF750,Her2B-K157,500.0,11.5
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c1_ORG.tif,R12,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c2_ORG.tif,R12,c2,ORG,Her2B-K157-Scene-002,PCNA,Her2B-K157,45.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c3_ORG.tif,R12,c3,ORG,Her2B-K157-Scene-002,CD8,Her2B-K157,400.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c4_ORG.tif,R12,c4,ORG,Her2B-K157-Scene-002,PD1,Her2B-K157,1100.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-002_c5_ORG.tif,R12,c5,ORG,Her2B-K157-Scene-002,CK19,Her2B-K157,30.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c1_ORG.tif,R12,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c2_ORG.tif,R12,c2,ORG,Her2B-K157-Scene-006,PCNA,Her2B-K157,45.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c3_ORG.tif,R12,c3,ORG,Her2B-K157-Scene-006,CD8,Her2B-K157,400.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c4_ORG.tif,R12,c4,ORG,Her2B-K157-Scene-006,PD1,Her2B-K157,1100.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-006_c5_ORG.tif,R12,c5,ORG,Her2B-K157-Scene-006,CK19,Her2B-K157,30.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c1_ORG.tif,R12,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c2_ORG.tif,R12,c2,ORG,Her2B-K157-Scene-008,PCNA,Her2B-K157,45.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c3_ORG.tif,R12,c3,ORG,Her2B-K157-Scene-008,CD8,Her2B-K157,400.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c4_ORG.tif,R12,c4,ORG,Her2B-K157-Scene-008,PD1,Her2B-K157,1100.0,12.0
Registered-R12_PCNA.CD8.PD1.CK19_Her2B-K157-Scene-008_c5_ORG.tif,R12,c5,ORG,Her2B-K157-Scene-008,CK19,Her2B-K157,30.0,12.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c1_ORG.tif,R13,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c2_ORG.tif,R13,c2,ORG,Her2B-K157-Scene-002,CK5,Her2B-K157,22.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c3_ORG.tif,R13,c3,ORG,Her2B-K157-Scene-002,HER2,Her2B-K157,100.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c4_ORG.tif,R13,c4,ORG,Her2B-K157-Scene-002,ER,Her2B-K157,650.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-002_c5_ORG.tif,R13,c5,ORG,Her2B-K157-Scene-002,CD45,Her2B-K157,900.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c1_ORG.tif,R13,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c2_ORG.tif,R13,c2,ORG,Her2B-K157-Scene-006,CK5,Her2B-K157,22.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c3_ORG.tif,R13,c3,ORG,Her2B-K157-Scene-006,HER2,Her2B-K157,100.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c4_ORG.tif,R13,c4,ORG,Her2B-K157-Scene-006,ER,Her2B-K157,650.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-006_c5_ORG.tif,R13,c5,ORG,Her2B-K157-Scene-006,CD45,Her2B-K157,900.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c1_ORG.tif,R13,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c2_ORG.tif,R13,c2,ORG,Her2B-K157-Scene-008,CK5,Her2B-K157,22.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c3_ORG.tif,R13,c3,ORG,Her2B-K157-Scene-008,HER2,Her2B-K157,100.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c4_ORG.tif,R13,c4,ORG,Her2B-K157-Scene-008,ER,Her2B-K157,650.0,13.0
Registered-R13_CK5.HER2.ER.CD45_Her2B-K157-Scene-008_c5_ORG.tif,R13,c5,ORG,Her2B-K157-Scene-008,CD45,Her2B-K157,900.0,13.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c1_ORG.tif,R14,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c2_ORG.tif,R14,c2,ORG,Her2B-K157-Scene-002,aSMA,Her2B-K157,30.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c3_ORG.tif,R14,c3,ORG,Her2B-K157-Scene-002,CD68,Her2B-K157,50.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c4_ORG.tif,R14,c4,ORG,Her2B-K157-Scene-002,CD4,Her2B-K157,1000.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-002_c5_ORG.tif,R14,c5,ORG,Her2B-K157-Scene-002,Ecad,Her2B-K157,300.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c1_ORG.tif,R14,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c2_ORG.tif,R14,c2,ORG,Her2B-K157-Scene-006,aSMA,Her2B-K157,30.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c3_ORG.tif,R14,c3,ORG,Her2B-K157-Scene-006,CD68,Her2B-K157,50.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c4_ORG.tif,R14,c4,ORG,Her2B-K157-Scene-006,CD4,Her2B-K157,1000.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-006_c5_ORG.tif,R14,c5,ORG,Her2B-K157-Scene-006,Ecad,Her2B-K157,300.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c1_ORG.tif,R14,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c2_ORG.tif,R14,c2,ORG,Her2B-K157-Scene-008,aSMA,Her2B-K157,30.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c3_ORG.tif,R14,c3,ORG,Her2B-K157-Scene-008,CD68,Her2B-K157,50.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c4_ORG.tif,R14,c4,ORG,Her2B-K157-Scene-008,CD4,Her2B-K157,1000.0,14.0
Registered-R14_aSMA.CD68.CD4.Ecad_Her2B-K157-Scene-008_c5_ORG.tif,R14,c5,ORG,Her2B-K157-Scene-008,Ecad,Her2B-K157,300.0,14.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c1_ORG.tif,R15,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,10.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c2_ORG.tif,R15,c2,ORG,Her2B-K157-Scene-002,Vim,Her2B-K157,200.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c3_ORG.tif,R15,c3,ORG,Her2B-K157-Scene-002,AR,Her2B-K157,600.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c4_ORG.tif,R15,c4,ORG,Her2B-K157-Scene-002,CD31,Her2B-K157,250.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-002_c5_ORG.tif,R15,c5,ORG,Her2B-K157-Scene-002,CD44,Her2B-K157,180.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c1_ORG.tif,R15,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,10.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c2_ORG.tif,R15,c2,ORG,Her2B-K157-Scene-006,Vim,Her2B-K157,200.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c3_ORG.tif,R15,c3,ORG,Her2B-K157-Scene-006,AR,Her2B-K157,600.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c4_ORG.tif,R15,c4,ORG,Her2B-K157-Scene-006,CD31,Her2B-K157,250.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-006_c5_ORG.tif,R15,c5,ORG,Her2B-K157-Scene-006,CD44,Her2B-K157,180.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c1_ORG.tif,R15,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,10.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c2_ORG.tif,R15,c2,ORG,Her2B-K157-Scene-008,Vim,Her2B-K157,200.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c3_ORG.tif,R15,c3,ORG,Her2B-K157-Scene-008,AR,Her2B-K157,600.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c4_ORG.tif,R15,c4,ORG,Her2B-K157-Scene-008,CD31,Her2B-K157,250.0,15.0
Registered-R15_Vim.AR.CD31.CD44_Her2B-K157-Scene-008_c5_ORG.tif,R15,c5,ORG,Her2B-K157-Scene-008,CD44,Her2B-K157,180.0,15.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c1_ORG.tif,R16,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c2_ORG.tif,R16,c2,ORG,Her2B-K157-Scene-002,CK7,Her2B-K157,18.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c3_ORG.tif,R16,c3,ORG,Her2B-K157-Scene-002,CK14,Her2B-K157,40.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c4_ORG.tif,R16,c4,ORG,Her2B-K157-Scene-002,Ki67,Her2B-K157,400.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-002_c5_ORG.tif,R16,c5,ORG,Her2B-K157-Scene-002,PgR,Her2B-K157,260.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c1_ORG.tif,R16,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c2_ORG.tif,R16,c2,ORG,Her2B-K157-Scene-006,CK7,Her2B-K157,18.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c3_ORG.tif,R16,c3,ORG,Her2B-K157-Scene-006,CK14,Her2B-K157,40.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c4_ORG.tif,R16,c4,ORG,Her2B-K157-Scene-006,Ki67,Her2B-K157,400.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-006_c5_ORG.tif,R16,c5,ORG,Her2B-K157-Scene-006,PgR,Her2B-K157,260.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c1_ORG.tif,R16,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c2_ORG.tif,R16,c2,ORG,Her2B-K157-Scene-008,CK7,Her2B-K157,18.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c3_ORG.tif,R16,c3,ORG,Her2B-K157-Scene-008,CK14,Her2B-K157,40.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c4_ORG.tif,R16,c4,ORG,Her2B-K157-Scene-008,Ki67,Her2B-K157,400.0,16.0
Registered-R16_CK7.CK14.Ki67.PgR_Her2B-K157-Scene-008_c5_ORG.tif,R16,c5,ORG,Her2B-K157-Scene-008,PgR,Her2B-K157,260.0,16.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c1_ORG.tif,R17,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,20.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c2_ORG.tif,R17,c2,ORG,Her2B-K157-Scene-002,pHH3,Her2B-K157,18.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c3_ORG.tif,R17,c3,ORG,Her2B-K157-Scene-002,pS6RP,Her2B-K157,260.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c4_ORG.tif,R17,c4,ORG,Her2B-K157-Scene-002,pERK,Her2B-K157,1000.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-002_c5_ORG.tif,R17,c5,ORG,Her2B-K157-Scene-002,CD20,Her2B-K157,600.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c1_ORG.tif,R17,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,20.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c2_ORG.tif,R17,c2,ORG,Her2B-K157-Scene-006,pHH3,Her2B-K157,18.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c3_ORG.tif,R17,c3,ORG,Her2B-K157-Scene-006,pS6RP,Her2B-K157,260.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c4_ORG.tif,R17,c4,ORG,Her2B-K157-Scene-006,pERK,Her2B-K157,1000.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-006_c5_ORG.tif,R17,c5,ORG,Her2B-K157-Scene-006,CD20,Her2B-K157,600.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c1_ORG.tif,R17,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,20.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c2_ORG.tif,R17,c2,ORG,Her2B-K157-Scene-008,pHH3,Her2B-K157,18.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c3_ORG.tif,R17,c3,ORG,Her2B-K157-Scene-008,pS6RP,Her2B-K157,260.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c4_ORG.tif,R17,c4,ORG,Her2B-K157-Scene-008,pERK,Her2B-K157,1000.0,17.0
Registered-R17_pHH3.pS6RP.pERK.CD20_Her2B-K157-Scene-008_c5_ORG.tif,R17,c5,ORG,Her2B-K157-Scene-008,CD20,Her2B-K157,600.0,17.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c1_ORG.tif,R18,c1,ORG,Her2B-K157-Scene-002,DAPI,Her2B-K157,5.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c2_ORG.tif,R18,c2,ORG,Her2B-K157-Scene-002,CK17,Her2B-K157,28.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c3_ORG.tif,R18,c3,ORG,Her2B-K157-Scene-002,EGFR,Her2B-K157,260.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c4_ORG.tif,R18,c4,ORG,Her2B-K157-Scene-002,pAkt,Her2B-K157,1000.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-002_c5_ORG.tif,R18,c5,ORG,Her2B-K157-Scene-002,GRNZB,Her2B-K157,26.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c1_ORG.tif,R18,c1,ORG,Her2B-K157-Scene-006,DAPI,Her2B-K157,5.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c2_ORG.tif,R18,c2,ORG,Her2B-K157-Scene-006,CK17,Her2B-K157,28.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c3_ORG.tif,R18,c3,ORG,Her2B-K157-Scene-006,EGFR,Her2B-K157,260.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c4_ORG.tif,R18,c4,ORG,Her2B-K157-Scene-006,pAkt,Her2B-K157,1000.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-006_c5_ORG.tif,R18,c5,ORG,Her2B-K157-Scene-006,GRNZB,Her2B-K157,26.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c1_ORG.tif,R18,c1,ORG,Her2B-K157-Scene-008,DAPI,Her2B-K157,5.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c2_ORG.tif,R18,c2,ORG,Her2B-K157-Scene-008,CK17,Her2B-K157,28.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c3_ORG.tif,R18,c3,ORG,Her2B-K157-Scene-008,EGFR,Her2B-K157,260.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c4_ORG.tif,R18,c4,ORG,Her2B-K157-Scene-008,pAkt,Her2B-K157,1000.0,18.0
Registered-R18_CK17.EGFR.pAkt.GRNZB_Her2B-K157-Scene-008_c5_ORG.tif,R18,c5,ORG,Her2B-K157-Scene-008,GRNZB,Her2B-K157,26.0,18.0
