,rounds,color,imagetype,scene,marker
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c4_ORG.tif,R8,c4,ORG,Her2B-K157-Scene-008,gH2AX
Registered-R8_H3K27.PDPN.gH2AX.LamAC_Her2B-K157-Scene-008_c5_ORG.tif,R8,c5,ORG,Her2B-K157-Scene-008,LamAC
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-002,DAPI
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-002,CK8
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-002,cPARP
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-002,pRB
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-002_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-002,FoxP3
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-006,DAPI
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-006,CK8
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-006,cPARP
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-006,pRB
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-006_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-006,FoxP3
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c1_ORG.tif,R9,c1,ORG,Her2B-K157-Scene-008,DAPI
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c2_ORG.tif,R9,c2,ORG,Her2B-K157-Scene-008,CK8
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c3_ORG.tif,R9,c3,ORG,Her2B-K157-Scene-008,cPARP
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c4_ORG.tif,R9,c4,ORG,Her2B-K157-Scene-008,pRB
Registered-R9_CK8.cPARP.pRB.FoxP3_Her2B-K157-Scene-008_c5_ORG.tif,R9,c5,ORG,Her2B-K157-Scene-008,FoxP3
